,feature_1,feature_17,feature_20,feature_22,feature_34,feature_60,feature_65,feature_82,feature_91,feature_92,feature_104,feature_116,feature_122,feature_127,feature_130,feature_131,feature_153,feature_154,feature_162,feature_206,feature_300,feature_337,feature_349,feature_456,feature_461,feature_511
873,3040.91,9.7444,12.4333,-5442.75,8.7812,-2.339100000000001,22.3391,-0.0195,8686.8099,-0.027799999999999995,-0.009999999999999998,732.3767,15.86,2.71,-0.4730999999999999,0.8318,0.6744,0.018,2829.0,5.96,0.0478,9.0939,0.023,3.9689,16.5158,133.0074745070932
874,3093.24,9.2547,12.4555,-5056.25,8.1728,-2.443600000000001,22.4436,-0.018133483572832138,9253.3099,-0.037500000000000006,-0.0127,816.6171,15.69,2.454,0.0,0.5768,0.5675,0.009,1555.0,7.69,0.0423,8.8747,0.030762023626723558,3.9346999999999994,32.8099,37.684
875,3028.5,9.8812,12.5478,-5234.5,8.7994,9.282699999999998,10.7173,-0.0188,7767.31,-0.0054000000000000055,-0.008100000000000001,683.8262,15.94,3.4317744877177576,-0.5677000000000001,0.6786,0.8914,0.013400000000000002,4806.0,5.92,0.025899999999999996,9.6687,0.0244,5.324,24.911000000000005,38.3901
876,3005.04,10.7607,12.502,-5714.25,8.5003,1.0673000000000012,18.9327,-0.0226,8430.06,-0.08239999999999999,-0.009299999999999998,730.2316,15.76,2.99,0.2837999999999999,0.8291,0.4251,0.0056,15019.814305187396,7.19,0.0237,12.547,0.0169,3.1403,43.108,52.5469
877,2997.92,9.8806,12.4337,-5278.0,8.5218,22.438199999999995,17.5618,0.010400000000000003,8538.6601,0.05120000000000001,-0.0086,733.0903,15.8,2.647,0.4258000000000001,0.6909,1.1013,0.0171,2129.0,9.23,0.0562,8.7383,0.0176,4.409,30.359499999999997,48.8372
878,3039.04,10.356,12.4561,-5143.5,8.2395,1.3009,18.6991,-0.021699999999999997,8996.3499,0.07030000000000002,-0.0092,770.6422,15.719999999999999,2.627,-1.1349999999999998,0.6879,0.1736,0.0119,2856.0,7.66,0.0497,7.7877,0.0226,2.9959,12.617,19.6721
879,2978.62,9.5091,12.5302,-6470.249999999999,8.5779,0.22999999999999962,19.77,-0.0263,9349.7899,-0.0323,-0.010100000000000001,782.4286,15.96,2.72,0.04729999999999975,0.8162,0.3833,0.0184,7853.0,11.480000000000002,0.0376,8.8277,0.0257,3.2436000000000003,29.382199999999997,39.7516
880,3169.93,9.9259,12.4716,-5490.5,9.7137,3.388200000000001,16.6118,-0.004899999999999996,9451.169899999999,0.014599999999999993,-0.009299999999999998,831.3916,15.89,2.926,-2.789,0.8336,0.5485,0.007300000000000001,2181.0,5.79,0.034,10.8736,0.022000000000000002,4.324,29.070300000000003,54.9865
881,2950.92,9.0831,12.5484,-5138.75,8.7015,-0.5336000000000011,20.5336,-0.014999999999999994,8692.35,-0.05730000000000001,-0.014,739.1566999999999,15.77,3.4317744877177576,0.04729999999999975,0.6423,1.1338,0.0121,15019.814305187396,7.56,0.0202,9.5871,0.021299999999999996,3.0587,66.32617791614695,30.0806
882,2870.13,10.0076,12.5439,-5186.25,8.6556,-7.665499999999998,27.6655,-0.016499999999999994,9105.3698,0.05479999999999999,-0.0148,786.2657,15.73,2.559,-0.9934,0.6812,0.5232,0.0105,4483.0,5.85,0.0403,9.6878,0.0209,4.1174,20.1191,35.8108
883,3190.78,10.0656,12.4933,-5432.0,9.0402,0.6699999999999996,19.33,-0.0194,9291.4401,0.05960000000000003,-0.011900000000000003,813.2519,16.02,2.627,-0.5203999999999996,0.7492,0.2634,0.008,3646.0,5.88,0.0731,7.7273,0.0188,3.8088999999999995,32.1573,60.5042
884,3054.84,9.5853,12.46,-6350.5,8.5788,15.6791,24.3209,-0.018599999999999995,9135.0302,0.06750000000000002,-0.010100000000000001,786.8812,15.82,2.558,-0.04729999999999975,0.6785,1.2277,0.0226,4471.0,12.790000000000001,0.03779999999999999,9.9929,0.014499999999999999,4.952699999999999,53.2874,40.4938
885,2957.04,10.4027,12.4002,-5160.0,8.3179,0.4855000000000001,19.5145,-0.017700000000000004,8564.9101,0.0,-0.0091,681.2682,15.78,2.786,0.04729999999999975,0.8216,0.2861,0.0168,10870.0,9.67,0.0859,7.3775,0.0243,2.8002,29.165899999999997,48.0874
886,2932.1,10.0534,12.4727,-5501.25,8.2832,0.3209000000000008,19.6791,-0.0238,9054.88,0.07740000000000001,-0.010100000000000001,604.9374780890175,15.89,2.926,-2.789,0.8336,0.44710000000000005,0.0198,3264.0,5.72,0.05940000000000001,8.0226,0.0271,3.3627,9.4643,58.2716
887,2963.83,9.6398,12.5473,-6010.25,8.9336,17.5473,22.4527,-0.01,8892.11,0.010299999999999985,-0.009299999999999998,757.7612,15.93,3.124,-0.04729999999999975,0.8139,1.2511,0.0161,214.0,6.38,0.0153,7.5177,0.043300000000000005,2.7642999999999995,33.6292,78.7062
888,2962.14,9.5543,12.5473,-5085.25,9.1585,15.150900000000004,24.8491,-0.005100000000000003,8416.3099,0.064,-0.008500000000000002,731.0955,15.93,3.124,-0.04729999999999975,0.8139,1.5075536898487796,0.0125,8536.0,7.37,0.0168,8.9451,0.0428,2.8618,30.747099999999996,75.2941
889,2953.65,10.7439,12.4104,-6487.249999999999,9.4043,2.8355,17.1645,-0.006399999999999998,8808.0001,0.020699999999999996,-0.010700000000000001,728.1346,15.81,2.507,-0.2837999999999999,0.6469,0.36,0.0177,1277.0,5.23,0.0354,10.2168,0.0431,4.4831,26.1526,52.3977
890,3034.01,9.5896,12.602,-5345.75,10.056017592522666,-3.3455000000000004,23.3455,0.012299999999999995,9034.9702,0.10930000000000001,-0.009499999999999998,771.3692,15.73,2.803,-3.072,0.8237999999999999,0.4085,0.012599999999999998,1544.0,8.61,0.0355,9.0079,0.0205,3.234599999999999,25.0471,64.5503
891,2999.18,9.9372,12.502729190065518,-6352.0,10.056017592522666,27.651944607378546,10.8836,-0.018200000000000004,9177.5701,0.07890000000000003,-0.0056,781.0648,15.79,2.761,0.6622999999999996,0.6956,0.3774,0.0127,4057.9999999999995,10.880000000000003,0.029399999999999992,6.4777,0.0208,2.4416999999999995,28.6826,66.5169
892,2889.7,10.2047,12.5004,-5529.25,8.627,-3.1382,23.1382,-0.039,8901.9701,0.08989999999999998,-0.0125,753.4261,15.73,2.559,-0.9934,0.6812,0.3195,0.011400000000000002,2751.0,5.13,0.0468,7.3876,0.0175,3.5046,26.0609,44.044
893,3057.49,9.7936,12.3808,-5483.0,9.088,1.7036000000000013,18.2964,-0.0689,8729.2999,0.08789999999999999,-0.0115,799.224,15.79,2.638,0.0,0.7612,0.7439999999999999,0.0189,15019.814305187396,6.7,0.0697,8.3782,0.0267,3.9373,48.8463,44.2037
894,2958.09,9.7739,12.5724,-5493.75,8.659,24.902700000000003,15.0973,-0.007899999999999999,8660.4701,0.0014999999999999935,-0.0033000000000000004,656.7414,15.93,3.124,-0.04729999999999975,0.8139,1.0515,0.006299999999999999,4672.0,9.93,0.0658,11.0328,0.043300000000000005,3.2063,26.0692,133.0074745070932
895,2927.75,10.5148,12.4759,-6253.5,8.4092,0.8018000000000012,19.1982,-0.0588,8670.5601,-0.2418,-0.0122,604.9374780890175,15.719999999999999,2.7339999999999995,0.0,0.7931,0.40260000000000007,0.013799999999999998,1329.0,8.08,0.0251,9.6263,0.04999901438308338,3.953399999999999,53.16,41.8462
896,2939.4,9.21,12.5731,-6489.249999999999,8.7073,-0.24180000000000013,20.2418,-0.0095,8806.12,0.0,-0.0099,753.2087,15.62,2.9150000000000005,0.14189999999999994,0.7697,0.6599,0.011400000000000002,3328.0,10.04,0.03649999999999999,11.2155,0.0193,3.9683999999999995,18.7707,57.7947
897,3065.36,9.4274,12.4578,-6434.749999999999,8.6406,5.578199999999999,14.421800000000001,-0.028399999999999998,8346.5001,0.04070000000000002,-0.0048000000000000004,693.6673,15.94,2.8130000000000006,0.5677000000000001,0.8379999999999999,0.3005,0.006400000000000001,1572.0,6.65,0.0404,9.4511,0.032900000000000006,4.3822,57.9838,75.5906
898,2951.59,9.4766,12.5163,-5427.595706997254,8.7144,3.8164000000000007,16.1836,0.009300000000000003,8432.12,-0.06189999999999999,-0.0073,696.8116,15.62,2.9150000000000005,0.14189999999999994,0.7697,0.4262,0.0179,6593.720702801093,14.27,0.06565789283408373,10.4477,0.0162,4.3018,18.7564,94.8454
899,3104.27,9.6747,12.4804,-5404.0,8.7646,-3.496399999999999,23.4964,-0.0179,9278.0601,0.08419999999999998,-0.0113,687.6091,15.870000000000001,2.92,-2.647,0.8037,0.45200000000000007,0.0078,532.0,9.6,0.0144,8.282,0.0173,2.5496,25.574400000000004,51.1577
900,2797.3681588889244,10.3376,12.4137,-6424.249999999999,8.436,3.4827000000000017,16.5173,-0.024420747256009484,8802.515246234601,-0.011500000000000007,-0.011400000000000002,747.4732,15.7,2.499,-0.8515,0.6102,0.8372,0.014300000000000002,183.0,3.62,0.028499999999999998,6.4353,0.022546257926563427,2.9323,13.8843,49.9452
901,3000.39,9.4152,12.4496,-5423.0,8.5218,-11.9682,31.968199999999996,-0.0267,8847.7,-0.026699999999999998,-0.010499999999999999,768.202,15.830000000000002,2.618,-0.3784000000000001,0.7463,0.296,0.0065,655.0,10.180000000000001,0.0427,9.247,0.0259,2.6805,39.4462,37.276
902,3031.85,10.0435,12.4694,-5545.25,8.7556,-7.1518,27.1518,0.014100000000000001,8631.2901,-0.028299999999999992,-0.008500000000000002,659.1062,15.94,2.531,-0.23650000000000015,0.733,0.2437,0.013,3789.0000000000005,4.86,0.05589999999999999,9.0997,0.0168,4.3122,23.395600000000005,52.7859
903,2821.63,9.9788,12.4896,-6382.0,8.828,-2.9973000000000005,22.9973,-0.021,9285.6,0.169,-0.007,805.3741999999999,15.8,2.702,-0.23650000000000015,0.7527,0.5065,0.0187,6074.0,8.7,0.0326,9.7076,0.0224,4.3905,31.873699999999996,51.3369
904,3040.1,9.5423,12.4469,-5518.75,8.6527,15.307300000000001,24.6927,-0.006100000000000005,9105.23,0.053799999999999994,-0.010900000000000002,786.8119999999999,15.95,2.875,-0.5203999999999996,0.7232,0.9678,0.022899999999999997,1881.9999999999998,8.69,0.041499999999999995,10.5928,0.0232,4.855499999999999,41.4532,69.8851
905,3110.23,10.3699,12.4231,-5701.0,8.7283,-0.05549999999999971,20.0555,-0.0168,9771.2799,0.03500000000000002,-0.0133,855.1201,15.79,2.821,-0.6149999999999999,0.7833000000000001,0.2938,0.0167,5020.0,16.47,0.0469,10.3526,0.0307,3.3998,21.7744,36.773
906,2949.99,9.9321,12.2981,-5623.5,8.8331,-2.636400000000001,22.6364,-0.0231,8701.45,-0.03569999999999999,-0.009799999999999998,729.2308,15.75,2.456,-3.591,0.5882,0.3364,0.0051,3761.9999999999995,5.71,0.0399,9.344,0.0167,4.106699999999999,16.3239,52.1739
907,2972.52,9.8202,12.5488,-4971.75,8.7401,1.030899999999999,18.9691,-0.018100000000000005,8864.42,0.023099999999999985,-0.0127,747.2486000000001,15.77,2.521,-1.608,0.5812,0.4236,0.0087,5737.0,7.48,0.0349,8.4787,0.0182,3.5199,33.3906,40.1575
908,3000.56,9.1397,12.5235,-4173.894919464572,8.7588,13.811800000000003,26.1882,-0.014199999999999999,8723.97,0.0,-0.0033000000000000004,754.8984000000002,15.74,2.83,0.04729999999999975,0.8434000000000001,0.4134,0.007599999999999999,3902.9999999999995,6.67,0.0999838819435499,6.9811,0.04999901438308338,2.7550000000000003,28.6321,133.0074745070932
909,2797.3681588889244,8.816,12.4706,-5597.5,8.7283,2.467300000000001,17.5327,-0.056799999999999996,8986.2101,-0.1106,-0.0083,772.8801,15.91,2.912,1.939,0.7713,1.0996,0.013499999999999998,1446.0,4.05,0.034199999999999994,9.6819,0.0233,4.453999999999999,33.033,53.092
910,2971.75,9.8721,12.5039,-5673.5,9.7571,6.263600000000001,13.7364,-0.0391,8989.5801,-0.2025,-0.010900000000000002,684.3676,15.870000000000001,2.673,-1.277,0.7223,0.553,0.0059,13852.0,12.960000000000003,0.0025,9.3539,0.0186,2.0995,38.5485,29.2571
911,2999.04,9.3723,12.5049,-5501.0,8.3663,-5.957299999999999,25.9573,-0.027800000000000002,9620.380000000001,0.0,-0.012,820.6111,15.84,2.735,-2.647,0.8349,0.4084,0.0184,2459.0,8.1,0.027899999999999998,9.5914,0.024,4.3255,23.1595,34.3096
912,2942.31,10.0409,12.4622,-5394.0,10.056017592522666,23.9555,16.0445,-0.023000000000000003,9073.13,0.04,-0.0094,768.0063,15.82,2.622,-0.4258000000000001,0.7692,0.3621,0.0159,2518.0,6.49,0.0498,9.6539,0.012,4.8211,26.796600000000005,49.0667
913,3028.64,9.9888,12.4055,-5455.75,8.4597,1.5117999999999994,18.4882,-0.028,8992.5401,-0.087,-0.0115,781.7403,15.719999999999999,2.658,-0.9934,0.655,0.41220000000000007,0.0091,1145.0,7.49,0.0646,8.3143,0.0226,3.6371,26.3727,27.0153
914,3088.41,9.6698,12.5743,-5760.0,8.8519,0.032699999999998806,19.9673,-0.005700000000000002,8265.0699,-0.04109999999999999,-0.0121,673.8012,15.830000000000002,2.816,-2.505,0.7932,0.421,0.0053,3951.0000000000005,3.78,0.0373,10.5774,0.0141,4.113999999999999,24.5358,32.2981
915,2916.93,9.7254,12.5412,-5160.5,8.8562,-2.5027,22.5027,0.008300000000000002,9743.710000000001,0.12580000000000002,-0.0092,846.0455,15.86,2.9300000000000006,-2.6,0.7696,0.4216,0.0094,943.0,6.96,0.0237,10.3011,0.028,4.143599999999999,27.5354,30.3935
916,2989.44,9.7374,12.4876,-5520.25,8.5615,2.0336,17.9664,-0.0246,8582.24,-0.036299999999999985,-0.009799999999999998,605.2483,15.980000000000002,2.721,0.6149999999999999,0.8261,0.3093,0.0127,7410.0,6.54,0.051699999999999996,7.5817,0.032,2.004,20.0057,32.57
917,2971.93,11.1871,12.5169,-5422.25,8.2823,5.496399999999999,14.5036,-0.005299999999999999,8908.57,-0.0325,-0.0073,778.8739,15.62,2.9150000000000005,0.14189999999999994,0.7697,0.4481,0.0047,3943.0,9.66,0.0409,7.698600000000001,0.0248,2.152,17.7238,53.6082
918,2935.73,9.5534,12.4786,-5421.5,9.2655,10.374499999999998,29.6255,-0.009200000000000005,8858.4201,0.08179999999999998,-0.0088,774.8513,15.82,2.558,-0.04729999999999975,0.6785,1.0513,0.0211,4104.0,10.610000000000001,0.0353,10.4884,0.0135,4.4019,30.882400000000004,35.378
919,2917.86,10.7572,12.4371,-6353.5,8.6667,25.959100000000007,14.0409,-0.0475,8429.3201,-0.025800000000000003,-0.009299999999999998,717.1922,15.7,2.763,0.3310999999999997,0.7636,0.6257,0.0147,1287.0,12.6,0.0336,6.577500000000001,0.0418,2.2554,25.279200000000003,64.1711
920,2999.4,9.9864,12.4273,-6457.749999999999,9.2291,-2.7935999999999988,22.7936,-0.028,9402.5899,0.09499999999999999,-0.010400000000000001,822.4178999999999,15.719999999999999,2.7339999999999995,0.0,0.7931,1.141,0.0049,34.0,8.69,0.0249,9.9426,0.04999901438308338,4.034699999999999,19.8184,20.1198
921,2978.33,9.8953,12.3578,-5159.75,8.5571,-1.5990999999999986,21.5991,-0.0346,8621.8999,-0.058800000000000005,-0.0112,753.1683,15.830000000000002,2.856,-2.93,0.8145,0.34469999999999995,0.0098,1204.0,9.2,0.03609999999999999,8.8168,0.0257,3.720499999999999,35.9819,72.0801
922,3042.12,9.6074,12.5269,-5592.25,8.9605,4.754499999999998,15.245500000000002,-0.017200000000000003,8224.6899,0.02469999999999998,-0.0091,709.1509,15.55,2.438,-0.8988000000000002,0.6289,0.4975,0.0111,9032.0,9.56,0.05319999999999999,7.3579,0.0254,1.8123000000000002,46.8875,39.4521
923,2821.23,9.8004,12.4753,-6346.0,8.828,-0.8399999999999987,20.84,-0.027800000000000002,8655.8501,0.11340000000000001,-0.0067,748.6378,15.84,2.618,-0.5677000000000001,0.7025,1.4777,0.021,2931.0,11.02,0.03749999999999999,10.3616,0.0235,2.8032999999999997,43.6418,60.0375
924,3038.21,10.0229,12.6063,-6511.5,9.3998,25.5282,14.471800000000002,-0.0178,8037.17,0.05960000000000003,-0.0067,656.0378,15.88,2.736,0.0,0.8123,1.451,0.0173,7241.0,7.93,0.03699999999999999,8.5956,0.0232,4.3894,58.449,65.3061
925,2913.42,10.7339,12.4743,-5409.0,8.9336,20.6,19.4,-0.007899999999999999,8249.0901,-0.2265,-0.005399999999999999,703.4418,15.7,2.931,-0.14189999999999994,0.6925,1.5075536898487796,0.0111,550.0,6.55,0.044199999999999996,10.2847,0.0113,4.789999999999999,12.4082,127.4827
926,3076.38,10.6454,12.4871,-4173.894919464572,8.7487,12.094499999999998,27.9055,-0.0261,8621.6501,0.027199999999999995,-0.0070999999999999995,656.7325,15.870000000000001,2.5640000000000005,0.0946000000000002,0.7484,0.48579999999999995,0.012899999999999998,4348.0,7.93,0.0999838819435499,10.2384,0.0165,5.058099999999999,21.1957,41.0619
927,3020.62,9.7807,12.6012,-5238.0,9.1526,-4.962700000000001,24.9627,-0.0226,9625.2601,-0.0989,-0.0117,836.4156,15.82,3.064,1.6550000000000002,0.8137,0.7729,0.0079,1939.0,8.87,0.0406,9.117,0.0255,2.2995,18.6553,23.0523
928,3005.14,8.506397032757855,12.4784,-5573.25,8.8132,3.4827000000000017,16.5173,-0.0184,9080.3599,0.025099999999999976,-0.0099,775.6213,15.94,2.737,0.23650000000000015,0.8207,1.1219,0.0207,4890.0,10.270000000000001,0.013299999999999998,10.2619,0.03680000000000001,4.7069,16.3295,42.3707
929,3003.72,9.4707,12.512,-5515.5,8.8624,7.027300000000003,12.9727,-0.0126,8292.1599,0.010699999999999982,-0.011,732.6445,15.9,2.911,0.0,0.8536,0.4143,0.006400000000000001,4872.0,5.34,0.0362,9.2436,0.0224,3.6916,19.2024,25.4835
930,2992.61,9.3086,12.4892,-5640.0,9.0776,-2.055499999999999,22.0555,-0.018,8460.9799,0.047099999999999996,-0.0091,819.9061,15.95,2.72,-0.0946000000000002,0.7908,0.7062,0.007300000000000001,13029.0,7.97,0.0171,9.4992,0.0176,2.9502000000000006,18.2495,41.8733
931,3073.57,9.6006,12.4784,-5526.75,9.193,-1.1627000000000005,21.1627,-0.009599999999999997,8382.2999,0.06129999999999999,-0.0125,608.1952,15.55,2.438,-0.8988000000000002,0.6289,0.5066,0.0056,2595.0,5.93,0.0583,9.9504,0.0255,3.767999999999999,20.5798,32.7345
932,2988.93,10.7598,12.601,-5428.75,8.2823,2.1644999999999994,17.8355,-0.007499999999999997,8257.78,-0.0201,-0.007900000000000003,709.085,15.67,3.342,0.04729999999999975,0.7639,0.3574,0.0111,301.0,10.170000000000002,0.0146,11.7616,0.024699999999999996,3.1269000000000005,17.9703,69.5103
933,2982.27,10.0607,12.4455,-5295.25,8.9541,-5.885500000000001,25.8855,-0.0632,8743.22,0.0664,-0.008999999999999998,754.6609,16.02,2.608,-0.7568999999999998,0.7403,0.2845,0.013199999999999998,1270.0,3.78,0.047999999999999994,10.1043,0.0225,3.9968,53.9141,42.1637
934,3005.61,8.5946,12.3865,-5249.25,8.3331,2.5054999999999987,17.4945,-0.018700000000000005,8989.74,-0.021999999999999992,-0.008200000000000002,747.3791,15.94,2.737,0.23650000000000015,0.8207,1.0474,0.0167,13977.0,9.13,0.0699,8.1251,0.0196,2.1944,15.5583,74.277
935,2895.09,9.4864,12.6106,-5161.5,8.9818,3.1645000000000008,16.8355,-0.0021,9015.71,0.05759999999999998,-0.010299999999999998,774.4136,15.75,2.906,-2.6,0.8525,0.276,0.006400000000000001,3821.9999999999995,4.55,0.0566,8.8124,0.0142,3.1872,27.2289,53.3333
936,2895.71,11.200389070980641,12.5494,-6506.5,8.7418,0.7063999999999991,19.2936,-0.0015000000000000015,8625.34,0.0014999999999999935,-0.009600000000000001,742.4278,15.91,2.453,-0.5203999999999996,0.7586,1.3777,0.0184,8439.0,9.65,0.025599999999999998,11.1681,0.0179,5.6187000000000005,17.0795,43.5233
937,2987.72,9.4808,12.4896,-5697.5,8.5459,0.16180000000000036,19.8382,-0.0173,8637.1,-0.08820000000000001,-0.0116,748.4817,15.76,2.4209999999999994,-0.4730999999999999,0.6645,1.1073,0.0196,2113.0,14.010000000000002,0.04069999999999999,10.5719,0.0176,3.9610999999999996,34.4068,39.7838
938,2988.39,9.9888,12.4276,-5274.25,9.6515,-1.2163999999999993,21.2164,-0.022699999999999998,9166.9001,-0.1869,-0.010799999999999999,818.6599,15.88,2.594,-0.6149999999999999,0.7202,0.4466,0.0106,4776.0,15.44,0.055799999999999995,12.4974,0.0234,4.1434,19.9773,45.5814
939,2955.82,9.8271,12.5492,-5414.25,9.2064,1.1891000000000003,18.8109,-0.018700000000000005,8996.8199,-0.1619,-0.008,781.2122,15.78,2.594,-0.8042000000000002,0.7348,0.4267,0.0089,13572.0,9.15,0.0668,8.3322,0.0446,2.2793,39.7506,65.9409
940,3001.26,9.9622,12.5418,-5644.0,8.5407,3.448199999999999,16.5518,-0.014500000000000004,8850.9799,0.0,-0.007900000000000003,763.7353,15.9,2.911,0.0,0.8536,0.6192,0.007300000000000001,1993.0000000000002,7.869999999999999,0.043999999999999984,7.6421,0.0201,2.969099999999999,27.862200000000005,30.3318
941,3094.57,10.0512,12.6122,-5398.25,8.8909,2.0909000000000004,17.9091,-0.026,8919.5601,-0.0463,-0.0143,776.7527,15.79,2.868,-1.986,0.8528999999999999,0.48690000000000005,0.0062,605.0,7.1,0.0185,9.2786,0.0243,2.5707999999999998,21.7559,19.5976
942,3031.44,9.8914,12.4337,-6380.0,9.2433,24.4791,15.5209,-0.023500000000000004,8788.8501,0.032599999999999976,-0.0073999999999999995,756.1506,15.77,2.898,1.4190000000000003,0.8284,0.4675,0.0162,8708.0,11.37,0.0246,9.4781,0.014599999999999998,4.1856,21.8439,71.7428
943,3014.54,10.363,12.4614,-6375.749999999999,9.3335,-0.3236000000000007,20.3236,-0.0309,8472.87,-0.10000000000000002,-0.0118,732.9637,15.67,3.342,0.04729999999999975,0.7639,0.3534,0.0094,3377.0,5.31,0.04109999999999999,7.8475,0.028,3.1896,19.7097,33.9703
944,2973.71,10.6099,12.5351,-6225.75,8.6439,-1.5117999999999994,21.5118,-0.0311,8570.0001,0.026000000000000002,-0.0068,748.0732,15.9,2.467,-0.7096,0.6802,0.4805,0.011400000000000002,2260.0,9.34,0.0326,11.2816,0.0259,5.5247,26.7339,67.8967
945,2933.79,10.2545,12.4322,-5523.75,8.7879,23.265500000000003,16.7345,-0.0246,8813.74,0.020200000000000027,-0.007500000000000001,776.0144,15.77,2.898,1.4190000000000003,0.8284,0.7052,0.0221,8200.0,8.62,0.051,8.201,0.031900000000000005,4.1053999999999995,54.8175,75.6219
946,3087.64,10.0109,12.539,-5409.0,9.0606,-2.6354999999999995,22.6355,-0.0316,9117.7299,0.03580000000000001,-0.010299999999999998,789.4535,15.719999999999999,2.415,-3.779,0.5708,0.2519,0.0049,4844.0,8.98,0.03789999999999999,8.8328,0.0162,4.2062,22.5205,51.5188
947,3040.28,9.7748,12.5876,-5490.25,8.9979,-1.9291,21.9291,-0.020599999999999997,8347.8,0.012203363862840804,-0.01074059753460456,667.9955,15.6,2.846,-2.364,0.7865000000000001,0.4289,0.005700000000000001,7391.0,6.14,0.0437,7.7265,0.0195,2.5922,16.9421,39.62206239635295
948,2974.65,9.5597,12.4361,-5440.5,8.7646,1.3254999999999988,18.6745,-0.009800000000000003,8374.1201,0.0938,-0.0123,667.9745,15.870000000000001,2.5529999999999995,-0.8042000000000002,0.7003,0.3113,0.0242,12801.0,11.1,0.0308,9.1316,0.0201,2.2924,42.3443,31.6109
949,2889.78,9.8516,12.3535,-5224.25,9.534,1.7909000000000008,18.2091,-0.0243,8527.2,-0.1859,-0.0097,735.4393,15.95,2.58,0.5203999999999996,0.6778,0.7625,0.012800000000000002,2547.0,7.74,0.0644,8.1073,0.0226,2.7608,15.9979,34.0645
950,3086.08,9.5756,12.522,-5183.0,8.3006,3.079099999999998,16.9209,-0.012199999999999997,8742.9701,-0.034699999999999995,-0.0117,671.1312999999999,15.78,2.786,0.04729999999999975,0.8216,0.39099999999999996,0.0059,786.0,6.61,0.042599999999999985,7.1708,0.0295,3.0261999999999993,41.7809,35.1931
951,3026.53,9.2537,12.5743,-5301.75,9.6136,-5.760000000000002,25.76,-0.0488,8845.68,0.012400000000000003,-0.0121,736.6516,16.0,2.852,-3.1189999999999998,0.8307,1.1007,0.0046,4137.0,5.19,0.03509999999999999,9.2628,0.0237,4.466499999999999,64.1753,71.67869999999999
952,2961.04,10.7168,12.5531,-5714.25,8.5801,4.620899999999999,15.379099999999998,-0.068,8772.49,0.0,-0.009299999999999998,757.1382,15.59,2.511,-0.14189999999999994,0.6847,0.4588,0.0122,3399.0,9.11,0.0703,9.7813,0.0186,4.343899999999999,23.5173,49.5289
953,3039.93,9.9865,12.4278,-5527.0,9.1502,3.8509000000000033,16.1491,-0.0099,8172.39,-0.017700000000000007,-0.0061,631.7283,15.78,2.914,0.04729999999999975,0.7509,0.44889999999999997,0.013499999999999998,8554.0,5.05,0.0242,9.3908,0.0189,4.8441,32.3024,99.389
954,3108.5,9.6192,12.5031,-5242.25,8.7932,-6.605499999999999,26.6055,-0.009800000000000003,8622.7099,0.09770000000000001,-0.010299999999999998,735.6821,15.93,2.461,-1.655,0.7591,0.48980000000000007,0.006400000000000001,1915.0,9.31,0.043899999999999995,9.4369,0.0139,3.507,14.0899,36.715
955,3117.3,9.7217,12.5439,-4977.5,9.6515,-4.860900000000001,24.8609,-0.021199999999999997,9639.37,-0.1042,-0.0115,847.5181,15.85,2.683,-1.3709999999999998,0.709,0.7904999999999999,0.013700000000000002,2434.0,9.2,0.0722,9.1747,0.030799999999999998,3.8319,28.7328,35.6522
956,3062.78,9.8539,12.4431,-5360.5,8.8597,-3.2154999999999996,23.2155,-0.014199999999999999,8343.7599,-0.07700000000000001,-0.014,686.1198,15.81,3.211,-3.025,0.8090000000000002,0.38539999999999996,0.0091,1983.9999999999998,3.9900000000000007,0.03969999999999999,8.3773,0.0132,3.0116999999999994,29.3669,20.7885
957,3074.24,10.0576,12.3351,-5648.25,8.9833,-1.6700000000000006,21.67,-0.021900000000000003,7754.01,0.1062,-0.010400000000000001,658.7094,15.719999999999999,2.42,-3.591,0.5949,0.5134,0.0097,1885.0,10.55,0.0391,8.3272,0.043300000000000005,3.7421,46.1593,47.9042
958,2855.96,9.8124,12.4069,-5466.5,8.8287,23.9018,16.0982,-0.07160375959574142,8827.4899,0.01759999999999998,-0.007500000000000001,705.7114,15.88,2.736,0.0,0.8123,1.0133,0.0161,1124.0,12.320000000000002,0.0353,9.1647,0.03180000000000001,3.7503,47.975,106.136
959,2926.07,9.9707,12.4247,-5652.0,9.1784,12.0627,27.9373,-0.009,9269.57,-0.0586,-0.0070999999999999995,760.1941,15.88,2.951,0.8042000000000002,0.8376,1.1306,0.0154,5886.0,7.48,0.0555,9.0757,0.0286,3.0557999999999996,24.679,79.292
960,2893.56,10.614,12.4492,-6378.5,9.2291,3.1417999999999986,16.8582,-0.0266,8914.2701,0.04840000000000002,-0.010299999999999998,757.0225,15.84,2.634,0.4258000000000001,0.752,0.4979,0.0068,2606.0,6.45,0.03559999999999999,8.3744,0.04999901438308338,4.194399999999999,20.5892,70.8738
961,3015.67,9.8559,12.5227,-6554.750000000001,8.7851,8.8173,11.1827,-0.018100000000000005,9156.9701,0.013700000000000026,-0.007699999999999999,774.4805,15.870000000000001,2.819,0.7096,0.8387000000000001,0.8152,0.0088,3570.0,12.71,0.0371,11.2289,0.0195,5.360499999999999,13.0939,62.439
