,feature_60,feature_478,feature_133,feature_349,feature_65,feature_435,feature_442,feature_34,feature_332,feature_118,feature_22
959,12.0627,5.309,2.3313,0.0286,27.9373,7.26,0.7898,9.1784,0.0366,57.2713,-5652.0
960,3.1418,4.4095,2.2948,0.0499939140056925,16.8582,8.6665,0.811,9.2291,0.1019,57.9969,-6378.5
961,8.8173,8.7428,2.3808,0.0195,11.1827,9.7635,0.4389,8.7851,0.0841,57.3758,-6554.75
962,5.5318,5.0629,2.349,0.0196,14.4682,13.663,0.8161,8.3006,0.0615,59.1953,-5553.0
963,-1.4564,3.5747,2.2472,0.0209,21.4564,13.6201,0.9163,9.0606,0.0858,58.877,-6351.0
964,-0.7782,3.9458,2.3593,0.0256,20.7782,5.5057,0.5799,8.7568,0.0786,57.8749,-6048.5
965,0.4591,4.2411,2.3025,0.0342,19.5409,7.0832,0.8384,8.5177,0.0909,56.5119,-6501.5
966,1.8109,5.9964,2.2718,0.0273,18.1891,11.2432,0.7193,9.1141,0.089,56.7229,-5043.5
967,-6.3845,5.1659,2.2053,0.027,26.3845,7.9231,0.6605,8.662,0.1037,59.0025,-5316.25
968,13.5955,8.3351,2.3132,0.026,26.4045,11.4492,0.9413,9.7484,0.0968,55.36455393049866,-6470.0
969,4.6227,3.6709,2.30047773660535,0.023496294671117312,15.3773,8.1508,0.7584,8.1728,0.1002,59.7028,-5357.0
970,7.9373,3.0303,2.2588,0.0118,12.0627,3.624,0.869,8.5251,0.0856,59.2458,-5411.5
971,-0.6818,4.6431,2.2216,0.0154,20.6818,9.3702,0.8263,8.7646,0.0333,59.368,-5215.5
972,4.4209,5.5992,2.2453,0.0188,15.5791,9.8076,0.9066,8.7552,0.0329,56.0862,-5337.0
973,1.4609,5.8149,2.4349,0.0208,18.5391,9.5776,0.4685,8.897,0.1092,60.1502,-5663.5
974,6.0773,3.9105,2.2831,0.0212,13.9227,9.409,0.9725,8.3436,0.108,57.1918,-5543.0
975,7.7727,9.7235,2.3737,0.0164,12.2273,10.7051,0.4389,8.7851,0.0774,59.0096,-6467.25
976,24.3791,6.4746,2.3802,0.0407,15.6209,5.176,1.1054,8.6789,0.0243,58.6635,-5468.25
977,3.7555,7.5153,2.2797,0.027,16.2445,10.9782,0.5066,9.2064,0.0374,57.5861,-5206.0
978,23.9945,3.61,2.3592,0.0397,16.0055,12.1712,0.8007,9.2658,0.0768,58.0752,-5301.0
979,10.0236,8.1842,2.3314,0.0289,29.9764,4.5767,0.9794,8.5155,0.0964,59.0444,-5500.0
980,-5.5327,4.2575,2.3243,0.0225,25.5327,3.4289,0.8227,8.5762,0.0914,58.6493,-5612.5
981,3.1427,4.1328,2.2539,0.0235,16.8573,16.8157,0.647,9.0402,0.0306,58.3477,-5313.5
982,-8.3955,6.2134,2.3737,0.0392,28.3955,14.502,0.8041,9.2328,0.0969,58.1165,-5474.25
983,-1.3127,4.3131,2.2892,0.0273,21.3127,9.0484,0.4685,8.897,0.0353,58.7308,-5863.0
984,-1.5764,5.4363,2.3991,0.0158,21.5764,12.0255,0.6066,8.7073,0.0658,59.1691,-6492.25
985,-2.6591,6.2544,2.2982,0.0264,22.6591,12.599,1.0918,7.606843093894915,0.0272,58.2359,-5304.75
986,-2.8845,2.406,2.2982,0.0222,22.8845,9.3939,0.6254,9.004,0.0791,59.6879,-4821.5
987,23.3109,4.9295,2.3248,0.0217,16.6891,7.9706,1.1086,8.7495,0.0779,58.3569,-5553.0
988,-6.0545,6.0601,2.3244,0.0187,26.0545,12.7563,0.7663,8.7219,0.0921,59.0359,-6624.0
989,26.1536,7.7496,2.3025,0.0285,13.8464,11.0766,0.7747,9.2655,0.0942,58.1258,-6250.25
990,-4.6109,6.1402,2.2646,0.0188,24.6109,4.44,1.1213,9.0811,0.0733,58.8545,-6521.5
991,0.1982,2.5177,2.3867,0.0223,19.8018,12.6026,1.0199,8.9818,0.0838,58.7877,-5289.0
992,-12.0473,10.8564,2.4,0.0251,32.0473,12.7305,0.8384,8.5177,0.094,57.6475,-6417.25
993,-6.4836,4.0269,2.3712,0.0106,26.4836,10.458,1.0891,8.6942,0.08844140080362756,57.7407,-5491.5
994,-5.6018,5.7121,2.3796,0.03,25.6018,9.2278,1.1638,8.3324,0.0969,58.0148,-5558.25
995,-0.0236,5.4204,2.4196,0.0191,20.0236,12.2597,1.0186,8.7383,0.0839,58.1441,-5132.0
996,-0.607606634452651,5.622214531048187,2.3124,0.0234,20.2519289125314,13.4957,0.5836,8.6706,0.0909,59.0306,-6616.0
997,-6.0445,9.3679,2.3306,0.0161,26.0445,11.1652,0.5888,9.0776,0.0664,58.3078,-6474.25
998,-2.1555,3.9525,2.3195,0.0365,22.1555,9.1963,0.7558,8.4278,0.0881,58.2507,-5494.75
999,-3.8982,3.6575,2.2909,0.0222,23.8982,14.7695,0.5888,9.0776,0.0643,58.1124,-6344.25
1000,2.0009,7.7429,2.3161,0.0413,17.9991,11.8418,0.7663,8.7219,0.0782,59.8375,-5750.5
1001,-2.3109,7.9419,2.2858,0.0112,22.3109,22.843422195353057,0.5329,8.6024,0.0315,61.0082,-6553.5
1002,27.4627,4.4594,2.3132,0.0499939140056925,12.5373,11.3706,0.596,9.3998,0.0942,59.4917,-6312.25
1003,2.7582,7.593,2.4214,0.0206,17.2418,5.2288,0.8217,9.1156,0.1062,58.3374,-6482.75
1004,3.1727,3.742,2.2858,0.024,16.8273,6.4329,0.3512,9.9095,0.0356,58.0533,-5694.25
1005,-1.2427,5.5738,2.2588,0.0234,21.2427,5.7722,0.9072,9.2016,0.1062,59.1449,-6471.25
1006,-6.0845,5.4246,2.2634,0.0198,26.0845,7.8263,1.1623,9.4336,0.0686,59.6397,-5291.0
1007,-1.7609,11.0497,2.3063,0.0191,21.7609,8.1917,0.604,8.7283,0.0868,58.0641,-5962.0
1008,3.3655,3.9414,2.2697,0.0139,16.6345,5.2092,0.7316,8.8043,0.0828,59.2147,-5723.5
1009,0.8527,5.5495,2.2717,0.021,19.1473,4.3348,0.8198,9.3868,0.0328,58.7259,-5475.5
1010,1.54,9.366,2.3414,0.0256,18.46,11.3373,0.57,8.7662,0.0283,57.7936,-6656.5
1011,-2.7845,2.6974,2.2805,0.0256,22.7845,11.0027,0.7053,8.7635,0.0699,60.5249,-5345.25
1012,4.4036,4.6098,2.3416,0.027,15.5964,22.843422195353057,0.6302,8.8249,0.077,58.4853,-4173.967771556411
1013,-5.3055,3.6862,2.3415,0.0173,25.3055,8.4137,1.0644,8.9336,0.15596538777096725,58.2233,-5432.5
1014,1.63,6.7438,2.4201,0.0274,18.37,18.0325,0.7849,8.324,0.1068,57.9062,-5690.25
1015,3.19,7.8401,2.3401,0.0286,16.81,7.7091,0.604,8.7283,0.0871,57.806,-5699.75
1016,20.5864,4.7979,2.362,0.0428,19.4136,13.4741,0.8735,10.053910476593831,0.0778,57.9568,-6274.75
1017,-1.1582,4.9308,2.3654,0.0331,21.1582,9.5141,0.8883,8.9546,0.0849,59.011,-6449.25
1018,-0.95,3.4077,2.2967,0.0218,20.95,14.0527,0.9735,8.4896,0.0868,59.2654,-6341.25
1019,-1.86,4.7955,2.4167,0.0179,21.86,15.9843,0.7506,8.322,0.0363,58.5841,-5631.75
1020,26.6136,4.4058,2.2928,0.0329,13.3864,11.9792,0.596,9.3998,0.0968,58.4718,-6454.5
1021,-3.2436,5.7353,2.2809,0.0351,23.2436,13.0477,0.5858,9.1637,0.0306,57.5174,-5395.5
1022,0.59,2.3731,2.2726,0.0232,19.41,5.7869,0.9186,8.4537,0.0353,58.111,-5343.75
1023,-3.6155,2.9962,2.4172,0.0135,23.6155,7.9952,1.0186,8.7383,0.0861,58.5777,-5303.5
1024,-1.6045,3.8038,2.3884,0.0155,21.6045,9.6329,1.0199,8.9818,0.0939,58.433,-5768.0
1025,3.0945,1.6872,2.2646,0.0285,16.9055,6.1017,0.8231,8.3542,0.0916,60.4254,-5603.75
1026,0.5755,8.1897,2.3044,0.0176,19.4245,15.4162,0.6987,9.7836,0.0806,58.1685,-6736.0
1027,1.2882,8.2318,2.3907,0.0212,18.7118,14.7806,0.6805,8.5596,0.0751,58.4638,-5197.5
1028,16.8445,9.8085,2.3052,0.0151,23.1555,11.0474,0.7747,9.2655,0.1013,58.7409,-6198.5
1029,-1.0545,9.2151,2.2864,0.0207,21.0545,11.6692,1.1623,9.4336,0.0684,58.7911,-5693.75
1030,-0.1918,3.0794,2.2668,0.0195,20.1918,16.0093,0.7558,8.4278,0.0903,58.4119,-5215.5
1031,2.6227,4.3681,2.2634,0.0294,17.3773,11.9203,0.4685,8.897,0.0847,58.0099,-5984.0
1032,2.1973,3.7115,2.3817,0.0222,17.8027,11.5048,0.6257,8.3179,0.0909,58.9915,-5517.75
1033,-9.4964,4.1991,2.3026,0.0173,29.4964,11.999,0.7574,9.043,0.0938,60.179,-6377.0
1034,-5.1255,3.6831,2.2668,0.031,25.1255,9.1918,0.5765,8.3591,0.0881,57.2919,-5476.25
1035,0.2573,8.6821,2.2773,0.0196,19.7427,6.1991,0.9873,8.659,0.105,57.0785,-5232.25
1036,3.3955,6.8737,2.3073,0.0158,16.6045,11.2289,0.9639,8.6915,0.097,59.0527,-5468.0
1037,2.6873,3.6244,2.3503,0.0168,17.3127,15.9664,1.1248,8.6005,0.0263,57.6372,-5761.0
1038,11.6818,6.6665,2.3221,0.0499939140056925,28.3182,6.1443,0.662,8.8033,0.0366,59.4921,-5597.0
1039,2.5336,4.8187,2.3301,0.0401,17.4664,13.3468,0.7593,8.77,0.0278,57.4956,-6454.5
1040,22.3736,9.6886,2.3715,0.027,17.6264,12.5032,0.9059,8.5405,0.0969,58.4948,-6294.25
1041,2.3855,6.7805,2.3481,0.0307,17.6145,4.4207,0.9726,8.2638,0.0751,58.7566,-5335.5
1042,0.9991,4.7485,2.2965,0.022,19.0009,12.0624,0.7681,10.053910476593831,0.0932,57.1635,-6233.5
1043,11.4855,5.4073,2.2697,0.0153,8.5145,11.8247,0.7316,8.8043,0.0835,58.3253,-6329.75
1044,1.2109,3.1765,2.2718,0.0273,18.7891,7.1777,1.0199,8.9818,0.0851,58.7296,-5547.5
1045,-0.5455,5.4201,2.2247,0.0248,20.5455,10.6687,0.6373,8.8581,0.0859,59.5656,-5711.75
1046,2.74,4.2038,2.3414,0.0262,17.26,14.5194,0.3963,8.7696,0.0278,59.2515,-6453.0
1047,-0.2173,3.1175,2.3144,0.0273,20.2173,16.7297,0.687,8.8505,0.0938,58.1394,-6214.5
1048,0.7355,4.7399,2.3499,0.0231,19.2645,2.9792,0.9238,8.572,0.086,58.8753,-4386.0
1049,-2.8245,2.9356,2.2908,0.0124,22.8245,11.1624,0.6787,8.3845,0.0324,60.1442,-5552.25
1050,-3.7073,3.3667,2.3079,0.0326,23.7073,6.471,0.5858,9.1637,0.1017,58.5713,-5194.75
1051,-5.1645,4.42,2.2732,0.0156,25.1645,22.843422195353057,0.5329,8.6024,0.0956,58.3392,-6333.25
1052,-0.2618,12.044310987504188,2.3132,0.0236,20.2618,6.9274,0.8343,9.0622,0.0937,57.6611,-5227.0
1053,-2.3127,4.7977,2.2604,0.0387,22.3127,11.9601,0.8297,8.5615,0.0324,59.5424,-5300.5
1054,-1.99,6.1495,2.3079,0.0215,21.99,11.8954,0.565,9.534,0.0924,61.0155,-5526.5
1055,-0.2173,5.3996,2.2937,0.0225,20.2173,9.3225,0.7593,8.77,0.0855,58.7883,-5409.25
1056,-3.9073,6.9496,2.2453,0.0233,23.9073,22.843422195353057,0.8758,9.152,0.1005,56.7643,-6247.0
1057,2.0609,3.9852,2.3162,0.0124,17.9391,6.6084,0.7992758530846206,8.892827409825909,0.0791,59.1346,-5353.25
1058,-1.9573,9.1321,2.3406,0.0238,21.9573,9.2935,0.5836,8.6706,0.0639,59.0052,-5541.75
1059,17.6864,6.5423,2.3583,0.0134,22.3136,8.6264,1.0644,8.9336,0.0779,59.6378,-5261.75
1060,2.1145,5.1912,2.2802,0.0289,17.8855,13.2046,1.0631,8.7932,0.0878,58.1372,-5617.5
1061,5.17,6.4886,2.2674,0.015,14.83,10.9341,0.4744,8.2061,0.0319,57.6087,-5285.0
1062,27.651779561699204,2.6817,2.3415,0.0188,11.3645,9.6658,1.0959,8.6667,0.0754,56.3047,-6518.25
1063,0.9827,6.454,2.3519,0.0188,19.0173,10.4562,0.9735,8.4896,0.0652,59.1158,-6331.25
1064,2.3182,8.4018,2.2831,0.0267,17.6818,7.0296,0.7139,9.131,0.0631,58.4722,-5502.0
1065,20.0236,8.0814,2.3167,0.0223,19.9764,12.6679,0.7524,8.872,0.0969,58.5214,-5413.0
1066,27.651779561699204,8.1183,2.3408,0.039,12.2718,8.7199,1.0959,8.6667,0.0729,61.014,-6425.0
1067,0.5609,12.044310987504188,2.276,0.0212,19.4391,6.4928,0.9072,9.2016,0.0713,56.6055,-5580.75
1068,-0.5327,6.4537,2.2864,0.0238,20.5327,13.0401,0.7719,8.6611,0.1017,58.773,-5479.25
1069,-3.9045,5.3634,2.3938,0.0499939140056925,23.9045,12.3537,1.0359,8.6149,0.0733,59.2704,-5207.25
1070,3.1382,7.8219,2.3481,0.0315,16.8618,12.383,0.5284,8.8424,0.0621,58.5715,-5646.0
1071,24.2918,4.2267,2.3596,0.0389,15.7082,11.8771,0.6641,9.1638,0.0785,59.1723,-5856.75
1072,-0.4173,9.9344,2.3063,0.0254,20.4173,13.019,0.6987,9.7836,0.0806,58.2714,-6382.5
1073,24.8282,5.0971,2.3712,0.0481,15.1718,11.6225,0.6641,9.1638,0.0785,59.0609,-6514.0
1074,1.7627,2.0193,2.3042,0.0184,18.2373,7.9331,0.7558,8.4278,0.0903,56.6142,-5436.25
1075,1.5555,2.8002,2.2582,0.0165,18.4445,3.7383,1.0359,8.6149,0.0861,57.5349,-5357.5
1076,2.5055,6.284,2.212,0.0157,17.4945,7.56,0.9276,8.5298,0.034,59.2558,-5294.5
1077,-3.4873,5.9222,2.2711,0.0151,23.4873,8.8116,0.6605,8.662,0.0304,61.5356,-5431.25
1078,-2.7973,12.044310987504188,2.2789,0.028,34.6282528267176,11.0891,0.9075,8.5735,0.0353,58.7594,-5362.5
1079,3.8964,3.7055,2.362,0.0311,16.1036,11.3069,1.0891,8.6942,0.0683,56.2286,-4592.0
1080,5.0818,5.2405,2.2802,0.016,14.9182,8.1898,0.8638,8.5003,0.0622,59.5074,-6465.0
1081,-0.0309,7.7416,2.2773,0.0304,20.0309,15.3022,0.9873,8.659,0.0929,57.4239,-6461.0
1082,-1.0082,2.2394,2.3341,0.0203,21.0082,11.8519,0.57,8.7662,0.0877,57.0367,-6630.25
1083,18.6827,7.4078,2.3403,0.0475,21.3173,6.6192,0.9836,8.8388,0.0816,58.9959,-5554.25
1084,25.4573,12.044310987504188,2.3403,0.0369,14.5427,10.8275,1.0407,8.7599,0.0759,56.6393,-5534.5
1085,4.0555,6.1799,2.3207,0.0319,15.9445,12.5973,0.8787,8.6074,0.0622,58.4384,-5218.25
1086,1.2209,9.3285,2.3695,0.0224,18.7791,6.2512,0.7663,8.7219,0.0848,59.2956,-5587.25
1087,2.7764,7.4219,2.3704,0.0192,17.2236,10.2564,0.9725,8.5266,0.0976,59.9533,-5407.75
1088,-4.0373,6.2882,2.2689,0.0267,24.0373,8.1044,0.5888,9.0776,0.0643,57.9411,-5246.75
1089,-0.7109,3.1153,2.1996,0.0267,20.7109,12.3368,0.6242,8.7037,0.0328,59.4177,-4995.75
1090,-4.7818,3.7689,2.4172,0.0225,24.7818,10.2251,0.9136,8.8097,0.0363,59.4528,-5729.5
1091,-3.1227,4.6652,2.3499,0.0249,23.1227,17.9865,0.9332,8.5862,0.0819,58.3872,-5352.25
1092,7.24,7.0695,2.3406,0.028,12.76,8.2118,1.0918,8.5459,0.0765,57.843,-5551.75
1093,-0.4636,3.5555,2.2757,0.0227,20.4636,9.3809,0.7193,9.1141,0.089,58.5469,-5524.25
1094,13.4891,6.9725,2.3397,0.0438,26.5109,5.2181,0.4996,8.7588,0.0915,58.3924,-5452.75
1095,2.5827,8.3284,2.3997,0.0404,34.6282528267176,11.7188,0.7507,9.4832,0.0993,57.9178,-5384.25
1096,1.2673,2.5672,2.3737,0.0281,18.7327,12.2843,0.7642,9.3335,0.1012,58.4062,-6374.75
1097,-4.4882,4.3095,2.4439,0.0182,24.4882,7.6658,0.7954,8.7548,0.0848,58.1834,-5621.5
1098,-10.68,2.5881,2.2931,0.016,30.68,8.2185,0.7532,8.6384,0.0819,55.36455393049866,-6373.5
1099,8.6927,3.0731,2.3532,0.0436,31.3073,22.843422195353057,0.7898,9.1784,0.0366,57.3114,-4556.0
1100,3.1336,4.2996,2.1995,0.0499939140056925,16.8664,12.6922,0.8532,8.7556,0.1124,58.1642,-5486.5
1101,-1.0927,8.8177,2.2728,0.0131,21.0927,12.0751,0.7681,10.053910476593831,0.105,58.0151,-6380.0
1102,20.5509,4.0288,2.3532,0.0178,19.4491,22.843422195353057,1.0459,8.7487,0.0759,58.0172,-4173.967771556411
1103,-3.09,4.5813,2.3025,0.0228,23.09,4.316,1.1525,8.536,0.1019,58.4309,-5595.75
1104,-2.2364,4.0483,2.2954,0.0218,22.2364,7.8128,1.0765,8.9857,0.0939,58.9216,-5060.0
1105,-1.9482,5.7,2.3932,0.0165,21.9482,10.5019,0.74,8.3159,0.0362,59.4762,-5400.5
1106,2.1173,6.5354,2.3207,0.0231,17.8827,9.6259,0.6257,8.3179,0.0621,58.2153,-4675.25
1107,-0.3955,5.28,2.2216,0.0196,20.3955,12.7514,0.6259,8.7326,0.0822,58.1747,-5346.25
1108,-4.89,2.9432,2.2472,0.0228,24.89,6.791,1.0143,8.8078,0.1043,56.4884,-5300.25
1109,0.1773,6.3655,2.2474,0.0156,19.8227,12.9032,0.8263,8.7646,0.1016,61.1607,-5731.25
1110,2.6473,3.2434,2.4167,0.0144,17.3527,10.4191,0.8047,8.1166,0.0868,57.4825,-5598.75
1111,-0.0691,2.6536,2.2647,0.0184,20.0691,5.7228,0.7159,8.7401,0.1187,57.3289,-5365.75
1112,2.8182,6.4263,2.2965,0.0244,17.1818,8.1192,0.8721,8.5297,0.0856,59.3086,-6335.25
1113,-4.6227,5.7416,2.2588,0.0499939140056925,24.6227,7.6198,0.5765,8.3591,0.1103,58.3383,-5599.25
1114,-3.8991,4.1392,2.2604,0.0153,23.8991,7.0817,0.6254,9.004,0.0829,59.3632,-5713.0
1115,20.7782,12.044310987504188,2.366,0.0281,19.2218,12.5801,1.0323,8.5218,0.0937,58.4819,-5440.75
1116,-0.3918,5.6919,2.3625,0.0201,20.3918,3.8132,0.8159,8.7932,0.085,59.0999,-5486.25
1117,-3.0882,6.6096,2.2527,0.0222,23.0882,11.1987,0.8336,8.7015,0.0713,59.8199,-5525.0
1118,2.6827,4.2653,2.2732,0.0252,17.3173,11.4331,0.4782,9.0744,0.084,58.3159,-5226.25
1119,-1.0827,5.5896,2.4253,0.0269,21.0827,5.6593,0.6161,8.598,0.0686,58.892,-5278.0
1120,-0.0636,6.5193,2.3259,0.0302,20.0636,6.3822,1.1638,8.3324,0.1012,58.5372,-5328.0
1121,-9.4318,5.5267,2.2821,0.0156,29.4318,19.5793,0.8934,8.8597,0.0832,59.0584,-5315.75
1122,1.1473,5.5049,2.394,0.0191,18.8527,12.0581,0.6857,8.2776,0.1061,58.3195,-5442.0
1123,0.7382,5.8034,2.2445,0.0176,19.2618,3.5446,0.8595,8.1161,0.091,57.5005,-5546.25
1124,4.1455,4.3536,2.3402,0.0162,15.8545,3.0888,0.9361,8.5288,0.0858,58.1761,-5247.75
1125,-2.5191,7.4066,2.2569,0.0234,22.5191,5.8119,0.815,8.9833,0.1033,57.5303,-5383.25
1126,-3.9218,6.2586,2.2527,0.0179,23.9218,7.2374,0.8387,9.6136,0.1014,58.3427,-5740.75
1127,0.9427,4.6356,2.3081,0.0177,19.0573,2.9748,0.932,8.3383,0.0299,58.5876,-5445.25
1128,1.4409,5.942,2.2864,0.0158,18.5591,9.0592,0.9359,8.8331,0.1003,57.8809,-5596.25
1129,-0.3182,5.8228,2.3296,0.027,20.3182,9.5584,1.1248,8.6005,0.0813,59.5503,-5288.5
1130,13.7255,3.996,2.3646,0.0285,26.2745,16.314,1.0803,8.6324,0.094,57.2344,-5503.5
1131,-10.2673,9.8766,2.4,0.0204,30.2673,11.0855,0.8384,8.5177,0.094,55.7947,-6483.25
1132,4.4155,4.5129,2.3725,0.0345,15.5845,10.8652,0.8345,8.828,0.0998,58.5747,-6395.5
1133,4.8373,3.1119,2.2965,0.0189,15.1627,7.8372,1.1638,8.3324,0.0921,59.3632,-5506.25
1134,24.4727,4.8236,2.3596,0.0342,15.5273,8.612,0.4221,9.3851,0.0529,58.3019,-5522.25
1135,-2.4345,3.6744,2.2616,0.0203,22.4345,10.1721,0.7053,8.7635,0.0699,60.4792,-5398.5
1136,-4.4309,7.3228,2.2785,0.0216,24.4309,7.1513,0.8469,8.3271,0.0272,58.7752,-5641.25
1137,5.0955,12.044310987504188,2.3519,0.0129,14.9045,15.5203,0.57,8.7662,0.1036,58.6501,-5553.5
1138,1.9855,7.0181,2.3672,0.0169,18.0145,7.9085,0.9873,8.659,0.0813,56.8546,-5349.75
1139,27.651779561699204,4.7052,2.3646,0.0342,11.6873,7.5796,0.9251,8.8287,0.1004,59.8286,-5550.75
1140,-2.2382,5.1526,2.2453,0.0237,22.2382,12.7081,0.5317,8.7512,0.1051,58.2971,-5442.25
1141,17.7927,8.3238,2.4244,0.0317,22.2073,13.3071,0.6901,9.2405,0.0786,60.6068,-5508.75
1142,-0.6609,2.6206,2.3654,0.0138,20.6609,11.9175,0.8231,8.7812,0.0652,57.7275,-5508.5
1143,-4.72,5.7591,2.3081,0.0205,24.72,10.0056,0.932,8.3383,0.0299,58.734,-5247.5
1144,27.651779561699204,10.2301,2.3712,0.038,12.2845,8.2673,0.7613,9.094,0.0778,58.4256,-5147.25
1145,-1.1927,4.3639,2.3262,0.0473,21.1927,8.686,0.8987,8.7977,0.0741,59.5615,-6069.75
1146,-4.3955,5.4073,2.4023,0.0199,24.3955,9.522,0.8229,10.053910476593831,0.1112,57.5522,-5535.5
1147,11.5591,12.044310987504188,2.3532,0.0259,28.4409,22.843422195353057,0.4996,8.7588,0.0224,57.887,-4173.967771556411
1148,-3.6509,3.9068,2.2785,0.0173,23.6509,5.6993,0.8469,8.3271,0.1051,59.6947,-5587.0
1149,-3.9555,4.0088,2.4023,0.0305,23.9555,10.3455,0.9048,8.6772,0.0733,59.1012,-5428.75
1150,3.5945,6.0911,2.3124,0.0252,16.4055,13.8656,0.7139,9.131,0.0622,58.8652,-5578.75
1151,-0.4482,7.8704,2.3406,0.0191,20.4482,4.0919,0.5836,8.6706,0.0764,59.0563,-5782.25
1152,-2.9573,5.1967,2.3075,0.0206,22.9573,12.0069,0.466,8.7779,0.1017,58.1559,-5349.75
1153,-1.71,5.8362,2.3453,0.0259,21.71,11.1657,0.9079,8.6427,0.0855,56.2152,-6551.5
1154,6.1855,5.9842,2.3499,0.021,13.8145,6.5297,0.7093,8.2981,0.086,58.8418,-5472.0
1155,-2.1136,4.9854,2.2674,0.0215,22.1136,13.0056,0.7516,8.451,0.0956,55.36455393049866,-5158.75
1156,-10.1245,4.3614,2.3416,0.0337,30.1245,6.1387,0.9393,10.053910476593831,0.0788,59.183,-5548.0
1157,-7.5382,3.5277,2.3389,0.0236,27.5382,4.7386,0.7574,9.043,0.0938,56.0954,-5550.5
1158,-5.3318,3.9171,2.2749,0.0158,25.3318,12.7141,1.0199,8.9818,0.1055,58.554,-5332.5
1159,2.1927,6.1039,2.2678,0.0262,17.8073,8.1092,0.9329,8.3267,0.036,55.36455393049866,-5351.75
1160,5.1345,3.1492,2.3592,0.0342,34.6282528267176,22.843422195353057,0.7015,9.2007,0.0759,57.82,-4173.967771556411
1161,27.3227,3.0522,2.3128,0.0207,12.6773,9.4761,0.9413,9.7484,0.0968,55.5468,-5486.25
1162,1.1591,7.1718,2.3101,0.024,18.8409,10.0,0.9255,9.2171,0.0994,59.1447,-6480.25
1163,0.7136,4.1454,2.4023,0.0199,19.2864,7.4854,0.8595,8.1161,0.091,58.1265,-5450.25
1164,2.1918,5.3635,2.3312,0.0244,17.8082,9.2119,0.7593,8.77,0.0822,58.8554,-6534.75
1165,18.8673,7.4999,2.3646,0.0299,21.1327,13.561,0.5593,9.5642,0.0949,57.9283,-6345.75
1166,-6.0255,3.6401,2.4151,0.0225,26.0255,7.2464,1.0765,8.9857,0.0851,61.550700189131476,-5318.5
1167,-0.4091,7.7667,2.3735,0.0217,20.4091,12.3537,1.2471,8.4421,0.0791,57.3464,-5433.25
1168,-0.4491,3.2363,2.2674,0.0219,20.4491,10.2033,0.6815,8.8909,0.0845,56.6905,-5384.5
1169,1.2955,4.624,2.3867,0.0239,18.7045,11.0092,1.0199,8.9818,0.1068,58.7836,-5630.25
1170,-0.95,4.3441,2.3234,0.0281,20.95,9.7899,0.6605,8.662,0.0328,58.395,-5207.75
1171,3.4318,5.2435,2.3797,0.0162,16.5682,16.0804,0.6644,8.0787,0.0362,59.1994,-5773.0
1172,0.8827,7.1603,2.3805,0.0378,19.1173,10.0172,0.8161,8.3006,0.0662,58.9739,-5570.25
1173,-2.5727,3.1585,2.3257,0.0232,22.5727,13.2424,0.7681,10.053910476593831,0.0688,58.4076,-6286.75
1174,-2.1464,2.6374,2.2407,0.0206,22.1464,8.0978,0.932,8.3383,0.0863,58.8469,-5320.5
1175,1.3355,4.9672,2.2809,0.0254,18.6645,17.0064,0.7663,8.1409,0.0803,55.8306,-5302.75
1176,-0.7236,7.7214,2.3766,0.0194,20.7236,2.2502,0.5377,8.7897,0.0828,59.5345,-5468.75
1177,4.3136,5.1801,2.2831,0.0264,15.6864,16.7572,0.8834,8.272,0.1116,59.2529,-5529.25
1178,3.4491,5.6384,2.3793,0.0144,16.5509,8.5283,1.0478,8.8889,0.0662,58.4238,-5747.75
1179,-4.1018,4.0088,2.4196,0.0211,24.1018,7.5089,0.9136,8.8097,0.0838,57.5332,-5712.75
1180,24.6118,2.9844,2.3712,0.0431,15.3882,11.6758,0.7613,9.094,0.0754,58.5897,-6541.25
1181,3.6536,7.3859,2.3867,0.0299,16.3464,8.7386,0.8859,8.9191,0.0345,58.9169,-5647.75
1182,-1.2336,4.0648,2.3984,0.0173,21.2336,8.6427,0.9812,8.6068,0.0713,58.988,-5662.0
1183,-0.3445,9.8065,2.3081,0.0139,20.3445,9.4258,0.3973,9.7137,0.0319,58.8938,-5356.25
1184,0.1891,5.7327,2.2773,0.0273,19.8109,12.7389,0.9873,8.659,0.0848,58.7468,-6466.0
1185,3.1382,9.1637,2.2967,0.0256,16.8618,10.6834,0.9715,8.5788,0.105,58.0778,-5397.5
1186,4.5382,4.351,2.2671,0.016,15.4618,14.3474,0.9489,8.135,0.0342,58.2355,-5629.25
1187,-3.2882,4.5105,2.2527,0.0213,23.2882,7.4364,1.0959,8.7997,0.1017,58.1925,-5399.25
1188,6.6,5.2891,2.3808,0.0151,13.4,9.5359,0.4389,8.7851,0.0841,59.3612,-6506.75
1189,1.5018,10.8289,2.3052,0.0247,18.4982,9.3984,0.7928,9.5713,0.0998,58.7165,-6334.25
1190,20.81,10.9632,2.3796,0.0251,19.19,10.274,1.0803,8.6324,0.0969,59.0332,-5307.75
1191,-3.6345,4.6133,2.2718,0.0237,23.6345,13.8183,0.9274,8.9605,0.0571,60.1012,-5573.75
1192,2.4209,4.2983,2.2705,0.019,17.5791,17.1047,0.8184,8.7786,0.0864,57.96,-5130.75
1193,-1.6864,5.5709,2.2563,0.027,21.6864,9.9834,0.6644,8.0787,0.0342,58.3385,-5357.0
