,feature_20,feature_22,feature_54,feature_57,feature_59,feature_60,feature_65,feature_100,feature_112,feature_118,feature_130,feature_133,feature_144,feature_165,feature_169,feature_183,feature_198,feature_202,feature_206,feature_217,feature_250,feature_456,feature_472,feature_565,feature_577,feature_584,feature_588
294,12.4267,-5138.5,4.564,0.9304,4.5846,-2.1154999999999986,22.1155,-0.023299999999999994,234.2475,58.2458,-1.088,2.2785000000000006,0.0074,0.037,0.124,7.3500000000000005,19.55,4.69,6.88,0.0704,0.0,3.0832,5.5828,4.980000000000001,1.0106,0.0165,0.0135
295,12.480999999999998,-6495.25,4.575,0.9378,4.6615,2.2800000000000007,17.72,-0.006499999999999997,231.44516815404694,57.2015,-0.5203999999999996,2.2771,0.0037,0.066,0.09200000000000001,6.05,16.56,5.87,11.26,0.0888,0.0,3.8371000000000004,7.9299,2.190000000000001,1.5707,0.0157,0.0189
296,12.4727,-5447.25,4.651,0.9228,4.5422,1.933600000000001,18.0664,0.032600000000000004,229.5324,59.2754,-2.742,2.3932,0.0032,0.152,0.153,12.37,21.35,8.26,5.29,0.0452,0.0,2.9547,5.7525,8.830000000000002,1.097,0.0108,0.010400000000000001
297,12.3896,-6358.25,4.605,0.9312,4.5909,5.615500000000001,14.3845,-0.01950000000000001,235.157,59.1796,-0.04729999999999975,2.2797,0.0066,0.047,0.09200000000000001,13.19,19.88,16.14,4.42,0.0813,0.0,4.2205,22.3519,5.15,56.173747931284815,0.0161,0.013399999999999999
298,12.3376,-5529.25,4.621,0.9343,4.7534,-10.8745,30.8745,0.025100000000000004,230.1707297869094,58.56600000000001,0.14189999999999994,2.3997,0.0053,0.026,0.141,7.360000000000001,12.3,6.62,5.65,0.0794,0.0,3.1219,9.8062,6.489318682027953,1.6755,0.024499999999999997,0.016000000000000004
299,12.5478,-5229.25,4.586,0.9247,4.5068,13.370899999999999,6.6291,0.04740000000000001,231.85343503048043,56.664699999999996,-0.5677000000000001,2.2773,0.0057,0.12300000000000001,0.15,11.36,18.34,4.08,17.62,0.0855,0.0,4.9773,6.8225999999999996,6.457626260185205,1.7019,0.014500000000000002,0.021
300,12.4869,-5613.5,4.633,0.9227,4.6862,13.374500000000001,26.6255,-0.0353,231.88587729457825,58.4126,0.8042000000000002,2.3132,0.0029,0.177,0.144,9.12,20.92,7.85,7.44,0.09000000000000001,0.0,4.7594,9.8263,3.9199999999999995,1.8104,0.0137,0.0053
301,12.5661,-5528.5,4.593,0.9317,4.7544,0.15359999999999954,19.8464,-0.0391,230.4657,58.26520000000001,-2.6,2.4160000000000004,0.0044,0.041,0.125,13.71,19.21,9.03,11.65,0.0596,0.0,4.1984,19.1028,9.540000000000001,1.7344,0.0158,0.0105
302,12.5808,-5523.25,4.575,0.9329,4.5217,4.159099999999999,15.840899999999998,0.0353,230.1725,58.3864,0.9934,2.2717,0.0036,0.057,0.168,17.18,23.66,20.13,4.51,0.08640000000000002,0.0,4.0801,31.8095,4.980000000000001,1.4926,0.01,0.0112
303,12.371,-6443.5,4.596,0.9293,4.482,-5.0245,25.0245,0.0019000000000000115,232.2065478700158,59.21840000000001,1.088,2.3695,0.0037,0.079,0.062,9.74,20.9,6.489999999999999,12.48,0.0935,0.0,4.3912,7.9218,2.42,1.4656,0.0111,0.0204
304,12.5478,-6507.5,4.591,0.9257,4.5024,7.059100000000003,12.9409,0.018599999999999985,232.3137286664892,57.305,-0.5203999999999996,2.2588,0.0029,0.088,0.098,15.02,15.190000000000001,5.78,8.36,0.049700000000000015,0.0,5.5717,10.7752,4.980000000000001,1.9567999999999999,0.0168,0.0355
305,12.499799999999999,-6358.25,4.659,0.928,4.5337,2.1045000000000007,17.8955,0.0642,232.07822297449025,57.5382,-0.5203999999999996,2.2967,0.0042,0.083,0.068,12.33,26.170000000000005,4.14,15.4,0.09260000000000002,0.0,4.9451,9.9456,6.3570540640244095,56.173747931284815,0.0154,0.0252
306,12.4561,-5549.5,4.563,0.9344,4.7198,2.5490999999999993,17.4509,0.034400000000000014,232.265,58.7418,-0.5677000000000001,2.349,0.0055,0.199,0.159,7.16,16.81,4.64,8.16,0.15800946007761849,0.0,3.0741,4.7407,4.79,2.0931,0.0124,0.007599999999999999
307,11.876082761606426,-5424.5,4.598,0.932,4.5587,0.5982000000000013,19.4018,0.08280000000000001,229.7769,57.9648,0.23650000000000015,2.2939,0.0034,0.12,0.22,10.64,9.81,4.24,4.58,0.0717,0.0,3.8078,7.9448,11.09,2.0421,0.0147,0.0071
308,12.3639,-5801.25,4.588,0.9348,4.6737,-0.17730000000000048,20.1773,0.0,231.8757158348042,58.8432,0.14189999999999994,2.4213999999999998,0.0021,0.105,0.18,7.23,19.3,7.459999999999999,9.54,0.0884,0.0,3.1574,4.2886,11.479999999999999,1.3108,0.0146,0.0109
309,12.5547,-5646.5,4.595,0.9334,4.7172,3.2799999999999985,35.591120445653786,-0.06879999999999999,232.03530979747512,60.168,-0.1891999999999997,2.3314,0.0059,0.166,0.10300000000000001,8.95,18.28,7.34,5.41,0.0767,0.0,4.1858,6.5908,4.95,1.2338,0.0123,0.024399999999999998
310,12.46,-6431.75,4.566,0.9271,4.6195,16.0155,23.9845,-0.0419,231.94001883801184,55.31229999999999,-0.9934,2.3052,0.0032,0.102,0.056,11.36,21.55,6.910000000000001,12.889999999999999,0.0841,0.05401643514458356,2.5645999999999995,6.918800000000001,6.480715682603569,1.5093,0.0102,0.0142
311,12.6012,-5522.0,4.567,0.9319,4.5373,3.369099999999999,16.6309,0.016700000000000013,234.6786,59.455400000000004,-0.8988000000000002,2.2729,0.0031,0.046,0.128,10.709999999999999,14.88,6.63,7.33,0.10759999999999999,0.0,3.7083,6.0683,11.599999999999996,56.173747931284815,0.0134,0.0154
312,12.4186,-5521.25,4.486,0.9139,4.5873,22.622699999999995,17.3773,-0.016699999999999996,231.60137778226627,58.720000000000006,-0.4730999999999999,2.3216,0.0037,0.071,0.11900000000000001,14.720000000000002,21.95,7.11,6.45,0.0799,0.0,3.4752,7.7847,6.474514478965356,1.8767,0.0153,0.009800000000000001
313,12.5218,-6238.25,4.61,0.923,4.5698,1.3790999999999989,18.6209,0.17697045720164925,232.03266526368208,59.3145,-0.0946000000000002,2.3257,0.0059,0.089,0.091,9.299999999999999,24.290000000000003,9.93,13.1,0.0637,0.0,4.3084,11.5363,9.64,1.3738,0.0126,0.0149
314,12.649,-5281.0,4.574,0.9202,4.5681,-3.1817999999999995,23.1818,0.04189999999999998,235.0965,57.5882,-0.9934,2.2604,0.0061,0.043,0.12300000000000001,15.99,22.219999999999995,10.63,9.36,0.0884,0.0,2.4241,6.7002999999999995,4.980000000000001,1.5487,0.0103,0.0063
315,12.5169,-6330.5,4.563,0.9306,4.6246,-4.6173,24.6173,-0.012100000000000008,234.9736,59.7162,-0.0946000000000002,2.2453,0.0062,0.037,0.07,6.919999999999999,16.49,7.240000000000001,7.620000000000001,0.0887,0.0,2.9133000000000004,4.9739,9.09,1.5684,0.011,0.0175
316,12.4892,-5530.0,4.539,0.9313,4.5229,-0.8964,20.8964,-0.016699999999999996,231.81389434840986,58.6031,0.0,2.2964999999999995,0.0046,0.057,0.265,18.12,21.74,16.17,6.67,0.04800000000000001,0.0,2.5548,29.5653,10.06,1.7333,0.0174,0.0178
317,12.5478,-6334.5,4.588,0.9352,4.5558,31.87688646014206,16.63,0.004600000000000005,231.95831902411913,57.8318,-0.6623,2.3296,0.0057,0.092,0.131,7.53,48.99701556378734,9.41,43.66670124344937,0.0867,0.0,4.2919,41.32540016152282,4.620000000000002,43.6081,0.0127,0.012199999999999999
318,12.5292,-5689.0,4.601,0.9185,4.539,-1.4609000000000012,21.4609,-0.049300000000000004,234.7088,58.1153,-0.9461000000000002,2.2711,0.0033,0.103,0.12300000000000001,14.25,23.06,6.21,11.05,0.1143,0.0,2.2926,8.152,4.980000000000001,1.717,0.0169,0.0424395211613185
319,12.550600000000001,-5664.0,4.569,0.9163,4.472,4.974499999999998,35.0255,0.04089999999999999,231.62895743494792,60.94649999999999,0.7568999999999998,2.4066999999999994,0.0034,0.092,0.06,11.41,19.33,7.29,5.16,0.0948,0.0,4.7445,7.093999999999999,2.99,1.8868,0.046,0.022000000000000002
320,12.4978,-6465.0,4.576,0.9327,4.5454,5.907299999999999,14.092699999999999,0.027000000000000014,231.78080458071778,56.9219,-0.04729999999999975,2.3073,0.0045,0.083,0.079,6.04,15.24,4.52,8.23,0.054900000000000004,0.0,3.9132,5.3573,6.333024354449084,1.5901,0.0156,0.010400000000000001
321,12.4108,-6427.5,4.626,0.9317,4.5969,0.9026999999999993,19.0973,0.006500000000000016,234.7345,57.57489999999999,0.6622999999999996,2.3187,0.0074,0.006999999999999999,0.10300000000000001,5.5,10.51,10.68,5.41,0.0581,0.0,2.7879,7.7526,3.4900000000000007,1.3708,0.016,0.0117
322,12.5094,-5209.0,4.59,0.9256,4.6622,0.9590999999999984,19.0409,-0.002799999999999996,232.9873,59.65890000000001,0.4730999999999999,2.2868,0.003,0.137,0.126,6.9,22.81,6.2,4.69,0.1018,0.0,3.8009,4.8896,8.55,2.0351,0.015500000000000002,0.0334
323,12.509800000000002,-6290.25,4.589,0.9341,4.7581,-3.250899999999999,23.2509,0.0837,231.92567615712204,58.9346,0.0946000000000002,2.3505,0.0052,0.054,0.091,7.28,18.56,3.72,10.79,0.0839,0.0,3.3265,3.4221999999999997,9.9,1.7099,0.015,0.029899999999999996
324,12.472199999999999,-6400.25,4.613,0.9361,4.5539,3.259099999999997,16.7409,0.07720000000000002,231.9892580152365,57.919,-0.04729999999999975,2.3073,0.0039000000000000003,0.086,0.07,9.71,19.05,5.2,20.82,0.0913,0.0,4.4586,6.2177,6.47174157613988,1.7512,0.0098,0.0141
325,12.4996,-5305.0,4.596,0.9366,4.6928,-0.872699999999999,20.8727,0.009300000000000013,232.196,58.6145,-3.591,2.2553,0.0026,0.102,0.125,6.119999999999999,20.23,5.4,6.39,0.05680000000000001,0.0,3.8165999999999998,8.3052,4.980000000000001,1.8719999999999999,0.0125,0.0272
326,12.4661,-6326.25,4.622,0.9363,4.6826,4.4091,15.5909,0.02139999999999998,231.8761330848489,58.792899999999996,0.0,2.3796,0.0044,0.083,0.081,8.59,16.12,5.49,9.98,0.1302,0.0,4.15,7.6879,6.749999999999999,1.6791,0.0196,0.0085
327,12.5967,-5358.5,4.569,0.9304,4.6512,-4.6591000000000005,24.6591,-0.08179999999999998,231.4011691590055,58.0956,-2.364,2.4439,0.003,0.073,0.16,13.479999999999999,16.8,9.21,8.61,0.0802,0.0,4.1667,14.919600000000003,4.980000000000001,1.5125,0.0103,0.0166
328,12.4841,-5459.0,4.603,0.9248,4.5282,2.0126999999999993,17.9873,-0.0679,231.46512887826248,58.8109,-0.14189999999999994,2.3162,0.0037,0.091,0.153,12.75,19.84,5.99,6.680000000000001,0.1311,0.0,5.3086,6.7682,8.060000000000002,1.2537,0.0151,0.009800000000000001
329,12.6006,-6347.75,4.645,0.9202,4.4784,1.0218,18.9782,0.09950000000000002,231.6227466835113,59.25279999999999,-0.7096,2.2697,0.0036,0.102,0.068,12.26,17.87,4.77,5.06,0.06340000000000001,0.0,4.717,8.9584,8.12,1.8279999999999998,0.0154,0.0287
330,12.5351,-5320.5,4.659,0.928,4.5337,4.042699999999999,15.9573,0.02599999999999999,231.10606159755648,58.0339,-0.0946000000000002,2.3063,0.0043,0.184,0.149,12.76,22.969999999999995,7.61,7.9399999999999995,0.069,0.0,5.2273,8.3462,4.549999999999999,1.69,0.0198,0.0102
331,12.4871,-3726.665583970241,4.537,0.9238,4.6188,21.389999999999997,18.61,-0.0353,231.21688672761618,59.0278,-0.14189999999999994,2.3237,0.005,0.8754127888874621,0.074,4.87,15.869999999999997,5.57,4.5,0.06450000000000002,0.0,3.0863,7.164,9.540000000000001,1.7389,0.0181,0.015700000000000002
332,12.4655,-5655.25,4.576,0.9327,4.5454,4.456400000000003,15.5436,0.055799999999999995,231.3089106205686,59.423,-0.04729999999999975,2.3073,0.0039000000000000003,0.098,0.159,7.720000000000001,14.28,5.15,16.99,0.1039,0.0,4.2097,7.7218,6.505053456485204,1.4324,0.0124,0.0141
333,12.5204,-5311.25,4.544,0.9324,4.5386,1.8581999999999994,18.1418,-0.018600000000000005,229.7866,58.7855,-0.7568999999999998,2.2337,0.0066,0.046,0.12300000000000001,19.62,13.84,7.7,9.95,0.15,0.0,4.3643,19.005000000000003,7.25,2.0113,0.0163,0.0063999999999999994
334,12.4253,-5448.5,4.642,0.9275,4.524400000000001,4.3108999999999975,15.6891,0.025100000000000004,232.4592171198285,57.46820000000001,-0.0946000000000002,2.3582999999999994,0.0021,0.11,0.12,9.82,22.370000000000005,9.4,6.76,0.0584,0.0,4.8052,10.174300000000002,6.5845858360266,2.1088,0.0141,0.0187
335,12.4849,-5630.75,4.587,0.927,4.5556,0.2535999999999993,19.7464,-0.0651,231.28177447302798,58.3607,-0.0946000000000002,2.3063,0.0043,0.045,0.09,14.02,17.69,6.890000000000001,8.49,0.0856,0.0068,5.1268,7.011399999999999,6.376134792322218,1.7835,0.0088,0.012199999999999999
336,12.4694,-5498.75,4.628,0.9224,4.5319,0.6573000000000014,19.3427,0.013999999999999981,231.96075005670716,56.566100000000006,0.2837999999999999,2.1996,0.0028,0.078,0.09600000000000002,14.32,24.23,8.06,10.72,0.0845,0.0,2.461,7.562,11.799999999999999,1.6032,0.014,0.0112
337,12.6037,-5554.75,4.538,0.9306,4.5601,-1.5090999999999988,21.5091,0.027899999999999998,233.962,56.5738,-0.7709000000000001,2.3301,0.002,0.068,0.13,15.65,14.78,12.55,10.08,0.0803,0.0,4.422,21.395,4.980000000000001,1.5713,0.0096,0.025
338,12.498,-5294.0,4.596,0.9331,4.5059,-5.747300000000002,25.7473,-0.0995,231.71482827816624,57.324,-2.789,2.3797000000000006,0.0031,0.072,0.12,8.91,18.24,5.76,3.86,0.0327,0.0,3.2303000000000006,4.1667,4.980000000000001,1.3144,0.0131,0.0089
339,12.620199999999999,-6329.25,4.658,0.9359,4.5579,7.774499999999999,32.2255,-0.0874,231.11116871635812,59.5606,-0.1891999999999997,2.31,0.0043,0.083,0.079,12.47,16.56,5.67,4.999999999999999,0.0963,0.0,4.6862,7.4028,4.51,1.0943,0.008,0.0094
340,12.4784,-5277.25,4.67,0.9217,4.4937,1.4372999999999987,18.5627,-0.17527454046826255,230.71676230422722,59.32690000000001,-0.0946000000000002,2.3257,0.0059,0.087,0.128,9.5,12.909999999999998,9.13,13.3,0.08479999999999999,0.0,4.1985,9.1253,8.05,1.4094,0.0136,0.0077
341,12.46,-6452.5,4.566,0.9271,4.6195,20.7118,19.2882,-0.060500000000000005,232.03321428964756,58.14580000000001,-0.3784000000000001,2.2928,0.0032,0.065,0.11200000000000002,13.980000000000002,19.76,9.31,7.01,0.0998,0.0,2.5459999999999994,6.4812,6.496499984657138,1.6169,0.0124,0.0154
342,12.5216,-6313.5,4.547,0.9339,4.7208,2.4218,17.5782,0.0,232.183,58.51440000000001,-1.1349999999999998,2.3331,0.0045,0.105,0.086,6.430000000000001,18.46,6.18,8.38,0.0738,0.0,2.9099,3.7332999999999994,8.420000000000002,1.2888,0.0098,0.0227
343,12.521,-6592.25,4.63,0.9191,4.5777,-3.237299999999998,23.2373,0.007400000000000001,234.6103,59.74170000000001,0.0,2.3021,0.0033,0.053,0.071,16.47,22.370000000000005,13.95,6.39,0.057699999999999994,0.0,2.4292,3.5968999999999998,6.0600000000000005,1.5487,0.024899999999999995,0.016200000000000003
344,12.5078,-6308.75,4.609,0.937,4.6697,10.770899999999997,29.229099999999995,-0.014,231.23388855200233,59.953199999999995,-0.4258000000000001,2.3149,0.0029,0.082,0.09300000000000001,6.919999999999999,16.53,6.309999999999999,13.75,0.10969999999999999,0.0,4.0002,5.8483,5.6899999999999995,1.7377000000000002,0.0093,0.0106
345,12.5478,-6461.0,4.584,0.9265,4.5501,2.2118000000000015,17.7882,-0.0009000000000000044,232.25585028836176,59.563700000000004,-0.5203999999999996,2.2588,0.0063,0.033,0.07,12.16,19.14,4.16,4.94,0.0898,0.0,4.8043,8.9522,4.980000000000001,1.9567999999999999,0.0152,0.0355
346,12.7051,-5400.0,4.638,0.9218,4.5187,-9.768200000000002,29.7682,0.06979999999999997,231.1098,58.90290000000001,0.9461000000000002,2.2949,0.0033,0.143,0.15,12.91,30.15,9.36,9.52,0.1265,0.0,2.67,3.9607,4.63,1.523,0.0079,0.0178
347,12.4616,-5487.75,4.657,0.9242,4.6911,2.1472999999999995,17.8527,0.1135,231.75063979807538,59.31750000000001,0.6622999999999996,2.3978,0.0036,0.053,0.081,9.19,22.750000000000004,4.34,3.57,0.1056,0.0,4.6097,7.3790000000000004,4.980000000000001,1.6825,0.0182,0.0339
348,12.4922,-6470.75,4.624,0.9329,4.5834,-3.1454999999999997,23.1455,0.05859999999999999,232.21039507200553,58.7398,-0.0946000000000002,2.3257,0.0059,0.09,0.048,8.14,20.61,6.22,12.289999999999997,0.06300000000000001,0.0,3.1056,5.4566,6.549205635905592,1.9926,0.0154,0.015700000000000002
349,12.4363,-5264.5,4.4202919321807705,0.9081325757851624,4.335991396277554,-4.249999999999999,24.25,-0.0353,234.1348,59.68229999999999,0.0,2.3021,0.0044,0.162,0.263,5.16,15.44,5.55,7.55,0.045000000000000005,0.0,3.3929999999999993,5.279,9.950000000000001,1.7755,0.0132,0.014800000000000002
350,12.6006,-6256.5,4.645,0.9202,4.4784,1.0635999999999999,18.9364,-0.0009000000000000044,231.95975793632155,58.5757,1.088,2.3695,0.0032,0.105,0.069,9.69,19.25,5.06,11.17,0.088,0.0,4.4584,8.6654,6.19,56.173747931284815,0.0109,0.0055000000000000005
351,12.499,-5561.75,4.651,0.9228,4.5422,-1.9683059964168508,23.179223659688343,0.034400000000000014,230.8293,59.0441,-2.553,2.4241,0.0032,0.15,0.11100000000000002,14.04,20.130827416816427,7.471432510381718,8.549523348620962,0.034,0.0,2.575,9.00419636136808,4.980000000000001,1.4242,0.0167,0.0178
352,12.5478,-5430.0,4.595,0.9244,4.5399,31.87688646014206,34.17,0.028799999999999985,232.02670246575502,56.3711,-0.6623,2.3296,0.0057,0.114,0.137,16.08,48.99701556378734,5.02,43.66670124344937,0.072,0.0,5.7259,41.32540016152282,5.92,1.7161,0.0114,0.013800000000000002
353,12.4278,-3726.665583970241,4.641,0.9326,4.6879,8.667299999999997,11.3327,0.07909999999999999,231.92378169813435,59.0693,-0.3310999999999997,2.3403000000000005,0.0046,0.8754127888874621,0.114,7.07,16.81,2.88,5.200000000000001,0.09420000000000002,0.0,3.1101,5.1356,6.87,2.2271,0.0136,0.0318
354,12.58,-5357.25,4.607,0.9334,4.5315,-1.4326999999999985,21.4327,0.060500000000000005,229.9286,58.6608,-3.072,2.2563,0.003,0.094,0.155,6.859999999999999,19.47,9.13,5.789999999999999,0.0435,0.0,3.1735,6.047300000000001,5.450000000000001,1.8176,0.0129,0.0060999999999999995
355,12.568199999999997,-5194.75,4.569,0.9304,4.6512,-5.856400000000001,25.8564,-0.0977,230.4731,59.7055,-3.732,2.2527,0.0047,0.061000000000000006,0.152,12.85,17.41,8.27,6.980000000000001,0.0879,0.0,4.4058,14.556299999999998,4.980000000000001,2.188,0.011,0.019100000000000002
356,12.5302,-6316.75,4.61,0.923,4.5698,-1.117300000000001,21.1173,-0.009299999999999992,231.84419626302156,58.43160000000001,0.04729999999999975,2.3604,0.0031,0.085,0.083,9.69,19.92,5.47,7.31,0.0866,0.0,4.2297,7.5085,6.3987984673493665,1.422,0.019,0.0131
357,12.5602,-5989.75,4.625,0.9346,4.6195,-4.814500000000001,24.8145,0.09769999999999998,232.1838674939536,58.264399999999995,0.04729999999999975,2.3322999999999996,0.0063,0.071,0.142,9.0,18.59,3.91,8.5,0.09050000000000001,0.0,3.1347,5.9283,8.18,1.1236,0.017800000000000003,0.0294
358,12.3578,-5290.0,4.604,0.9349,4.6808,-1.1945000000000003,21.1945,0.008399999999999989,230.4244,58.3298,-3.591,2.2553,0.0032,0.096,0.087,4.58,20.12,7.880000000000001,9.83,0.0442,0.0,3.6068999999999996,8.4254,10.77,1.9655000000000002,0.0163,0.011000000000000001
359,12.522,-5310.5,4.547,0.9339,4.7208,5.471800000000003,14.5282,-0.014900000000000005,230.8342,58.3287,-0.3784000000000001,2.3275,0.0044,0.116,0.1,7.86,19.49,4.86,8.84,0.0893,0.0,2.8551,7.221,4.980000000000001,1.092,0.0158,0.0079
360,12.4578,-6368.75,4.622,0.9363,4.6826,6.519099999999997,13.4809,-0.006499999999999997,231.88322796318005,58.0855,-0.1891999999999997,2.31,0.0031,0.084,0.073,8.15,18.01,2.98,9.44,0.0647,0.0,4.0052,6.2099,4.840000000000001,1.4891,0.0157,0.0094
361,12.6037,-5520.25,4.582,0.9224,4.5327,3.1764000000000006,16.8236,-0.027899999999999998,231.64884986499882,58.25,0.04729999999999975,2.4151,0.003,0.202,0.11799999999999998,12.76,21.64,8.79,6.08,0.07749999999999999,0.0,2.6471,4.504,4.279999999999999,2.5009,0.017800000000000003,0.0099
362,12.46,-6390.0,4.567,0.9354,4.671,14.750000000000002,25.25,-0.030699999999999995,232.04553664690238,58.446000000000005,-0.2837999999999999,2.3101,0.0039000000000000003,0.087,0.07,10.3,18.02,4.86,15.69,0.0904,0.0,4.2462,7.2011,6.3875898303447265,1.741,0.015500000000000002,0.0156
363,12.5535,-5611.75,4.563,0.9336,4.731,2.1918000000000006,17.8082,0.05490000000000001,232.1684,58.860499999999995,-0.8988000000000002,2.3124,0.0034,0.117,0.11,7.7,19.37,1.75,7.1499999999999995,0.0885,0.0,3.0548,6.4885,9.62,1.8529,0.0093,0.0069
364,12.4661,-5222.5,4.638,0.9341,4.5794,5.080899999999999,34.9191,0.038099999999999995,232.1734698129623,57.632200000000005,0.23650000000000015,2.3099000000000003,0.0029,0.079,0.149,8.36,20.64,3.9500000000000006,12.759999999999998,0.0688,0.0,4.1324,7.7068,6.219999999999999,2.1791,0.011,0.0314
365,12.437100000000001,-6068.75,4.607,0.934,4.6613,6.9918000000000005,33.0082,0.05859999999999999,232.40527683093615,57.8646,-0.14189999999999994,2.3756,0.0063,0.041,0.099,11.879999999999999,19.97,9.03,7.200000000000001,0.0835,0.0,2.8999,6.3718,5.139999999999999,1.684,0.0176,0.0424395211613185
366,12.4673,-5254.5,4.764,0.9343,4.5296,-3.9317999999999995,23.9318,-0.0037000000000000006,231.7294127051894,57.7753,0.7568999999999998,2.3503,0.0055,0.183,0.124,8.64,17.87,10.2,5.88,0.089,0.0,3.0356,4.8752,6.260122486140348,1.0837,0.0096,0.0298
367,12.6339,-5191.5,4.609,0.9213,4.5344,1.2799999999999994,18.72,0.009300000000000013,231.75397853868418,58.694399999999995,-2.694,2.2671,0.0035,0.042,0.05899999999999999,13.12,25.4,11.55,12.04,0.1098,0.0,2.4612,5.7565,6.880000000000001,1.5828,0.0158,0.012799999999999999
368,12.4278,-3726.665583970241,4.581,0.9307,4.6523,-17.3591,35.591120445653786,-0.001899999999999992,231.52287728770003,58.388400000000004,0.048200000000000257,2.3026,0.0034,0.8754127888874621,0.09700000000000002,7.78,15.190000000000001,10.09,10.43,0.0769,0.0,2.8263000000000003,5.4148,5.08,1.6974,0.011,0.012799999999999999
369,12.5106,-6310.5,4.588,0.9352,4.5558,6.3363999999999985,13.6636,-0.012100000000000008,231.94355673348497,58.2651,0.8042000000000002,2.3132,0.0035,0.061000000000000006,0.083,8.93,17.01,5.45,6.88,0.0766,0.0,4.4635,7.9478,9.979999999999999,1.7457,0.0157,0.0314
370,12.4896,-5469.75,4.642,0.9217,4.7797,4.5645,15.4355,0.04089999999999999,231.5174785979206,59.4592,-0.23650000000000015,2.3672,0.0042,0.133,0.192,7.71,22.47,3.97,12.049999999999999,0.0649,0.0,4.4017,9.0013,6.496892598999458,1.465,0.0164,0.0115
371,12.6198,-5129.25,4.628,0.9224,4.5319,0.13640000000000085,19.8636,-0.005599999999999992,229.9273,56.3593,0.9934,2.2717,0.0036,0.082,0.185,13.980000000000002,20.69,9.34,7.16,0.0716,0.0,2.4803,6.34,9.380000000000003,2.1201,0.0095,0.0072
372,12.516700000000002,-5168.0,4.556,0.9316,4.5186,-0.5955000000000003,20.5955,-0.10040000000000002,230.735,57.352900000000005,-2.458,2.2954,0.0062,0.026,0.142,8.33,21.09,7.7,3.1799999999999997,0.09309999999999999,0.0,3.0387,5.1345,4.980000000000001,2.1764,0.0105,0.0123
373,12.4002,-5116.5,4.601,0.9327,4.4994,0.3391000000000015,19.6609,0.007400000000000001,231.56684013202394,58.5714,0.04729999999999975,2.3207,0.0031,0.13,0.153,18.33,21.94,20.49,11.7,0.0867,0.0,4.7401,31.886200000000002,4.980000000000001,1.6193,0.0086,0.0079
374,12.391,-5187.75,4.588,0.9279,4.6359,-2.2636000000000007,22.2636,0.013999999999999981,228.9896,57.7378,-2.93,2.2569,0.0031,0.098,0.147,13.93,21.71,13.42,5.09,0.06410000000000002,0.0,4.3292,19.9443,5.01,56.173747931284815,0.0164,0.0178
375,12.5106,-6295.75,4.585,0.9345,4.5557,3.893599999999998,16.1064,-0.01580000000000001,232.34690489523217,59.2243,0.23650000000000015,2.3099000000000003,0.0047,0.088,0.08,7.5,18.7,7.08,7.24,0.0973,0.0,4.2387,8.294,8.09,1.7457,0.031099999999999996,0.0141
376,12.499199999999998,-5607.75,4.593,0.9312,4.5071,-0.007300000000001141,20.0073,0.07629999999999999,229.4722,58.2925,-2.458,2.4201,0.0031,0.047,0.135,13.240000000000002,15.379999999999999,23.05,10.03,0.1148,0.0,4.4413,27.3655,4.980000000000001,1.5828,0.0146,0.0171
377,12.550600000000001,-5753.5,4.529,0.9154,4.45,0.4835999999999992,35.591120445653786,-0.05859999999999999,231.76973562458483,58.8927,0.7568999999999998,2.4066999999999994,0.0034,0.094,0.11300000000000002,11.05,20.42,11.4,9.44,0.0814,0.0,5.0919,6.0586,6.438945845380267,1.3057,0.0127,0.0221
378,12.3858,-5418.75,4.604,0.9347,4.535,-2.3264000000000005,22.3264,0.09019999999999997,235.2476,57.938300000000005,0.6622999999999996,2.2858,0.0043,0.164,0.138,6.620000000000001,16.42,4.39,4.89,0.06450000000000002,0.0,3.5098,5.7449,4.980000000000001,1.4883,0.0142,0.0424395211613185
379,12.5471,-5874.25,4.612,0.9289,4.5406,1.4744999999999986,18.5255,-0.038099999999999995,232.6544357551128,58.945,0.7568999999999998,2.2909,0.0032,0.062,0.188,13.9,19.18,5.28,8.04,0.1064,0.0,5.3605,12.7828,8.96,1.3435,0.015500000000000002,0.009800000000000001
380,12.6257,-5481.75,4.571,0.9329,4.4953,1.232699999999999,18.7673,0.0,232.3505,58.6668,-0.0946000000000002,2.3036,0.0034,0.093,0.086,18.65,20.849999999999998,14.86,6.210000000000001,0.0813,0.0,4.6969,25.087500000000002,5.779999999999999,2.0444,0.0098,0.04009999999999999
381,12.4996,-5767.25,4.59,0.9314,4.659,-4.901800000000001,24.9018,-0.004600000000000005,231.32439579414637,59.3096,0.04729999999999975,2.2756,0.0039000000000000003,0.039,0.214,14.340000000000002,15.61,5.17,6.0600000000000005,0.0944,0.0,4.4964,10.542,4.980000000000001,2.0496,0.0139,0.0131
382,12.4824,-6477.0,4.632,0.9357,4.5829,-2.665499999999999,22.6655,0.010199999999999997,232.3731885781536,59.46019999999999,0.3310999999999997,2.3378,0.0043,0.072,0.078,7.33,21.11,7.37,8.51,0.09719999999999998,0.0,2.9981999999999998,4.0117,7.359999999999999,2.5067,0.0141,0.013399999999999999
