,feature_1,feature_20,feature_22,feature_29,feature_34,feature_60,feature_79,feature_91,feature_92,feature_103,feature_104,feature_110,feature_116,feature_122,feature_127,feature_130,feature_131,feature_148,feature_181,feature_206,feature_248,feature_288,feature_300,feature_320,feature_337,feature_461,feature_564
812,3042.7,12.499,-6585.75,67.4778,8.7867,0.722699999999998,-0.04039999999999999,8437.5501,-0.0836,0.0103,-0.015,0.98016,731.424,15.91,2.453,-0.5203999999999996,0.7586,0.0053,18.55,5.04,0.03779999999999999,0.15120000000000003,0.0329,8.9278,8.9449,13.0015,0.61046
813,3165.5099999999998,12.4673,-5336.0,68.7333,8.5788,-8.64,-0.054000000000000006,9186.63,-0.1149,-0.024259999999999997,-0.0067,0.9776,771.2968,15.79,2.821,-0.6149999999999999,0.7833000000000001,0.0189,15.449999999999998,13.75,0.0175,0.1717,0.012999999999999998,7.4599,8.3974,14.7792,0.67114
814,3185.6900000000005,12.5276,-5248.75,68.7222,8.7556,-3.0909,0.11999999999999998,9015.3201,0.005599999999999996,-0.03609999999999999,-0.0053,0.9819,780.4698,15.71,2.8223999999999996,1.5130000000000001,0.7304,0.008,17.61,10.27,0.01338,0.1311,0.022900000000000004,7.6805,9.733,49.5001,0.5671
815,3004.09,12.5473,-4490.5,63.6,9.1784,-0.2691000000000004,-0.0437,8722.96,0.0699,-0.031200000000000006,-0.0101,0.97844,753.9392,15.78,2.529,-0.6149999999999999,0.7382,0.0196,20.7,5.36,0.0297,0.18582000000000004,0.03078,6.2104,7.5416,40.1977,0.5838
816,3067.43,12.46,-5143.499999999999,63.8889,9.5642,-0.7625600000000009,-0.053000000000000005,8518.3601,0.01950000000000001,-0.05709999999999999,-0.007500000000000001,0.98176,647.8563,15.82,2.571,-0.5203999999999996,0.6897,0.0229,22.19,11.9,0.033960000000000004,0.3267,0.0349,5.104799999999999,7.7153,39.9021,0.69852
817,3022.33,12.5027,-5662.000000000001,69.9333,8.8355,2.8726999999999983,0.0016000000000000083,8768.330099999997,0.05009999999999998,0.00210000000000001,-0.0136,0.9799999999999999,737.1553,15.76,2.873,-2.033,0.8121000000000002,0.0066,23.07,7.46,0.0183,0.1227,0.0336,9.6453,12.5289,15.5744,0.6023
818,3200.36,12.4722,-5474.75,67.3556,9.6938,3.1190999999999987,-0.04440000000000001,8997.2601,-0.024599999999999997,-0.025399999999999995,-0.0122,0.9784200000000001,781.5844,15.719999999999999,2.465,-0.14189999999999994,0.6556,0.0062,15.14,6.879999999999999,0.022900000000000004,0.10149999999999999,0.0399,9.1491,9.8416,35.756,0.8931000000000001
819,3100.12,12.5494,-6539.75,70.7667,8.7418,-1.1255000000000004,-0.060500000000000005,9164.36,0.11690000000000003,0.1532,-0.0092,0.9785,803.5339,15.65,2.918,-0.2837999999999999,0.5438,0.0163,16.15,9.15,0.019399999999999997,0.2935,0.0445,10.9334,9.8137,14.776500000000002,0.69696
820,3162.14,12.480400000000001,-5615.75,73.7222,9.0942,-2.9726999999999997,0.0050999999999999865,8975.83,0.02849999999999999,-0.036300000000000006,-0.0122,0.9811,769.6199,15.87,2.92,-2.647,0.8037,0.0119,19.45,9.05,0.02736,0.1289,0.024199999999999992,4.5557,7.4006,24.7006,0.5671
821,3010.83,12.612200000000001,-5569.5,73.5778,8.3159,2.2726999999999995,0.07289999999999999,9019.9101,-0.078,0.05460000000000002,-0.0172,0.9796000000000001,701.7528,15.750000000000002,2.906,-2.6,0.8525,0.0093,24.32,7.279999999999999,0.030000000000000002,0.0979,0.042800000000000005,4.9483,8.9096,36.2133,0.915
822,2993.59,12.462200000000001,-5300.249999999999,69.0667,8.77292,-1.9313000000000005,0.045500000000000006,8800.4,-0.0451,-0.005179999999999987,-0.0091,0.9812000000000001,759.8721,15.98,3.148,-1.1079999999999999,0.8142,0.0214,17.48,7.392,0.028919999999999998,0.2253,0.046400000000000004,5.6056,9.0885,21.1771,0.7496000000000002
823,3053.64,12.3578,-5327.5,73.7667,8.1161,-0.004500000000000464,0.0644,8955.4999,-0.10100000000000002,-0.006000000000000006,-0.0112,0.9752,766.8765,15.740000000000002,2.381,-3.732,0.5833,0.0159,17.65,11.06,0.03234,0.1154,0.08,8.3423,8.5237,28.6821,0.7564999999999998
824,3041.33,12.4492,-5313.5,69.6556,9.4043,0.16890000000000088,-0.0419,8220.8,-0.01010000000000001,-0.0171,-0.009,0.97724,679.5659,15.83,2.791,-0.8042000000000002,0.8258000000000001,0.0096,20.18,7.3500000000000005,0.0162,0.2790999999999999,0.0515,10.4099,10.6522,37.029,0.6317400000000001
825,2975.64,12.4247,-5349.0,61.6222,9.2658,1.4056199999999988,-0.0712,8729.22,0.0983,-0.010899999999999995,-0.0074,0.9761400000000001,737.6565,15.82,2.713,0.0,0.7608,0.0166,15.62,10.58,0.0457,0.1434,0.022,7.1443,8.0692,24.4775,0.6012
826,2987.32,12.476099999999999,-5441.0,67.2,8.6572,3.969999999999999,0.0028,9605.01,0.039,-0.012300000000000002,-0.005100000000000001,0.9817399999999998,852.5298,15.87,2.582,-0.4258000000000001,0.7784999999999999,0.023,22.23,9.29,0.02602,0.1466,0.039,6.6868,10.5334,22.8688,0.5826
827,2969.994,12.612200000000001,-5438.75,76.8778,8.2776,-0.5045000000000003,0.08730000000000002,8905.99,-0.024999999999999994,-0.00030000000000000637,-0.0093,0.9785,772.4921,15.89,2.926,-2.789,0.8336,0.0086,16.98,4.2,0.022080000000000002,0.1516,0.0369,7.061499999999999,7.8508000000000004,26.277699999999996,0.5671
828,3093.4800000000005,12.410399999999997,-5394.75,68.5889,8.9416,3.305499999999999,-0.0596,8477.34,0.04040000000000001,-0.0325,-0.0085,0.9811,730.9466,15.82,2.539,-0.4258000000000001,0.621,0.03,19.56,9.010000000000002,0.0337,0.1903,0.0417,9.2387,9.5179,24.5479,0.74822
829,2990.68,12.539,-6402.999999999999,64.1778,9.1287,0.43820000000000053,-0.020799999999999992,8639.11,-0.07319999999999999,0.031020000000000016,-0.0123,0.9798,752.088,15.83,2.856,-2.93,0.8145,0.0221,16.01,7.92,0.04074,0.1777,0.0312,8.3607,8.7312,28.898599999999995,0.6184200000000001
830,3201.05,12.5276,-5911.999999999999,75.3222,8.322,-2.0308999999999995,0.0935,8877.1101,-0.005999999999999993,-0.0685,-0.006300000000000001,0.9814,758.0699,15.94,2.531,-0.23650000000000015,0.733,0.0098,17.91,5.4,0.018359999999999998,0.10149999999999999,0.042600000000000006,7.606,8.2341,27.7642,0.6014
831,3010.3,12.574299999999997,-5588.25,72.3333,8.7609,0.5363999999999995,0.006400000000000004,8919.38,0.1501,-0.10759999999999999,-0.0132,0.9788,762.1232,15.86,2.93,-2.6,0.7696,0.0055,18.05,6.08,0.02332,0.1475,0.017699999999999997,8.8567,10.2005,27.2446,0.5581
832,2996.28,12.5779,-5464.5,69.1111,9.0447,4.7282,0.05349999999999999,9002.91,0.031399999999999983,-0.04789999999999999,-0.01,0.9819,772.8372,15.82,2.593,0.0,0.6957,0.0183,19.95,7.719999999999999,0.0196,0.1035,0.0299,5.1124,9.2801,37.7657,0.6905
833,3025.09,12.4992,-5050.25,66.2111,8.7782,0.23549999999999957,0.007799999999999989,8700.5099,-0.0908,0.05100000000000001,-0.0134,0.9817,735.4231,15.89,2.926,-2.789,0.8336,0.0178,22.15,7.87,0.0261,0.1405,0.05380000000000001,5.5875,10.9181,29.9956,0.5671
834,2947.5,12.4018,-5597.75,74.0667,8.3808,-1.9727000000000001,0.016500000000000008,8533.8,-0.025199999999999993,-0.05779999999999999,-0.012,0.9811,745.9897,16.03,2.589,0.2837999999999999,0.7772,0.0213,20.53,4.09,0.021980000000000006,0.0982,0.016399999999999998,9.6298,10.7388,27.0695,0.5671
835,3015.48,12.4616,-6449.250000000001,59.4,9.2328,2.996399999999999,-0.038800000000000015,9055.2501,-0.010900000000000005,0.033599999999999984,-0.0113,0.9768199999999999,796.9965,15.77,2.486,-0.04729999999999975,0.6586,0.0178,17.33,6.32,0.04178,0.1297,0.0348,8.6089,8.6738,59.9365,0.5671
836,3083.6180000000004,12.493300000000001,-5468.5,67.9,8.7326,-0.3773000000000006,0.0205,9184.45,0.15559999999999996,-0.03429999999999999,-0.0111,0.9827,790.2035,15.740000000000002,2.951,0.6622999999999996,0.8781,0.0066,23.31,7.579999999999999,0.030220000000000004,0.1476,0.0306,4.589999999999999,8.1031,13.0713,0.8644000000000001
837,3080.2600000000007,12.488200000000003,-5443.0,67.8111,8.7947,0.27964000000000067,-0.0927,8624.16,-0.009999999999999998,0.0419,-0.006199999999999999,0.98056,711.8674,15.71,2.643,0.04729999999999975,0.7388,0.0181,23.74,10.74,0.0545,0.1492,0.018599999999999995,2.5953,7.584200000000001,46.3586,0.71464
838,3049.97,12.548400000000003,-5415.0,75.5556,8.3591,0.4782000000000001,-0.0224,8507.8401,-0.05309999999999999,0.0555,-0.0114,0.9793799999999999,725.7763,15.66,2.888,-2.222,0.81,0.0167,18.95,7.659999999999999,0.0169,0.1134,0.04699999999999999,8.2663,10.7687,26.5576,0.5671
839,3114.46,12.368599999999999,-5879.75,68.9333,8.659,2.5963999999999983,-0.0963,8455.9102,-0.00530000000000001,0.04199999999999999,-0.007599999999999999,0.9800000000000001,753.6547,15.77,2.792,0.0,0.8217,0.0216,14.85,9.01,0.0141,0.1208,0.0454,10.8794,10.4535,30.4959,0.77932
840,3082.31,12.410399999999997,-5429.0,67.6222,9.1757,1.421799999999999,-0.06040000000000001,8778.86,-0.0017000000000000038,0.05079999999999999,-0.0083,0.98176,751.0128,15.82,2.571,-0.5203999999999996,0.6897,0.0314,22.750000000000004,7.79,0.024419999999999997,0.16898,0.0379,10.670900000000001,11.0851,31.615999999999996,0.5944
841,3033.82,12.4616,-6224.75,68.8444,8.4092,1.403599999999998,-0.008499999999999997,8907.64,0.0795,-0.054400000000000004,-0.0058,0.9825599999999999,715.9586,15.82,2.521,0.8042000000000002,0.6518,0.0281,20.59,4.05,0.02642,0.19728,0.0394,8.7063,9.4339,24.2996,0.8091
842,2990.76,12.508000000000001,-6405.75,68.6778,8.60004,2.60636,-0.025399999999999992,9403.5399,0.033899999999999986,-0.04990000000000001,-0.0017999999999999995,0.9815400000000001,795.5777,15.91,2.5793999999999997,0.04729999999999975,0.6849,0.0097,21.87,8.927999999999999,0.01846,0.1961,0.0427,9.0395,9.21362,21.7892,0.6418
843,3013.1639999999998,12.475300000000002,-6381.5,66.7,9.043,4.7864,-0.029700000000000004,8431.02,0.08750000000000001,-0.0809,-0.0078,0.98066,763.64,15.83,2.791,-0.8042000000000002,0.8258000000000001,0.0232,13.24,5.74,0.04114,0.2852,0.0302,10.7618,10.5115,50.1532,0.6476
844,2829.84,12.5341,-5169.250000000001,69.2111,8.8909,-1.8826999999999998,0.013099999999999999,9046.93,0.044399999999999995,0.025399999999999995,-0.0141,0.9803000000000001,711.9064,15.76,2.873,-2.033,0.8121000000000002,0.0124,19.41,5.28,0.0186,0.0735,0.0539,8.9314,11.753,40.8319,0.8708
845,2892.37,12.5549,-5501.0,67.6333,8.3754,9.8418,-0.0298,8302.3,-0.005199999999999998,0.01350000000000001,-0.0054,0.9797,706.4036,15.740000000000002,2.884,0.7568999999999998,0.83,0.0234,16.45,7.24,0.0193,0.1231,0.0326,10.0639,8.1084,24.7642,0.7045
846,3055.21,12.4969,-6267.75,62.9556,9.2433,5.118559999999999,-0.0928,8700.58,-0.02329999999999999,0.0625,-0.0096,0.97868,749.2668,15.82,2.575,-0.4258000000000001,0.7423,0.0249,19.99,5.63,0.0381,0.19718000000000005,0.0318,10.1893,8.2927,24.0406,0.71914
847,2924.32,12.3841,-5441.25,70.9778,8.8215,-6.646399999999999,0.021699999999999994,8706.1498,-0.014299999999999988,-0.009399999999999997,-0.009,0.98016,758.4556,15.94,2.531,-0.23650000000000015,0.733,0.0168,19.54,6.959999999999999,0.02786,0.1144,0.064,9.6792,11.5596,27.3488,0.8116999999999999
848,2946.25,12.4935,-6058.0,62.3778,9.6484,-0.04820000000000082,-0.007400000000000002,7869.7,-0.113,0.026499999999999996,-0.0052,0.98026,748.0887,15.88,2.771,-0.0946000000000002,0.8122,0.0141,19.7,12.32,0.0217,0.1614,0.015799999999999998,10.178,10.4221,42.8261,0.8444
849,2990.69,12.602,-6171.0,67.5222,8.5862,-1.9827000000000001,0.0906,8840.0699,0.11440000000000003,-0.036000000000000004,-0.0137,0.9802,714.2207,15.76,2.753,0.0946000000000002,0.8046000000000001,0.0117,17.89,5.95,0.0195,0.1335,0.0262,6.9635,8.655,34.4548,0.5671
850,2984.06,12.3996,-6469.5,72.3444,8.5003,4.812700000000001,0.0532,8635.81,0.0,0.0,-0.0103,0.9817,747.0237,15.750000000000002,2.783,0.7096,0.8542999999999998,0.0188,20.08,4.48,0.02458,0.1429,0.0246,9.8764,11.7644,22.342799999999997,0.5671
851,3037.82,12.470599999999997,-6424.75,67.7444,8.5232,-1.3227000000000007,-0.016399999999999998,9580.61,-0.057500000000000016,0.0658,-0.0073,0.9791599999999999,814.5702,15.93,2.461,-1.655,0.7590999999999999,0.0232,15.77,8.568,0.0406,0.1412,0.035,6.9408,8.9243,22.765699999999995,0.74444
852,3083.97,12.5018,-5046.25,67.1111,8.9416,1.4354999999999984,-0.0723,8592.2599,0.013700000000000018,0.012599999999999991,-0.0095,0.9763200000000001,743.3225,15.78,2.49,0.7568999999999998,0.6848,0.0134,14.02,9.32,0.033080000000000005,0.1282,0.0391,9.4989,8.184,55.54630000000001,0.469
853,2960.65,12.5218,-5646.25,69.4222,8.5788,0.11549999999999955,-0.051,8631.0899,0.02509999999999998,-0.018300000000000007,-0.0079,0.98102,718.5979,15.89,2.8423999999999996,-0.14189999999999994,0.827,0.0106,23.200000000000003,7.78,0.028,0.2532,0.049600000000000005,6.694,9.2703,22.048,0.6788399999999999
854,3051.68,12.574299999999997,-5650.5,71.4889,8.7609,-0.05090000000000008,0.0024000000000000124,9387.57,0.11440000000000003,0.0316,-0.0094,0.9796000000000001,834.3392,15.78,2.858,-3.779,0.7948,0.0067,18.44,5.21,0.01758,0.1007,0.011299999999999998,8.9985,9.3499,22.2906,0.5007
855,2921.73,12.5106,-5632.750000000001,68.6444,8.7373,1.889999999999998,0.023499999999999993,8421.2,-0.0142,-0.01479999999999999,-0.0131,0.9764399999999999,718.7465,15.85,2.822,-1.56,0.8220000000000001,0.0104,20.44,4.83,0.017,0.1379,0.0468,8.9515,9.9253,27.9977,0.8979
856,3020.7,12.6149,-5400.249999999999,74.31110000000001,8.1409,2.6991000000000005,0.012800000000000008,8702.7301,-0.03439999999999999,0.04469999999999998,-0.011,0.9812000000000001,666.8137,16.07,2.734,-1.8300000000000003,0.7182,0.0053,17.57,8.88,0.02796,0.1098,0.019799999999999998,9.1889,11.1187,44.4877,0.5671
857,3031.01,12.5951,-5357.5,67.3,8.9979,-2.9355000000000007,-0.0694,9122.6801,0.006900000000000002,-0.0038000000000000056,-0.0129,0.9768,784.5881,15.89,2.926,-2.789,0.8336,0.0097,25.09,6.03,0.0203,0.1292,0.0368,5.093399999999998,8.8203,32.2945,0.591
858,3002.946,12.424500000000002,-5421.75,71.1556,8.9036,1.5272999999999988,-0.0005000000000000137,8888.6201,0.026600000000000013,-0.012300000000000002,-0.0132,0.9836,771.6946,15.8,2.908,0.23650000000000015,0.7996,0.0319,27.49,9.24,0.02006,0.1236,0.0146,4.678399999999998,8.7624,40.2301,0.4002
859,3073.93,12.4859,-5618.75,59.9667,9.3851,1.5526999999999995,-0.040100000000000004,9454.8601,-0.010500000000000008,0.004979999999999988,-0.0106,0.9812799999999999,821.9768,15.82,2.679,0.7568999999999998,0.8057,0.0135,15.32,6.47,0.0218,0.1029,0.0298,5.1172,8.5092,32.754,0.7596
860,3010.92,12.5182,-6417.75,72.2667,8.441,-8.6982,0.006100000000000013,8839.8099,-0.0386,-0.07160000000000001,-0.0102,0.98094,750.6732,15.86,2.71,-0.4730999999999999,0.8318,0.0082,15.74,10.52,0.019,0.1557,0.0345,7.6695,8.5459,17.6003,0.7779
861,2993.04,12.530200000000002,-6288.25,69.2444,8.5891,0.14910000000000037,-0.034,9140.3799,-0.0789,0.003099999999999985,-0.0096,0.9792399999999999,794.9251,15.96,2.72,0.04729999999999975,0.8162,0.0215,16.39,7.739999999999999,0.0168,0.1292,0.0304,8.5954,8.9606,15.2301,0.8598
862,3061.59,12.601000000000003,-6351.249999999999,71.4,8.4855,-1.8900000000000006,-0.009499999999999995,9112.0101,-0.007899999999999996,0.045500000000000006,-0.0085,0.98026,752.3015,15.59,2.913,0.2837999999999999,0.7878999999999999,0.0151,18.44,9.65,0.01776,0.1202,0.0325,6.950899999999999,11.1827,12.5552,0.5671
863,2970.11,12.5202,-5617.75,74.2333,8.8889,1.0517999999999978,0.0010999999999999946,9346.53,-0.031399999999999983,0.08079999999999997,-0.0095,0.9779399999999999,787.4881,15.9,3.287,0.0,0.7536999999999999,0.0079,16.88,11.4,0.030999999999999996,0.1614,0.0272,6.3134999999999994,6.713,30.700199999999995,0.5671
864,3045.7,12.556299999999998,-5599.5,71.1222,9.2436,-1.5664000000000002,-0.008999999999999996,8746.32,0.04519999999999999,-0.0987,-0.004900000000000001,0.98026,766.1571,15.76,2.828,0.14189999999999994,0.8433999999999999,0.02,20.14,5.64,0.03082,0.1125,0.0554,10.915,10.0414,35.2154,0.7287
865,2987.43,12.5031,-6235.25,68.7,8.5855,2.251799999999998,-0.0651,9118.49,0.07460000000000001,-0.0852,-0.0111,0.9813999999999999,784.3755,15.84,2.708,-0.14189999999999994,0.6764,0.012,19.8,6.0,0.0396,0.211,0.0362,5.9937,11.2647,46.2235,0.7615
866,2925.62,12.4561,-5892.25,75.4556,8.3006,3.9027000000000003,0.0384,9001.32,0.004699999999999988,-0.028600000000000007,-0.0106,0.97804,773.1252,15.699999999999998,2.779,0.0,0.7308,0.0232,20.210000000000004,13.25,0.0198,0.1085,0.048399999999999985,6.0841,7.5654,42.4209,0.5671
867,2996.04,12.6627,-5685.5,72.2444,8.7609,5.6382,-0.029700000000000004,8331.01,0.1926,-0.0741,-0.0091,0.9830999999999999,713.7977,15.719999999999999,2.658,-0.9934,0.655,0.007,24.83,10.16,0.034800000000000005,0.1465,0.0197,3.8034000000000003,8.5895,20.5975,0.7768
868,2945.66,12.5949,-5684.499999999999,72.0333,8.942,4.8791,0.06959999999999998,8428.19,-0.006700000000000003,0.0004999999999999875,-0.0103,0.9799999999999999,731.2125,15.78,2.924,-2.553,0.8442999999999999,0.0075,20.43,4.55,0.01876,0.1319,0.0355,4.701699999999999,8.4298,18.6619,0.5671
869,3123.0199999999995,12.537599999999998,-5477.5,75.7556,8.2832,4.440900000000001,0.009799999999999986,9074.7701,0.004499999999999988,0.1043,-0.0136,0.97808,661.9762,15.85,2.822,-1.56,0.8220000000000001,0.007,21.39,7.3,0.023180000000000003,0.1401,0.042600000000000006,9.3228,7.5482,26.984680000000004,0.8168
870,2888.9,12.606899999999998,-5411.0,71.5222,8.8562,-2.2408999999999986,-0.005699999999999997,9278.5898,0.152,-0.007700000000000002,-0.0127,0.9812000000000001,805.6654,15.77,2.836,-2.175,0.8318,0.009,23.53,7.76,0.0314,0.30699999999999994,0.0366,7.5182,8.5683,15.614999999999998,0.7240999999999999
871,3017.28,12.4892,-5666.25,68.6333,8.7812,1.4464000000000001,-0.0384,8589.6398,0.005999999999999993,-0.007700000000000002,-0.0118,0.9797399999999999,743.0132,15.95,2.875,-0.5203999999999996,0.7232000000000001,0.0088,20.23,7.130000000000001,0.0158,0.1405,0.0519,6.272599999999999,12.3822,42.6995,0.7316
872,2992.34,12.6278,-5412.75,72.8556,8.2914,-3.4191000000000003,-0.003700000000000001,8781.87,0.048999999999999995,-0.006099999999999997,-0.0095,0.9814,754.9244,15.67,3.175,0.14189999999999994,0.7131,0.0214,19.04,5.93,0.01922,0.1003,0.0324,10.2209,9.7399,23.4752,0.5671
873,3040.91,12.4333,-5442.75,69.2,8.7812,-2.339099999999999,-0.0316,8686.8099,-0.027800000000000005,0.1114,-0.01,0.98078,732.3767,15.86,2.71,-0.4730999999999999,0.8318,0.024,19.59,5.96,0.0196,0.1967,0.0478,8.5545,9.0939,16.5158,0.8607000000000001
874,3093.24,12.4555,-5056.25,71.0444,8.1728,-2.4435999999999996,-0.011940000000000015,9253.3099,-0.03749999999999999,0.05750000000000002,-0.0127,0.9836,816.6171,15.689999999999998,2.454,0.0,0.5768,0.0118,24.9,7.69,0.0314,0.1733,0.0423,7.633600000000001,8.8747,32.8099,0.8845000000000001
875,3028.5,12.5478,-5234.5,65.5778,8.7994,9.2827,-0.0711,7767.31,-0.005399999999999997,0.035699999999999996,-0.0081,0.98044,683.8262,15.94,2.5987999999999998,-0.5677000000000001,0.6786,0.0188,19.37,5.919999999999999,0.0253,0.2399,0.0259,11.5492,9.6687,24.911,0.72954
876,3005.04,12.502,-5714.25,72.3778,8.5003,1.0672999999999984,-0.0012999999999999884,8430.06,-0.0824,0.04000000000000001,-0.0093,0.97912,730.2316,15.76,2.99,0.2837999999999999,0.8291,0.0066,18.33,7.19,0.032679999999999994,0.1237,0.0237,7.122400000000001,12.547,43.108,0.6583
877,2997.92,12.4337,-5277.999999999999,68.3222,8.5218,4.451259999999999,-0.0836,8538.6601,0.05120000000000001,-0.005899999999999998,-0.0086,0.9807,733.0903,15.8,2.647,0.4258000000000001,0.6909,0.0287,20.57,9.23,0.0259,0.3281,0.0562,9.2578,8.7383,30.359499999999997,0.71846
878,3039.04,12.4561,-5143.499999999999,75.0889,8.2395,1.3008999999999984,0.026700000000000012,8996.3499,0.0703,-0.03520000000000001,-0.0092,0.9788,770.6422,15.719999999999999,2.627,-1.1349999999999998,0.6879,0.0241,18.35,7.659999999999999,0.025819999999999996,0.0633,0.04970000000000001,6.1453,7.787700000000001,12.617,0.5671
879,2978.62,12.530200000000002,-6470.25,66.3889,8.5779,0.23000000000000012,-0.02729999999999999,9349.7899,-0.032299999999999995,0.07010000000000001,-0.0101,0.97894,782.4286,15.96,2.72,0.04729999999999975,0.8162,0.0236,17.33,11.48,0.034260000000000006,0.1232,0.0376,6.929400000000001,8.8277,29.3822,0.63434
880,3169.9300000000003,12.4716,-5490.5,67.9667,9.7137,3.388199999999999,0.012199999999999997,9451.1699,0.014599999999999972,-0.003499999999999999,-0.0093,0.9801,831.3916,15.89,2.926,-2.789,0.8336,0.0093,19.03,5.79,0.026499999999999996,0.16170000000000004,0.034,8.8833,10.8736,29.070299999999996,0.5671
881,2950.92,12.548400000000003,-5138.75,70.5111,8.7015,-0.5336000000000006,-0.0177,8692.35,-0.05729999999999999,0.023299999999999987,-0.014,0.9768999999999999,739.1567,15.77,2.613,0.04729999999999975,0.6423,0.0237,19.8,7.559999999999999,0.0289,0.3235,0.020199999999999996,7.7756,9.5871,41.36972,0.5671
882,2870.13,12.543899999999999,-5186.25,68.5667,8.6556,-7.665499999999999,0.024799999999999982,9105.3698,0.05479999999999999,-0.01809999999999999,-0.0148,0.9813,786.2657,15.729999999999999,2.559,-0.9934,0.6812,0.0138,17.92,5.85,0.031360000000000006,0.14999999999999997,0.0403,9.3454,9.6878,20.1191,0.5671
883,3190.7799999999997,12.493300000000001,-5432.0,70.2556,9.0402,0.669999999999998,0.0015000000000000115,9291.4401,0.059600000000000014,-0.011499999999999991,-0.0119,0.981,813.2519,16.02,2.627,-0.5203999999999996,0.7492,0.0087,14.78,5.88,0.03362,0.0923,0.0731,8.4123,7.7273000000000005,32.1573,0.8172999999999999
884,3054.84,12.46,-6350.5,68.5444,8.5788,3.8531000000000017,-0.0777,9135.0302,0.06750000000000002,-0.022099999999999995,-0.0101,0.97926,786.8812,15.82,2.558,-0.04729999999999975,0.6785,0.0299,19.93,12.79,0.0455,0.25889999999999996,0.0378,10.832900000000002,9.9929,53.2874,0.6291
885,2957.04,12.400200000000002,-5160.0,75.0,8.3179,0.4854999999999995,0.0050999999999999865,8564.9101,0.0,0.0,-0.0091,0.9778399999999999,681.2682,15.78,2.786,0.04729999999999975,0.8216,0.0148,15.9,9.67,0.01844,0.0895,0.08590000000000002,5.9782,7.3775,29.1659,0.8216
886,2932.1,12.4727,-5501.25,75.6556,8.2832,0.3208999999999998,0.08940000000000001,9054.88,0.0774,-0.0219,-0.0101,0.9801,760.26958,15.89,2.926,-2.789,0.8336,0.0244,15.449999999999998,5.72,0.0139,0.1309,0.059399999999999994,7.632799999999999,8.0226,9.4643,0.5716
887,2963.83,12.5473,-6010.25,66.8889,8.9336,-1.5727400000000016,-0.0429,8892.110000000002,0.010300000000000009,-0.051999999999999984,-0.0093,0.9821799999999999,757.7612,15.93,3.124,-0.04729999999999975,0.8139,0.0064,14.83,6.38,0.05054,0.18632000000000004,0.0153,5.8721,7.5177,33.6292,0.6178
888,2962.14,12.5473,-5085.25,63.5111,9.1585,-3.5312799999999984,-0.0658,8416.3099,0.06399999999999999,-0.0636,-0.0085,0.97822,731.0955,15.93,3.124,-0.04729999999999975,0.8139,0.0052,13.94,7.370000000000001,0.07,0.2253,0.016799999999999995,5.9578,8.9451,30.7471,0.617
889,2953.65,12.410399999999997,-6487.250000000001,68.5556,9.4043,2.835499999999999,-0.0771,8808.0001,0.020700000000000007,0.0438,-0.0107,0.97982,728.1346,15.81,2.507,-0.2837999999999999,0.6469,0.0237,17.720000000000002,5.23,0.033519999999999994,0.11010000000000002,0.0354,9.9969,10.2168,26.152599999999996,0.6367
890,3034.01,12.602,-5345.75,73.5778,8.76402,-3.3454999999999986,0.06359999999999999,9034.9702,0.10930000000000002,-0.008400000000000005,-0.0095,0.9809000000000001,771.3692,15.729999999999999,2.803,-3.072,0.8237999999999999,0.0202,24.72,8.61,0.034940000000000006,0.1249,0.0355,7.2861,9.0079,25.0471,0.5671
891,2999.18,12.5182,-6352.0,66.7111,8.779340000000001,-1.5188999999999995,-0.042800000000000005,9177.5701,0.07889999999999997,0.08509999999999998,-0.005600000000000001,0.9772600000000001,781.0648,15.79,2.761,0.6622999999999996,0.6956,0.0176,12.9,10.88,0.050559999999999994,0.1125,0.029400000000000003,4.8101,6.4777,28.6826,0.6831
892,2889.7,12.5004,-5529.250000000001,72.5556,8.627,-3.1382000000000003,0.007000000000000015,8901.9701,0.0899,-0.002799999999999996,-0.0125,0.98272,753.4261,15.729999999999999,2.559,-0.9934,0.6812,0.0202,16.28,5.13,0.030419999999999996,0.1043,0.0468,8.1024,7.3876,26.0609,0.6598
893,3057.49,12.3808,-5482.999999999999,75.8889,9.088,1.7035999999999998,0.028900000000000002,8729.2999,0.0879,0.0015999999999999877,-0.0115,0.9832,799.224,15.79,2.638,0.0,0.7612,0.0266,18.11,6.7,0.028159999999999998,0.2174,0.0697,8.7124,8.3782,48.8463,0.5671
894,2958.09,12.5724,-5493.75,68.3222,8.659,1.4148799999999977,-0.0813,8660.4701,0.0015000000000000048,0.04459999999999999,-0.0033,0.9789599999999999,656.7414,15.93,3.124,-0.04729999999999975,0.8139,0.017,14.17,9.93,0.0267,0.3218,0.0658,6.4567,11.0328,26.0692,0.6841
895,2927.75,12.475899999999998,-6253.5,70.4,8.4092,0.8017999999999978,0.007400000000000002,8670.5601,0.07347999999999995,-0.027339999999999972,-0.0122,0.9806799999999999,722.5662199999999,15.719999999999999,2.734,0.0,0.7931,0.0237,24.98,8.08,0.03732,0.1137,0.025099999999999994,8.4751,9.6263,53.15999999999999,0.73822
896,2939.4,12.5731,-6489.25,71.2889,8.7073,-0.24179999999999996,-0.0367,8806.12,0.0,0.0,-0.0099,0.9782000000000001,753.2087,15.62,2.915,0.14189999999999994,0.7697,0.0188,20.852,10.04,0.0316,0.1878,0.0365,9.2417,11.2155,18.7707,0.7305
