,feature_66,feature_118,feature_349,feature_478,feature_133,feature_34,feature_299,feature_342,feature_65,feature_148,feature_22,feature_60,feature_164,feature_435,feature_206,feature_154,feature_511,feature_442
1005,32.4053,59.1449,0.023399999999999997,5.5738,2.2588,9.2016,0.024300000000000002,2.3779,21.2427,0.0082,-6471.249999999999,-1.2427000000000006,0.056999999999999995,5.7722,8.15,0.0045,35.272,0.9072
1006,33.883399999999995,59.63969999999999,0.0198,5.424600000000001,2.2634,9.4336,0.0477,2.3348,26.0845,0.0057,-5291.0,-6.0845,0.1,7.826299999999999,8.07,0.0043,65.557,1.1623
1007,31.148400000000002,58.0641,0.0191,11.0497,2.3063,8.7283,0.0495,4.6373,21.7609,0.0122,-5962.0,-1.7609000000000006,0.106,8.1917,16.1,0.006,22.4404,0.604
1008,25.076,59.21470000000001,0.0139,3.9414,2.2697,8.8043,0.0334,2.0952,16.6345,0.0201,-5723.5,3.365499999999999,0.06599999999999999,5.2092,5.73,0.0152,35.3222,0.7316
1009,23.5717,58.72590000000001,0.020999999999999998,5.549499999999999,2.2717,9.3868,0.0239,2.5623,19.1473,0.0169,-5475.5,0.852700000000001,0.057999999999999996,4.3348,8.36,0.0114,56.3492,0.8197999999999999
1010,27.5268,57.7936,0.0256,9.366,2.3414,8.7662,0.0505,4.0469,18.46,0.0194,-6656.5,1.5399999999999996,0.11,11.3373,13.489999999999998,0.0176,120.603,0.57
1011,29.9713,60.5249,0.0256,2.6974,2.2805,8.7635,0.0585,1.6123,22.7845,0.0172,-5345.25,-2.784500000000001,0.141,11.0027,4.02,0.0175,35.7942,0.7053
1012,21.199,58.48530000000001,0.027,4.6098,2.3416,8.8249,0.1287386231974043,2.1024,15.5964,0.0054,-4171.468130683397,4.403599999999999,0.2880802187967866,27.963788399291673,6.8,0.0124,37.9822,0.6302
1013,31.412499999999994,58.2233,0.0173,3.6862000000000004,2.3415,8.9336,0.0476,1.5845,25.3055,0.02840000000000001,-5432.5,-5.305499999999999,0.109,8.4137,5.36,0.0161,46.62,1.0644
1014,8.980583305299845,57.9062,0.0274,6.7438,2.4201,8.324,0.1065,2.8924999999999996,18.37,0.0196,-5690.25,1.6299999999999994,0.236,18.0325,10.14,0.0139,27.222799999999996,0.7849
1015,22.5685,57.806000000000004,0.0286,7.8401000000000005,2.3401,8.7283,0.0399,3.2951,16.81,0.0096,-5699.75,3.189999999999998,0.097,7.709100000000001,11.32,0.0088,45.4756,0.604
1016,27.364799999999995,57.9568,0.0428,4.7979,2.362,10.095633903464792,0.0562,2.1202,19.4136,0.0216,-6274.750000000001,20.5864,0.134,13.474100000000002,6.97,0.0216,70.6306,0.8735
1017,29.3803,59.011,0.0331,4.9308,2.3654,8.9546,0.0409,2.0694,21.1582,0.0092,-6449.250000000001,-1.1582000000000001,0.093,9.5141,6.79,0.0068,66.4962,0.8882999999999999
1018,24.9604,59.2654,0.021800000000000003,3.4077,2.2967,8.4896,0.0584,1.521,20.95,0.0128,-6341.25,-0.950000000000001,0.14,14.0527,4.66,0.0071,61.9718,0.9735
1019,27.0072,58.5841,0.0179,4.7955,2.4167,8.322,0.0879,2.1036,21.86,0.0104,-5631.75,-1.860000000000001,0.203,15.984300000000001,7.07,0.0057,52.7919,0.7506
1020,17.8522,58.4718,0.0329,4.4058,2.2928,9.3998,0.0496,2.1561,13.3864,0.025100000000000004,-6454.5,26.6136,0.115,11.9792,6.42,0.0179,45.478,0.596
1021,31.087599999999995,57.5174,0.035100000000000006,5.7353,2.2809,9.1637,0.0697,2.5816,23.2436,0.010900000000000002,-5395.5,-3.243599999999998,0.169,13.0477,8.62,0.0081,30.2267,0.5858
1022,25.6798,58.11099999999999,0.0232,2.3731,2.2726,8.4537,0.033,1.1633,19.41,0.0165,-5343.75,0.5900000000000013,0.074,5.7869,3.47,0.0144,23.3236,0.9186
1023,28.9358,58.5777,0.0135,2.9962,2.4172,8.7383,0.0444,1.3007,23.6155,0.0087,-5303.5,-3.6155,0.1,7.9952000000000005,4.27,0.0064,63.3557,1.0186
1024,26.7568,58.433,0.0155,3.8038,2.3884,8.9818,0.0529,1.9557,21.6045,0.0095,-5768.0,-1.604500000000001,0.124,9.6329,5.65,0.007299999999999999,35.604,1.0199
1025,23.0596,60.4254,0.028500000000000004,1.6872,2.2646000000000006,8.3542,0.036,0.5741,16.9055,0.0116,-5603.75,3.0944999999999987,0.08100000000000002,6.1017,2.3,0.0083,91.9861,0.8230999999999999
1026,25.017899999999997,58.16850000000001,0.0176,8.1897,2.3044,9.7836,0.0666,3.2246,19.4245,0.0189,-6736.0,0.5754999999999989,0.15,15.4162,12.12,0.0134,31.8408,0.6987
1027,24.9344,58.4638,0.0212,8.2318,2.3907,8.5596,0.0828,3.2429,18.7118,0.0196,-5197.5,1.288200000000001,0.192,14.7806,12.16,0.010300000000000002,49.8778,0.6805
1028,31.779099999999996,58.7409,0.0151,9.808500000000002,2.3052,9.2655,0.0513,3.9848,23.1555,0.0205,-6198.499999999999,16.844500000000004,0.106,11.0474,14.529999999999998,0.0189,57.9439,0.7747
1029,32.1132,58.7911,0.0207,9.2151,2.2864,9.4336,0.0638,3.9688,21.0545,0.0151,-5693.75,-1.0545000000000004,0.151,11.6692,14.15,0.0122,23.0415,1.1623
1030,25.7279,58.4119,0.0195,3.0794,2.2668,8.4278,0.0888,1.5183,20.1918,0.0131,-5215.5,-0.19180000000000136,0.206,16.0093,4.54,0.0089,22.3423,0.7558
1031,23.9811,58.0099,0.0294,4.3681,2.2634,8.897,0.0697,2.1894,17.3773,0.0147,-5984.0,2.6226999999999996,0.151,11.9203,6.63,0.011100000000000002,38.5542,0.4685
1032,18.891,58.9915,0.0222,3.7115,2.3817,8.3179,0.086,1.7947,17.8027,0.0074,-5517.75,2.1973000000000007,0.151,11.5048,5.55,0.0075,28.8462,0.6257
1033,37.1656,60.179,0.0173,4.1991,2.3026,9.043,0.0491,2.0119,29.4964,0.0205,-6377.0,-9.4964,0.119,11.999,6.3,0.0122,86.82169999999999,0.7574
1034,31.228499999999997,57.2919,0.031,3.6831,2.2668,8.3591,0.0536,1.8495,25.1255,0.0117,-5476.25,-5.1255,0.118,9.1918,5.47,0.012,47.103500000000004,0.5765
1035,25.518,57.0785,0.0196,8.6821,2.2773,8.659,0.0359,3.8771,19.7427,0.0175,-5232.25,0.2573000000000007,0.08,6.1991,12.55,0.0117,57.971,0.9873
1036,22.3699,59.052699999999994,0.0158,6.8737,2.3073,8.6915,0.0649,3.1758000000000006,16.6045,0.0062,-5468.0,3.395500000000002,0.143,11.2289,10.21,0.0052,57.8209,0.9639
1037,21.6739,57.6372,0.0168,3.6244,2.3503,8.6005,0.0894,1.6555,17.3127,0.0128,-5761.0,2.6873000000000014,0.209,15.966400000000002,5.27,0.0094,48.4441,1.1248
1038,38.8044,59.4921,0.05007013477476258,6.666500000000001,2.3221,8.8033,0.0353,2.6145000000000005,28.3182,0.0123,-5597.0,11.681799999999999,0.079,6.1443,9.14,0.0097,68.8172,0.662
1039,24.249999999999996,57.4956,0.04009999999999999,4.8187,2.3301,8.77,0.0557,2.12,17.4664,0.010900000000000002,-6454.5,2.5336,0.132,13.3468,6.89,0.0083,41.6851,0.7593
1040,25.0342,58.4948,0.027,9.688600000000001,2.3715,8.5405,0.0535,4.0777,17.6264,0.0092,-6294.25,22.373600000000003,0.123,12.5032,14.549999999999999,0.007,69.9259,0.9059
1041,22.5295,58.756600000000006,0.0307,6.780500000000001,2.3481,8.2638,0.0283,3.0594,17.6145,0.0157,-5335.5,2.385500000000001,0.057999999999999996,4.4207,10.28,0.013099999999999999,72.0627,0.9726000000000001
1042,24.1484,57.163500000000006,0.022,4.7485,2.2964999999999995,10.095633903464792,0.0486,2.111,19.0009,0.0083,-6233.5,0.9990999999999997,0.118,12.0624,7.17,0.0039000000000000003,55.5053,0.7681
1043,13.7855,58.3253,0.0153,5.4073,2.2697,8.8043,0.0477,2.3028,8.5145,0.0143,-6329.75,11.485499999999998,0.116,11.8247,7.54,0.013799999999999998,29.932,0.7316
1044,19.5172,58.7296,0.0273,3.1765,2.2718,8.9818,0.0427,1.4384999999999997,18.7891,0.0096,-5547.5,1.2109,0.092,7.1777,4.73,0.0057,16.5589,1.0199
1045,31.281899999999997,59.5656,0.0248,5.4201,2.2247,8.8581,0.066,2.5189,20.5455,0.0188,-5711.75,-0.5454999999999989,0.142,10.6687,7.82,0.0136,50.2857,0.6373
1046,24.5728,59.2515,0.0262,4.2038,2.3414,8.7696,0.0582,1.6436,17.26,0.007499999999999999,-6453.0,2.740000000000001,0.142,14.5194,5.88,0.0082,56.445,0.3963
1047,23.8531,58.1394,0.0273,3.1175,2.3144,8.8505,0.0682,1.5895,20.2173,0.0116,-6214.5,-0.2172999999999998,0.166,16.7297,4.47,0.0082,47.8571,0.687
1048,24.3304,58.8753,0.0231,4.7399,2.3499,8.572,0.0193,2.5474,19.2645,0.0272,-4386.0,0.7354999999999996,0.038,2.9792,7.1,0.013099999999999999,46.9861,0.9237999999999998
1049,31.369899999999998,60.144200000000005,0.0124,2.9356,2.2908,8.3845,0.0714,1.2844,22.8245,0.02270000000000001,-5552.25,-2.824499999999999,0.145,11.1624,4.26,0.0167,29.8507,0.6787
1050,28.7252,58.5713,0.0326,3.3667000000000002,2.3079,9.1637,0.0398,1.8289,23.7073,0.0173,-5194.75,-3.7073000000000005,0.086,6.471,4.9,0.0122,25.2632,0.5858
1051,32.5683,58.3392,0.0156,4.42,2.2732,8.6024,0.1038,2.0415,25.1645,0.007499999999999999,-6333.25,-5.164499999999999,0.233,27.963788399291673,6.5,0.0061,38.512,0.5329
1052,25.2206,57.66109999999999,0.0236,12.159886140272093,2.3132,9.0622,0.0387,5.102489808591354,20.2618,0.0059,-5227.0,-0.2617999999999994,0.089,6.927399999999999,17.971246840653443,0.0215,88.8889,0.8342999999999999
1053,28.82979999999999,59.5424,0.038700000000000005,4.7977,2.2604,8.5615,0.0714,2.176,22.3127,0.0115,-5300.5,-2.3126999999999986,0.153,11.9601,7.09,0.0055,61.0086,0.8296999999999999
1054,29.5218,61.0155,0.0215,6.1495,2.3079,9.534,0.0712,2.5233,21.99,0.007300000000000001,-5526.5,-1.989999999999999,0.158,11.8954,9.04,0.0083,64.1711,0.565
1055,26.9312,58.7883,0.022499999999999996,5.399600000000001,2.2937,8.77,0.0561,2.0896,20.2173,0.0167,-5409.25,-0.2172999999999998,0.118,9.3225,7.39,0.0104,29.0909,0.7593
1056,30.527599999999996,56.7643,0.0233,6.9496,2.2453,9.152,0.1109,2.7036,23.9073,0.0106,-6247.0,-3.9072999999999993,0.247,27.963788399291673,10.23,0.008,55.814,0.8757999999999999
1057,23.7857,59.1346,0.0124,3.9852,2.3162,9.20826,0.0352,1.763,17.9391,0.0189,-5353.25,2.0609,0.085,6.6084,5.79,0.010800000000000002,77.707,0.7358000000000001
1058,27.021399999999996,59.00520000000001,0.0238,9.1321,2.3406,8.6706,0.0567,4.1297,21.9573,0.0167,-5541.75,-1.957300000000001,0.123,9.2935,13.89,0.0159,55.0169,0.5836
1059,27.4474,59.6378,0.013400000000000002,6.542300000000001,2.3582999999999994,8.9336,0.0516,2.8058,22.3136,0.017700000000000004,-5261.75,17.6864,0.111,8.6264,9.52,0.011100000000000002,113.0667,1.0644
1060,25.5062,58.13719999999999,0.0289,5.1912,2.2802,8.7932,0.0738,2.3918,17.8855,0.0193,-5617.5,2.1145000000000005,0.171,13.2046,7.74,0.0096,33.870999999999995,1.0631
1061,21.7509,57.6087,0.015000000000000001,6.488599999999999,2.2673999999999994,8.2061,0.0625,2.5906,14.83,0.0085,-5285.0,5.170000000000002,0.139,10.9341,9.5,0.0072,48.4048,0.47439999999999993
1062,18.6261,56.304700000000004,0.0188,2.6816999999999998,2.3415,8.6667,0.0399,1.2651999999999999,11.3645,0.0204,-6518.25,27.65796254974382,0.094,9.6658,3.96,0.011000000000000001,68.2464,1.0959
1063,24.2367,59.1158,0.0188,6.454,2.3519,8.4896,0.0431,2.6909000000000005,19.0173,0.012,-6331.25,0.9826999999999991,0.102,10.4562,9.78,0.006,63.0588,0.9735
1064,26.2118,58.47220000000001,0.0267,8.4018,2.2831,9.131,0.0407,3.5548,17.6818,0.0076,-5502.0,2.318200000000001,0.092,7.0296,12.749999999999998,0.006,48.6293,0.7139
1065,27.0205,58.52140000000001,0.0223,8.0814,2.3167,8.872,0.0726,3.6741,19.9764,0.029900000000000003,-5413.0,20.0236,0.165,12.6679,12.359999999999998,0.0174,51.2418,0.7524
1066,16.8014,61.014,0.039,8.118300000000001,2.3408,8.6667,0.036,3.2699,12.2718,0.025900000000000003,-6425.000000000001,27.65796254974382,0.086,8.7199,12.22,0.013,134.09580822620637,1.0959
1067,28.069699999999997,56.6055,0.0212,12.159886140272093,2.276,9.2016,0.0412,5.102489808591354,19.4391,0.0062,-5580.75,0.5608999999999988,0.084,6.4928,17.971246840653443,0.0051,29.2596,0.9072
1068,29.4663,58.773,0.0238,6.4537,2.2864,8.6611,0.0697,2.9847,20.5327,0.0132,-5479.25,-0.5326999999999995,0.169,13.0401,9.28,0.010300000000000002,41.9175,0.7719
1069,30.213799999999996,59.27040000000001,0.05007013477476258,5.3633999999999995,2.3938,8.6149,0.0746,2.4752,23.9045,0.007100000000000001,-5207.25,-3.9045000000000005,0.161,12.3537,7.74,0.0052,27.3504,1.0359
1070,21.725,58.5715,0.0315,7.821900000000002,2.3481,8.8424,0.0665,3.1969,16.8618,0.023,-5646.0,3.1381999999999985,0.16200000000000003,12.383,11.77,0.012,44.1219,0.5284
1071,21.5957,59.1723,0.0389,4.2267,2.3596000000000004,9.1638,0.0518,1.594,15.7082,0.027,-5856.75,24.2918,0.115,11.8771,6.14,0.0193,134.09580822620637,0.6641
1072,27.1259,58.2714,0.0254,9.9344,2.3063,9.7836,0.0519,4.4533,20.4173,0.0156,-6382.5,-0.4172999999999987,0.127,13.019,14.479999999999999,0.011000000000000001,34.1801,0.6987
1073,20.2521,59.0609,0.0481,5.0971,2.3712,9.1638,0.048,2.1787,15.1718,0.023700000000000002,-6514.0,24.8282,0.113,11.6225,7.17,0.012299999999999998,64.6809,0.6641
1074,22.3967,56.6142,0.0184,2.0193,2.3042,8.4278,0.0452,1.059,18.2373,0.0188,-5436.25,1.762700000000001,0.102,7.933099999999999,2.99,0.0104,38.7824,0.7558
1075,25.0267,57.5349,0.0165,2.8002,2.2582,8.6149,0.02,1.1592000000000002,18.4445,0.0149,-5357.5,1.5554999999999999,0.048,3.7383,4.19,0.016,27.2489,1.0359
1076,24.0673,59.255799999999994,0.0157,6.284000000000001,2.212,8.5298,0.0469,2.8866,17.4945,0.0062,-5294.5,2.505500000000001,0.1,7.56,9.49,0.0067,29.6774,0.9276000000000001
1077,29.294099999999997,61.5356,0.0151,5.9222,2.2711,8.662,0.0482,2.4362,23.4873,0.022300000000000004,-5431.25,-3.4872999999999994,0.114,8.8116,8.72,0.0153,35.4571,0.6605
1078,44.82200571028819,58.75940000000001,0.028,12.159886140272093,2.2789,8.5735,0.068,5.102489808591354,34.6363856549799,0.0152,-5362.5,-2.7973000000000003,0.14,11.0891,17.971246840653443,0.011100000000000002,30.727,0.9074999999999999
1079,21.9235,56.22860000000001,0.031100000000000003,3.7055,2.362,8.6942,0.0652,1.7477,16.1036,0.0253,-4592.0,3.8964000000000008,0.146,11.3069,5.45,0.0127,64.9652,1.0891
1080,22.4191,59.5074,0.016,5.2405,2.2802,8.5003,0.0385,3.0256,14.918199999999999,0.0183,-6465.0,5.081799999999999,0.082,8.1898,7.34,0.0188,46.6472,0.8638
1081,23.8671,57.4239,0.0304,7.741600000000002,2.2773,8.659,0.06129999999999999,3.3264,20.0309,0.0144,-6461.000000000001,-0.030900000000000274,0.15,15.3022,11.48,0.0135,40.8387,0.9873
1082,28.538999999999998,57.036699999999996,0.0203,2.2394,2.3341000000000003,8.7662,0.0535,0.8836,21.0082,0.022500000000000003,-6630.25,-1.0082000000000002,0.116,11.8519,3.09,0.0165,67.9245,0.57
1083,28.9468,58.995900000000006,0.0475,7.407800000000002,2.3403000000000005,8.8388,0.041,3.5425,21.3173,0.017,-5554.25,18.6827,0.086,6.6192,11.209999999999999,0.010800000000000002,51.4469,0.9835999999999999
1084,20.874000000000002,56.6393,0.03690000000000001,12.159886140272093,2.3403000000000005,8.7599,0.06099999999999999,4.3278,14.542699999999998,0.014600000000000002,-5534.5,25.457300000000004,0.14,10.8275,17.77,0.0087,111.4754,1.0407
1085,23.5298,58.438399999999994,0.031900000000000005,6.1799,2.3207,8.6074,0.0897,2.4401999999999995,15.9445,0.0102,-5218.25,4.055500000000001,0.17,12.5973,8.75,0.0067,59.2593,0.8786999999999999
1086,24.3568,59.2956,0.0224,9.3285,2.3695,8.7219,0.035,4.0073,18.7791,0.03780969336627811,-5587.25,1.220900000000001,0.082,6.2512,13.879999999999999,0.026363299289934517,33.75139999999999,0.7663
1087,24.1247,59.9533,0.0192,7.421900000000001,2.3704,8.5266,0.0662,2.7606,17.2236,0.0204,-5407.75,2.7764000000000006,0.132,10.2564,10.779999999999998,0.0145,0.0,0.9725
1088,29.848100000000002,57.9411,0.0267,6.288200000000001,2.2689,9.0776,0.0428,2.4131,24.0373,0.0061,-5246.75,-4.0373,0.104,8.1044,9.52,0.0049,52.6674,0.5888
1089,28.6167,59.417699999999996,0.0267,3.1153,2.1996,8.7037,0.0685,1.4474,20.7109,0.0089,-4995.75,-0.7108999999999988,0.163,12.3368,4.54,0.0053,44.0036,0.6242
1090,29.9163,59.45280000000001,0.022499999999999996,3.7689,2.4172,8.8097,0.06110000000000001,1.7984,24.7818,0.0102,-5729.5,-4.7818,0.134,10.2251,5.54,0.0067,44.0529,0.9136
1091,31.484899999999996,58.3872,0.0249,4.6652,2.3499,8.5862,0.1026,2.2122,23.1227,0.0086,-5352.25,-3.122700000000001,0.226,17.9865,7.02,0.0089,45.9459,0.9332
1092,20.1964,57.843,0.028,7.0695,2.3406,8.5459,0.0502,3.0858,12.76,0.025,-5551.75,7.240000000000003,0.107,8.2118,10.42,0.018,87.2521,1.0918
1093,28.349,58.5469,0.022700000000000005,3.5555,2.2757,9.1141,0.0591,1.5425,20.4636,0.030800000000000004,-5524.25,-0.46359999999999896,0.125,9.3809,5.18,0.023,29.8217,0.7193
1094,32.8848,58.3924,0.0438,6.972500000000002,2.3397,8.7588,0.0314,2.9765,26.5109,0.0191,-5452.75,13.4891,0.067,5.2181,10.379999999999999,0.015400000000000002,57.2246,0.4996
1095,44.82200571028819,57.9178,0.0404,8.328400000000002,2.3997,9.4832,0.0736,3.3769,34.6363856549799,0.0162,-5384.25,2.5827000000000013,0.15,11.7188,12.189999999999998,0.0151,111.7043,0.7507
1096,25.307499999999997,58.406200000000005,0.0281,2.5672,2.3737,9.3335,0.0504,1.4307,18.7327,0.027700000000000002,-6374.750000000001,1.2672999999999988,0.121,12.2843,3.72,0.0172,37.0221,0.7642
1097,32.546499999999995,58.1834,0.0182,4.3095,2.4439,8.7548,0.0411,1.9491,24.4882,0.0141,-5621.5,-4.4882,0.1,7.6658,6.45,0.012299999999999998,29.6041,0.7954
1098,38.574000000000005,55.35626633201477,0.016,2.5881,2.2931,8.6384,0.0403,1.2767,30.679999999999996,0.0144,-6373.499999999999,-10.68,0.088,8.2185,3.74,0.0104,24.4009,0.7532
1099,42.1115,57.3114,0.04360000000000001,3.0731,2.3532,9.1784,0.1287386231974043,1.5264,31.307300000000005,0.0347,-4556.0,8.6927,0.2880802187967866,27.963788399291673,4.34,0.0245,85.5346,0.7898
1100,19.9461,58.164199999999994,0.05007013477476258,4.2996,2.1995,8.7556,0.0716,1.6719,16.8664,0.009,-5486.5,3.133599999999999,0.161,12.6922,6.31,0.0057,53.2258,0.8531999999999998
1101,27.729,58.0151,0.0131,8.817700000000002,2.2728,10.095633903464792,0.0487,3.6431,21.0927,0.01,-6380.0,-1.092700000000001,0.119,12.0751,13.17,0.0051,48.5126,0.7681
1102,24.9395,58.01720000000001,0.0178,4.0288,2.3532,8.7487,0.1287386231974043,1.5779999999999998,19.4491,0.0209,-4171.468130683397,20.5509,0.2880802187967866,27.963788399291673,5.76,0.0117,134.09580822620637,1.0459
1103,28.9236,58.43090000000001,0.0228,4.5813,2.3025,8.536,0.0302,2.0463,23.09,0.0182,-5595.75,-3.09,0.055999999999999994,4.316,6.64,0.0119,46.5649,1.1525
1104,27.481299999999997,58.9216,0.021800000000000003,4.0483,2.2954,8.9857,0.0426,1.7871,22.2364,0.0098,-5060.0,-2.2364000000000015,0.101,7.812799999999999,6.0,0.0096,34.0587,1.0765
1105,28.416499999999992,59.4762,0.0165,5.7,2.3932,8.3159,0.0568,2.9841,21.9482,0.0186,-5400.5,-1.9482000000000004,0.136,10.5019,8.51,0.0116,62.4434,0.74
1106,19.544999999999998,58.2153,0.0231,6.5354,2.3207,8.3179,0.0545,3.1404,17.8827,0.0179,-4675.25,2.117299999999999,0.128,9.6259,10.1,0.0086,43.3018,0.6257
1107,27.241699999999998,58.174699999999994,0.0196,5.28,2.2216,8.7326,0.0705,2.1601,20.3955,0.0215,-5346.25,-0.395499999999999,0.168,12.7514,7.82,0.014,50.9735,0.6259
1108,33.006,56.488400000000006,0.0228,2.9432,2.2472,8.8078,0.0408,1.4904,24.89,0.0168,-5300.25,-4.889999999999998,0.09099999999999998,6.7909999999999995,4.29,0.0166,32.8205,1.0143
1109,25.143100000000004,61.160700000000006,0.0156,6.3655,2.2474,8.7646,0.0686,2.7348,19.8227,0.0091,-5731.25,0.17729999999999893,0.16700000000000004,12.9032,9.61,0.0083,43.6941,0.8262999999999999
1110,22.4925,57.4825,0.0144,3.2433999999999994,2.4167,8.1166,0.0627,1.5846,17.3527,0.0186,-5598.75,2.6473000000000004,0.133,10.4191,4.82,0.0125,35.122,0.8047
1111,26.2175,57.328900000000004,0.0184,2.6536000000000004,2.2647,8.7401,0.0371,1.2708,20.0691,0.0171,-5365.75,-0.06910000000000055,0.077,5.7228,3.91,0.0084,44.1014,0.7159
1112,22.6844,59.30859999999999,0.024400000000000005,6.4263,2.2964999999999995,8.5297,0.0359,3.0505,17.1818,0.03780969336627811,-6335.249999999999,2.8181999999999996,0.079,8.1192,9.35,0.026363299289934517,53.265,0.8721
1113,33.17099999999999,58.3383,0.05007013477476258,5.741600000000001,2.2588,8.3591,0.0435,3.0708,24.6227,0.0135,-5599.25,-4.622699999999999,0.097,7.619800000000001,8.98,0.0101,36.6972,0.5765
1114,30.4731,59.363200000000006,0.0153,4.1392,2.2604,9.004,0.0404,2.1139,23.8991,0.0123,-5713.0,-3.899099999999999,0.09099999999999998,7.0817000000000005,6.23,0.0096,32.4723,0.6254
1115,26.2905,58.4819,0.0281,12.0902,2.366,8.5218,0.0743,5.102489808591354,19.2218,0.0255,-5440.75,20.7782,0.157,12.5801,17.29,0.0152,81.6327,1.0323
1116,28.955699999999997,59.0999,0.020099999999999996,5.6919,2.3625,8.7932,0.0266,2.5552,20.3918,0.0143,-5486.25,-0.39180000000000026,0.049,3.8131999999999997,8.2,0.0142,26.5089,0.8159
1117,30.6344,59.8199,0.0222,6.6096,2.2527,8.7015,0.0667,2.9604,23.0882,0.0066,-5525.0,-3.088199999999999,0.142,11.1987,10.05,0.0061,50.7463,0.8336
1118,23.9232,58.3159,0.0252,4.2653,2.2732,9.0744,0.0674,2.1752,17.3173,0.0141,-5226.25,2.682699999999999,0.145,11.4331,6.29,0.011100000000000002,32.8558,0.4782
1119,27.906700000000004,58.892,0.0269,5.5896,2.4253,8.598,0.0333,2.3957000000000006,21.0827,0.0118,-5278.0,-1.0827,0.072,5.6593,8.3,0.0094,39.9247,0.6161
1120,26.5755,58.5372,0.0302,6.5193,2.3259,8.3324,0.0435,2.8448,20.0636,0.0196,-5328.0,-0.06360000000000116,0.086,6.3822,9.59,0.0072,32.4528,1.1638
1121,35.4979,59.0584,0.0156,5.5267,2.2821,8.8597,0.1118,2.2195,29.431799999999996,0.0119,-5315.75,-9.4318,0.256,19.5793,8.28,0.0094,37.149,0.8933999999999999
1122,27.8836,58.319500000000005,0.0191,5.5049,2.394,8.2776,0.0693,2.091,18.8527,0.0172,-5442.0,1.1472999999999989,0.16200000000000003,12.0581,8.25,0.0122,15.2493,0.6857
1123,24.7756,57.5005,0.0176,5.8034,2.2445,8.1161,0.0214,2.7265,19.2618,0.0112,-5546.25,0.7382000000000005,0.046,3.5445999999999995,8.41,0.0086,33.9343,0.8594999999999999
1124,20.187,58.176100000000005,0.0162,4.3536,2.3402,8.5288,0.022,1.8259999999999998,15.8545,0.0189,-5247.75,4.145499999999998,0.04,3.0888,6.03,0.0167,92.4623,0.9361
1125,32.4481,57.53029999999999,0.023399999999999997,7.4066,2.2569,8.9833,0.0314,3.579,22.5191,0.0048,-5383.25,-2.5191000000000003,0.074,5.8119,10.479999999999999,0.0046,36.404,0.8149999999999998
1126,29.8238,58.342699999999994,0.0179,6.2586,2.2527,9.6136,0.0473,2.6882,23.9218,0.0189,-5740.75,-3.921799999999999,0.093,7.237400000000001,9.42,0.016,31.0148,0.8387
1127,27.106399999999997,58.5876,0.0177,4.6356,2.3080999999999996,8.3383,0.0168,2.2685,19.0573,0.017700000000000004,-5445.25,0.942700000000001,0.039,2.9748,6.75,0.0128,38.6813,0.9319999999999999
1128,22.3245,57.88089999999999,0.0158,5.942000000000001,2.2864,8.8331,0.0509,2.7456999999999994,18.5591,0.0079,-5596.25,1.440899999999999,0.117,9.0592,8.77,0.0066,48.1328,0.9358999999999998
1129,25.4548,59.5503,0.027,5.822799999999999,2.3296,8.6005,0.0561,3.3149,20.3182,0.021000000000000005,-5288.5,-0.3182000000000009,0.125,9.5584,8.61,0.0172,134.09580822620637,1.1248
1130,35.05969999999999,57.234399999999994,0.028500000000000004,3.9959999999999996,2.3646,8.6324,0.108,1.7161,26.2745,0.0273,-5503.5,13.725499999999998,0.212,16.314,5.88,0.0162,92.6503,1.0803
1131,35.9269,55.7947,0.0204,9.876600000000002,2.4,8.5177,0.0464,4.5729,30.2673,0.0313,-6483.25,-10.2673,0.108,11.0855,15.59,0.0184,57.4163,0.8384
1132,19.0935,58.5747,0.0345,4.5129,2.3725,8.828,0.047,2.1175,15.584500000000002,0.0087,-6395.5,4.415500000000001,0.108,10.8652,6.71,0.0045,30.6748,0.8344999999999999
1133,23.9068,59.363200000000006,0.0189,3.1119,2.2964999999999995,8.3324,0.0462,1.5461,15.1627,0.0076,-5506.25,4.837300000000001,0.103,7.8372,4.55,0.0044,119.174,1.1638
1134,19.7605,58.3019,0.0342,4.8236,2.3596000000000004,9.3851,0.0398,2.3406999999999996,15.527300000000002,0.018,-5522.25,24.472699999999996,0.085,8.612,7.35,0.014100000000000001,100.7557,0.4221
1135,29.626999999999995,60.479200000000006,0.0203,3.6743999999999994,2.2616,8.7635,0.06149999999999999,1.7924,22.4345,0.0151,-5398.5,-2.4344999999999994,0.133,10.1721,5.44,0.0106,52.6708,0.7053
1136,35.1566,58.7752,0.0216,7.3228,2.2785000000000006,8.3271,0.0422,3.3412999999999995,24.4309,0.0171,-5641.25,-4.430900000000001,0.09099999999999998,7.151300000000001,10.759999999999998,0.014,26.2741,0.8469
1137,21.9399,58.6501,0.0129,12.159886140272093,2.3519,8.7662,0.083,5.0012,14.904500000000002,0.0249,-5553.5,5.095500000000002,0.198,15.5203,17.971246840653443,0.0117,62.5337,0.57
1138,23.2014,56.8546,0.0169,7.0181,2.3672,8.659,0.0438,3.3833,18.0145,0.0203,-5349.75,1.9855000000000003,0.102,7.908499999999999,10.35,0.0101,39.3443,0.9873
