,feature_66,feature_427,feature_442,feature_133,feature_3,feature_124,feature_299
380,32.9674,1.1593,0.8089,2.2392,2206.7999,15.83,0.0585
381,16.218,2.741894708146578,0.4221,2.362,2209.9222,15.7,0.0253
382,23.7232,1.0274,1.0135,2.3573,2217.3777,15.87,0.0574
383,24.1852,0.6021,0.78,2.2967,2242.8555,15.94,0.041
384,30.5174,0.6513,0.8532,2.3106,2173.2778,15.74,0.0219
385,31.5354,2.649,0.5593,2.3128,2214.7111,15.91,0.0368
386,20.3804,0.5617,0.8571,2.2726,2221.3667,15.76,0.0647
387,27.041,1.4171,0.9193,2.3244,2231.4889,15.69,0.0538
388,30.4948,1.2635,0.8595,2.2527,2206.1444,15.81,0.0341
389,28.6955,1.1005,0.8007,2.3221,2202.7111,15.88,0.0462
390,23.8805,2.2218,0.7121,2.3149,2238.5444,15.88,0.0327
391,29.9623,0.4345,0.8163,2.2569,2172.3111,15.84,0.041
392,29.4042,0.6509,0.7506,2.2247,2172.8111,15.96,0.0589
393,20.6354,1.0894,0.7534,2.2718,2212.3,15.9,0.1022
394,30.6311,1.2487,0.745,2.3797,2209.9555,15.88,0.0725
395,22.4415,1.4611,0.8041,2.3073,2218.0555,15.76,0.0562
396,24.6272,2.4973,0.7059,2.3128,2194.6444,15.91,0.0818
397,19.3468,2.2649,0.9251,2.3132,2180.9666,15.91,0.0547
398,20.9566,1.7536,0.7574,2.3737,2217.3777,15.87,0.0373
399,28.1907,1.5398,0.7162,2.307,2177.3222,15.9,0.055
400,26.1779,0.9143,0.9332,2.4349,2249.2556,15.77,0.0622
401,16.9553,1.1304,0.8638,2.2802,2225.0222,15.8,0.0238
402,27.2235,0.5129,1.0404,2.4253,2219.7667,15.77,0.0587
403,26.0093,1.6577,1.1255,2.3323,2229.3333,15.97,0.0523
404,26.1124,0.5415,1.0478,2.3793,2136.4111,15.94,0.0536
405,24.5136,0.4541,0.9588,2.3044,2124.8444,15.9,0.0584
406,23.5333,1.2828,1.0404,2.2604,2190.7666,15.76,0.0531
407,20.4622,0.6899,0.9143,2.2927,2185.1,15.8,0.0471
408,19.5942,0.5734,0.7664,2.3936,2240.8666,15.87,0.0839
409,27.5514,0.5609,0.6179,2.2821,2187.6667,15.8,0.0202
410,23.7545,0.7595,0.8231,2.2771,2124.8444,16.01,0.0406
411,29.9794,0.924,0.7584,2.2886,2212.8445,15.73,0.0754
412,26.3681,0.5657,0.8638,2.3805,2136.4111,15.75,0.0569
413,23.4987,1.2219,1.0216,2.3331,2187.8111,15.75,0.0485
414,20.636,0.7519,0.3973,2.3797,2183.0556,15.88,0.0418
415,26.5653,1.2467,0.8336,2.2757,2213.5111,15.86,0.0835
416,23.9156,0.8154,0.647,2.1919,2191.2111,16.07,0.0522
417,31.4614,2.3585,0.9683,2.303,2185.8111,15.84,0.0534
418,26.6104,1.7504,0.6257,2.3207,2190.1555,15.83,0.0666
419,22.8296,1.8404,0.5677,2.3025,2197.2333,15.81,0.0431
420,17.7568,1.3212,0.8735,2.3403,2222.3222,15.85,0.0351
421,26.1586,1.416,0.9251,2.3796,2207.0444,15.74,0.0488
422,24.7587,1.1737,0.6066,2.4214,2210.9778,15.62,0.051
423,21.4764,0.6601,0.8235,2.3646,2211.3889,15.97,0.0432
424,23.4619,1.477,1.0765,2.2555,2204.2889,15.74,0.0403
425,27.717,0.5211,0.9359,2.2474,2204.1555,15.77,0.0971
426,21.9517,0.8868,0.7159,2.2631,2180.5556,15.81,0.0557
427,25.252,1.3864,0.604,2.3453,2171.3222,15.92,0.0151
428,17.925,0.6001,0.7852,2.2752,2206.4,15.89,0.093
429,26.6434,0.9274,0.7832,2.2604,2192.7889,15.76,0.0399
430,27.0626,0.5398,0.6927,2.4196,2249.2556,15.86,0.0751
431,25.8665,1.3115,0.832,2.3301,2201.0667,16.0,0.0306
432,20.0429,0.4796,0.8133,2.4214,2189.8778,15.62,0.1041
433,27.7028,0.499,0.811,2.3796,2198.7222,15.74,0.0408
434,29.1572,1.0049,0.7032,2.2569,2203.4445,15.84,0.0809
435,25.2665,1.1393,1.0644,2.3756,2220.7111,15.72,0.0638
436,33.0104,0.8079,0.4254,2.2797,2206.4,15.86,0.0633
437,16.5255,0.655,0.7655,2.3817,2210.7778,15.85,0.0468
438,27.456,0.7481,0.5888,2.3306,2171.8556,15.97,0.0542
439,26.3724,0.5678,0.4722,2.2982,2217.4111,15.57,0.1092
440,23.0469,1.143,0.8133,2.4073,2189.8778,15.72,0.0361
441,31.3079,1.3588,0.4749,2.1911,2164.2667,16.1,0.0617
442,25.1262,2.0403,1.0918,2.3087,2180.7,15.81,0.0474
443,23.7265,0.9148,0.5066,2.2809,2231.0555,15.79,0.0713
444,24.4144,0.6283,0.6815,2.4079,2188.5111,15.79,0.1013
445,24.2157,0.9649,0.7642,2.4073,2201.3556,15.72,0.0574
446,20.6329,2.3045,0.8556,2.3715,2195.5333,15.81,0.0332
447,34.0617,0.498,0.9163,2.2472,2197.3222,15.72,0.0288
448,21.7279,1.3136,0.565,2.212,2211.4,15.98,0.1018
449,23.9437,0.6009,0.8427,2.3207,2190.1555,15.83,0.0262
450,31.5295,0.4704,0.8387,2.4023,2147.1111,16.04,0.065
451,29.9044,1.4141,0.5669,2.2432,2212.3,15.9,0.0844
452,30.7746,0.9351,0.8934,2.3884,2266.8333,15.85,0.0662
453,20.7358,1.6721,0.9251,2.366,2187.4444,15.91,0.0512
454,14.5322,0.9007,0.4389,2.3808,2204.2889,15.84,0.0406
455,26.0554,0.6165,0.5799,2.3593,2205.7222,15.8,0.0334
456,22.3321,0.6136,0.8384,2.3025,2218.0555,15.81,0.0307
457,23.7805,0.5854,0.7193,2.2718,2231.0555,15.9,0.0621
458,19.1247,1.2645,0.9066,2.2453,2179.7333,15.8,0.0591
459,23.5831,0.5823,0.4685,2.4349,2254.7111,15.77,0.0531
460,18.5996,0.6245,0.9725,2.2831,2127.9555,15.8,0.0494
461,34.0855,1.3003,0.8227,2.3243,2270.2556,15.85,0.0148
462,19.162,1.4441,0.7747,2.3025,2205.2222,15.81,0.0492
463,33.4591,2.0904,1.1638,2.3796,2194.2889,15.74,0.0605
464,23.34778673930922,1.3015,0.5836,2.3124,2216.7333,15.87,0.0548
465,25.3399,0.7741,0.7663,2.3161,2197.2333,15.89,0.0482
466,22.0459,1.6051,0.3512,2.2858,2210.7333,15.8,0.0365
467,32.4053,0.4547,0.9072,2.2588,2206.5777,15.95,0.0243
468,33.8834,0.4397,1.1623,2.2634,2153.9778,15.76,0.0477
469,29.9713,1.8239,0.7053,2.2805,2213.2111,15.92,0.0585
470,31.4125,1.659,1.0644,2.3415,2199.3334,15.9,0.0476
471,9.011943949022974,1.4331,0.7849,2.4201,2182.6222,15.9,0.1065
472,27.3648,2.2588,0.8735,2.362,2213.7667,15.7,0.0562
473,29.3803,0.6906,0.8883,2.3654,2233.1556,15.85,0.0409
474,31.0876,0.8337,0.5858,2.2809,2207.9555,15.79,0.0697
475,25.6798,1.4986,0.9186,2.2726,2221.5667,15.76,0.033
476,28.9358,0.6556,1.0186,2.4172,2179.1111,15.86,0.0444
477,26.7568,0.7438,1.0199,2.3884,2147.1111,15.85,0.0529
478,23.0596,0.8567,0.8231,2.2646,2199.6334,15.89,0.036
479,31.7791,1.9672,0.7747,2.3052,2185.8111,15.89,0.0513
480,25.7279,0.9145,0.7558,2.2668,2114.990567295772,15.81,0.0888
481,18.891,0.7698,0.6257,2.3817,2204.2333,15.85,0.086
482,31.2285,1.2386,0.5765,2.2668,2114.990567295772,15.81,0.0536
483,25.0342,0.7148,0.9059,2.3715,2201.5777,15.81,0.0535
484,22.5295,1.3515,0.9726,2.3481,2197.5222,15.74,0.0283
485,31.2819,1.4069,0.6373,2.2247,2165.5333,15.96,0.066
486,24.5728,0.8468,0.3963,2.3414,2233.1556,15.97,0.0582
487,23.8531,0.8476,0.687,2.3144,2197.2333,15.52223904106658,0.0682
488,24.3304,1.3535,0.9238,2.3499,2194.5889,15.61,0.0193
489,31.3699,1.7301,0.6787,2.2908,2150.0556,15.68,0.0714
490,28.7252,1.2604,0.5858,2.3079,2209.8,15.71,0.0398
491,25.2206,2.242,0.8343,2.3132,2218.5778,15.91,0.0387
492,29.5218,0.8541,0.565,2.3079,2209.1,15.71,0.0712
493,26.9312,1.0682,0.7593,2.2937,2242.8555,15.98,0.0561
494,18.6261,1.129,1.0959,2.3415,2202.7111,15.9,0.0399
495,27.0205,1.7945,0.7524,2.3167,2214.7111,15.87,0.0726
496,16.8014,1.3395,1.0959,2.3408,2248.4222,15.85,0.036
497,27.1259,1.1263,0.6987,2.3063,2126.6555,15.96,0.0519
498,25.0267,1.6568,1.0359,2.2582,2194.3778,15.98,0.02
499,24.0673,0.687,0.9276,2.212,2173.4889,15.98,0.0469
500,29.2941,1.5741,0.6605,2.2711,2195.9778,15.77,0.0482
501,44.78379717997183,1.1383,0.9075,2.2789,2236.1111,15.67,0.068
502,21.9235,1.307,1.0891,2.362,2220.7111,15.7,0.0652
503,23.8671,1.4002,0.9873,2.2773,2180.8333,15.97,0.0613
504,20.874,0.8943,1.0407,2.3403,2191.6667,15.76,0.061
505,23.5298,0.6856,0.8787,2.3207,2130.0556,15.83,0.0897
506,24.1247,1.4949,0.9725,2.3704,2233.7666,15.85,0.0662
507,29.8481,0.4986,0.5888,2.2689,2151.2,16.04,0.0428
508,31.4849,0.9147,0.9332,2.3499,2188.7222,15.61,0.1026
509,28.349,2.3927,0.7193,2.2757,2217.5778,15.71,0.0591
510,25.3075,1.7746,0.7642,2.3737,2172.5333,15.87,0.0504
511,38.574,1.0673,0.7532,2.2931,2207.1,15.71,0.0403
512,19.545,0.883,0.6257,2.3207,2181.0444,15.83,0.0545
513,25.1431,0.8479,0.8263,2.2474,2210.8556,15.92,0.0686
514,22.4925,1.2764,0.8047,2.4167,2187.6667,15.83,0.0627
515,26.2175,0.8597,0.7159,2.2647,2211.4334,15.83,0.0371
516,22.6844,2.741894708146578,0.8721,2.2965,2220.4778,15.96,0.0359
517,26.2905,1.5615,1.0323,2.366,2205.2889,15.91,0.0743
518,23.9232,1.1351,0.4782,2.2732,2217.0,15.71,0.0674
519,27.9067,0.9599,0.6161,2.4253,2200.2,15.77,0.0333
520,26.5755,0.737,1.1638,2.3259,2230.7555,15.75,0.0435
521,32.4481,0.4739,0.815,2.2569,2206.1444,15.84,0.0314
522,29.8238,1.6621,0.8387,2.2527,2146.7778,15.91,0.0473
523,25.4548,1.7897,1.1248,2.3296,2202.2889,15.71,0.0561
524,35.0597,1.6698,1.0803,2.3646,2205.2889,15.97,0.108
525,19.0935,0.4635,0.8345,2.3725,2204.2667,15.81,0.047
526,23.9068,0.4517,1.1638,2.2965,2180.7,15.96,0.0462
527,19.7605,1.4541,0.4221,2.3596,2183.4556,15.79,0.0398
528,29.627,1.0896,0.7053,2.2616,2189.9667,15.86,0.0615
529,21.9399,1.2056,0.57,2.3519,2221.5333,15.78,0.083
530,23.2014,1.0352,0.9873,2.3672,2178.6889,15.87,0.0438
531,14.9671,1.5714,0.9251,2.3646,2185.9333,15.97,0.042
532,25.3772,0.9545,0.8231,2.3654,2217.8111,15.85,0.0643
533,29.3585,1.574,0.8229,2.4023,2147.1111,16.04,0.0518
534,24.9991,1.3943,0.7139,2.3124,2202.1222,15.87,0.0793
535,30.1688,1.2404,0.466,2.3075,2211.4334,15.67,0.0713
536,29.1971,0.6944,0.9079,2.3453,2233.1556,15.92,0.0447
537,14.0352,0.5844,0.7093,2.3499,2204.5445,15.61,0.0394
538,29.2308,0.5352,0.7516,2.2674,2176.8,15.84,0.0729
539,15.8496,2.5527,0.9413,2.3128,2218.5778,15.91,0.056
540,26.7301,0.5357,0.9255,2.3101,2177.3222,15.88,0.0454
541,24.2792,1.4292,0.8595,2.4023,2231.6111,16.04,0.0408
542,26.8975,1.7329,0.5593,2.3646,2205.2889,15.97,0.0552
543,21.7987,1.2295,0.6644,2.3797,2183.0556,15.88,0.0889
544,26.0194,0.5882,0.8161,2.3805,2155.3111,15.75,0.0561
545,28.7966,0.8581,0.7681,2.3257,2171.8556,16.01,0.0541
546,30.0519,1.0636,0.932,2.2407,2202.4556,15.75,0.0518
547,22.0985,2.0404,0.7663,2.2809,2218.7333,15.79,0.0932
548,18.2293,1.3276,0.8834,2.2831,2114.990567295772,15.8,0.098
549,23.6314,0.428,1.0478,2.3793,2136.4111,15.94,0.048
550,28.8654,1.2955,0.9136,2.4196,2233.6334,15.86,0.047
551,24.5324,0.4747,0.8859,2.3867,2179.1111,15.89,0.0573
552,28.4429,2.3062,0.3973,2.3081,2209.1,15.69,0.06
553,27.7146,1.3096,0.9873,2.2773,2114.990567295772,15.97,0.0514
554,17.2615,0.7407,0.9489,2.2671,2241.1778,15.73,0.0866
555,29.7411,1.7657,1.0959,2.2527,2213.9111,15.81,0.0441
556,17.1233,1.6145,0.4389,2.3808,2204.2889,15.84,0.0386
557,23.6088,0.5936,0.7928,2.3052,2178.7333,15.89,0.039
558,30.6162,1.442,0.9274,2.2718,2206.9667,15.9,0.0771
559,20.979,0.7763,0.8184,2.2705,2223.0444,15.83,0.107
560,44.1498,1.2943,0.6672,2.3715,2233.3667,15.73,0.0755
561,28.769,1.2348,0.8859,2.2474,2201.8666,15.77,0.0987
562,27.8665,1.5652,0.7663,2.3353,2211.0667,15.75,0.0385
563,31.5768,1.4053,0.932,2.3079,2209.8,15.71,0.0352
564,21.1738,1.0165,0.8758,2.2604,2184.9889,15.76,0.0237
565,31.5349,1.4926,0.7674,2.3021,2205.5,15.77,0.0641
566,26.8251,0.7423,0.8532,2.2732,2173.4889,15.73,0.0412
567,28.9642,0.4624,0.8336,2.4025,2171.5,15.84,0.0689
568,26.9872,1.6172,0.7445,2.3161,2218.0555,15.89,0.0637
569,23.8213,0.6672,0.7233,2.1995,2199.6556,16.09,0.0625
570,30.3218,0.5442,0.5765,2.3936,2187.4111,15.87,0.063
571,33.5962,0.3813,1.0459,2.3326,2203.9,15.73,0.12570988867962482
572,27.218,1.9706,0.8962,2.3796,2198.7222,15.74,0.0369
573,31.164,0.8083,0.9916,2.3985,2210.9778,15.66,0.046
574,22.0706,0.5652,0.811,2.3388905172121115,2218.5778,15.788999521730284,0.0383
575,28.2938,0.4958,1.1623,2.2864,2147.1111,15.79,0.0363
576,21.3495,1.3064,1.0918,2.3715,2224.0,15.81,0.0822
577,22.174,0.8395,0.647,2.1919,2191.2111,16.07,0.073
578,18.2879,0.5052,0.9639,2.3672,2207.8111,15.87,0.0547
579,33.7386,2.2809,0.5742,2.2757,2216.8333,15.71,0.0297
580,22.2294,0.9612,0.9251,2.2937,2183.3444,15.98,0.0543
581,19.1839,0.5812,0.9725,2.2881,2180.9666,15.87,0.12570988867962482
582,23.7598,0.6803,0.8161,2.3481,2181.0444,15.74,0.0936
583,22.928,0.6843,0.7524,2.3167,2194.6444,15.87,0.0695
584,22.5821,0.8758,0.7337,2.2668,2114.990567295772,15.81,0.0522
585,23.4212,1.8486,0.9255,2.3038,2197.2667,15.91,0.0381
586,28.2203,1.2046,0.9726,2.4284,2117.5889,15.52223904106658,0.0416
587,18.1525,1.8549,0.9753,2.3437,2248.9,15.86,0.0339
588,34.3403,1.2191,0.8047,2.2553,2204.5,15.76,0.044
589,29.508,1.4074,0.8452,2.2886,2179.7333,15.73,0.0191
590,24.2829,1.8268,1.2771,2.2592,2186.4111,15.94,0.08
591,17.5983,1.5564,0.9361,2.2773,2163.5889,15.97,0.1141
592,44.78379717997183,2.02,0.8222,2.3735,2207.0444,15.8,0.0868
593,15.0471,0.6477,0.6144,2.1911,2164.3666,16.1,0.0359
594,24.3905,2.2004,0.7928,2.2728,2173.4556,15.99,0.053
595,26.4132,0.5418,0.656,2.2864,2208.5222,15.79,0.0175
596,31.4501,1.5308,0.5632,2.3672,2218.0555,15.87,0.045
597,14.1135,2.0544,0.7928,2.3865,2238.5444,15.78,0.0535
598,13.8957,1.6695,0.8435,2.2697,2173.4556,15.94,0.038
599,23.112,0.3917,0.9048,2.2588,2210.2778,15.95,0.1053
600,22.8392,1.8575,0.7059,2.298,2177.3222,15.86,0.091
601,21.6833,1.725,0.5955,2.2764,2196.2111,15.89,0.03
602,23.2147,0.4391,0.8883,2.2909,2235.0556,15.89,0.064
603,20.1161,1.261,1.0959,2.3403,2196.6555,15.85,0.051
604,42.2381,0.8327,1.148,2.3378,2181.5111,15.81,0.0367
605,34.6022,0.8833,0.7015,2.3954,2221.9444,15.78,0.12570988867962482
606,38.8982,1.7323,0.7584,2.3248,2166.5222,15.9,0.0284
607,37.4995,1.2543,0.8007,2.3348,2239.3,15.84,0.0705
608,12.0446,0.8297,0.7316,2.2773,2170.9667,15.97,0.0814
609,23.9046,1.5431,0.5194,2.2717,2199.6556,15.85,0.0775
610,31.0321,2.3927,0.9683,2.4,2280.8222,15.79,0.0608
611,28.1392,1.4406,0.7015,2.3262,2224.6222,15.81,0.12570988867962482
612,39.683,0.8118,1.1086,2.3348,2187.5222,15.84,0.0574
613,25.4819,1.4776,0.6066,2.3275,2190.1555,15.84,0.0548
614,33.6506,1.5318,0.4817,2.1996,2171.8556,16.09,0.0569
615,24.2974,1.169,0.8616,2.2732,2196.1111,15.71,0.0777
616,33.0758,0.5952,0.7408,2.3865,2238.5444,15.78,0.0282
617,26.8797,2.0131,0.9413,2.3865,2196.6889,15.78,0.037
618,20.2979,1.662,0.5632,2.2948,2167.5,15.7,0.0301
619,44.78379717997183,1.8646,0.7747,2.298,2244.1111,15.86,0.0379
620,26.2719,2.741894708146578,0.815,2.1919,2208.9778,16.07,0.0778
621,16.9061,1.8942,1.2771,2.3715,2195.1222,15.73,0.12570988867962482
622,26.1512,1.6072,0.8807,2.3695,2196.0889,15.79,0.0191
623,36.5432,0.6901,0.6268,2.2539,2209.4667,15.78,0.0806
624,9.011943949022974,0.4843,0.9444,2.3984,2200.2333,15.92,0.0966
625,28.0488,0.451,0.9109,2.3834,2214.0556,15.83,0.1146
626,40.0125,2.0087,1.1815,2.3704,2230.0333,15.85,0.0522
627,28.1353,0.4526,0.8659,2.292,2194.9555,15.79,0.0554
628,16.9701,0.3632,1.0697,2.2805,2285.90517613088,15.92,0.0476
629,24.218,1.3416,0.7534,2.1996,2167.0889,16.09,0.0699
630,27.1504,0.3697,1.0147,2.3235,2191.1111,15.89,0.0431
631,21.9494,0.5683,0.9812,2.3331,2170.0666,15.75,0.0596
632,29.9815,0.376,1.0407,2.3903,2206.5112,15.71,0.0384
633,28.7462,0.6693,0.6796,2.2826,2162.1333,15.79,0.0455
634,36.9278,1.9899,1.1815,2.3834,2185.9333,15.83,0.0381
635,25.5696,1.3153,0.4817,2.1995,2162.1333,16.09,0.0593
636,30.4154,1.4902,0.7898,2.3351,2223.8,15.7,0.12570988867962482
637,20.2052,1.4986,0.5279,2.3326,2169.4667,16.01,0.0973
638,20.3988,1.7694,1.0323,2.298,2201.5777,15.86,0.0696
639,30.1427,1.2867,0.9368,2.3397,2221.5778,15.96,0.0835
640,22.6227,0.6467,1.2771,2.3397,2222.6778,15.96,0.0428
641,33.4962,2.3983,1.1869,2.2771,2201.8222,16.01,0.0896
642,21.1546,1.6462,0.5279,2.3248,2172.9778,15.9,0.0705
643,18.5633,1.7835,0.596,2.366,2273.7556,15.91,0.0547
644,28.6008,1.0939,0.5669,2.2674,2206.4,15.85,0.12570988867962482
645,22.4441,1.2535,0.8304,2.3499,2170.0666,15.61,0.0419
646,20.8271,1.525,1.1086,2.3248,2174.8666,15.9,0.0494
647,23.5717,1.1654,0.8198,2.2717,2175.2556,15.85,0.0239
648,32.5683,0.6222,0.5329,2.2732,2192.1889,15.71,0.1038
649,28.0697,0.5225,0.9072,2.276,2169.8334,15.75,0.0412
650,19.9461,0.5787,0.8532,2.1995,2228.4778,16.09,0.0716
651,39.2802,1.2508,0.4996,2.3532,2191.6667,15.83,0.12570988867962482
652,34.9855,0.7944,0.7162,2.3997,2221.9444,15.77,0.0587
653,44.78379717997183,1.6997,1.0459,2.3237,2164.4111,15.85,0.12570988867962482
654,22.35540001833636,1.1306432637236186,0.8574385228115562,2.346887750774309,2170.0666,15.635102076880754,0.04507361971992403
655,23.541807792433566,0.44668670599162863,0.8783402905802175,2.259473434451051,2209.974143707641,15.942169366848244,0.10689822350918314
656,27.4166362230179,2.0443594019657665,0.9612307090415169,2.3776220701582167,2197.1054729182524,15.79866475195256,0.041268547620455155
657,18.085576556265035,1.357620884297783,0.7380396656397523,2.3403626949288605,2277.398668885993,15.912998515213,0.05257105419877087
658,19.101373557159164,1.6527905545080097,0.6171694850956161,2.309214611442432,2173.1129487958765,15.911314256666111,0.061307166458784784
659,25.764044705962146,1.515684491397461,0.8767110766446634,2.3493883078995332,2196.093536340235,15.773292467621626,0.03133826746715836
660,41.21085594853869,2.1397459163629127,0.9376410142679202,2.342985841032554,2205.391380902907,15.866472752937383,0.08768630337249843
661,29.07374626006914,1.1672115881975067,0.6921538381090553,2.28890558078537,2161.1206237258693,15.933308654212958,0.09147908480499331
662,29.62199045692194,0.9504358202405869,0.7500796307671309,2.375907075117709,2215.905658656585,15.848501049092075,0.08240817457978805
663,22.198045403691296,0.9126942401642928,0.9054051205242625,2.3415439918779337,2170.0666,15.67963340101722,0.050703651414319935
664,21.54567905724814,0.7836317240236537,0.8762769961303642,2.332984267588937,2169.9277442532066,15.810180853752714,0.06832622379414355
665,18.309466526287824,1.39958207344596,0.9576693914880425,2.2766766071824263,2162.486796911225,15.972770634744771,0.10606515924016402
666,32.934948862075764,1.4904615317605145,0.9505097102312123,2.2795495483856576,2253.165103396247,15.805345044177086,0.06652048930115577
667,32.98444282362728,1.2156174301898215,0.6305200763007687,2.3809268702218485,2219.9484938158066,15.826190839717503,0.08428702721720088
668,39.71042736599099,0.812024348146535,1.1090229338264823,2.3348322030832347,2187.4576746821226,15.839677969167653,0.057177798725680615
669,44.36132218459522,1.5057343871116815,0.7803431705692958,2.394324638809871,2185.0968231915435,15.775797770158844,0.07225823033466724
670,20.448826586517345,1.6001794532314773,0.555685446105384,2.292253807677183,2173.0643590221352,15.923082405902708,0.0644985744652961
671,22.92864862042303,1.2775649041430008,0.8093671098863671,2.308844891115857,2169.25322809232,15.74111412018888,0.0495483236776847
672,39.308040351429575,1.2524066029770873,0.5008702078323257,2.353435223672653,2191.6323578496504,15.829696485583673,0.12544628697216773
673,43.88076732978613,1.3074266737110614,0.8916334002101336,2.377742342126838,2183.6835375321234,15.784189116557778,0.06051053997544946
674,44.270115667035945,0.9479978690266216,0.9337048020087166,2.310502652816111,2197.122171924618,15.84265876242402,0.07133576932976607
675,33.02219283132143,0.5939521530802832,0.7413292880894369,2.386612222474659,2238.4340384084658,15.780502488692504,0.028601990954002707
676,39.17282169969507,1.2562489588118901,0.7584536629145447,2.3404130038956574,2241.443298092814,15.821660561450253,0.03325134307584318
677,30.396560039527856,1.2637361834408483,0.9234053891017144,2.342870759995897,2221.5986689517863,15.949753378828342,0.08590282632776677
678,24.003868415653297,1.4485574483301957,0.6058807836979604,2.2720790799986763,2198.7598339631286,15.81461920012357,0.07755054399982347
679,24.031241760107115,1.332324730292258,0.761506648893259,2.215423757515024,2167.4023956936294,16.039465045860204,0.06695212767517854
680,20.153434404529392,0.5839674062273027,0.8860360808787298,2.2103601522509977,2228.028521233554,16.0799299586831,0.06936909853902472
681,24.86756691017948,1.673901994839037,1.197665766062956,2.2559117321990345,2186.047172573024,15.936131449645922,0.07667304669549393
682,35.19003658619235,1.3547881896600558,0.9254989301613836,2.300696642715936,2248.162716725106,15.81153309074786,0.06936132362991439
683,32.96843654634703,1.4084314440731887,0.5337096309787558,2.208938509534141,2171.6084228536656,16.04844118793707,0.05498096073709409
684,21.635588437873224,0.7761205906739668,0.9017732770396653,2.3258223839966967,2169.578904719737,15.740499195818142,0.05399452553270365
685,32.92639365273896,1.1262174720915081,0.7368429111644096,2.3712643539839875,2222.687121471763,15.74797924243315,0.12570988867962482
686,12.788991712530638,0.8541249138712056,0.8404007153625667,2.3620345293041938,2199.034372162027,15.911057671140375,0.07674802993163353
687,21.47807391273443,1.6483843465961818,1.0509085924562123,2.3153004648756275,2174.608833768067,15.916441503099877,0.05005766012399505
688,36.7164417125115,1.1813802679111975,0.861640957041801,2.303025561928523,2163.2653035270264,15.819818338581785,0.08536209363760638
689,32.78335571680817,0.6896691372585222,0.5648956733390931,2.27863620598515,2191.8803089822077,15.715919643540998,0.10055899516130372
690,40.86934387718037,0.9877700975759296,1.0253595850879922,2.3498944479681176,2186.9071652048247,15.823719393562893,0.06116779748973045
691,21.069149369498597,1.6145767437655876,0.6794150568921065,2.3248,2173.470621834782,15.9,0.06499463113410806
692,24.165280214578992,0.48276669513499404,0.9935609157425702,2.275135621120143,2157.1824364572376,15.942334262854231,0.053573715931274246
693,27.778880479035266,0.5843454889067724,0.8955874542865809,2.2702314792424887,2169.6261787275002,15.775671427454892,0.04336697049398654
694,25.130988973379743,1.441482845691764,0.887327855469297,2.309774228665889,2196.2976188819343,15.732596610826233,0.06456168484817582
695,25.126465791233276,1.440004311807307,0.887188252163301,2.309575771268532,2196.2966068017563,15.732473998135898,0.06463297536955646
696,23.528520745828292,1.3685757383634765,0.7146545923505481,2.222452058613646,2167.4974535712145,16.076254400833896,0.07460786771439017
697,23.259476601348382,1.595928499623972,0.5415014228773186,2.273065002464171,2198.6552274493965,15.861617042248263,0.06370476233018874
698,13.610603170723678,0.7347749118828611,0.6704724157839084,2.2323409747489156,2167.524309483066,16.037803634369386,0.05766872797071528
699,19.564781602687585,1.6513030829268043,0.5970215867682154,2.312732194452064,2173.0824460524645,15.908760657385072,0.06338196587462928
700,22.249592300076724,1.3127347217990466,0.7847710126197822,2.3461139253446497,2170.5057243241695,15.653743492033927,0.046214013352311505
701,33.47279498070039,0.9481756423972081,0.7851069809320009,2.3809583007437896,2221.8298882175445,15.829348714311333,0.06644656902590039
702,22.365037549119673,1.2775774133080293,0.8118529729419943,2.3483610565978315,2170.245092909657,15.627780620981229,0.04365353710366599
703,20.573211728246573,1.3963368057085308,0.9499462552229552,2.3216620218000537,2196.525880007636,15.861666966009356,0.044874842845088046
704,42.261532671046,0.6968248116366896,0.9678608168670157,2.4048980693953057,2221.9444,15.755148373156269,0.06657136222717724
705,20.558932172748793,1.6123160737266413,0.5956982744191957,2.3015015528461737,2167.8121634398367,15.689053724933654,0.03153517828647645
706,26.280136623839567,2.6136473442228274,0.8057316122399772,2.197408570083787,2208.951242280104,16.053678310862853,0.07428500766082159
707,21.297907326398317,1.3789776114608838,0.6755367708408107,2.3410433591257718,2169.7594844589335,15.814777823681574,0.07026172857989783
708,33.26539766111482,1.6037201416967024,0.6724477361185177,2.237881192955133,2173.7494277774526,16.017248411578482,0.056969287227068115
709,25.76116676363291,1.326677471073822,0.4929343582301263,2.204309613782779,2162.0430060179738,16.08744441350543,0.06269432429230988
710,26.328412095676562,1.4228365468627557,0.7319217688121394,2.2385008426138517,2164.3069931466084,16.06930806243944,0.09299629463641122
711,30.26024979705009,1.2577033495441723,0.7015,2.348910296449925,2223.7433902914217,15.800154495758703,0.12570988867962482
712,25.711533185698208,1.5032718534755398,0.8761700419931147,2.3466604735045515,2196.0941651867934,15.771026353897861,0.032998195769816
713,34.32975947345024,2.3974651503042925,1.1366116901476713,2.283110917809092,2201.7850871362543,15.988749280472907,0.0842299043932273
714,35.10231639663823,2.396691397581442,1.0900036397694173,2.288681937413616,2201.750690310666,15.969053756618528,0.07925280957116079
715,39.60833453234355,1.7283666037707817,0.7930886937392726,2.3246672780413458,2166.2674824300766,15.893967183697518,0.04014105365638336
716,34.21206546356388,0.9379832748446346,0.7884974872929432,2.359981156964386,2236.133167682792,15.82706447416213,0.06260932923889968
