,feature_20,feature_22,feature_54,feature_57,feature_59,feature_60,feature_65,feature_100,feature_112,feature_118,feature_130,feature_133,feature_144,feature_165,feature_169,feature_183,feature_198,feature_202,feature_206,feature_217,feature_250,feature_456,feature_472,feature_565,feature_577,feature_584,feature_588
751,12.5216,-5495.0,4.592,0.9288,4.5472,0.18089999999999873,19.8191,-0.004600000000000005,231.7598716623158,57.63850000000001,-1.1349999999999998,2.3331,0.0055,0.134,0.133,12.570000000000002,14.130000000000003,3.85,6.35,0.15800946007761849,0.0,4.6531,9.834499999999998,4.980000000000001,1.7787,0.0129,0.0051
752,12.4308,-6468.0,4.596,0.9348,4.7201,1.9099999999999984,18.09,0.0,232.41570007720824,59.1678,0.04729999999999975,2.3907,0.0048,0.055,0.081,6.78,27.77,7.1,13.76,0.0586,0.0,3.1033999999999997,4.6959,7.93,2.2164,0.0141,0.0063999999999999994
753,12.4431,-5499.25,4.547,0.9148,4.5324,2.6035999999999992,17.3964,-0.05489999999999999,231.8408,58.3071,-2.553,2.2927,0.005,0.048,0.077,10.160000000000002,20.6,13.75,6.45,0.1166,0.0,2.7866,6.4397,4.980000000000001,1.8492000000000002,0.0147,0.016000000000000004
754,12.6241,-5597.5,4.601,0.9185,4.539,-2.979099999999999,22.9791,-0.012999999999999994,233.6595,58.2013,0.3784000000000001,2.2732,0.0031,0.095,0.195,13.51,25.0,8.67,7.000000000000001,0.0514,0.0,2.5395,6.8564,4.980000000000001,1.717,0.0125,0.0277
755,12.4527,-4970.75,4.575,0.9378,4.6615,-1.4199999999999984,21.42,-0.07439999999999998,232.42274695442129,57.591899999999995,0.0,2.3235,0.0036,0.1,0.10100000000000002,11.929999999999998,16.81,6.389999999999999,10.79,0.0699,0.0,4.4934,7.8469,3.5700000000000007,1.614,0.0115,0.0271
756,12.5718,-5552.0,4.619,0.9258,4.4997,-0.512699999999999,20.5127,0.024200000000000017,229.0343,58.25940000000001,0.9934,2.2717,0.0038,0.055,0.136,7.31,17.23,10.2,7.09,0.116,0.0,3.0002999999999997,6.136699999999999,4.980000000000001,1.1805,0.0136,0.0112
757,12.5596,-5695.0,4.585,0.9185,4.5677,2.440000000000001,17.56,-0.06599999999999999,233.6373,57.62599999999999,-0.7709000000000001,2.3301,0.0012,0.083,0.152,14.71,26.07,7.95,8.95,0.06860000000000001,0.0,2.0312,7.0559,4.980000000000001,1.3142,0.024099999999999996,0.0113
758,12.648,-6476.25,4.4202919321807705,0.9081325757851624,4.335991396277554,-2.8554999999999997,22.8555,0.05770000000000001,233.4045,60.0488,-1.277,2.3025,0.0067,0.051,0.089,3.6,14.82,3.05,5.019999999999999,0.037200000000000004,0.0,3.2534,3.9723,6.15,1.9267,0.0181,0.0123
759,12.479,-5566.0,4.594,0.9187,4.5479,-2.5382,22.5382,0.010199999999999997,230.2986,58.4712,-1.088,2.2785000000000006,0.0029,0.141,0.085,14.050000000000002,29.66,7.880000000000001,9.39,0.0824,0.0,2.7824,5.4953,4.980000000000001,1.2878,0.0115,0.023
760,12.5949,-5227.5,4.595,0.9179,4.5201,1.47,18.53,-0.05489999999999999,230.112,58.816,-2.08,2.2749000000000006,0.0042,0.117,0.106,13.26,19.49,7.42,8.24,0.1016,0.0,2.4946,6.766800000000001,4.980000000000001,1.097,0.01,0.007599999999999999
761,12.5455,-6366.0,4.643,0.9236,4.4987,0.16909999999999897,19.8309,-0.016699999999999996,231.38073439500337,57.798399999999994,-0.5203999999999996,2.2967,0.0042,0.074,0.06,13.93,21.11,6.34,27.18,0.07959999999999999,0.0,5.1348,6.170700000000001,6.414818832894012,1.8554,0.0086,0.0252
762,12.472382791667542,-6463.0,4.527,0.933,4.7644,29.7509,10.2491,0.0,232.30522187961782,58.358399999999996,0.04729999999999975,2.3596000000000004,0.0061,0.114,0.087,8.38,14.59,7.720000000000001,13.830000000000002,0.1163,0.0,2.2103,2.8047999999999997,7.870000000000001,1.5168,0.0184,0.0139
763,12.4661,-6271.0,4.561,0.9266,4.6391,18.400000000000002,21.6,-0.0177,232.41311704982104,57.1909,0.23650000000000015,2.3099000000000003,0.0027,0.081,0.076,10.84,24.33,8.39,13.22,0.0855,0.0,2.4992,5.6964,7.700000000000002,1.1612,0.0101,0.0141
764,12.4049,-6561.25,4.52,0.9241,4.5689,-5.933599999999999,25.9336,0.02599999999999999,232.52922312856688,59.1439,-3.4960000000000004,2.2564,0.004096463575973883,0.029,0.062,8.249999999999998,12.11,6.239999999999999,9.04,0.1072,0.0,4.0172,6.2564,7.629999999999999,1.6975,0.0397,0.024399999999999998
765,12.551,-5612.25,4.593,0.9317,4.7544,-5.9273,25.9273,-0.03439999999999999,231.0702,61.3327,-3.4960000000000004,2.2725,0.0039000000000000003,0.116,0.09600000000000002,13.5,16.56,3.97,7.66,0.0963,0.0,4.212,12.519600000000004,6.790000000000001,1.1851,0.0122,0.0156
766,12.4933,-6020.75,4.513,0.9295,4.5377,0.0627000000000016,19.9373,-0.02599999999999999,234.4567,56.5933,-0.14189999999999994,2.2877,0.002,0.156,0.181,12.26,17.82,13.88,3.9200000000000004,0.08692529948689993,0.0,4.0922,20.130999999999997,4.980000000000001,1.0106,0.0132,0.0074
767,12.568199999999997,-5441.5,4.574,0.931,4.7091,-2.665499999999999,22.6655,0.02980000000000001,230.3665,57.92719999999999,-3.591,2.2474,0.0031,0.071,0.074,13.06,16.58,3.78,3.31,0.0934,0.0,3.9195,13.7082,4.980000000000001,1.518,0.0107,0.0058
768,12.4912,-5730.75,4.578,0.9325,4.7143,-1.0409000000000008,21.0409,0.028799999999999985,231.79898433155108,58.3517,-2.364,2.4439,0.003,0.1,0.11100000000000002,13.64,20.860000000000003,4.57,7.319999999999999,0.0794,0.0,4.0803,11.3861,6.4126612777674366,1.1946,0.0426,0.0096
769,12.5216,-5448.0,4.55,0.9228,4.5924,-5.3355,25.3355,-0.038099999999999995,230.32531353065204,57.67000000000001,-0.04729999999999975,2.3073,0.0031,0.092,0.11799999999999998,12.39,23.76,10.64,8.2,0.09670000000000001,0.0,2.4235,6.4209,4.570000000000001,1.8192999999999997,0.0096,0.0071
770,12.4871,-5442.75,4.646,0.9331,4.5722,-1.9681999999999982,21.9682,0.0177,231.61788129093577,58.709799999999994,0.4258000000000001,2.3401,0.0063,0.082,0.26893518702158453,10.14,20.67,7.2299999999999995,15.54,0.089,0.0,3.1474,5.264500000000001,11.49,1.5061,0.0137,0.0117
771,12.5849,-6470.75,4.581,0.9332,4.7217,23.7136,16.2864,-0.018600000000000005,232.41205101080175,59.264300000000006,0.04729999999999975,2.3596000000000004,0.0054,0.102,0.089,8.989999999999998,19.36,5.19,12.019999999999998,0.0777,0.0,2.2847,8.9105,6.505195300577239,1.561,0.0123,0.0144
772,12.4982,-4961.25,4.574,0.933,4.7246,3.227299999999999,16.7727,-0.05020000000000001,231.725,58.403600000000004,-1.1349999999999998,2.3331,0.0053,0.042,0.11200000000000002,8.62,18.7,4.69,9.33,0.06980000000000001,0.0,2.9953,7.0428,4.980000000000001,1.2779,0.0169,0.021500000000000002
773,12.553099999999999,-5612.5,4.601,0.9327,4.4994,0.3491000000000005,19.6509,-0.0161035074029763,231.21182319818755,59.155899999999995,-0.5677000000000001,2.349,0.0046,0.106,0.13,18.15,25.74,20.99,7.019999999999999,0.0798,0.0,4.9439,30.7812,8.399999999999999,1.7681,0.016,0.016000000000000004
774,12.4761,-5310.25,4.632,0.9231,4.5554,-3.6563999999999983,23.6564,-0.04000000000000001,231.6737385253453,58.93840000000001,0.04729999999999975,2.3124,0.0053,0.091,0.213,9.319999999999999,16.48,5.81,6.93,0.0737,0.0,2.6646999999999994,5.0569,6.669999999999998,1.4181,0.0114,0.0286
775,12.5724,-5507.5,4.638,0.9291,4.6615,18.3209,21.6791,0.0,231.52323763426006,58.1062,0.04729999999999975,2.3903,0.0027,0.096,0.154,7.31,16.03,3.75,3.25,0.0741,0.0,2.7145,7.5116,12.189999999999998,1.3792,0.0099,0.016900000000000002
776,12.5139,-6284.25,4.637,0.934,4.5775,2.6218,17.3782,-0.062300000000000015,232.48043709775743,58.009,0.7568999999999998,2.3391,0.0052,0.069,0.098,9.179999999999998,20.77,11.06,8.38,0.1085,0.0,3.0443,5.7486,5.92,1.8698,0.0139,0.021
777,12.47,-5410.0,4.594,0.9359,4.6694,2.5026999999999995,17.4973,-0.025100000000000004,231.192663987723,58.29379999999999,-0.9934,2.3052,0.0062,0.102,0.144,10.96,17.66,4.85,11.44,0.0946,0.0,4.7313,7.2805,6.334386897869628,1.6669,0.0157,0.0142
778,12.5339,-5946.25,4.635,0.9161,4.4969,1.8318000000000005,18.1682,0.07159999999999998,230.576,58.584999999999994,0.5203999999999996,2.2757,0.0042,0.139,0.12199999999999998,15.28,21.1,10.4,6.44,0.0701,0.0,2.3292,4.1544,4.980000000000001,1.902,0.0154,0.0114
779,12.3376,-6355.25,4.609,0.9331,4.7407,-11.4709,31.4709,0.020499999999999997,232.0765355630476,59.0736,-0.0946000000000002,2.3408,0.0021,0.063,0.139,6.23,15.13,3.6600000000000006,4.73,0.054200000000000005,0.0,2.7931999999999997,4.8141,9.65,1.6755,0.0109,0.0204
780,12.5049,-6469.5,4.621,0.932,4.6166,1.0144999999999988,18.9855,-0.014900000000000005,232.09597210894714,57.7032,-3.591,2.2553,0.0035,0.077,0.086,5.749999999999999,20.01,2.74,5.420000000000001,0.06980000000000001,0.0,3.3403,4.1674,7.6000000000000005,1.5979,0.0093,0.0119
781,12.5455,-5440.5,4.623,0.9251,4.5155,2.5717999999999983,17.4282,0.044600000000000015,231.86426873074362,57.9423,-0.6149999999999999,2.3654,0.0039000000000000003,0.054,0.126,12.120000000000001,18.09,3.2,9.24,0.0812,0.0,5.0053,9.5346,6.376799084633234,56.173747931284815,0.0164,0.0072
782,12.5063,-5501.0,4.623,0.9342,4.685,0.252699999999999,19.7473,-0.07909999999999999,231.94327839260984,57.9063,0.0946000000000002,2.3991,0.005,0.085,0.146,7.52,15.07,5.35,22.75,0.0847,0.0,3.37,7.0589,6.1000000000000005,1.1236,0.0133,0.0112
783,12.528600000000003,-6364.75,4.56,0.9297,4.4743,-3.1517999999999993,23.1518,0.05669999999999998,232.35861113038206,57.93279999999999,0.2837999999999999,2.4201,0.006,0.045,0.076,23.34691727684571,23.04,23.88152078196487,6.97,0.1108,0.0,6.476922111262579,25.7089,8.59,1.0728,0.009,0.0276
784,12.5294,-5399.75,4.582,0.9318,4.5499,-1.8736000000000006,21.8736,-0.0967,229.8462,59.191500000000005,1.4190000000000003,2.2825999999999995,0.0031,0.045,0.211,14.35,19.32,11.06,6.040000000000001,0.1456,0.0,4.5163,15.700100000000004,4.980000000000001,1.0746,0.0107,0.021
785,12.5967,-5407.25,4.586,0.9324,4.5164,1.5882000000000003,18.4118,0.1544,233.1638,58.9044,0.9461000000000002,2.2949,0.006,0.034,0.136,12.85,19.32,9.25,7.959999999999999,0.04810000000000001,0.0,4.3855,13.3473,11.299999999999999,1.535,0.0282,0.014800000000000002
786,12.499799999999999,-4599.25,4.645,0.9202,4.4784,-7.5073000000000025,27.5073,0.0008999999999999848,231.85493845002387,55.9967,-0.14189999999999994,2.3162,0.0044,0.061000000000000006,0.079,12.51,16.75,10.03,9.04,0.078,0.0,5.0529,7.238,6.296595206563534,1.7303,0.0115,0.0287
787,12.4849,-5410.0,4.587,0.927,4.5556,2.4717999999999987,17.5282,0.10510000000000001,232.2499187624864,58.24400000000001,-0.5203999999999996,2.2771,0.0037,0.164,0.167,11.79,20.55,8.6,9.84,0.0528,0.0,4.894,10.8293,2.92,1.6949,0.0143,0.0139
788,12.4337,-5291.5,4.617,0.9369,4.6725,26.8609,13.1391,0.06319999999999999,231.2817841564686,59.65059999999999,-0.5677000000000001,2.3038,0.0062,0.054,0.094,9.55,20.34,5.41,8.94,0.0763,0.0,4.1868,5.149000000000001,3.3900000000000006,56.173747931284815,0.0186,0.0066
789,12.5473,-5217.5,4.585,0.933,4.6476,13.113600000000003,26.8864,-0.05859999999999999,231.649617556083,58.0546,-0.6149999999999999,2.2931,0.0044,0.062,0.065,9.87,16.6,6.34,8.32,0.08319999999999998,0.0,2.6842,7.2863,6.669999999999998,1.4217,0.0137,0.0165
790,12.6278,-6418.25,4.537,0.9309,4.6215,22.763599999999997,17.2364,-0.0809,231.807124583277,59.8306,-0.2837999999999999,2.3025,0.0047,0.119,0.086,10.77,15.12,6.799999999999999,7.570000000000001,0.1042,0.0,4.7783,12.167900000000001,6.3950445545594645,1.9536,0.0179,0.0213
791,12.5212,-5831.25,4.6,0.9332,4.6864,5.949100000000002,14.0509,0.0019000000000000115,231.8852386425492,57.76310000000001,0.04729999999999975,2.3881,0.0058,0.078,0.10700000000000001,7.27,20.21,6.330000000000001,9.79,0.0955,0.0,3.0638,4.2523,7.18,1.8119,0.017,0.009800000000000001
792,12.6057,-5594.75,4.595,0.9266,4.534200000000001,-1.6499999999999984,21.65,0.020499999999999997,235.8741,60.2503,-0.0946000000000002,2.2453,0.0074,0.178,0.09600000000000002,8.76,22.29,4.35,6.780000000000001,0.0738,0.0,4.3222,4.4444,7.110000000000001,1.5644,0.017800000000000003,0.0127
793,12.4692,-5443.25,4.569,0.9297,4.6904,-6.661800000000001,26.6618,-0.012999999999999994,231.89086724723077,56.86419999999999,-3.5429999999999997,2.2445,0.0035,0.069,0.142,13.93,19.51,4.97,9.07,0.1072,0.0,4.4561,11.4086,6.409999999999999,1.8042000000000002,0.0153,0.019100000000000002
794,12.46,-5561.75,4.581,0.9367,4.7069,-0.3327000000000007,20.3327,-0.0595,231.331099029521,58.5221,0.0946000000000002,2.3631999999999995,0.0031,0.117,0.125,11.74,17.81,6.04,9.39,0.1253,0.0,4.4983,8.7149,2.51,1.3159,0.024899999999999995,0.0094
795,12.541199999999998,-5167.0,4.593,0.9317,4.7544,-2.670000000000001,22.67,-0.004600000000000005,231.9613803937287,57.9271,-3.449,2.2634,0.005,0.05,0.125,12.34,19.35,5.04,11.67,0.0574,0.0,3.9836,12.0153,4.980000000000001,1.3951,0.013,0.0132
796,12.4363,-6461.0,4.556,0.9168,4.5074,-4.5718000000000005,24.5718,0.0177,236.4564,57.7583,-0.3310999999999997,2.2539,0.0032,0.059,0.09200000000000001,16.6,25.079999999999995,14.070000000000002,9.44,0.0594,0.05401643514458356,2.4253,6.3653,11.599999999999996,1.4883,0.0129,0.0097
797,12.5782,-5588.0,4.681,0.9314,4.6336,4.908199999999998,15.0918,-0.0009000000000000044,231.6305577880248,57.1484,0.0,2.4025,0.0067,0.072,0.115,6.34,19.18,5.17,4.5,0.1207,0.0,4.1464,5.231,6.200000000000001,1.9845,0.0156,0.0178
798,12.5237,-5261.0,4.681,0.9314,4.6336,5.420899999999997,14.579100000000002,-0.03349999999999999,231.5115,58.49810000000001,-0.8515,2.3042,0.003,0.107,0.051,4.74,21.21,4.36,10.469999999999999,0.0633,0.0,3.9183,5.3175,4.430000000000001,1.6874,0.0146,0.0227
799,12.553099999999999,-5536.5,4.601,0.9327,4.4994,1.521799999999999,18.4782,0.0,231.81090340911248,58.4395,0.04729999999999975,2.3207,0.0031,0.171,0.09600000000000002,15.27,25.28,22.46,6.44,0.0752,0.0,4.7555,31.0456,9.749999999999998,1.7681,0.0099,0.026799999999999997
800,12.6063,-5181.5,4.632,0.9335,4.5996,9.2082,30.7918,-0.002799999999999996,230.81129181136856,59.9297,0.7568999999999998,2.3834,0.0028,0.097,0.168,14.07,25.649999999999995,8.88,14.19,0.0968,0.0,4.6079,11.171,9.199999999999998,1.4278,0.0096,0.0271
801,12.499199999999998,-5389.5,4.593,0.9312,4.5071,1.1654999999999986,18.8345,0.08740000000000002,230.1829,58.56060000000001,-1.8300000000000003,2.1995,0.0031,0.131,0.161,17.14,25.77,15.52,5.52,0.1024,0.0,4.2789,28.4553,11.149999999999997,1.8704999999999998,0.0118,0.016700000000000003
802,12.4002,-5685.0,4.582,0.9331,4.4932,-2.8727000000000014,22.8727,-0.08000000000000002,230.006,56.91759999999999,-2.458,2.2954,0.0055,0.106,0.128,7.420000000000001,18.0,4.16,5.6,0.0345,0.0,3.0321,6.1204,4.980000000000001,1.3144,0.0168,0.016000000000000004
803,12.4969,-5753.5,4.618,0.935,4.6915,4.591799999999999,15.4082,0.0,230.73032046372774,59.0598,-0.4258000000000001,2.2989,0.0038,0.055999999999999994,0.072,8.539999999999997,21.55,7.01,5.41,0.021199999999999997,0.0,3.0223,7.1479,6.24,1.441,0.0131,0.021500000000000002
804,12.5718,-5542.75,4.605,0.9325,4.5209,0.22359999999999908,19.7764,0.01950000000000001,230.4809,58.249199999999995,0.5203999999999996,2.212,0.0042,0.096,0.161,13.029999999999998,22.05,10.86,4.83,0.027299999999999998,0.0,3.7292999999999994,17.463,10.369999999999996,1.1805,0.015,0.014800000000000002
805,12.4743,-5549.25,4.597,0.933,4.7047,-0.2717999999999999,20.2718,-0.067,232.08032688024144,58.0806,0.0,2.4044000000000003,0.0037,0.096,0.158,6.75,20.7,5.83,12.44,0.0752,0.0,3.0839,5.838799999999999,13.61,1.5963,0.0103,0.0084
806,12.58,-5598.75,4.601,0.9314,4.5197,-5.9681999999999995,25.9682,-0.001899999999999992,232.0691,57.9343,-1.797,2.3914,0.0049,0.124,0.099,4.79,19.34,8.19,5.65,0.07230000000000002,0.0,4.2741,8.3142,7.14,1.8176,0.0148,0.0202
807,12.4357,-5517.75,4.582,0.9318,4.5499,-6.063599999999999,26.0636,0.0,230.3337,58.4738,-0.5203999999999996,2.2392,0.0036,0.081,0.114,12.4,21.07,16.36,6.61,0.0902,0.0,4.1885,21.41,13.22,1.1805,0.0158,0.014800000000000002
808,12.4882,-5668.0,4.632,0.9329,4.6792,27.618199999999998,12.3818,-0.014900000000000005,231.87243126868756,58.77069999999999,0.14189999999999994,2.362,0.0039000000000000003,0.03,0.073,20.21,19.3,8.18,9.05,0.066,0.0,0.9190999999999999,11.626200000000003,2.6999999999999997,1.4934,0.0126,0.0107
809,12.6092,-6457.75,4.602,0.9337,4.4933,2.954500000000001,17.0455,0.053,235.026,59.7619,0.0,2.2886,0.0068,0.051,0.11600000000000002,12.78,21.87,17.12,8.6,0.08912145221275186,0.0,3.9679,22.4344,4.980000000000001,1.8299000000000003,0.0171,0.0224
810,12.391,-5707.0,4.59,0.9314,4.659,-2.918200000000001,22.9182,-0.0242,229.5256,59.553200000000004,-3.732,2.2527,0.0036,0.041,0.136,13.74,15.33,5.22,8.34,0.0413,0.0,4.3857,13.780400000000002,7.5,56.173747931284815,0.0128,0.0205
811,12.3686,-6313.25,4.603,0.9248,4.5282,2.749999999999999,17.25,0.06139999999999999,231.87803003318547,57.829899999999995,-0.9461000000000002,2.3573,0.0034,0.091,0.084,13.63,18.28,5.92,5.72,0.0879,0.0,5.5332,9.9344,6.40383547709072,1.5796,0.0124,0.0156
812,12.499,-6585.75,4.642,0.9302,4.5729,0.7227000000000009,19.2773,-0.05859999999999999,232.17414310086383,58.988899999999994,-0.5203999999999996,2.2967,0.0039000000000000003,0.073,0.071,9.1,17.4,4.79,5.04,0.088,0.0,4.4286,5.7914,6.339011243286061,1.5148,0.0153,0.0189
813,12.4673,-5336.0,4.519,0.9298,4.6229,-8.64,28.64,-0.0874,232.01444578552642,58.1534,-0.6149999999999999,2.3654,0.004,0.029,0.206,6.9,19.53,7.85,13.75,0.0726,0.0,3.3708,5.0983,6.2187175120003,2.1338,0.0161,0.0072
814,12.5276,-5248.75,4.657,0.9281,4.5226,-3.0909000000000018,23.0909,-0.06879999999999999,230.5468,59.1113,1.5130000000000001,2.3106,0.004,0.053,0.14,8.369999999999997,22.63,9.83,10.27,0.1238,0.0,3.0094,6.418,4.980000000000001,1.0597,0.010399999999999998,0.0095
815,12.5473,-4490.5,4.557,0.929,4.5775,15.952700000000004,24.0473,-0.01580000000000001,231.71991414467607,55.97120000000001,-0.6149999999999999,2.3351,0.0032,0.8754127888874621,0.077,10.0,14.46,6.079999999999999,5.36,0.0815,0.0,2.4391999999999996,8.8195,2.75,1.54,0.0121,0.0301
816,12.46,-5143.5,4.561,0.9266,4.6391,14.9018,25.0982,0.014900000000000005,231.40710359872324,58.803000000000004,-0.5203999999999996,2.3128,0.0055,0.075,0.082,11.49,18.57,9.87,11.9,0.0877,0.0,2.4118999999999997,4.5617,6.467328763729758,1.34,0.0181,0.0237
817,12.5027,-5662.0,4.592,0.9289,4.4902,2.8727000000000014,17.1273,-0.001899999999999992,229.6766,58.70399999999999,-2.033,2.2726,0.0031,0.075,0.136,17.43,22.82,16.09,7.46,0.0862,0.0,4.6171,22.0988,5.130000000000001,1.8344,0.0143,0.0251
818,12.472199999999999,-5474.75,4.594,0.9353,4.5645,3.1190999999999978,16.8809,-0.001899999999999992,231.5382098153007,56.8481,-0.14189999999999994,2.3162,0.0033,0.087,0.11600000000000002,8.869999999999997,17.21,4.63,6.88,0.0862,0.0,4.2761,9.4397,10.38,1.2064,0.0216,0.0071
819,12.5494,-6539.75,4.6,0.9259,4.5249,-1.1254999999999995,21.1255,-0.03439999999999999,232.30488344376457,57.6715,-0.2837999999999999,2.3244,0.0043,0.109,0.06099999999999999,11.330000000000002,16.96,3.8600000000000003,9.15,0.07699999999999999,0.0,4.8084,9.4625,6.245204399736749,1.3668,0.0157,0.0072
820,12.480399999999998,-5615.75,4.603,0.9215,4.5126,-2.972700000000001,22.9727,0.011199999999999984,229.0039,58.46059999999999,-2.647,2.3867,0.0062,0.058,0.169,12.08,19.890000000000004,12.369999999999997,9.05,0.06110000000000001,0.0,2.2364,4.2791,4.980000000000001,2.0113,0.0082,0.014599999999999998
821,12.6122,-5569.5,4.561,0.92,4.5234,2.2726999999999995,17.7273,-0.03439999999999999,230.4954,58.43110000000001,-2.6,2.2458,0.0051,0.103,0.195,12.289999999999997,21.73,10.61,7.28,0.0359,0.0,2.5792,5.3063,6.15,1.4952,0.0221,0.0198
822,12.462200000000001,-5300.25,4.549,0.9261,4.633200000000001,25.038199999999996,14.961799999999998,0.04089999999999999,231.3114319335952,58.0644,-1.1079999999999999,2.3326,0.0047,0.098,0.063,7.07,18.06,9.5,19.73,0.1003,0.0,2.6706,4.1046,7.94,1.3616,0.0087,0.013800000000000002
823,12.3578,-5327.5,4.604,0.9349,4.6808,-0.004499999999998599,20.0045,-0.09860000000000001,232.7397,58.65679999999999,-3.732,2.2527,0.0026,0.179,0.11300000000000002,5.379999999999999,20.64,5.03,11.06,0.0943,0.0,3.656,6.4553,5.530000000000002,1.9107,0.0111,0.0107
824,12.4492,-5313.5,4.633,0.9227,4.6862,14.7345,25.2655,0.034400000000000014,230.6819878708273,58.037200000000006,-0.8042000000000002,2.3737,0.0039000000000000003,0.12300000000000001,0.09600000000000002,9.51,21.58,3.51,7.35,0.0858,0.0,4.6411,7.9464,6.519168665443945,1.2951,0.0148,0.0047
825,12.4247,-5349.0,4.641,0.9326,4.6879,19.800000000000004,20.2,-0.018600000000000005,231.25058195599775,59.12950000000001,0.0,2.3221,0.003,0.049,0.038,7.22,16.23,7.02,10.58,0.10549999999999998,0.0,3.3227,6.282199999999999,4.56,1.9251,0.0119,0.0187
826,12.4761,-5441.0,4.668,0.9267,4.4913,3.9700000000000015,16.03,0.008399999999999989,232.35836174642583,58.8213,-0.4258000000000001,2.3121999999999994,0.0048,0.082,0.138,9.45,24.76,4.46,9.29,0.0839,0.0,2.6905,6.2285,3.62,1.2913,0.0117,0.0108
827,12.6122,-5438.75,4.607,0.9334,4.5315,-0.5045000000000008,20.5045,-0.1488,230.5603,58.3899,-2.789,2.3797000000000006,0.0031,0.074,0.162,8.52,16.14,13.42,4.2,0.11169999999999998,0.0,3.2035,9.1836,4.980000000000001,1.097,0.0107,0.0108
828,12.4104,-5394.75,4.595,0.9368,4.6924,3.305499999999997,16.6945,0.007400000000000001,230.29470406631484,59.898,-0.4258000000000001,2.3149,0.0029,0.09,0.164,7.49,16.15,5.32,20.79,0.07330000000000002,0.0,4.1215,7.837500000000001,6.3646159540236615,2.1132,0.0126,0.0105
829,12.539,-6403.0,4.596,0.9366,4.6928,0.438200000000001,19.5618,-0.02980000000000001,231.91946045952028,58.6096,-2.93,2.2569,0.0049,0.067,0.043,5.22,19.62,4.25,7.92,0.0903,0.0,3.6201999999999996,5.807299999999999,6.4104184926341095,1.8719999999999999,0.0127,0.0132
830,12.5276,-5912.0,4.657,0.9281,4.5226,-2.0309,22.0309,-0.01580000000000001,229.9596,57.963,-0.23650000000000015,2.2247,0.0028,0.091,0.217,6.52,16.85,3.6600000000000006,5.400000000000001,0.1143,0.0,3.0596,7.9037,7.800000000000001,1.5024,0.0097,0.0117
831,12.5743,-5588.25,4.609,0.9337,4.6824,0.5364,19.4636,-0.06139999999999999,229.6664,57.8447,-2.6,2.4160000000000004,0.0035,0.041,0.086,15.53,20.78,8.37,6.08,0.072,0.0,4.1289,15.849,11.99,1.0188,0.0167,0.0173
832,11.876082761606426,-5464.5,4.619,0.9201,4.5499,4.728200000000003,15.2718,0.028799999999999985,231.74969635488546,58.0124,0.0,2.2718,0.0043,0.068,0.183,12.94,26.580000000000002,12.45,7.72,0.10870000000000002,0.0,2.7322999999999995,6.8757,12.109999999999998,1.5615,0.0161,0.009800000000000001
833,12.499199999999998,-5050.25,4.609,0.9213,4.5344,0.2355000000000003,19.7645,0.09209999999999999,230.6535,58.8242,-2.789,2.3797000000000006,0.0034,0.127,0.1,11.68,28.06,14.02,7.87,0.1108,0.0,2.7003999999999997,6.3678,4.980000000000001,1.5828,0.018,0.015500000000000002
834,12.4018,-5597.75,4.605,0.9325,4.5209,-1.9727000000000001,21.9727,0.013999999999999981,229.4251,56.4178,0.2837999999999999,2.1996,0.0033,0.04,0.14,12.39,20.12,10.35,4.09,0.0327,0.0,4.311,16.9503,4.980000000000001,1.1805,0.0133,0.0112
835,12.4616,-6449.25,4.584,0.936,4.6798,2.996399999999999,17.0036,0.06139999999999999,232.1123281524094,59.43449999999999,-0.04729999999999975,2.3073,0.0036,0.08,0.088,10.08,16.12,5.47,6.32,0.062200000000000005,0.0,3.7529000000000003,5.0422,4.980000000000001,1.447,0.0099,0.0115
836,12.4933,-5468.5,4.592,0.9205,4.5377,-0.3773000000000001,20.3773,-0.022300000000000007,233.5995,56.405499999999996,0.6622999999999996,2.3187,0.004,0.07,0.148,16.12,20.51,14.120000000000001,7.58,0.0185,0.0,2.3679999999999994,5.5289,6.39,1.0106,0.0243,0.020800000000000003
837,12.4882,-5443.0,4.632,0.9329,4.6792,24.8064,15.1936,0.005599999999999992,231.7643585912812,58.9434,0.04729999999999975,2.3596000000000004,0.0036,0.041,0.083,20.0,14.48,10.66,10.739999999999998,0.09309999999999999,0.0,1.0401,9.9532,6.323377682033792,2.3592,0.0142,0.0107
838,12.5484,-5415.0,4.59,0.9256,4.6622,0.47820000000000024,19.5218,-0.005599999999999992,231.40156689590032,57.2318,-2.222,2.3234,0.0039000000000000003,0.105,0.12300000000000001,3.72,21.16,7.35,7.66,0.0903,0.0,3.698,7.2549,4.980000000000001,1.6245,0.0159,0.010400000000000001
839,12.3686,-5879.75,4.518,0.9247,4.6104,2.5963999999999996,17.4036,0.05490000000000001,231.44915751677644,58.1903,0.0,2.3735000000000004,0.0042,0.099,0.114,12.500000000000002,18.28,16.76,9.01,0.0778,0.0,4.8248,15.0743,6.472532660451785,1.9176,0.0091,0.0194
840,12.4104,-5429.0,4.657,0.9242,4.6911,1.421799999999999,18.5782,0.012100000000000008,232.13706446782842,57.2372,-0.5203999999999996,2.3128,0.0033,0.092,0.121,10.34,20.32,8.86,7.789999999999999,0.1251,0.0,4.7166,8.6154,2.190000000000001,1.7305,0.0167,0.0237
