,feature_1,feature_15,feature_20,feature_22,feature_23,feature_54,feature_57,feature_60,feature_63,feature_64,feature_76,feature_118,feature_130,feature_132,feature_133,feature_134,feature_161,feature_206,feature_217,feature_239,feature_337,feature_425,feature_437,feature_456,feature_486,feature_563,feature_565,feature_588
442,2925.34,10.9891,12.433300000000001,-6190.0,3046.0000000000005,4.601,0.9237999999999998,-0.8044999999999995,121.1445,14.507199999999997,0.0028000000000000004,59.06609999999999,0.04729999999999975,0.9998,2.3322999999999996,1008.6706,675.0,5.91,0.0215,0.0065,8.912,1.4455,4.8725,4.2136,159.4771,269.174,7.609999999999999,0.0235
443,2940.53,7.714,12.3351,-5648.25,2577.75,4.604,0.9349,-1.5945000000000016,114.4355,7.5032,0.026099999999999998,59.22890000000001,-3.591,0.9986,2.2474,999.8597,207.0,11.01,0.11709999999999998,0.0038000000000000004,9.9473,2.7215,1.7618,4.1696,14.7085,264.272,4.98,0.0205
444,2983.64,9.2306,12.77094692036102,-5200.75,2576.0,4.601,0.9185,-1.7381999999999989,118.0636,18.3764,0.003999999999999994,59.466899999999995,-1.088,1.0,2.2915,988.7395999999999,327.0,12.09,0.09209999999999999,0.0026000000000000003,9.4846,2.8592000000000004,3.3855,2.3994,650.8039,265.232,7.57,0.0194
445,3072.2,10.6286,12.5269,-5727.0,2692.0,4.484373940055749,0.9114855870669061,3.0682000000000005,113.3927,8.7491,-0.017699999999999997,58.6392,-0.5677000000000001,0.9957,2.2868,1001.4280999999999,739.0,7.499999999999999,0.09409999999999999,0.0038000000000000004,8.6414,2.1622,1.9812,2.2113,40.7207,264.272,4.98,0.0065
446,3008.5,12.6669,12.5553,-6624.5,2949.75,4.635,0.9248,-1.2249624517715243,120.2852149826717,18.610464553469896,-0.0087,58.5037,-0.6623,0.9945,2.2689,1010.787,424.0,8.223198762263268,0.09759999999999999,0.003,10.650843986639973,1.8732,3.3632,5.0999,70.0326,262.47622057076904,6.306058566099176,0.0217
447,3017.1,5.7909,12.4222,-5626.25,2776.75,4.567,0.9324000000000001,-2.663600000000001,106.1045,16.9054,-0.022500000000000003,58.5939,0.0946000000000002,1.002,2.3416,1010.4833,179.0,6.0,0.09499999999999999,0.0017,9.3517,3.5718,2.004,4.7005,0.0,259.598,3.48,0.0162
448,2918.9,3.1509,12.5088,-6546.500000000001,3058.0,4.527,0.9329999999999999,24.3509,110.8618,14.2318,0.017899999999999996,56.0367,0.8042000000000002,0.9981,2.3313,1007.4191,613.0,7.97,0.0774,0.0045,6.8346,4.4188,4.0847,2.1318,287.2167,262.666,6.34,0.0101
449,2982.1,7.7663,12.4676,-5573.75,2686.5,4.563,0.9336000000000001,22.467299999999998,127.6309,16.5763,-0.020899999999999995,57.5926,-3.4960000000000004,0.9961,2.2564,1013.7167,436.0,3.65,0.08449999999999999,0.0034,16.393494462323577,2.0317,2.7306,6.391102410846358,41.8499,268.006,6.47,0.0149
450,3021.26,5.109,12.4222,-6033.25,2642.5,4.537,0.9237999999999998,-2.4635999999999996,103.13000000000001,21.26,-0.006099999999999998,58.8499,0.0946000000000002,1.002,2.3416,1010.4833,214.0,5.09,0.10819999999999999,0.0058,7.6068,1.889,2.1196,3.2601,0.0,259.196,3.84,0.0298
451,2959.51,14.2568,12.5582,-5626.0,2703.5,4.595,0.9266,-3.1426999999999996,126.7182,6.7622,0.025,59.6595,0.0,0.9973,2.3308,990.8618,593.0,6.22,0.09249999999999999,0.0053,10.6502,1.6075,3.8292,3.8588,357.4751,264.272,4.98,0.0328
452,2891.17,11.056000000000001,12.4922,-5602.25,2617.5,4.624,0.9329,0.9408999999999995,114.4791,16.9681,0.010400000000000005,58.5769,-0.0946000000000002,0.9989,2.3306,1010.6903999999998,355.99999999999994,7.470000000000001,0.10869999999999999,0.0045,8.0453,1.1757,3.6453,3.0956,162.5397,251.38000000000002,4.76,0.0157
453,3062.36,5.4697,12.464699999999999,-5834.75,2567.25,4.612,0.9278,-0.18910000000000102,121.4027,7.910899999999999,0.006499999999999996,58.6896,-0.7568999999999998,0.9949,2.1911,1013.4306,460.99999999999994,3.5,0.0332,0.0051,8.0211,4.6901,1.8701000000000003,2.5887,827.0098137316775,273.162,3.4,0.0148
454,3004.57,7.696,12.3543,-6347.75,3123.7500000000005,4.596,0.9365999999999999,-1.1763999999999988,111.2891,14.689099999999998,0.024000000000000007,56.6276,-2.93,0.9994,2.2569,999.8622,748.0,4.35,0.05920000000000001,0.002,8.5062,4.9294,1.3663,3.5596,7.843100000000001,276.976,8.73,0.0132
455,2965.28,10.8559,12.4876,-6660.25,2955.25,4.575,0.9306,4.055500000000001,113.0945,9.6396,-0.011300000000000001,58.0623,0.7568999999999998,0.9992,2.3391,1002.579,372.0,6.61,0.0565,0.0065,12.3709,2.3128,2.2479,3.0263,64.4357,264.272,4.98,0.035
456,3074.63,5.1365,12.3376,-5440.25,2633.5,4.608,0.9308,-7.962699999999999,102.38549999999998,14.8954,-0.012700000000000001,59.7698,0.048200000000000257,0.9969,2.3026,992.5579,550.0,5.68,0.0737,0.0071,6.6258,4.2773,2.0047,2.9510000000000005,65.2241,262.85650161047766,6.530874959893999,0.0198
457,3020.29,6.7308,12.4845,-5314.5,2474.5,4.622,0.9222,-1.9382000000000001,109.35909999999998,23.6318,0.005200000000000002,58.3899,-2.694,1.0,2.2671,998.2796,154.0,6.83,0.0896,0.0043,8.7856,3.9406,3.0968,2.2961,515.8749,264.272,4.98,0.0207
458,3062.47,6.9771,12.5331,-5261.75,2645.75,4.592,0.9301,-2.1309000000000013,117.7918,13.243,-0.034,60.4342,-3.732,0.9973999999999998,2.2668,1001.4417,218.0,9.44,0.11729999999999999,0.0035,10.5077,3.9073,3.4808,4.0433,50.3734,264.272,4.98,0.0084
459,3026.32,9.1574,12.4784,-5748.5,3293.0,4.614,0.9293,16.6491,132.1982,12.1909,0.0031999999999999984,59.026799999999994,0.7568999999999998,0.9992,2.3391,1002.579,1799.3938871317746,18.07,0.0993,0.0032,16.393494462323577,1.7151,1.8788,5.8606,240.1728,261.58409066305086,6.628834815902866,0.035
460,3120.81,10.524500000000002,12.5031,-6350.25,3097.75,4.612,0.9289000000000001,1.3663999999999998,121.1836,17.8328,0.013100000000000006,56.6455,-0.6623,0.9945,2.2689,1010.787,656.0,9.39,0.0208,0.0036000000000000003,9.9842,2.0607,2.4535,5.2873,31.735499999999995,252.714,11.2,0.0226
461,3042.85,10.435,12.4561,-5867.0,2606.75,4.563,0.9336000000000001,1.1136000000000001,106.8691,13.9519,-0.0182,59.21849999999999,-1.1349999999999998,0.9983,2.3331,1006.1867,333.99999999999994,8.31,0.08169999999999998,0.006,7.226399999999999,2.5304999999999995,3.6702,3.0521000000000003,83.4586,262.14,5.44,0.0069
462,2955.33,9.971200000000001,12.452,-6475.5,2311.5,4.605,0.9331999999999999,2.3090999999999995,125.46730000000001,10.8428,0.012600000000000009,59.40809999999999,0.0,0.9961,2.3021,996.759,151.0,7.42,0.0483,0.0036000000000000003,10.5492,1.5256,4.3954,3.7547,41.5534,264.272,4.98,0.0141
463,3031.39,3.0095,12.4322,-6886.250000000001,3116.7499999999995,4.567,0.9353999999999999,9.6564,119.5691,15.292700000000002,0.016600000000000004,54.77386843932134,0.7096,0.9985,2.3911,1009.3044,860.0,11.81,0.1094,0.0027,8.213,4.9774,3.482,4.5978,59.117599999999996,262.5709190986476,6.30961721343482,0.0094
464,2937.77,7.6207,12.5847,-5341.5,2769.25,4.574,0.9316,0.5536000000000001,128.2164,10.3957,-0.013199999999999998,58.9198,-0.14189999999999994,0.9956000000000002,2.2216,1007.066,798.0,4.57,0.0658,0.0025,10.1586,4.1499,2.8024,3.9799,0.0,267.228,7.349999999999999,0.0072
465,3033.51,7.784700000000001,12.2747,-5506.5,2659.0,4.556,0.9168,-4.658199999999999,121.9818,13.231,-0.0211,56.3186,-0.6149999999999999,1.001,2.2673999999999994,1010.0437,560.0,6.93,0.0979,0.0048,8.1718,1.9633,2.2054,2.719,580.2469,264.272,4.98,0.0251
466,2978.67,9.2329,12.5218,-5733.0,2627.0,4.67,0.9217,-0.34549999999999864,125.2364,9.4727,0.012500000000000008,58.5845,0.23650000000000015,0.9959,2.2728,1008.7232,580.0,20.75572188954024,0.11009999999999998,0.0067,10.9552,1.4774999999999998,2.1813,4.1631,255.3763,262.69009619630754,6.400374511509532,0.0127
467,3043.17,11.3532,12.4469,-5175.5,2517.0,4.596,0.9353,11.696400000000002,96.83,18.8891,-0.0272,59.5289,-0.5677000000000001,0.9958000000000001,2.3038,1005.6298,332.0,11.09,0.09469999999999999,0.0048,9.7693,0.945,2.4523,4.5989,162.041,262.7562634560655,6.401880302645325,0.0271
468,2910.77,8.4422,12.6012,-5149.0,2470.0,4.623,0.9225,-1.7817999999999998,109.5782,19.2891,-0.0087,58.5543,1.6550000000000002,0.9973999999999998,2.2797,1008.4892,783.0,6.02,0.076,0.0026000000000000003,7.7119,3.5035,8.175,1.93,511.9237,256.318,9.25,0.0078
469,2962.79,10.563000000000002,12.481,-5472.75,2687.75,4.589,0.9324000000000001,0.16640000000000058,130.2173,11.2309,0.005000000000000004,58.7145,-0.5203999999999996,0.9981,2.2967,1003.0210999999999,454.0,12.37,0.0604,0.0049,9.6861,1.8837,3.8244,4.1255,221.8029,261.5404009536289,6.503941499911915,0.008699999999999998
470,2881.1,11.099200000000002,12.2747,-5487.0,2705.0,4.484373940055749,0.9114855870669061,-3.9926999999999997,115.6836,12.1855,0.007100000000000007,57.9035,-0.8042000000000002,0.999,2.2809,1002.7791,174.0,3.7900000000000005,0.1118,0.0057,8.1969,3.5047,4.4087,3.199,533.6082,282.24,7.86,0.0098
471,2981.04,10.170500000000002,12.4363,-6370.000000000001,2280.0,4.556,0.9168,-0.2800000000000001,122.48550000000002,13.0964,-0.010199999999999999,59.27440000000001,0.3784000000000001,1.0,2.2732,1000.1451000000001,145.0,12.57,0.0831,0.0044,11.2356,4.1964,8.1388,2.6962,67.4603,264.272,4.98,0.0075
472,3046.97,12.2391,12.502,-5248.25,2442.0,4.553,0.9304,-2.117300000000001,120.6555,12.2382,-0.021700000000000004,57.979,0.14189999999999994,1.0,2.4213999999999998,996.2322,670.0,9.3,0.09309999999999999,0.0045,10.9752,3.3303,3.0678,3.0303,0.0,264.272,4.98,0.0276
473,3060.16,9.3787,12.3858,-6496.75,2259.5,4.553,0.9173,-3.8691,119.3127,9.0135,0.0008999999999999955,58.3051,-0.8042000000000002,0.999,2.2809,1002.7791,52.0,7.450000000000001,0.0658,0.0038000000000000004,9.163,1.8404,7.9434,2.6391,62.18910000000001,276.356,9.48,0.0154
474,3011.82,12.420400000000003,12.4018,-5324.5,2384.75,4.551,0.9272999999999999,4.938199999999999,115.54730000000002,12.0709,0.008200000000000002,59.0907,1.4190000000000003,0.9989,2.2825999999999995,999.5619,201.0,6.93,0.0991,0.0041,9.4666,2.3842,2.3135,3.7961,528.1947,273.856,9.14,0.017
475,2987.75,8.2945,12.4618,-6283.749999999999,2996.25,4.624,0.9329,-0.9617999999999999,121.7618,16.9445,-0.005200000000000002,59.20669999999999,-0.0946000000000002,0.9991,2.3257,1011.5203,631.0,14.23,0.0685,0.0042,9.811,2.0763,2.8592,3.5971,298.3871,262.4697548151525,6.442926164928655,0.0149
476,3100.44,7.491,12.47,-5436.0,2603.75,4.657,0.9242,-6.855500000000002,101.6427,26.1591,-0.016800000000000002,59.3847,0.6622999999999996,0.9962,2.3978,1000.5764,196.0,9.47,0.1129,0.0027,10.4357,2.932,1.0813,5.1092,323.2215,266.394,7.11,0.0339
477,3151.98,6.1055,12.499,-5398.0,2708.0,4.61,0.9224,0.773599999999999,114.61909999999999,12.3363,0.013400000000000004,57.9745,0.9934,0.9956000000000002,2.2717,1001.4982,337.99999999999994,10.91,0.10549999999999998,0.0033000000000000004,8.9885,3.1813,4.7775,2.4082,0.0,272.904,7.86,0.0102
478,3086.88,12.784100000000002,12.469,-6485.5,3043.0,4.649,0.9343,23.7864,118.24179999999998,16.9794,-0.07039898261921397,55.9866,0.04729999999999975,0.9947,2.3596000000000004,1000.9017,700.0,6.89,0.0814,0.0034,8.4738,2.7154,1.1615,2.8022,453.89220000000006,262.5480885181281,6.424826559125505,0.0146
479,2992.37,8.2667,12.4773,-6284.25,2557.5,4.54,0.9277000000000001,-2.0290999999999992,116.3864,18.9318,-0.002000000000000004,59.39180000000001,0.0,0.9962,2.4044000000000003,987.2854,292.99999999999994,10.59,0.0535,0.009264010046612692,9.4323,5.1407,2.9243,2.4799,43.6893,262.29439123861954,6.440994619717977,0.0084
480,3068.56,11.785500000000003,12.5218,-5280.25,2644.0,4.67,0.9217,-2.667300000000001,125.0227,11.7536,0.015299999999999994,58.2302,0.23650000000000015,0.9978,2.3414,1018.1556,407.0,20.75572188954024,0.09319999999999999,0.0072,11.6562,4.0086,3.6820000000000004,4.2393,210.61130000000003,252.19999999999996,6.46,0.0106
481,2980.66,7.9153,12.5449,-5613.0,2487.75,4.601,0.9348000000000001,0.7899999999999993,114.9009,19.8237,-0.013,56.0791,-1.1349999999999998,0.9977,2.2588,1007.7856,256.0,7.27,0.063,0.002,7.8739,4.0181,2.2816,3.9077,40.5294,250.226,5.68,0.0121
482,2989.47,7.4758,12.423099999999998,-4090.620481174927,1955.8557129453468,4.585,0.9329999999999999,13.978199999999998,127.4291,11.68,-0.0607,57.3981,-0.04729999999999975,0.9982,2.3397,1011.7456,1799.3938871317746,8.67,0.15130000000000002,0.0069,8.5601,4.4796,56.57027378536582,2.7993999999999994,436.5039,261.6762463292975,6.676383606162522,0.0165
483,3093.12,11.888400000000003,12.2981,-5450.0,2675.0,4.595,0.9316,-5.469100000000002,113.3818,11.0934,0.05568149914774212,58.3263,-3.1189999999999998,0.9977,2.4023,1020.9944,370.0,6.9,0.0673,0.0026000000000000003,10.2218,4.0516,2.6453,4.2403,95.122,254.24400000000003,9.65,0.0311
484,2990.85,7.7739,12.4276,-5439.25,2566.5,4.645,0.9114855870669061,-5.2427,125.6964,21.8591,-0.004500000000000006,58.5736,-0.6149999999999999,1.001,2.2673999999999994,1010.0437,97.0,11.650000000000002,0.08480000000000001,0.0041,8.4577,2.8742,2.2592,2.535,73.3813,271.726,13.549999999999999,0.0251
485,3011.84,9.9996,12.5602,-6204.25,2965.75,4.625,0.9345999999999999,-1.2335999999999998,113.01000000000002,14.0173,0.016900000000000002,58.5978,0.04729999999999975,0.9978,2.3312,1008.4998,530.0,6.970000000000001,0.09469999999999999,0.009264010046612692,8.2419,2.1312,3.5923,3.1272000000000006,52.616699999999994,261.5164531430671,6.357254769013195,0.0117
486,2948.76,6.5042,12.6006,-6264.0,3035.75,4.588,0.9352,-7.1564,98.1818,18.9336,-0.009199999999999996,59.0979,0.0,0.9983,2.3735000000000004,1003.61,429.99999999999994,12.11,0.0769,0.0056,7.352,3.2232,5.3038,4.2797,78.0818,262.3261500030227,6.315732059996249,0.0055
487,3017.21,5.2868,12.4622,-5525.5,2684.25,4.641,0.9326000000000001,23.4736,111.2055,16.3172,-0.0415,58.3703,-1.1079999999999999,0.998,2.3326,1013.5244,484.00000000000006,3.92,0.08429999999999997,0.0038000000000000004,7.5323,2.5742,0.7846,2.9104,326.4095,262.9874530996683,6.4066189868664205,0.0151
488,3001.74,12.2262,12.6012,-5431.75,2760.75,4.623,0.9225,0.6326999999999988,110.8445,17.6763,-0.0037999999999999952,58.2571,0.0,0.9967,2.2737,1003.84,187.0,7.830000000000001,0.0824,0.0063,7.7908,1.08,4.6768,1.9286,488.88890000000004,257.374,7.3,0.0098
489,3016.64,11.4445,12.4247,-5667.5,2458.25,4.612,0.9341999999999999,16.458199999999998,110.44820000000001,19.6637,-0.07039898261921397,57.3798,0.3310999999999997,0.9952,2.4035,1003.7344,528.0,7.3100000000000005,0.0708,0.005,9.072,1.9877,2.2554,4.9798,76.6971,264.106,6.47,0.0062
490,3014.77,9.4151,12.2747,-5441.0,2689.75,4.595,0.9156,-7.814499999999999,114.70730000000002,21.2018,-0.005999999999999998,57.8402,0.5203999999999996,0.9992,2.2757,999.9391,428.0,11.9,0.10369999999999999,0.0027,8.8828,2.2789,5.5504,1.9861,514.8148,283.232,11.57,0.0277
491,2982.89,8.9453,12.5167,-5337.75,2603.0,4.602,0.9178,-0.09449999999999913,115.7564,14.35,-0.011899999999999997,59.4125,-2.458,1.0,2.2954,991.3567,261.0,6.0,0.11210000000000002,0.0036000000000000003,8.0543,1.7142,1.835,2.846,386.4271,274.914,11.61,0.0367
492,3024.54,9.602,12.5602,-6374.5,3091.5,4.625,0.9345999999999999,-5.1655000000000015,110.6955,16.1227,0.015499999999999993,59.0348,0.0,0.9988,2.3375,1010.9003,648.0,5.57,0.09229999999999997,0.005200000000000001,7.732399999999999,2.601,2.2058,3.1228,207.5429,250.70400000000004,4.97,0.0326
493,2983.09,3.3665,12.5235,-5460.5,2677.75,4.537,0.9237999999999998,22.880899999999997,109.7345,12.6155,-0.068,59.099,0.04729999999999975,0.9965999999999999,2.3417,1004.407,174.0,7.69,0.09399999999999999,0.0041,7.3972,2.7168,2.194,3.133,102.7111,264.042,9.29,0.019
494,2981.36,6.3295,12.5894,-6572.75,3127.25,4.582,0.9245000000000001,2.0064000000000015,117.3309,11.3735,-0.005899999999999999,58.2955,-0.23650000000000015,0.9998999999999999,2.3672,1006.3086,655.0,7.820000000000001,0.09950000000000002,0.003,11.0029,4.8784,3.5457000000000005,4.9293,62.9371,265.212,4.25,0.0141
495,2996.89,10.392600000000002,12.5018,-5529.25,2756.25,4.609,0.9288,1.5755000000000012,122.7273,11.4873,0.010900000000000002,59.2667,-0.4258000000000001,0.9993,2.3297,1008.1258000000001,120.0,11.81,0.0846,0.0086,10.2893,3.7793,1.8966,4.9444,4.6414,264.272,4.98,0.0149
496,2888.58,9.4112,12.602,-5825.25,2578.25,4.61,0.9284,-3.1818000000000004,120.0645,8.2464,0.003999999999999994,58.085,-2.505,0.9983,2.4196000000000004,1008.7122,278.0,4.35,0.0707,0.007300000000000001,8.5725,2.697,3.3919,3.2427,118.61399999999999,270.152,9.9,0.0172
497,2956.18,7.4312,12.4922,-6545.000000000001,3012.75,4.65,0.9334000000000001,1.5445000000000007,117.26,17.0363,-0.0029,58.1276,-0.23650000000000015,0.998,2.2793,997.7034,414.0,11.19,0.0853,0.0038000000000000004,9.274,4.235,2.0077,3.1579,160.396,262.889000905574,6.502339223143905,0.0077
498,3043.78,6.6615,12.5094,-5710.5,2656.25,4.581,0.9224,-0.22269999999999893,109.6718,17.2,-0.0228,59.0059,-0.8988000000000002,0.9967999999999999,2.2646000000000006,1010.0522,420.0,6.39,0.0334,0.0057,9.8671,3.6423,0.9162999999999999,3.6003,287.6457,260.442,7.269999999999999,0.028
499,3160.57,4.2194,12.5224,-5685.5,2649.5,4.568,0.9197,-2.0208999999999993,114.0918,18.4464,0.006599999999999996,59.56,-3.072,0.9984,2.2563,998.2901,639.0,3.66,0.11629999999999999,0.0035,8.5653,3.4206999999999996,4.1745,2.4781,560.479,272.68,9.82,0.0072
500,2958.05,4.0799,12.488910897620125,-6566.0,2975.5,4.527,0.9329999999999999,25.4427,107.31,15.0236,-0.0229,58.1217,0.8042000000000002,0.9981,2.3313,1007.4191,653.0,9.34,0.08379999999999997,0.0042,5.2151,5.2353,2.8582,2.2758,213.6709,261.73,7.03,0.0086
501,3062.34,9.1992,12.3808,-5362.5,2615.0,4.582,0.9308,-3.1964000000000006,116.8609,10.6836,-0.016100000000000003,58.0625,-0.8042000000000002,0.999,2.2809,1002.7791,221.0,6.62,0.0235,0.0033000000000000004,9.2417,2.2888,3.489,4.0118,481.5466,284.79151765670827,10.54,0.0098
502,3016.68,14.2058,12.4245,-5530.25,2601.0,4.564,0.9304,-1.1236000000000004,124.8336,8.4991,0.003399999999999997,59.4138,-0.7568999999999998,0.9957,2.3058,984.44976000655,636.0,5.830000000000001,0.0827,0.0071,6.875,1.4005,2.1893,2.9179,66.5377,264.272,4.98,0.0165
503,2929.84,7.3735,12.547099999999999,-5686.75,2592.25,4.612,0.9289000000000001,-1.2208999999999997,121.60639999999998,15.568200000000001,-0.024800000000000003,57.1928,-0.04729999999999975,0.999,2.3259,996.2163,388.0,8.8,0.1294,0.0033000000000000004,11.8577,3.9498,2.4024,5.2909,114.3361,262.6434367423062,6.50527058221033,0.0122
504,3000.46,12.907400000000003,12.4371,-6487.249999999999,2943.5,4.581,0.9331999999999999,27.90526321045599,117.6391,8.2148,-0.0456,58.9968,0.7568999999999998,0.9971,2.3712,1009.6011,633.0,9.99,0.0596,0.0024,6.991799999999999,1.1515,1.5282,2.4541,289.1938,261.406,12.07,0.020800000000000003
505,2994.64,6.0522,12.506500000000003,-5461.75,2631.5,4.643,0.9236,-0.6599999999999994,120.1618,13.8445,0.006499999999999996,57.8715,0.7568999999999998,0.9989,2.3495,1000.8402,394.99999999999994,9.58,0.0415,0.0051,10.5534,4.8275,3.3674,4.931,80.8715,247.60000000000002,4.53,0.0216
506,2957.59,15.470099999999999,12.5202,-5797.0,2719.25,4.563,0.9343999999999999,3.4391,108.31360000000001,14.56,0.023299999999999998,59.02,0.0,0.9976,2.3793,1012.22,132.0,20.23,0.0769,0.0029,8.1719,1.3174,1.1952,3.0314999999999994,0.0,264.272,4.98,0.0162
507,2995.33,5.7562,12.6149,-5621.0,2686.0,4.568,0.9197,1.0399999999999987,117.24089999999998,18.1582,-0.000599999999999997,58.8229,1.4190000000000003,0.9989,2.2825999999999995,999.5619,358.0,4.67,0.08999999999999998,0.0041,8.792,4.8489,2.9526,2.4845,0.0,264.272,4.98,0.0095
508,3043.32,13.712500000000002,12.5039,-5342.0,2536.75,4.55,0.9329999999999999,-6.502700000000001,127.3173,17.3745,-0.023499999999999997,60.3325,-0.8988000000000002,0.9986,2.2729,1000.4489,288.99999999999994,4.809999999999999,0.04660000000000001,0.0045,11.4663,2.039,1.9096,4.1162,388.3069,258.33,9.49,0.026
509,3217.96,4.6575,12.5027,-5615.0,2723.5,4.544,0.9324000000000001,3.998200000000003,116.35909999999998,14.8564,0.022500000000000003,59.131,-2.458,0.9983,2.4201,1012.3378000000001,521.0,6.58,0.0829,0.0061,10.984,3.7044,4.7379,4.2643,450.4399,264.272,4.98,0.0098
510,3034.13,8.4638,12.5743,-5344.25,2619.75,4.578,0.9325,-0.24359999999999934,116.4373,13.2173,-0.0115,58.1438,0.0,0.9979,2.2864,1001.4682,112.99999999999999,9.820000000000002,0.0814,0.0059,8.5331,2.1819,4.0417,4.0577,244.8598,255.342,11.03,0.0116
511,3216.05,5.5609,12.5108,-5606.25,2513.75,4.584,0.9306999999999999,6.349100000000003,114.8436,7.0232,-0.010399999999999998,59.0142,0.04729999999999975,0.999,2.4237,1011.3133,411.0,5.53,0.11159999999999998,0.0041,11.4963,4.0477,1.8296000000000001,4.3658,781.59,275.65,12.48,0.010400000000000001
512,3074.96,4.5881,12.5484,-5476.5,2656.75,4.571,0.9255000000000001,0.7635999999999987,107.1673,17.1809,-0.011799999999999998,59.219800000000006,0.0,1.001,2.4025,1012.2367,282.0,6.85,0.0873,0.0046,9.1863,2.8947000000000003,2.4199,3.3063,325.298,261.4,1.81,0.0196
513,3021.77,5.4642,12.4308,-5762.75,2528.5,4.618,0.935,6.172699999999999,110.12549999999999,15.349099999999998,-0.026,59.104499999999994,-0.5677000000000001,0.9960000000000001,2.349,1004.5944,380.99999999999994,16.4,0.0872,0.0036000000000000003,7.903,3.2984,4.8462,3.0492,686.7257,264.272,4.98,0.0215
514,3060.41,8.4704,12.4978,-5619.25,2767.0,4.537,0.9311,0.45270000000000077,114.5609,13.3781,-0.006199999999999997,58.9508,0.0,1.001,2.3938,1013.6911,609.0,11.02,0.0853,0.0049,7.9882,2.7206,1.9099,3.6567,116.309,248.964,3.6300000000000003,0.0095
515,2908.04,6.1263,12.371,-5584.5,2753.25,4.608,0.9337,18.604499999999998,112.3536,16.91,-0.002500000000000002,59.20550000000001,0.0,0.998,2.3971,1012.4722,354.99999999999994,20.75572188954024,0.0999,0.0045,10.4264,4.7274,2.4208,4.0319,221.29279999999997,265.068,2.67,0.008
516,3054.95,8.8015,12.499,-5377.75,2539.5,4.584,0.9289000000000001,-1.610899999999999,120.33819999999999,10.8825,-0.007300000000000006,59.086499999999994,-1.939,0.9971999999999999,2.292,996.0538,252.0,8.56,0.0641,0.0043,12.1375,3.9593,2.113,4.7428,364.2553,264.272,4.98,0.0176
517,3071.43,7.2552,12.4892,-6475.5,3067.4999999999995,4.584,0.9265000000000001,1.4899999999999995,117.39089999999999,10.4974,-0.017499999999999998,58.4683,-0.0946000000000002,0.9971,2.3063,1006.0844,671.0,6.05,0.10369999999999999,0.005,9.7803,4.1273,4.7256,5.316,41.3483,262.04670668378503,6.459996872288017,0.0122
518,3056.4,11.849900000000002,12.598600000000001,-6410.75,3020.75,4.566,0.9306,1.7617999999999994,113.10819999999998,13.4814,0.015499999999999993,59.185,0.04729999999999975,0.9991,2.3625,997.5143,650.0,8.000000000000002,0.10469999999999999,0.0046,12.8782,2.6658,4.3532,2.8741999999999996,69.7859,264.272,4.98,0.0121
519,2942.21,8.0673,12.5039,-5092.25,2613.25,4.603,0.9324000000000001,0.4264000000000003,130.4936,11.3727,0.015900000000000004,60.1457,-0.8042000000000002,0.9965999999999999,2.2474,1009.5254,253.99999999999994,5.45,0.10269999999999999,0.0076,10.4974,4.1606,2.368,4.142,0.0,264.272,4.98,0.0071
520,3038.93,12.320400000000001,12.506500000000003,-6389.5,3025.25,4.659,0.928,2.940900000000001,120.3345,12.037,0.002000000000000004,58.6143,-0.14189999999999994,0.9982,2.3162,1007.3403,743.0,5.779999999999999,0.1028,0.0043,10.148,2.6935,3.9992,4.8624,24.8163,251.586,7.32,0.0072
521,3024.46,5.6793,12.470095243575594,-6030.25,2656.0,4.638,0.9291,16.5255,108.36450000000002,24.1954,-0.0608,55.2444,-0.0946000000000002,0.9946,2.3582999999999994,1007.0500000000001,500.0,5.16,0.0684,0.0042,7.173799999999999,2.8711,1.4219,2.4208,212.9722,265.584,1.69,0.0086
522,2926.4,9.3289,12.4616,-5742.25,2704.25,4.563,0.9364,1.8182000000000005,116.95729999999999,10.5607,0.010200000000000006,58.7173,-0.5203999999999996,0.9947,2.3128,1005.7904,429.0,7.440000000000001,0.0788,0.0027,9.1376,5.5876,2.7292,4.4504,204.8334,269.468,6.58,0.007599999999999999
523,2965.67,11.6708,12.5553,-5561.0,2640.0,4.643,0.9236,-1.192699999999999,121.37729999999999,12.1246,-0.023499999999999997,57.9682,-0.6623,0.9945,2.2689,1010.787,350.99999999999994,6.61,0.08110000000000002,0.0077,9.928,0.9476,2.0819,4.7535,64.1278,267.438,8.19,0.0226
524,2903.34,12.1015,12.5547,-5575.0,2703.5,4.612,0.9337,2.8690999999999995,115.3055,9.6172,-0.0309,57.094,0.3784000000000001,1.0,2.2732,1000.1451000000001,491.0,14.29,0.11369999999999998,0.004,8.7968,1.3590000000000002,1.2142,3.844,33.0293,270.642,8.34,0.0134
525,3042.9,12.7912,12.506500000000003,-5624.25,2690.25,4.518,0.9247,1.7699999999999996,120.88549999999998,11.8157,-0.016800000000000002,57.8077,0.2837999999999999,1.0034028085122446,2.3144,1003.1956,486.0,5.51,0.11729999999999999,0.0049,8.6145,3.0651,1.3823,4.8358,51.2354,262.94932614440427,6.3538809459522545,0.0106
526,2976.75,11.389200000000002,12.4996,-5412.5,2500.5,4.611,0.9305,3.360000000000001,114.87549999999999,15.405499999999998,0.009699999999999993,56.9709,0.7568999999999998,0.9989,2.3495,1000.8402,229.0,10.3,0.0574,0.0066,9.6147,2.6691,2.3596,4.6473,179.9069,264.272,4.98,0.0102
