,feature_60,feature_478,feature_65,feature_349,feature_299,feature_34,feature_22,feature_118,feature_283,feature_442,feature_332
238,6.8491,4.3849,13.1509,0.0272,0.0098,9.0061,-5418.75,57.6585,0.0039,0.5374,0.0901
239,4.9336,5.8227,15.0664,0.0284,0.0603,9.0744,-5519.25,58.5351,0.0039,0.4782,0.15596532520832973
240,-3.8655,6.381,23.8655,0.0203,0.0541,8.6611,-5554.5,56.9935,0.0059,0.7719,0.1033
241,21.7573,5.7213,18.2427,0.011,0.039,9.094,-7134.185595737905,59.0053,0.0026,0.7613,0.0776
242,1.7318,3.7079,18.2682,0.028,0.083,8.6544,-5295.0,60.0375,0.0075,0.6641,0.0686
243,-5.52,3.7167,25.52,0.033,0.088,8.58,-5834.5,59.0685,0.0099,0.684,0.1017
244,-0.6327,3.0271,20.6327,0.0197,0.0466,8.8581,-5352.75,58.6058,0.0026,0.6373,0.084
245,5.1773,4.8457,14.8227,0.0247,0.0472,8.2638,-5458.75,58.2842,0.0041,0.9726,0.1047
246,1.1527,5.4141,18.8473,0.0162,0.0483,8.6005,-6326.0,58.5491,0.0056,1.1248,0.105
247,-2.5345,2.8331,22.5345,0.0163,0.0571,8.5862,-5573.0,58.3434,0.0016,0.9332,0.1088
248,-3.9618,4.9627,23.9618,0.0132,0.0409,8.2061,-4958.5,58.2596,0.0064,0.4744,0.0569
249,0.7,7.0696,19.3,0.0257,0.027,9.088,-5311.0,58.5588,0.0029,0.481,0.15596532520832973
250,-1.8045,7.2043,21.8045,0.0205,0.0898,8.6024,-6458.0,58.5008,0.0096,0.5329,0.0272
251,27.651775035749658,3.1529,11.5991,0.0263,0.0576,9.5642,-5657.5,59.9637,0.0084,0.5593,0.1004
252,-3.1927,3.0517,23.1927,0.0156,0.0679,8.4537,-5156.5,58.1448,0.0069,0.9186,0.1024
253,27.651775035749658,5.9742,12.2636,0.0175,0.0444,10.053786753896286,-6361.5,58.2189,0.0094,0.8735,0.0754
254,-0.7036,4.8678,20.7036,0.0251,0.0249,8.3324,-5473.25,58.1742,0.0049,1.1638,0.0806
255,-4.2327,7.7983,24.2327,0.0184,0.0442,8.8546,-5675.0,58.0722,0.005,0.7337,0.1017
256,6.7391,6.9887,33.2609,0.0392,0.0485,10.053786753896286,-5493.75,59.1555,0.0044,0.7584,0.0779
257,3.2173,5.4916,16.7827,0.0192,0.0344,8.7597,-5461.75,59.0186,0.0081,0.8659,0.1003
258,3.9382,4.8265,16.0618,0.0308,0.0348,8.4092,-6363.0,58.5934,0.0035,0.9251,0.1019
259,1.1618,10.5293,18.8382,0.0276,0.0506,8.5596,-5257.75,58.5398,0.0046,0.6805,0.0607
260,-3.45,5.9053,23.45,0.018,0.0432,8.886,-6254.25,58.653,0.0056,0.9707,0.0334
261,1.1273,2.8784,18.8727,0.0315,0.0387,9.2171,-6353.75,59.5222,0.011,0.9255,0.1003
262,0.7955,2.4776,19.2045,0.0224,0.0757,8.8909,-5241.5,58.2822,0.0026,0.6815,0.1045
263,3.5264,6.2851,16.4736,0.022,0.0571,8.7662,-6535.25,56.2786,0.004,0.57,0.085
264,-3.2718,4.0368,23.2718,0.0151,0.0717,8.5571,-5777.0,56.085,0.0049,0.7032,0.1103
265,-2.3891,5.9176,22.3891,0.0255,0.056,8.9221,-5135.0,59.3319,0.0066,0.6332,0.084
266,-5.7373,6.2186,25.7373,0.0116,0.0663,9.9095,-5337.25,58.4412,0.0054,0.3512,0.0336
267,-0.1545,4.4263,20.1545,0.0183,0.0822,9.4749,-5560.25,59.3833,0.0034,0.9525,0.1045
268,1.1782,6.4326,18.8218,0.0228,0.0639,8.7418,-5372.25,59.8217,0.0045,0.9193,0.0804
269,-0.2282,11.8879,20.2282,0.028,0.0379,8.5788,-6295.5,59.5704,0.0036,0.9715,0.0856
270,0.3418,4.5494,19.6582,0.0143,0.0305,9.4257,-6407.75,58.5825,0.0031,0.8336,0.0887
271,9.5927,4.0186,10.4073,0.034,0.0547,8.9416,-5194.0,58.4135,0.0109,0.7121,0.086
272,-1.1455,4.1182,21.1455,0.0216,0.0542,9.3181,-5475.5,57.8802,0.0033,0.6611,0.034
273,0.5609,2.8961,19.4391,0.02,0.0303,9.0121,-6515.25,57.1032,0.0062,0.8716,0.0913
274,4.5355,4.1739,15.4645,0.0145,0.0296,8.0787,-5593.5,58.9506,0.0052,0.6644,0.0692
275,-1.99,5.941,21.99,0.0157,0.0395,8.1409,-5477.0,60.8325,0.0072,0.7663,0.0299
276,-0.9918,3.4182,20.9918,0.0269,0.0427,8.8384,-6316.75,59.0198,0.0042,0.768,0.0849
277,-2.5682,3.2156,22.5682,0.0171,0.0589,8.6799,-5573.0,58.5297,0.0029,0.593,0.0811
278,2.9691,3.4776,17.0309,0.029503405454866724,0.049,8.7552,-5073.5,58.3444,0.008,0.9066,0.0312
279,-0.0164,4.2753,20.0164,0.0192,0.028,8.8548,-5949.25,58.8089,0.0048,0.6903,0.0858
280,2.9864,3.95,17.0136,0.0327,0.0317,8.9036,-5211.0,58.4186,0.0054,0.8089,0.1257
281,0.0855,7.3841,19.9145,0.0222,0.0517,9.2016,-6411.5,58.8843,0.0067,0.9072,0.0283
282,0.5764,4.1425,19.4236,0.0245,0.0693,8.3273,-5348.75,58.2474,0.004,0.8705,0.09
283,3.3364,4.5331,16.6636,0.0187,0.0364,8.4896,-6394.5,56.4198,0.0044,0.9735,0.0887
284,-4.9191,5.6678,24.9191,0.0204,0.0512,8.3845,-5540.0,57.9331,0.0029,0.6787,0.0336
285,1.7082,4.001,18.2918,0.0182,0.0431,8.9833,-5007.75,59.173,0.0061,0.815,0.0858
286,-9.1,6.1557,29.1,0.0176,0.0452,8.9857,-5463.75,58.7354,0.0028,1.0765,0.0338
287,12.4309,10.2688,27.5691,0.0147,0.0705,9.2658,-5495.75,57.7826,0.0051,0.8007,0.0779
288,15.81,5.8984,24.19,0.0368,0.077,8.6527,-5471.25,58.0879,0.0094,1.1869,0.0985
289,-4.15,3.8611,24.15,0.0188,0.0499,8.7199,-6576.0,59.6345,0.003,0.714,0.0819
290,1.4055,7.1475,18.5945,0.0168,0.0778,8.7597,-5597.0,58.1892,0.0044,0.8659,0.0997
291,4.8018,6.4164,15.1982,0.0262,0.0436,8.5952,-6408.25,60.0028,0.0069,1.0047,0.086
292,5.9155,5.5662,14.0845,0.0317,0.0682,8.2832,-5344.25,58.2218,0.0055,0.7664,0.0895
293,-2.3364,3.2527,22.3364,0.0284,0.0418,8.8355,-4994.25,58.8595,0.0022,0.8571,0.1003
294,-2.1155,4.6677,22.1155,0.024,0.0762,7.606944500238338,-5138.5,58.2458,0.005,1.0918,0.079
295,2.28,7.5564,17.72,0.0161,0.0463,9.2047,-6495.25,57.2015,0.0086,0.7153,0.1019
296,1.9336,3.6107,18.0664,0.0217,0.0688,8.2776,-5447.25,59.2754,0.0054,0.6857,0.0337
297,5.6155,2.9642,14.3845,0.0208,0.0322,8.4891,-6358.25,59.1796,0.005,0.7674,0.0956
298,-10.8745,3.8138,30.8745,0.0155,0.0276,8.8945,-5529.25,58.566,0.0027,0.8384,0.0785
299,13.3709,11.778,6.6291,0.0116,0.0814,8.8043,-5229.25,56.6647,0.0051,0.7316,0.0852
300,13.3745,5.0984,26.6255,0.04999354868435307,0.0884,9.1757,-5613.5,58.4126,0.0101,0.7059,0.0823
301,0.1536,7.5974,19.8464,0.0259,0.0558,9.4336,-5528.5,58.2652,0.0031,1.1623,0.1092
302,4.1591,2.9657,15.8409,0.017,0.0739,8.7402,-5523.25,58.3864,0.0026,0.7724,0.1011
303,-5.0245,8.7115,25.0245,0.0309,0.0481,9.5689,-6443.5,59.2184,0.0107,0.8962,0.0937
304,7.0591,5.8522,12.9409,0.0141,0.0598,8.5251,-6507.5,57.305,0.0061,0.869,0.0856
305,2.1045,10.5022,17.8955,0.0308,0.0539,9.6938,-6358.25,57.5382,0.0063,0.9729,0.0775
306,2.5491,5.6037,17.4509,0.0269,0.0569,8.3006,-5549.5,58.7418,0.0054,0.8161,0.0662
307,0.5982,3.1249,19.4018,0.0242,0.0583,9.2064,-5424.5,57.9648,0.0051,0.5066,0.084
308,-0.1773,6.41,20.1773,0.0131,0.0428,8.5889,-5801.25,58.8432,0.0068,0.6222,0.0658
309,3.28,3.5925,34.62823575372056,0.0224,0.0597,8.6324,-5646.5,60.168,0.0065,1.0803,0.0993
310,16.0155,8.5333,23.9845,0.0263,0.0556,9.4043,-6431.75,55.36455648285417,0.0063,0.5677,0.0257
311,3.3691,5.0427,16.6309,0.0278,0.0651,9.1637,-5522.0,59.4554,0.0026,0.5858,0.089
312,22.6227,4.5258,17.3773,0.0156,0.0371,8.6789,-5521.25,58.72,0.008,1.1054,0.0243
313,1.3791,9.2809,18.6209,0.04999354868435307,0.0518,8.5334,-6238.25,59.3145,0.0028,0.9826,0.0868
314,-3.1818,6.16,23.1818,0.0239,0.0748,8.3267,-5281.0,57.5882,0.002,0.9329,0.0324
315,-4.6173,5.0841,24.6173,0.0208,0.0198,8.886,-6330.5,59.7162,0.0056,0.9707,0.0829
316,-0.8964,4.4311,20.8964,0.02,0.1118,8.7283,-5530.0,58.6031,0.0037,0.604,0.0924
317,27.651775035749658,12.043994507974523,16.63,0.016,0.047,8.8505,-6334.5,57.8318,0.0052,0.687,0.097
318,-1.4609,7.3778,21.4609,0.0156,0.083,8.3267,-5689.0,58.1153,0.0066,0.9329,0.0311
319,4.9745,3.4412,34.62823575372056,0.0344,0.0693,9.0998,-5664.0,60.9465,0.0022,1.0551,0.0821
320,5.9073,5.5799,14.0927,0.0316,0.0401,9.3335,-6465.0,56.9219,0.0031,0.7642,0.0909
321,0.9027,3.8619,19.0973,0.0208,0.0108,8.6384,-6427.5,57.5749,0.0037,0.7532,0.09
322,0.9591,3.1241,19.0409,0.0247,0.0734,8.7015,-5209.0,59.6589,0.0053,0.8336,0.0881
323,-3.2509,7.3364,23.2509,0.0272,0.0394,8.6309,-6290.25,58.9346,0.0061,1.148,0.0746
324,3.2591,12.043994507974523,16.7409,0.0264,0.0521,8.5232,-6400.25,57.919,0.0025,1.0338,0.0921
325,-0.8727,4.3145,20.8727,0.0195,0.0412,8.6149,-5305.0,58.6145,0.0029,1.0359,0.0858
326,4.4091,6.7011,15.5909,0.0149,0.0487,8.531,-6326.25,58.7929,0.0031,1.0323,0.0976
327,-4.6591,5.8666,24.6591,0.0205,0.0842,8.8889,-5358.5,58.0956,0.0017,1.0478,0.1043
328,2.0127,4.571,17.9873,0.0227,0.0454,8.7994,-5459.0,58.8109,0.0017,0.8435,0.0813
329,1.0218,3.4914,18.9782,0.0168,0.059,8.5987,-6347.75,59.2528,0.0067,0.8807,0.0791
330,4.0427,5.4374,15.9573,0.0179,0.0726,8.9635,-5320.5,58.0339,0.0068,0.7643,0.0775
331,21.39,3.0761,18.61,0.0259,0.12570754265494335,8.7487,-4173.969956905301,59.0278,0.0103,1.0459,0.0759
332,4.4564,11.5187,15.5436,0.0289,0.0361,8.5232,-5655.25,59.423,0.0029,1.0338,0.0909
333,1.8582,6.818,18.1418,0.0221,0.0593,8.5735,-5311.25,58.7855,0.0039,0.9075,0.1067
334,4.3109,4.5025,15.6891,0.0266,0.0717,8.8741,-5448.5,57.4682,0.0084,0.8681,0.085
335,0.2536,5.7431,19.7464,0.0257,0.0293,9.754,-5630.75,58.3607,0.0041,0.577,0.0848
336,0.6573,7.1117,19.3427,0.0242,0.0564,8.5298,-5498.75,56.5661,0.0068,0.9276,0.0352
337,-1.5091,6.8431,21.5091,0.0277,0.0427,8.3823,-5554.75,56.5738,0.0048,0.8155,0.1005
338,-5.7473,2.6227,25.7473,0.0242,0.0437,9.0942,-5294.0,57.324,0.0053,0.7677,0.0811
339,7.7745,3.4881,32.2255,0.0231,0.0452,9.2655,-6329.25,59.5606,0.0107,0.7747,0.0964
340,1.4373,9.2986,18.5627,0.0232,0.0647,8.7812,-5277.25,59.3269,0.004,0.8231,0.0855
341,20.7118,4.7381,19.2882,0.0315,0.0368,9.4832,-6452.5,58.1458,0.0094,0.7507,0.0257
342,2.4218,5.6564,17.5782,0.0232,0.0834,8.5862,-6313.5,58.5144,0.0081,0.9332,0.0615
343,-3.2373,4.4719,23.2373,0.0305,0.0278,8.1605,-6592.25,59.7417,0.0055,0.9175,0.0368
344,10.7709,8.6732,29.2291,0.04999354868435307,0.056,8.5405,-6308.75,59.9532,0.0088,0.9059,0.0942
345,2.2118,3.3887,17.7882,0.0131,0.0342,8.5251,-6461.0,59.5637,0.0062,0.869,0.105
346,-9.7682,6.4163,29.7682,0.0154,0.0466,9.7137,-5400.0,58.9029,0.0027,0.3973,0.0321
347,2.1473,2.5138,17.8527,0.0287,0.0744,9.2328,-5487.75,59.3175,0.009,0.8041,0.086
348,-3.1455,8.0986,23.1455,0.0246,0.0488,8.5779,-6470.75,58.7398,0.0022,1.0189,0.0623
349,-4.25,5.0001,24.25,0.021,0.0809,8.2061,-5264.5,59.6823,0.0065,0.4744,0.0573
350,1.0636,7.3977,18.9364,0.0144,0.0496,8.5987,-6256.5,58.5757,0.0086,0.8807,0.0791
351,-2.209831853372581,5.654852120914369,22.976027564420757,0.0213,0.0614,8.0787,-5561.75,59.0441,0.0052,0.6644,0.0337
352,27.651775035749658,12.043994507974523,34.17,0.013,0.0468,8.7994,-5430.0,56.3711,0.0065,0.8435,0.0835
353,8.6673,3.5482,11.3327,0.0195,0.12570754265494335,8.6942,-4173.969956905301,59.0693,0.008,1.0891,0.077
354,-1.4327,3.8467,21.4327,0.0125,0.0219,8.7646,-5357.25,58.6608,0.0024,0.685,0.0851
355,-5.8564,4.6662,25.8564,0.0153,0.0417,8.6611,-5194.75,59.7055,0.0044,0.7719,0.1043
356,-1.1173,5.1698,21.1173,0.0259,0.057,8.8384,-6316.75,58.4316,0.0065,0.768,0.0868
357,-4.8145,5.678,24.8145,0.0238,0.0421,8.7932,-5989.75,58.2644,0.0031,0.8159,0.0639
358,-1.1945,6.4728,21.1945,0.021,0.0371,8.7932,-5290.0,58.3298,0.0056,1.0631,0.0861
359,5.4718,6.0985,14.5282,0.031,0.102,8.2395,-5310.5,58.3287,0.0035,1.0216,0.0615
360,6.5191,6.4151,13.4809,0.021,0.0476,8.828,-6368.75,58.0855,0.0037,0.8345,0.0976
361,3.1764,4.0713,16.8236,0.0183,0.0389,8.1166,-5520.25,58.25,0.0022,0.8047,0.0381
362,14.75,9.9885,25.25,0.0298,0.0571,8.531,-6390.0,58.446,0.0089,1.0323,0.1013
363,2.1918,4.8167,17.8082,0.021,0.0852,8.2395,-5611.75,58.8605,0.0076,1.0216,0.0621
364,5.0809,8.4171,34.62823575372056,0.0499,0.073,9.7484,-5222.5,57.6322,0.0034,0.9413,0.0946
365,6.9918,5.2587,33.0082,0.0441,0.0352,10.053786753896286,-6068.75,57.8646,0.0058,0.9393,0.0224
366,-3.9318,3.8097,23.9318,0.0134,0.0498,8.5135,-5254.5,57.7753,0.0041,1.0393,0.0613
367,1.28,8.226,18.72,0.0188,0.0425,8.7782,-5191.5,58.6944,0.0019,0.745,0.045
368,-17.3591,6.8912,34.62823575372056,0.0325,0.12570754265494335,8.8249,-4173.969956905301,58.3884,0.0081,0.6302,0.0792
369,6.3364,4.6662,13.6636,0.04999354868435307,0.0388,8.8513,-6310.5,58.2651,0.0086,1.062,0.097
370,4.5645,8.1722,15.4355,0.04999354868435307,0.0362,8.5232,-5469.75,59.4592,0.0023,1.0338,0.0765
371,0.1364,4.6148,19.8636,0.0208,0.0775,8.8356,-5129.25,56.3593,0.0065,0.5194,0.0352
372,-0.5955,2.1151,20.5955,0.0137,0.0402,8.6799,-5168.0,57.3529,0.0046,0.593,0.0838
373,0.3391,8.6037,19.6609,0.0231,0.0509,8.5889,-5116.5,58.5714,0.006,0.6222,0.1044
374,-2.2636,3.5046,22.2636,0.0198,0.0253,8.7373,-5187.75,57.7378,0.0045,0.587,0.1065
375,3.8936,4.8816,16.1064,0.0493,0.0424,8.8505,-6295.75,59.2243,0.0082,0.687,0.0938
376,-0.0073,6.7336,20.0073,0.0208,0.1222,8.322,-5607.75,58.2925,0.0062,0.7506,0.1061
377,0.4836,6.411,34.62823575372056,0.0413,0.0635,8.6324,-5753.5,58.8927,0.0029,1.0803,0.077
378,-2.3264,3.253,22.3264,0.0238,0.0649,8.2061,-5418.75,57.9383,0.0057,0.4744,0.0863
379,1.4745,5.6832,18.5255,0.0401,0.016,8.5288,-5874.25,58.945,0.009,0.9361,0.0848
380,1.2327,4.0468,18.7673,0.0256,0.0651,8.3588,-5481.75,58.6668,0.0049,0.713,0.101
381,-4.9018,4.0905,24.9018,0.019,0.0361,8.7401,-5767.25,59.3096,0.0034,0.7159,0.1017
382,-2.6655,5.533,22.6655,0.0144,0.0418,8.6706,-6477.0,59.4602,0.0037,0.5836,0.0764
383,2.0664,7.1405,17.9336,0.033,0.0617,8.8505,-6316.5,59.3373,0.0032,0.687,0.0938
384,0.7655,5.7586,19.2345,0.0162,0.0468,8.5334,-6300.25,58.8905,0.0036,0.9826,0.0909
385,-7.4155,4.3502,27.4155,0.0177,0.0506,9.4043,-5631.75,58.3456,0.0027,0.5677,0.0248
386,-0.45,5.1544,20.45,0.0223,0.0898,8.7779,-5966.75,58.458,0.0041,0.466,0.0859
387,-0.2482,5.6555,20.2482,0.0164,0.1077,8.7073,-5464.75,57.9584,0.0051,0.6066,0.085
388,17.1745,9.4912,22.8255,0.0394,0.0608,8.5788,-6393.25,59.6177,0.0089,0.9683,0.1013
389,3.8882,3.9965,16.1118,0.0446,0.0497,8.7037,-5469.5,56.5307,0.0051,0.6242,0.1067
390,4.3982,3.2659,15.6018,0.0203,0.0649,8.7373,-5334.0,59.4534,0.0042,0.587,0.0932
391,22.6936,9.1891,17.3064,0.04999354868435307,0.0525,8.531,-6253.5,58.2685,0.0059,1.0323,0.0969
392,24.26,3.8906,15.74,0.015,0.0582,8.5218,-5426.75,59.1981,0.0078,1.0323,0.0937
393,-4.2364,3.5871,24.2364,0.0249,0.0207,8.7401,-5671.25,59.0689,0.0084,0.7159,0.1065
394,-3.4445,4.7695,23.4445,0.0255,0.0476,8.287,-5549.25,55.36455648285417,0.0069,1.0541,0.1043
395,3.1373,5.3052,16.8627,0.0266,0.0996,8.3808,-5609.5,56.302,0.0058,0.8076,0.0851
396,5.9345,3.6369,14.0655,0.02924092322491991,0.0322,8.4509,-6499.0,58.0278,0.0044,0.9232,0.09
397,0.9091,3.4436,19.0909,0.025,0.0408,8.4092,-6260.75,57.6847,0.0029,0.9251,0.1019
398,2.4845,4.0141,17.5155,0.013,0.0647,8.8548,-5335.0,55.7894,0.0041,0.6903,0.0932
399,17.6382,5.096,22.3618,0.0428,0.12570754265494335,9.2007,-4173.969956905301,56.5635,0.0071,0.7015,0.0859
400,-1.3327,8.9143,21.3327,0.0218,0.0455,8.5615,-5569.0,58.486,0.0061,0.8297,0.0272
401,1.1682,4.7835,18.8318,0.0234,0.0696,8.5135,-5319.25,57.3112,0.003,1.0393,0.0848
402,-1.3727,5.2717,21.3727,0.0186,0.0483,8.4896,-6385.75,59.1958,0.0047,0.9735,0.0822
403,8.1445,8.3032,11.8555,0.0179,0.0508,8.6439,-6406.25,58.7587,0.0072,1.0135,0.0925
404,4.9991,6.7235,15.0009,0.0257,0.0553,9.0622,-5516.75,59.0167,0.003,0.8343,0.084
405,22.1027,6.5836,17.8973,0.0379,0.0572,9.4832,-6401.25,58.3103,0.0076,0.7507,0.0943
406,25.2736,8.1065,14.7264,0.03,0.0675,9.1757,-5142.25,60.0562,0.007,0.7059,0.0805
407,-2.5418,3.965,22.5418,0.0262,0.0611,8.8054,-5115.25,56.3933,0.0062,0.5967,0.1104
408,3.6255,12.043994507974523,16.3745,0.0265,0.0885,8.8973,-5594.75,59.4884,0.0089,0.6796,0.0311
409,-2.9209,1.9674,22.9209,0.0207,0.0713,8.287,-5588.0,58.359,0.0057,1.0541,0.0841
410,-3.5727,6.4423,23.5727,0.0206,0.1096,9.0447,-5867.5,58.9241,0.006,0.7534,0.0326
411,9.05,6.364,30.95,0.0193,0.0574,8.7495,-5501.75,55.5313,0.004,1.1086,0.15596532520832973
412,6.3436,3.7264,13.6564,0.04999354868435307,0.026,8.5266,-5467.5,58.5273,0.0034,0.9725,0.0765
413,27.651775035749658,3.5796,11.8809,0.0455,0.0415,9.3851,-5594.25,58.5485,0.0092,0.4221,0.0538
414,2.8745,9.7565,17.1255,0.0257,0.039,9.7324,-5305.5,57.3235,0.0033,0.8752,0.097
415,0.9736,5.374,19.0264,0.013,0.0393,10.053786753896286,-5511.5,58.1841,0.0024,0.8229,0.1003
416,-3.1827,4.2716,23.1827,0.0121,0.0926,8.2963,-5418.25,61.1788,0.006,0.8136,0.0336
417,5.8091,4.3589,34.1909,0.0378,0.05423412192545442,8.7879,-5462.2138537651845,56.3196,0.0107,0.8556,0.0942
418,5.6155,4.7003,14.3845,0.0204,0.0379,8.3588,-4764.0,58.0213,0.0059,0.713,0.086
419,-3.54,4.8902,23.54,0.027,0.0394,8.627,-5393.5,58.0393,0.0076,0.5742,0.03
420,3.99,4.0074,16.01,0.0111,0.008,8.5251,-5546.5,58.5367,0.0039,0.869,0.0264
421,0.77,3.9462,19.23,0.0182,0.0632,8.8097,-5455.25,58.8413,0.0025,0.9136,0.0851
422,2.0673,6.3906,17.9327,0.0156,0.0128,9.0639,-5605.0,58.6014,0.0027,0.9091,0.1003
423,-2.4373,3.6829,22.4373,0.0154,0.0888,8.9979,-5515.0,59.7241,0.0021,0.7258,0.0811
424,3.1527,5.1688,16.8473,0.0139,0.0363,8.897,-5672.0,58.0975,0.0073,0.4685,0.0353
425,-1.9891,5.3999,21.9891,0.0248,0.0693,8.4896,-5685.0,58.598,0.0062,0.9735,0.061
426,0.9518,5.8937,19.0482,0.0203,0.0759,10.053786753896286,-5353.0,56.9734,0.0052,0.7681,0.0623
427,-4.9336,5.0456,24.9336,0.0242,0.038,8.7441,-5731.5,58.5896,0.0073,0.6056,0.03
428,1.7073,5.6009,18.2927,0.0258,0.0548,8.7073,-5545.25,58.9077,0.0097,0.6066,0.1044
429,22.4345,6.0666,17.5655,0.0431,0.046,8.7599,-5440.5,60.0459,0.0063,1.0407,0.0759
430,-3.4991,4.3926,23.4991,0.017,0.0542,8.9833,-5543.0,59.1739,0.0063,0.815,0.1065
431,-0.4682,4.8846,20.4682,0.0184,0.0726,8.8105,-5741.75,59.7098,0.0021,0.4817,0.0381
432,-5.7091,5.605,25.7091,0.04999354868435307,0.0569,8.8105,-5333.0,58.2477,0.0076,0.4817,0.0867
433,8.3045,4.665,31.6955,0.0189,0.12570754265494335,9.1585,-4731.0,57.6728,0.0072,0.9368,0.0779
434,-6.0455,3.5785,26.0455,0.0167,0.0438,8.598,-5647.5,58.9899,0.0029,0.6161,0.0816
435,-0.2627,2.7083,20.2627,0.0162,0.0417,8.8424,-5564.0,58.4618,0.0029,0.5284,0.1058
436,-3.7536,4.8003,23.7536,0.0208,0.0618,8.7932,-5525.25,58.8668,0.0074,1.0631,0.0713
437,-1.1836,4.1362,21.1836,0.0184,0.0802,8.5571,-5406.75,58.4372,0.0039,0.7032,0.0911
438,-10.1291,7.7442,30.1291,0.0324,0.12570754265494335,8.8249,-4173.969956905301,58.6488,0.0089,0.6302,0.0778
439,-1.2955,7.9285,21.2955,0.0322,0.0767,8.8215,-5312.75,57.0184,0.0047,0.573,0.0323
440,-12.1373,3.406,32.1373,0.0229,0.041,9.043,-5645.5,55.732,0.0082,0.7574,0.0938
441,-8.6082,5.2385,28.6082,0.0269,0.0357,9.2171,-6345.0,59.8073,0.0085,0.9255,0.0248
442,-0.8045,4.1344,20.8045,0.0297,0.0594,8.5855,-6190.0,59.0661,0.0068,0.9588,0.0887
443,-1.5945,7.0549,21.5945,0.0205,0.0447,8.9833,-5648.25,59.2289,0.0039,0.815,0.0861
444,-1.7382,8.3401,21.7382,0.0215,0.0703,9.1526,-5200.75,59.4669,0.0083,0.4254,0.0311
445,3.0682,4.9841,16.9318,0.0272,0.0819,8.9605,-5727.0,58.6392,0.0045,0.9274,0.0329
446,-2.81690452152527,5.574355227808956,22.304835162006015,0.0172,0.0261,8.7199,-6624.5,58.5037,0.0085,0.714,0.0828
447,-2.6636,3.9721,22.6636,0.0128,0.043,8.6074,-5626.25,58.5939,0.0081,1.2223,0.0768
448,24.3509,5.3992,15.6491,0.021,0.0499,9.094,-6546.5,56.0367,0.009,0.7613,0.0754
449,22.4673,2.5653,21.38,0.0338,0.12570754265494335,8.2395,-5573.75,57.5926,0.0062,1.0216,0.0621
450,-2.4636,3.3684,22.4636,0.0161,0.0272,9.1502,-6033.25,58.8499,0.0078,0.7162,0.0759
451,-3.1427,4.191,23.1427,0.0147,0.0483,9.004,-5626.0,59.6595,0.0035,0.6254,0.0791
452,0.9409,4.8856,19.0591,0.0234,0.0086,9.754,-5602.25,58.5769,0.0022,0.577,0.0623
453,-0.1891,2.3933,20.1891,0.0229,0.1074,8.2914,-5834.75,58.6896,0.0053,0.6385,0.085
454,-1.1764,2.9801,21.1764,0.0214,0.0479,9.1287,-6347.75,56.6276,0.0089,0.8163,0.0858
455,4.0555,4.3634,15.9445,0.0416,0.0398,8.7696,-6660.25,58.0623,0.0051,0.3963,0.1036
456,-7.9627,3.7271,27.9627,0.0135,0.0541,8.8945,-5440.25,59.7698,0.0036,0.8384,0.0801
457,-1.9382,4.8264,21.9382,0.0252,0.0349,9.3181,-5314.5,58.3899,0.0046,0.6611,0.034
458,-2.1309,6.4533,22.1309,0.0177,0.0714,8.6149,-5261.75,60.4342,0.004,1.0359,0.1062
459,16.6491,12.043994507974523,17.239,0.0185,0.028,8.8132,-5748.5,59.0268,0.0076,0.8146,0.0804
460,1.3664,6.4272,18.6336,0.0231,0.0549,8.659,-6350.25,56.6455,0.002,0.9873,0.0848
461,1.1136,5.5958,18.8864,0.0263,0.0867,8.2395,-5867.0,59.2185,0.0037,1.0216,0.0621
462,2.3091,5.1075,17.6909,0.0276,0.0352,8.1605,-6475.5,59.4081,0.0047,0.9175,0.1051
463,9.6564,8.3146,30.3436,0.0311,0.0455,9.219,-6886.25,55.36455648285417,0.0078,0.9109,0.1013
464,0.5536,3.1414,19.4464,0.0223,0.0459,9.1141,-5341.5,58.9198,0.0071,0.7193,0.1017
465,-4.6582,4.7022,24.6582,0.0205,0.0528,8.7326,-5506.5,56.3186,0.0102,0.6259,0.03
466,-0.3455,12.043994507974523,20.3455,0.0317,0.0813,8.7283,-5733.0,58.5845,0.0037,0.604,0.0855
467,11.6964,7.26,28.3036,0.0321,0.0545,8.6527,-5175.5,59.5289,0.0081,1.1869,0.1021
468,-1.7818,4.0694,21.7818,0.0302,0.0708,8.2061,-5149.0,58.5543,0.0034,0.4744,0.0319
469,0.1664,8.6404,19.8336,0.0352,0.0775,9.2047,-5472.75,58.7145,0.0091,0.7153,0.0932
470,-3.9927,2.5272,23.9927,0.0257,0.0369,8.2061,-5487.0,57.9035,0.0072,0.4744,0.0571
471,-0.28,8.9449,20.28,0.0231,0.0429,8.9607,-6370.0,59.2744,0.0064,0.7392,0.03
472,-2.1173,6.2891,22.1173,0.021,0.1252,8.8519,-5248.25,57.979,0.0035,0.6927,0.1071
473,-3.8691,5.1033,23.8691,0.0313,0.0272,8.9607,-6496.75,58.3051,0.0059,0.7392,0.0304
474,4.9382,4.6676,15.0618,0.0216,0.07,8.7037,-5324.5,59.0907,0.0073,0.6242,0.0851
475,-0.9618,9.4501,20.9618,0.0199,0.0487,8.5891,-6283.75,59.2067,0.0038,1.1255,0.0623
476,-6.8555,6.4508,26.8555,0.0159,0.0399,9.2328,-5436.0,59.3847,0.0086,0.8041,0.086
