,feature_1,feature_2,feature_3,feature_4,feature_5,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_15,feature_16,feature_17,feature_18,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_29,feature_30,feature_33,feature_34,feature_35,feature_36,feature_38,feature_39,feature_40,feature_41,feature_42,feature_44,feature_45,feature_46,feature_48,feature_49,feature_54,feature_56,feature_58,feature_59,feature_60,feature_62,feature_64,feature_65,feature_68,feature_69,feature_72,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_100,feature_101,feature_103,feature_104,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_127,feature_129,feature_130,feature_132,feature_133,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_143,feature_144,feature_145,feature_146,feature_147,feature_149,feature_151,feature_152,feature_153,feature_156,feature_157,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_171,feature_172,feature_173,feature_174,feature_176,feature_177,feature_178,feature_181,feature_182,feature_183,feature_184,feature_185,feature_186,feature_189,feature_196,feature_197,feature_198,feature_199,feature_200,feature_201,feature_205,feature_206,feature_209,feature_211,feature_212,feature_213,feature_214,feature_215,feature_216,feature_217,feature_218,feature_219,feature_220,feature_222,feature_224,feature_225,feature_226,feature_228,feature_229,feature_239,feature_240,feature_245,feature_246,feature_247,feature_248,feature_249,feature_253,feature_254,feature_256,feature_268,feature_269,feature_270,feature_346,feature_347,feature_368,feature_369,feature_419,feature_420,feature_424,feature_433,feature_434,feature_461,feature_469,feature_483,feature_484,feature_485,feature_486,feature_487,feature_488,feature_489,feature_490,feature_500,feature_501,feature_511,feature_512,feature_543,feature_544,feature_545,feature_547,feature_548,feature_549,feature_551,feature_552,feature_559,feature_560,feature_563,feature_564,feature_565,feature_566,feature_571,feature_572,feature_573,feature_574,feature_579,feature_580,feature_582,feature_583,feature_584,feature_587,feature_590
433,3047.78,2490.71,2166.5222,907.0745999999998,1.0647,104.5211,0.1221,1.5764,-0.0219,-0.008,0.9611,202.1342,5.3695,414.0669,10.1081,0.967,12.4871,1.3916,-4731.0,2148.5,-3016.0,-191.75000000000023,0.7537542088049035,60.8444,2.0111,84.6216,9.1585,50.3138,64.4425,66.374,86.279,121.39343753386405,74.54,2.2149999999999994,351.3591,10.0441,135.5909,1.3371,143.6018,4.575,2859.0,0.9437000000000001,4.6061,8.304499999999999,10.7468,25.1263,31.6955,1.0333,151.9836,70.8885,466.2984,0.0,-0.007999999999999997,-0.02290000000000001,-0.0375,-0.043100000000000006,0.010300000000000002,-0.0889,-0.009099999999999995,-0.0208,7.530000000000001,0.1358,2.3652,0.9642,1891.4401,0.1627,8152.3899,-0.1426,-0.0013000000000000004,0.0031999999999999993,0.0,9.999999999999998e-05,-0.0028000000000000047,-0.0001,-0.004900000000000003,-0.0068000000000000005,-0.2393,0.23819999999999997,0.98048,100.88366,232.27164,0.4669,0.9452,0.0,700.7723,0.9907,57.6728,0.5901,0.9597,6.401,15.82,3.2000000000000006,2.622,3.142,-0.4258000000000001,0.995,2.3248,38.7769,94.00000000000001,118.50000000000001,99.0,53.3,508.087,0.4927,8.9,0.0033,0.12309999999999999,0.0424,0.0474,5.9295,5.337,15.766000000000002,0.3377,0.5200000000000001,0.0196,2463.1567876450554,1314.4713188521737,4171.0,535.0,0.28300630366988744,0.2220427899036159,0.49299093813107486,3.4,0.7,0.108,0.7927,0.0637,0.2873,0.4054,0.7343,0.1435,1.02,18.05,0.369,9.76,35.823,0.1648,6.86,27.901,0.241,3.49,22.489999999999995,0.323,8.12,23.16,0.3022,7.09,87.162,0.07319999999999999,0.0423,0.0327,0.0598,0.09729999999999998,0.0924,0.1151,0.0678,3.0447,0.005,0.0912,71.3541,0.0521,2080.8999,0.0395,0.0245,0.0052,0.0033,0.00204,0.9932200000000001,2.78964,0.0375,0.0239,4.0153,0.042,0.35949999999999993,0.0198,26.212,2.6861,7.5132,5.200199999999999,0.0026,0.0032,193.9394,589.2774,99.3956,138.2958,279.0091,12.5641,42.0252,917.1496,184.3137,87.1419,138.7471,941.8028,103.937,0.0,325.5702,0.0,776.2376,76.8946,0.0,0.10960000000000002,0.0078,0.0026,1.4187999999999998,407.626,73.184,21.2,1.01,1.0713,0.7817,259.626,0.72704,7.958,0.15944,535.6282,2.2383,11.62,0.1839,0.0149,0.0158,106.18119999999999,0.5009,0.0155,0.0149,106.1812
434,3052.93,2563.53,2260.7333,1969.7867,1.2109,91.3367,0.1207,1.3782,0.011799999999999996,0.006700000000000002,0.9742,198.4487,9.0965,410.4054,9.7568,0.9782,12.58,1.4266,-5647.5,2707.5,-4080.25,123.75000000000071,1.269,67.9444,2.6111,83.9324,8.598,50.6339,64.3833,66.2019,86.30839999999999,118.3418,78.86,2.9970000000000003,350.4909,9.9394,140.8964,1.313,137.1136,4.601,2840.0,0.9456999999999999,4.5077,-6.0455,10.4929,18.1764,26.0455,0.8862,145.3109,101.71900000000001,466.6059,0.0,-0.006300000000000003,-0.005499999999999996,-0.024200000000000003,0.03520000000000001,-0.014299999999999997,-0.010100000000000013,-0.0204,0.017400000000000006,7.740500000000001,0.1355,2.3812,0.9865,1874.6710999999998,0.2036,9996.51736493264,0.06369999999999999,0.0011000000000000007,-0.0039,-0.00020000000000000004,9.999999999999998e-05,0.04370000000000001,0.0,-0.05380000000000001,-0.0123,-0.023599999999999996,-0.09239999999999998,0.9781,104.1783,230.8492,0.4600813128284369,0.9399,0.0,890.6913751733186,0.9892,58.9899,0.5898,0.9799,6.341199999999999,15.85,3.293,2.921,3.244,-1.797,1.002,2.3914,39.3558,118.0,101.9,104.3,58.5,857.5341,0.2844,6.56,0.003,0.1058,0.0484,0.044300000000000006,8.6548,4.823,10.703,0.3044,0.19,0.0655,438.0,312.0,1587.0,780.0,0.1,0.11399999999999999,0.175,2.4,0.8,0.126,0.5171,0.0465,0.2808,0.5225,0.8699,0.24,0.49600000000000005,19.91,0.42299999999999993,8.61,21.962,0.0781,6.32,27.577,0.23800000000000002,4.49,19.18,0.275,7.510000000000001,17.88,0.0912,5.2,45.599,0.07400000000000001,0.0461,0.0304,0.0538,0.0448,0.0773,0.1055,0.0572,2.6492,0.0013,0.071,174.38340000000002,0.0392,458.0,0.014,0.0186,0.0037,0.003,0.0027,1.2541,3.1664,0.01166,0.0051,3.798,0.0334,0.2889,0.0981,20.760000000000005,4.6307,5.402220000000001,2.8715599999999997,0.0042,0.0033,411.0403,665.5399,53.0207,38.8947,630.303,14.108,74.2707,0.0,730.7778537509649,125.4902,153.0583,313.2867,761.5764,517.7914,328.7356,0.0,472.381,30.1733,510.63829999999996,0.11479999999999999,0.0071,0.0023,1.0239,405.122,73.572,15.33,0.44,1.0219,0.6543,264.272,0.5671,4.98,0.0877,530.2409,1.9614,11.54,0.2936,0.05339205625920182,0.0315,49.9274,0.5021,0.0119,0.05484628329213505,49.9274
435,3063.69,2382.18,2244.5,1830.2771,1.2287,90.00890000000001,0.1207,1.3789,0.034300000000000004,-0.0018999999999999987,0.9753,196.1369,5.7425,420.94449999999995,9.7394,0.9794,12.4716,1.4046,-5564.0,2365.75,-2117.2500000000005,7959.511209351403,1.2937,68.1333,1.8111,86.15,8.8424,50.0752,64.326,66.1354,86.8271,117.84160000000001,4.14,0.34826220194369784,345.2382,10.2311,133.8964,0.9963,141.2827,4.584,2833.0,0.9452000000000002,4.5412,-0.2626999999999987,10.5364,10.1343,20.2627,0.9086,151.0164,99.0183,465.9715,0.0,0.0203,-0.038299999999999994,0.046,-0.010299999999999988,-0.0218,-0.03859999999999999,0.003899999999999998,0.0052,7.4735,0.1211,2.4479,0.9704,1783.0385,0.2319,8775.8001,-0.007400000000000002,0.00019999999999999955,-0.0005000000000000003,-0.00010000000000000002,9.999999999999998e-05,-0.009300000000000006,0.00010000000000000011,0.009200000000000019,-0.0115,-0.05040000000000001,-0.0611,0.9791599999999999,101.52218,230.56484,0.46468000000000004,0.9491999999999999,0.0,750.1885,0.9896,58.4618,0.5958,0.9545,6.635562261714673,15.87,3.247,2.891,3.283,-2.458,0.9983,2.4201,39.4156,98.99999999999999,137.5,110.8,87.5,1066.9484202337228,0.5548,10.67,0.0031,0.1053,0.06019999999999999,0.0389,13.019,3.832,11.841,0.3057,0.23,0.0476,316.0,237.0,4491.0,8471.0,0.099,0.101,0.13299999999999998,3.4,1.0,0.176,0.45520000000000005,0.1556,0.2942,0.6339,0.6295,0.1474,1.038,16.66,0.303,17.62,32.185,0.1544,11.37,28.576,0.303,6.88,19.7,0.555,21.85,17.86,0.1737,4.09,87.429,0.0594,0.0593,0.12591556494227943,0.0671,0.12269999999999998,0.0399,0.1207,0.05779999999999999,4.9886,0.0035000000000000005,0.0642,75.7468,0.1643,995.5,0.015199999999999998,0.0115,0.0045,0.0046,0.003228616836312285,1.3054999999999999,4.11466,0.025359999999999997,0.0133,4.0244,0.0495,0.2083,0.1053,20.39,5.7346,8.1287,3.3972,0.003,0.0026,175.4782,0.0,66.73,212.1148,99.3607,25.3071,0.0,293.3333,154.7293,319.9565,648.3092,562.5215,103.2342,0.0,0.0,0.0,0.0,39.0033,0.0,0.11309999999999999,0.0094,0.0026,1.4869,406.486,77.018,16.52,0.88,0.9602,0.1042,257.312,0.6303,7.55,0.24160000000000004,530.3364,2.027,9.92,0.2944,0.019019999999999995,0.01526,82.32099999999998,0.5006,0.012000000000000002,0.027499999999999997,39.1032
436,2998.89,2532.66,2189.3556,2363.6412,2.1415,83.4233,0.1246,1.4108,0.0095,-0.0025999999999999994,0.9484000000000001,199.4045,6.5451,404.2949,9.8668,0.9702,12.5757,1.407,-5525.25,2653.5,55.38377117577848,7959.511209351403,1.2725,71.9444,1.9,84.525,8.7932,50.1146,63.77579999999999,66.2803,86.7223,118.023,79.27,3.05,348.3264,9.9561,134.5018,1.286,141.9027,4.537,2861.0,0.9549,4.844477810919494,-3.753599999999999,10.4387,17.17,23.7536,0.9155,148.74,108.9295,466.96454,0.0,-0.010600000000000002,-0.002999999999999996,-0.002499999999999996,0.016499999999999997,0.0025999999999999994,-0.027399999999999994,-0.018900000000000007,0.010699999999999994,7.684099999999999,0.1349,2.4604,0.9888,1804.682,0.2029,9656.05,-0.0013999999999999874,-0.0012000000000000001,0.0011999999999999995,-0.0003,0.0,-0.015800000000000005,-0.0005,-0.0561,-0.0134,0.007299999999999974,0.0125,0.9763,101.04899999999999,230.9564,0.4442065641421844,0.938,0.0,809.3271,0.991,58.866800000000005,0.5849,0.9632,6.2876,15.85,3.202,2.822,3.398,-1.56,0.9985,2.3936000000000006,41.0626,203.91867877022486,85.6,76.1,74.0,384.678,0.7449,4.05,0.0067,0.11790000000000002,0.0661,0.0427,9.1416,3.9839999999999995,10.677,0.4594,0.31,0.061099999999999995,1552.0,290.0,8907.0,0.0,0.132,0.041,0.16799999999999998,5.408304480808008,2.0,0.16500000000000004,0.8986,0.1371,0.34869999999999995,0.6637000000000001,0.9576,0.3441,0.34500000000000003,21.07,0.496,6.18,25.091,0.2068,4.29,64.25,0.207,9.08,19.69,0.312,6.99,20.96,0.1156,7.14,34.006,0.0733,0.0338,0.0192,0.0183,0.0401,0.0825,0.0713,0.0194,4.4412,0.002,0.0748,158.61,0.0546,882.0996,0.0165,0.0164,0.0026,0.0059,0.0039,1.0968,3.7257999999999996,0.0,0.015500000000000002,1.6359000000000001,0.0257,0.21199999999999997,0.12,16.48,5.2848,6.385479999999999,3.4296599999999997,0.0069,0.0043,696.7062,0.0,60.8701,0.0,0.0,28.0078,241.89879999999997,690.6949,0.0,768.0,110.57400000000001,0.0,300.5464,377.2487,180.8858,0.0,0.0,19.4211,0.0,0.1137,0.0083,0.0023,0.9750199999999999,401.31519999999995,75.89200000000001,15.848,1.08,1.0594,0.7241,261.028,0.6673,4.620000000000001,0.0606,531.8455,2.2544,8.64,0.2994,0.021499999999999995,0.01184,56.41684000000001,0.5022,0.0097,0.014699999999999998,65.0365
437,2948.09,2480.05,2200.9889,1054.524,1.383,100.18,0.12009999999999998,1.4463,0.007300000000000002,0.004599999999999999,0.9652,202.1117,9.9572,412.7251,9.4618,0.9794,12.5429,1.4034,-5406.75,2540.0,-4730.5,-159.75000000000034,1.306,75.94440000000002,2.6111,83.44480000000001,8.5571,50.39229999999999,64.7149,66.145,87.2353,118.052,78.29,2.791,352.8682,9.9764,133.8973,1.095,136.4782,4.591,2857.0,0.9497,4.6917,-1.1836000000000009,10.4593,9.1736,21.1836,1.4687,149.1718,192.98320460281312,468.832412024248,0.0,0.002299999999999997,0.005499999999999996,0.0052999999999999905,0.06770000000000001,0.009000000000000003,-0.010800000000000006,-0.0005999999999999954,0.024600000000000004,7.4342,0.1346,2.4469,0.9915,1791.7535000000003,0.2403,8765.58,-0.028900000000000012,0.0014000000000000004,0.0007,-0.00010000000000000002,0.0,-0.0428,0.0,-0.018800000000000004,-0.0122,-0.0954,-0.014100000000000014,0.97834,101.3014,232.48792,0.463,0.9486000000000001,0.0,739.7936,0.9913,58.437200000000004,0.5994,0.9605,6.3004,15.77,6.611550907987778,3.4317044718326777,3.7719031493943245,0.04729999999999975,0.9942,2.2757,39.4846,144.0,90.5,57.599999999999994,56.7,252.891,0.11600000000000002,6.43,0.0038999999999999994,0.1018,0.0552,0.0559,7.8864,3.9959999999999996,18.8,1.0415,0.22,0.0524,180.0,343.0,1799.0,701.0,0.172,0.094,0.20899999999999996,3.2,1.8,0.085,0.5868,0.1125,0.2945,0.5322,0.8078,0.2199,0.217,15.22,0.71,4.84,24.267,0.1575,4.9,20.108,0.279,4.740000000000001,19.57,0.223,5.85,16.15,0.1038,6.17,61.256,0.07089999999999999,0.0545,0.0947,0.0337,0.044,0.0769,0.0686,0.0685,5.0286,0.0064,0.0244,98.5042,0.08560000000000001,2167.0,0.02,0.0114,0.0019,0.0064,0.00248,1.0152999999999999,2.55956,0.0146,0.0252,3.3570000000000007,0.027,0.19990000000000002,0.0779,16.631,4.1624,5.595541491906234,3.611747613285988,0.0021,0.003,752.9412,0.0,40.1318,38.0298,438.8106,35.1425,400.4608,0.0,730.7778537509649,0.0,49.7784,488.2108,712.037,0.0,278.4553,0.0,0.0,15.5897,0.0,0.1139,0.0094,0.0024,0.5151,400.254,78.954,11.61,0.96,0.9984,0.3869,264.272,0.5671,4.98,0.0877,531.3346,2.2421,8.49,0.36890000000000006,0.02866,0.01142,45.48114,0.5015,0.0126,0.0338,20.3091
438,3028.65,2455.14,2228.0555,1816.9286,1.2244,100.22559999999999,0.1231,1.4554,-0.0267,0.002699999999999997,0.9522,202.9727,9.870000000000001,406.5015,9.941,0.9611,12.469,1.41,-4173.957016448832,1999.2406133705383,-1978.7500000000002,289.5000000000007,0.7537542088049035,65.5778,2.0333,85.6591,8.8249,50.3878,64.1536,65.8859,86.8889,118.3554,39.581999999999994,4.17,358.5445,10.0329,126.0773,1.3808,144.9164,4.551,2908.0,0.9519999999999998,4.7045,-10.1291,10.9085,27.224599999999995,30.129100000000005,1.0665,154.5673,71.63810000000001,463.2777,0.0,-0.0344,-0.010000000000000002,-0.036599999999999994,-0.004700000000000001,0.04189999999999999,0.016599999999999986,-0.013900000000000003,0.032499999999999994,6.7781,0.1345,2.3986,0.987,1832.2865,0.1556,8701.0799,0.00649999999999999,-0.0017999999999999995,0.0037,0.0,0.00020000000000000004,-0.0279,0.00010000000000000011,-0.010599999999999995,-0.004700000000000001,0.07119999999999999,-0.010100000000000022,0.9780200000000001,101.60316,231.35088,0.46155999999999997,0.9482,0.0,750.9807,0.9908,58.648799999999994,0.5996,0.9648,6.3447,15.79,3.742,2.745,3.149,0.0946000000000002,0.9961,2.3505,37.9038,95.99999999999999,96.6,37.7,47.3,144.1389,0.2699,5.13,0.0046,0.0951,0.0335,0.0403,8.7925,11.499,9.419,0.3956,0.45000000000000007,0.0602,2463.1567876450554,1314.4713188521737,4125.0,621.0,0.28300630366988744,0.2220427899036159,0.49299093813107486,1.8,0.9,0.074,0.5398,0.07390000000000001,0.2794,0.5831,0.9636,0.3091,0.254,15.66,0.512,7.92,15.731,0.1625,3.4700000000000006,64.20199999999998,0.258,9.17,13.3,0.316,6.47,16.44,0.22609999999999997,11.97,92.95199999999998,0.1336,0.05999999999999999,0.0374,0.052099999999999994,0.10029999999999999,0.0728,0.1086,0.071,2.8209,0.0035999999999999995,0.12813333880455638,69.1223,0.0465,1759.5,0.015899999999999997,0.0121,0.0041,0.0042,0.003657233672624571,1.65410371435064,4.938688152744001,0.05753999999999999,0.0284,2.2468,0.030999999999999996,0.408,0.0836,8.98,1.9869999999999999,5.6675,6.6623,0.0027,0.0043,125.38010000000001,0.0,116.5046,208.46489999999997,214.5078,26.9027,90.5313,388.4427,600.0,102.116,0.0,239.2011,439.2157,782.7027,218.4615,880.2768,324.8322,86.7725,0.0,0.10960000000000002,0.0078,0.0026,1.3124,408.578,81.122,18.4,1.04,0.9605,0.2173,265.826,0.8085,8.479999999999999,0.17526,528.6918,2.3251,10.2401,0.2349,0.02166,0.017199999999999997,87.3692,0.5014,0.0109,0.0076999999999999985,264.7525
439,3014.42,2442.51,2212.3,1807.5841,0.9815999999999999,92.37,0.1212,1.4159,-0.006800000000000002,-0.007299999999999999,0.9710999999999999,202.1607,8.2841,416.767,9.4764,0.9743,12.7051,1.3701,-5312.75,2483.5,-3432.25,-90.99999999999994,1.3598,70.8778,2.4222,85.93309999999998,8.8215,50.6088,64.054,66.3826,86.4386,118.5238,81.31,3.1360000000000006,366.0436,9.9171,142.9491,1.268,141.2573,4.619,2878.0,0.9471,4.5499,-1.2954999999999985,10.4353,12.7055,21.2955,1.5069759639522515,151.1009,192.98320460281312,465.64326,0.0,-0.023600000000000003,-0.02630000000000001,-0.0493,0.007099999999999995,-0.018300000000000004,-0.0174,-0.07160372205962383,0.015699999999999992,7.717800000000001,0.1337,2.4042,0.9897,1867.9058,0.1774,8635.06,0.1644,0.0014999999999999998,-0.0038000000000000004,9.999999999999996e-05,0.0,0.0911,0.0002,-0.0824,-0.0099,0.0036000000000000185,-0.05340000000000001,0.9818,102.07059999999998,231.1461,0.45975999999999995,0.9537,0.0,747.6076,0.9629,57.01840000000001,0.6131,0.9778,6.5175,15.880000000000003,4.185,2.594,3.045,-0.6149999999999999,1.001,2.2673999999999994,33.3658,114.0,151.9,168.4,55.8999,679.767,0.0893,8.77,0.0043,0.1333,0.065,0.0561,7.4999,3.9749999999999996,10.499,0.5485,0.35,0.0339,702.0,306.0,1032.0,1135.0,0.184,0.073,0.23,3.2,0.6,0.12,0.4924,0.1267,0.3766999999999999,0.5970000000000001,0.7452,0.2707,0.191,21.08,0.803,13.53,19.034,0.1867,4.68,35.313,0.094,15.52,26.629999999999995,1.164,6.240000000000001,20.89,0.2921,11.98,69.413,0.1146,0.0484,0.0427,0.0687,0.0808,0.0789,0.028200000000000003,0.0946,3.5355000000000003,0.003,0.033,136.9412,0.0254,571.2002,0.0123,0.0133,0.005400000000000001,0.0047,0.0006,0.9678,2.708,0.047420000000000004,0.0047,4.6276,0.0318,0.3991,0.0226,17.977,3.4433,5.61716,3.1123000000000003,0.0027,0.0019,954.1284,768.4932,47.9835,30.0677,0.0,20.4703,0.0,485.7219,184.2055,86.6565,821.9175162538841,441.8319,454.755,39.3305,604.4728,841.0256,352.3179,54.8223,383.6735,0.1138,0.0123,0.0029,0.8273,400.814,73.254,14.53,1.33,0.9533,0.12349999999999998,250.574,0.8561000000000001,3.93,0.1129,531.1754,2.0396,8.09,0.2678,0.03188,0.016203159670553254,60.57058,0.497,0.012399999999999998,0.0498,160.5042
440,2999.01,2447.29,2217.7556,1349.3451,1.2793,105.31,0.12369999999999999,1.5554,-0.012699999999999996,0.004099999999999999,0.9530999999999998,199.3222,3.3901,400.1254,10.5147,0.9712,12.4796,1.4016,-5645.5,2663.5,-4065.4999999999995,-1871.7500000000005,1.2744999999999997,65.3556,2.5889,86.11969999999998,9.043,50.36,63.874399999999994,65.8445,86.5358,117.6784,78.68,2.0959999999999996,352.3191,9.8237,142.9055,1.2544,141.4764,4.609,2830.0,0.9417,4.6761,-12.1373,10.6289,25.3682,32.1373,1.0349,149.7355,120.77620000000002,462.151,0.0,-0.020900000000000002,0.0205,-0.0005999999999999967,-0.058800000000000005,-0.004000000000000002,-0.006899999999999994,-0.017999999999999995,0.01860000000000001,7.4649,0.133,2.3563,0.9878,1824.7066,0.1939,9101.3,-0.018100000000000012,0.0019000000000000009,-0.0025,0.0,0.00020000000000000004,0.02880000000000001,-0.0001,0.002200000000000004,-0.0061,0.05949999999999999,-0.0616,0.98202,102.07032,232.8236,0.46968,0.9441,0.0,803.7863,0.9907,55.732,0.5927,0.979,6.213,15.74,2.723,2.884,3.5310000000000006,0.7568999999999998,0.9995,2.4066999999999994,37.0159,97.99999999999999,61.0,114.6,63.900099999999995,488.1899,0.76,6.080000000000001,0.0037,0.0759,0.0323,0.044,6.8445,2.029,12.252999999999998,0.4782,0.51,0.0996,1238.0,248.0,1862.0,434.00000000000006,0.08800000000000001,0.089,0.327,2.0,1.1,0.088,0.6523,0.1477,0.3169,0.5788,0.7077,0.3838,0.245,17.19,0.562,9.61,32.269,0.0729,10.94,51.982,0.275,6.33,17.06,0.331,5.53,15.19,0.0854,5.1,66.498,0.0852,0.0434,0.0548,0.0953,0.076,0.12079999999999999,0.0741,0.052000000000000005,5.0956,0.002,0.0705,160.2888,0.0328,2216.8999,0.014199999999999999,0.0116,0.0039,0.0058,0.0017200000000000002,1.42306,3.1013200000000003,0.051699999999999996,0.0174,1.3286,0.029700000000000004,0.3949,0.1069,18.195,2.129,3.9321,2.457,0.0025,0.0035,254.0806,0.0,59.8509,45.800000000000004,23.1869,25.8658,52.1534,407.2901,211.1922,0.0,162.0748,0.0,0.0,412.2392,279.5699,759.8662,466.3317,63.8037,0.0,0.10960000000000002,0.0078,0.0026,1.1692,413.498,73.938,10.85,1.01,0.9136,0.3709,261.04,0.6375,4.4,0.07749999999999999,534.5045,2.4213,10.13,0.24309999999999998,0.007799999999999999,0.0112,143.3273,0.5023,0.014,0.007799999999999998,143.3273
441,2988.66,2533.49,2194.6444,999.4387,1.3259,101.9767,0.1205,1.4459,-0.0408,0.011299999999999998,0.9522,202.0238,8.3038,410.2354,10.5814,0.9687,12.4869,1.3843,-6345.0,3169.25,-5014.5,1575.7500000000002,0.9703,63.3444,3.3111000000000006,85.9034,9.2171,50.4176,64.0491,65.9275,86.2908,117.3928,14.26,6.131785477474615,361.4082,9.8535,150.9745,1.1146,136.2727,4.601,2902.0,0.953,4.6326,-8.6082,10.2288,22.8155,28.6082,1.0724,141.2627,102.91660000000002,462.7217,0.0,-0.0242,-0.078,-0.020099999999999996,-0.071,0.008600000000000005,-0.1008,-0.0192,-0.0562,7.200200000000001,0.1268,2.3295,0.9853999999999999,1833.0548000000001,0.2357,9084.18,-0.020699999999999996,0.0017999999999999995,-0.0014,0.0,9.999999999999998e-05,-0.050199999999999995,-0.0002,0.009900000000000016,-0.0104,0.004699999999999995,-0.08579999999999999,0.9820599999999999,100.80000000000001,233.47916,0.4698,0.9529,0.0,752.0224,0.9904,59.807300000000005,0.5973,0.978,6.293999999999999,15.82,4.21,2.584,3.1050000000000004,-0.0946000000000002,0.9965,2.3167,34.9436,81.0,65.2,122.8,47.1001,135.99,0.1384,4.98,0.0033,0.1302,0.12252546373994323,0.10573574624615825,7.639600000000001,4.121,5.663999999999999,0.3863,0.6100000000000001,0.06129999999999999,326.0,509.0,10046.0,102.0,0.08,0.048,0.065,3.0999999999999996,0.8,0.078,0.795,0.1095,0.34359999999999996,0.4956,0.8384,0.3199,0.165,15.67,0.639,9.66,17.086000000000002,0.1608,6.82,44.949,0.097,7.07,20.99,0.7829999999999999,6.81,17.37,0.1456,7.4,49.148,0.0931,0.11206965068173358,0.0352,0.0522,0.0904,0.1361,0.06509999999999999,0.0403,3.6946,0.0022,0.0729,125.28959999999998,0.1658148934372983,840.4004,0.012800000000000002,0.0165,0.0043,0.0043,0.0010800000000000002,1.90752,3.1412000000000004,0.049,0.0103,3.5082000000000004,0.0314,0.3517,0.0774,15.899999999999999,2.166,4.4313,2.8576,0.0023,0.002,483.5784,0.0,49.6278,200.33899999999997,6.4731,21.5302,82.1312,384.5121,154.1026,175.1244,73.5211,0.0,135.0198,338.1818,71.7401,731.4286,0.0,41.3959,637.037,0.10960000000000002,0.0078,0.0026,1.2493,413.63,72.696,11.76,1.3499999999999999,0.9772,0.0926,261.5352,0.67914,7.766,0.1543,527.8727,2.2436,7.56,0.3092,0.019119999999999998,0.010959999999999998,93.79597387670088,0.4978,0.0179,0.029199999999999997,67.4053
442,2925.34,2521.85,2184.8889,905.1500999999997,1.3378,106.69,0.1226,1.4872,-0.006500000000000002,0.006599999999999998,0.9632,203.9564,10.9891,416.8213999999999,9.7173,0.9547,12.4333,1.4027000000000003,-6190.0,3046.0,-4281.75,1521.2499999999998,0.9768,67.9111,2.0889,86.2857,8.5855,50.3174,63.9733,66.0928,86.8774,118.8308,78.33,2.8089999999999997,362.2627,9.521547393026308,141.9491,1.2221,135.7418,4.601,2852.0,0.9492,4.5429,-0.8044999999999997,10.0101,14.507199999999997,20.8045,0.8427,142.9455,70.9087,465.18924,0.0,0.0027999999999999995,-0.023,0.03409999999999999,-0.023000000000000003,0.010600000000000002,0.000900000000000003,-0.027499999999999997,0.017500000000000005,7.041299999999999,0.1389,2.3905,0.9812,1745.0393,0.1923,9045.3498,0.04189999999999999,0.0014999999999999998,-0.0025,9.999999999999996e-05,-0.0001,0.010199999999999997,-0.0001,0.05170000000000001,-0.0118,0.046100000000000016,-9.99999999999779e-05,0.9813,100.98022,232.75504,0.4603999999999999,0.9448,0.0,762.3597,0.9908,59.06609999999999,0.5968,0.9786,6.2911,15.959999999999999,3.438,2.72,3.191,0.04729999999999975,0.9998,2.3322999999999996,42.2967,116.0,233.8,195.1,52.2002,187.3051,0.2247,7.22,0.0061,0.2625501724224074,0.05500000000000001,0.0537,9.0399,7.845,6.025000000000001,1.501023222841332,0.5,0.0279,522.0,675.0,3051.0,78.0,0.135,0.066,0.24799999999999997,2.4999999999999996,1.0,0.092,0.8273,0.1027,0.3367,0.4794,0.5985,0.21890000000000004,0.3910000000000001,19.26,0.346,9.34,31.3149,0.1116,3.7899999999999996,31.456000000000003,0.31,5.78,15.36,0.8389999999999997,11.52,25.94,0.3723,5.91,96.41,0.10670000000000002,0.0723,0.1081,0.0366,0.1243,0.1226,0.0215,0.0591,3.0549000000000004,0.0033000000000000004,0.071,72.5696,0.0348,613.7998,0.0184,0.0183,0.006500000000000001,0.0044,0.0014399999999999999,1.61052,3.5120799999999996,0.0175,0.0215,2.6577,0.026,0.447,0.0415,24.835,4.1347,6.80488,4.560007613285988,0.0042,0.003,841.3002,817.5071,71.389,71.2559,5.1274,14.6928,718.4181,0.0,314.0065,316.5447,159.4771,0.0,0.0,78.3242,337.2325,0.0,722.963,55.1432,0.0,0.10960000000000002,0.0078,0.0026,0.96296,408.05800000000005,77.7664,17.464000000000002,1.2919999999999998,0.9449,0.0789,269.174,0.7957,7.61,0.202,536.44,2.0978,6.78,0.3154,0.02054,0.012979999999999998,100.4873538767009,0.498,0.012999999999999998,0.0328,71.5333
