,feature_26,feature_34,feature_54,feature_57,feature_60,feature_64,feature_78,feature_100,feature_112,feature_118,feature_123,feature_132,feature_133,feature_165,feature_205,feature_239,feature_276,feature_283,feature_337,feature_391,feature_416,feature_435,feature_478,feature_563,feature_569,feature_573,feature_580,feature_581
823,1.2617,8.6527,4.633,0.9227,15.3073,25.3082,0.00020000000000000684,0.025100000000000008,231.4826552864898,58.69870000000001,4.410000000000001,0.9961,2.2771,0.086,0.096,0.007599999999999999,0.0758,0.0097,10.5928,0.6175,8.6477,16.485,5.9828,262.12259786818817,2.419407835003206,7.519999999999999,0.01889968332493694,0.003505268927078788
824,1.2687999999999997,10.095633903464792,4.612,0.9342,23.955500000000004,11.31,0.0008000000000000081,-0.023299999999999998,231.86738277887355,58.3318,3.2,0.995,2.3248,0.111,0.0865,0.0046,0.0527,0.007,9.6539,1.3943,7.5707,11.4286,4.3641,262.5404760481527,2.4425847727415793,6.59,0.01667293633002845,0.005657323827291825
825,0.9688,9.3998,4.592,0.9348,25.528200000000002,10.2433,-0.015699999999999995,0.0028000000000000125,231.47585806893062,56.1472,3.024,0.9977999999999999,2.366,0.086,0.1659,0.0044,0.1272,0.0087,8.5956,0.6217,6.568500000000001,13.419399999999998,5.632499999999999,261.892,2.7683,8.45,0.012425470321441152,0.002341946903709459
826,1.3348000000000002,9.6515,4.603,0.9324,-1.2163999999999995,12.5907,-0.03450000000000001,-0.03439999999999999,230.836,57.2403,4.185,1.001,2.2673999999999994,0.131,0.10559999999999999,0.0049,0.0576,0.0046,12.4974,1.3234,4.1176,21.5771,10.918700000000001,269.728,4.341399999999999,9.01,0.0118,0.0039000000000000003
827,1.3163,8.5801,4.589718168901749,0.9271585032684205,4.620899999999999,17.8428,0.037299999999999986,0.0,232.04509112685287,58.6659,4.44,0.9988,2.3499,0.155,0.0843,0.0046,0.05729999999999999,0.0086,9.7813,0.9856,7.089,6.2298,5.9706,264.272,1.8844,9.62,0.01818157725365132,0.0028675278261928523
828,1.2922,8.7495,4.575,0.9299999999999999,23.3109,8.77,-0.006000000000000002,-0.013999999999999997,231.79013939614637,58.3569,3.2,0.995,2.3248,0.129,0.2706,0.0014,0.1512,0.0084,9.8889,0.8285,11.5541,7.970600000000001,4.9295,262.4615286782491,2.4364994570343477,6.43,0.0165,0.0055
829,1.338,9.3868,4.587,0.9226000000000001,0.852700000000001,12.8818,-0.0204,-0.029800000000000004,231.132,58.72590000000001,2.8029999999999995,0.9956,2.2717,0.025,0.1802,0.0070999999999999995,0.0437,0.0055,8.4953,1.0207,5.5455,4.3348,5.549499999999999,264.272,1.8844,7.91,0.0112,0.0037000000000000015
830,0.7519425322247579,8.6024,4.605,0.9312,-5.164499999999999,14.36,-0.032,0.029799999999999986,234.0516,58.3392,2.398,1.0,2.2732,0.24507310622226822,0.2761,0.0044,0.2231,0.0026,11.363,0.3906,4.2552,27.963788399291673,4.42,248.552,2.929,9.1299,0.011785588430495597,0.0038839214180004453
831,1.2937999999999998,9.2016,4.537,0.9311,0.5608999999999988,18.1846,-0.019400000000000008,0.035300000000000005,231.33010567603225,56.6055,5.76,0.9971,2.276,0.065,0.117,0.0041,0.0537,0.0019,10.0099,0.8586,5.5995,6.4928,12.159886140272093,264.272,1.8844,8.64,0.016538727034715366,0.004187043240147793
832,1.28,9.4832,4.595,0.9334,2.5827000000000013,28.552408208472155,-0.0046000000000000025,-0.027000000000000007,231.77133440363409,57.9178,3.0930000000000004,0.9989,2.3997,0.136,0.0515,0.006799999999999998,0.153,0.0056,9.5882,0.8423999999999999,6.6222,11.7188,8.328400000000002,260.308,1.2908,9.84,0.010196527438999778,0.0034603680931884137
833,1.2685,8.7556,4.657,0.9281,3.133599999999999,8.3765,-0.026600000000000002,-0.0614,230.0223,58.164199999999994,4.684000000000001,0.9986,2.1995,0.072,0.1069,0.0033,0.1672,0.0028,8.183,0.5092,11.1619,12.6922,4.2996,256.088,5.317607246475797,9.04,0.02378594834290593,0.0053537536748769834
834,0.7519425322247579,8.7588,4.607,0.9339999999999999,11.5591,13.7328,0.008900000000000005,0.03809999999999999,231.97641076884918,57.887,3.62,0.9969,2.3532,0.24507310622226822,0.2948,0.0060999999999999995,0.1968,0.0069,11.0676,0.6917,7.831899999999999,27.963788399291673,12.159886140272093,264.156,3.8954,9.27,0.0184,0.0062
835,1.3135,8.9818,4.58,0.9327,-5.3318,15.1337,0.029799999999999993,0.024199999999999996,229.9851,58.554,3.865,0.9963000000000001,2.2749000000000006,0.171,0.2231,0.0062,0.13,0.007,11.3649,1.0192,9.7945,12.7141,3.9171,268.902,4.094399999999999,11.12,0.0108,0.003
836,1.2592000000000003,9.1502,4.589,0.9341,12.307299999999996,13.2064,0.0022999999999999917,-0.028800000000000003,231.09040794864342,59.012699999999995,3.0930000000000004,0.9989,2.3997,0.123,0.1702,0.0060999999999999995,0.099,0.0029000000000000002,9.202,1.2911,4.2411,11.1177,12.159886140272093,244.482,4.2866,12.41,0.02328109461362165,0.0077031819482335845
837,0.7519425322247579,8.7487,4.612,0.9342,2.5209000000000006,28.552408208472155,-0.0455,0.005599999999999992,231.46454026034314,58.6473,3.4340000000000006,0.9976,2.3237,0.24507310622226822,0.2223,0.005599999999999999,0.2608,0.0070999999999999995,9.3591,1.0293,12.0475,27.963788399291673,4.3093,263.542,0.8651,9.32,0.022,0.006500000000000001
838,1.2847380008464275,8.636615128121202,4.602056731176167,0.9247997523662046,3.6145491930392186,12.799680547785231,0.0023134174329766145,-0.026095182370827995,230.99900732358145,56.41086224678737,4.397213869224531,0.9974160288176683,2.2753320576353366,0.12480639355932428,0.22253712289830407,0.0029945745161787467,0.0885315399080669,0.006954007204417076,10.045473279741756,0.7425836786291787,4.778254930071898,17.30020040975884,5.038842728925548,265.4240765418798,2.724783204955273,8.506215665998834,0.018461872542938036,0.006677984839125651
839,1.2996733356452232,8.664577241339963,4.5978002840747,0.9303737617572744,5.225292813098585,16.046046283180697,0.02335277823172192,-0.012037475535393652,232.29776614674944,58.65005604509078,3.73679619966989,1.0005158885172996,2.3900565418891113,0.1404839341022099,0.19208043684795117,0.005122740988466851,0.12074006755084021,0.0060158885172997235,8.965032063103672,0.5691169528002419,6.447951658939699,10.041438772207908,5.6367078814109695,261.5505606209756,2.5959464238884666,8.31725901153315,0.013408636733879199,0.002901398125348409
840,1.0465755786840167,9.871485743152899,4.585948339844765,0.9336422509767148,24.018551314876998,24.914100447925097,0.007640405271660867,-0.016745942386822605,231.78863088912902,58.52130642350331,3.729271142366452,0.9980607934573104,2.3474403198416045,0.10774169922382608,7.004105643771368,0.00434529541074,0.04353607667860783,0.003281457519404348,12.660648451106363,0.7717837330829208,7.161615060063569,12.984400516957116,12.159886140272093,245.8598245600885,2.5960565655038113,9.732168213781478,0.02344810082496592,0.007014130857145646
841,1.3383946053070817,8.899490135885175,4.626042341712061,0.9231830633151755,0.03046719472304904,14.1786860214284,-0.0497079455299603,-0.007855222347705644,229.99845696345,56.42828787806697,2.9112193501572636,0.9960228541901949,2.2713632827744745,0.0858370102443603,0.23113467764730866,0.00296444329618687,0.029857020578678478,0.006351217970116642,8.453837707000677,0.6905651272199549,4.855047104152803,13.462508942680573,5.108435283253529,265.9619596705807,3.5945516204286756,10.954773640497953,0.007560209124980764,0.0027017982309728242
842,1.3051615531854082,8.741644573960835,4.597164892722391,0.9310615250314421,9.55778674953373,28.289137158500008,-0.00614005744142318,0.03364529481235298,231.6073793112745,55.788337979715386,3.6344915245563523,0.9979376978091081,2.330117581792771,0.10437697809108168,0.0982052373709298,0.004567798614971521,0.13626025791965876,0.0044625612440417186,6.66508847259311,0.8370130032979708,4.5219765336617055,11.024648499796898,6.333065202416017,264.5294326475901,3.1672517592356613,9.578129661310694,0.03919886584994957,0.012699940237837905
843,1.290590614236715,8.819628615382415,4.604924837830193,0.9337370469288164,-1.4844126223138066,14.140006241487654,-0.010599732921956517,0.01264143470065239,230.5097270366162,59.22020537873693,3.516004961243239,0.9988512781286473,2.355300991820797,0.09930064867922717,0.19236375430531402,0.005437046928816425,0.13065108711413004,0.002448187715265702,10.175802825902444,0.6440129731566924,5.422201755023164,9.654805269348001,4.790446666872593,250.88184509473476,2.657715530269689,8.236657764065217,0.01941208384463318,0.006536634492853183
844,1.2801786870683776,8.715441707624525,4.629339951680158,0.928970779298958,4.42860248448564,12.48678318032852,-0.0040621828504991304,-0.03184472614713181,231.25194281475208,58.4406468162633,4.098528977230012,0.9998293354808818,2.3034812927579242,0.11810008053306997,0.16109320578220893,0.004068334675551166,0.15050152638468797,0.00469522553302621,8.741937865307621,0.4725248248203577,8.675568989916426,11.38756772091412,4.929070988523218,258.5815021337221,4.003136571730442,8.835110753186356,0.017627981501566803,0.0039473017811612575
845,1.0587554563899633,9.608446854525951,4.597997030425997,0.93462008908722,25.056623512451683,10.56315161777058,-0.010752449898552003,-0.005026124705926813,231.5932573488335,56.80225563343171,3.076773867748779,0.9969604157403603,2.353646117322445,0.09349628803249695,0.14209178920878965,0.0044599703042599755,0.10486106166315907,0.008190252413790207,8.91293286499166,0.853365285356286,6.869011194646739,12.822455591396201,5.252168330383234,262.08644652956514,2.670633793596027,7.892276170382226,0.013699079465785574,0.0033360677179281417
846,1.1132300841281355,9.71366430111377,4.572604329739195,0.9308757597379301,25.30717957144664,9.994178402673425,0.013979886120022867,0.019985465975271607,231.3975696626091,57.011976256372456,3.1065443641331942,0.9978902124198177,2.350934525890444,0.09141274518906192,0.25877368620232083,0.006384673235989371,0.08484526889559046,0.00802340685136726,8.817928508640717,0.9066810342041102,6.3162660741897145,14.644980829433345,8.576756493992269,261.642111597105,2.890041660543984,7.8997042391120385,0.013045468563511338,0.002954513183995899
847,1.2920348442164193,8.74152651282388,4.5834856924995835,0.9329848569249958,9.03519657293964,9.58701432239388,-0.02451656111646941,-0.04638574333388898,230.31281122743235,55.471822701423086,4.1968229936692785,0.9955222841166362,2.213332514348908,0.09853431258384729,0.18779169402461246,0.005475715375020835,0.05573826276622772,0.0035839959332555444,11.74061933158613,1.4773466979550172,4.450187847638481,6.229353453484081,5.495752702557003,264.60011344331724,2.1506244593535926,7.816657382504584,0.01737795297116233,0.004651525056804499
848,1.3060469415267817,9.442214759261946,4.580963015362716,0.9327056898416279,24.400218213360194,11.569999129789512,0.021404315096584144,0.03500459938865466,231.53225945264435,58.47104058433677,4.218451863922381,0.9967214793854913,2.308023992632223,0.09231768615773943,0.23308051332581398,0.004751351387389348,0.05127031752614903,0.009188809844791198,8.537670701915866,1.0654154118211754,4.809692518975766,15.44013243863097,9.326623274013414,261.91642512018626,2.6015215437667583,7.1163537231547895,0.016045902866360574,0.00428898672913801
849,1.3198034155587823,8.763290078342449,4.5324102466763465,0.9242614272750677,2.0905424355099678,13.759982988250071,-0.023248161042973205,-0.05037005197702872,230.45885650489143,57.83846048836026,3.0973099744405643,0.9989228545501354,2.349075041667439,0.06376663641824643,0.34824150153541916,0.005042994802297128,0.04860516624067608,0.006053809091689235,9.528628649507585,0.7051079333216633,6.92432640713714,3.492377255956147,6.813213231650307,261.83612512628264,2.2989950275367197,8.859387014324401,0.006867106699895752,0.004163555086759886
850,1.273839396078115,8.612572016938673,4.616036187787513,0.9329733852325003,1.8719462562732607,16.798109270561675,0.004344666172462486,0.0056109931656365105,231.86090198134968,57.9388227360192,3.6142923325177794,0.9974770040112515,2.358939301737526,0.08806459069999102,0.16768731302997394,0.0057770040112514595,0.10520376497113643,0.009084883226874495,11.323342595814774,0.7218575655864559,8.12355173952214,12.9253228699435,8.038539425588255,262.1505305957983,1.0413482892774322,8.951575843124607,0.03196880039711796,0.007186215347830729
851,1.2927494307281484,8.818422916721188,4.589452050019074,0.9316853530766296,-2.5224442628145956,10.481053370217442,0.03192267937992518,-0.0012564362941689666,230.91088927938176,58.72012917456273,2.890850457338707,0.9979255011513518,2.2879884053984068,0.06964908852462903,0.25467332544418464,0.003847733465499963,0.07825867852081426,0.002384088844833346,10.913469602470318,0.9155777254742286,7.408415958824099,8.94572003964999,4.307379087884221,263.80396931639524,2.189801631005017,7.177480619140705,0.020806492900771183,0.004675202562730903
852,1.3082972471756016,9.109982568224943,4.579963575319378,0.930762736045717,0.9019994040681595,17.082863936417592,-0.023333831304635882,0.024082232481520666,231.14067462296705,58.65027338641489,3.3817550144563735,0.9966162736045716,2.294826227471687,0.1058587494958289,0.10221839697372484,0.006293789340952843,0.13080419636830332,0.007379242847474852,8.405425581169844,0.8975752999656256,4.868922123504986,15.533598229900033,5.912012287394267,251.8192134276994,3.467088762207183,8.619848090109091,0.015029732677364729,0.004448581782126445
853,1.3145277130536013,8.642184346917055,4.5885759383607185,0.9313916205946793,4.450924894454132,15.416532400334429,0.03391306366979785,-0.026828236766433724,232.07577749592915,58.55453635481806,4.084140527934315,0.9996570701232392,2.3679817283528926,0.10231422769952586,0.1555011348787123,0.005695286584507111,0.0961524150097779,0.0051570701232393325,8.416565190185771,0.8024292831866482,6.696404639532503,9.857365363080964,5.828669696527801,262.60531684123646,2.320170295129074,7.744713415492888,0.01632640074483244,0.0034219355685119086
854,1.316012995450542,8.584206372784553,4.573884752937438,0.9266157327892711,4.134405211395546,16.992604215413074,0.023766631629400504,-0.01231911835366152,231.65566422485884,58.4315055921849,4.160722496104269,0.9990207727303524,2.354227145514906,0.13711740884145907,0.15236423276763164,0.004577922726964764,0.05566628179539255,0.008070145447154344,9.785737531880082,0.9052828806978126,7.133000005159225,5.576356872703093,6.230272885440443,263.5922669867357,2.000093104926143,9.507405907520297,0.015431137717432993,0.003180670433206134
855,1.3044008553437243,8.629725285255025,4.594119616122265,0.929320440029776,3.4842000698188573,17.827194564385213,0.04225472580769511,-0.003277141479105436,231.7910544758325,58.76023485829139,4.578888376971611,0.997590578739854,2.341160956055719,0.1331523901392971,0.12920464098155185,0.004365918465778183,0.12990428919780014,0.009029149479406664,11.323961593296273,0.7849531115828661,6.773184996745733,7.774269962795547,5.826366761330324,264.272,1.8844,9.545874180829758,0.021307782989425227,0.0031786829960169147
856,1.0429150360446886,9.560861070694596,4.582047012648589,0.9327862560475053,25.41478223715835,10.115461978739907,-0.0004696147041208104,0.011618809722993884,231.43568397299052,56.590964356979626,3.0663580624490256,0.9978462929644251,2.3582690749409974,0.08877757786550988,0.21355860687570707,0.005418445217353624,0.10546545320238518,0.008352802766811265,8.709689010825818,0.7679394746190953,6.43906487146724,14.048313068198073,7.143360271904645,261.76376848854227,2.8307723554917597,8.167612917006496,0.01274362558899544,0.002656288422079773
857,1.2790654086307958,8.922706218131857,4.601445873051046,0.9353506428729705,1.187600048033857,15.385701317126141,-0.01835047661254955,0.028906761250548224,230.57326442235657,58.786996425400936,4.296498965492906,0.9969337619153137,2.2031072175425988,0.02983119042343131,0.1442750738940684,0.007016880957656868,0.1920166722080232,0.011076479206850539,8.786459741010487,1.1673523424217498,4.776408276076485,12.297237519388995,4.562703360304775,254.02623472251355,3.0996277987187315,10.132671063313602,0.020108506082810368,0.005722597342307415
858,1.3201750942170327,8.95551393932465,4.581994855743021,0.9324698243373437,-4.3347864446821225,14.935319268878617,0.015912735019736203,0.03389806791991902,230.01545249738226,58.55501277291569,3.990675911810343,0.9966529360160731,2.263329836690477,0.16486198232916519,0.23187736526929378,0.0059851693815207805,0.1185065619113618,0.00673913424898952,11.646588975958787,1.0538491097518627,9.591086094388533,12.210552375328888,3.868778455886353,269.37953777479095,4.095121217076322,10.935859469874954,0.011705357606448138,0.0033222459277188286
859,1.1771059582318149,8.69917638461583,4.57869173548372,0.928815706859168,13.901364610231644,6.188642605720304,-0.02018538937202033,0.017359186383082193,231.92043867406014,57.34986903067625,4.789809261450392,0.9981307481494002,2.2899163724281038,0.1091527619691544,0.3727775199981327,0.006530865602741831,0.08296803816606983,0.0065616529032559235,9.94174195989298,0.775424480339928,5.741684286670997,13.51823755681196,11.089676876216718,262.68964774871716,2.438437563048252,9.201543280137091,0.01841730681228713,0.0028097359284449354
860,0.7519425322247579,8.89363356218908,4.597211704838668,0.9326116284979916,3.6278524381626394,12.63372437749063,-0.0006521119756363117,0.020259338427367567,232.63548318867038,58.72029101761296,2.939286513712615,0.9989777862600752,2.332683104294678,0.24507310622226822,0.307496564869122,0.003961908397175042,0.16269203565491408,0.002794707379033315,11.19345854970674,0.8133097198813265,4.248336564889076,27.963788399291673,6.301360049909405,245.9361063626874,2.938491984727874,9.25164078874058,0.015102628971376845,0.00462190063577464
861,1.2814861322931774,9.31072334706704,4.6218926563892175,0.9223159310996449,-1.2636552592603074,21.28993585539449,-0.0380262737925051,-0.03317198909265036,230.8802048661024,57.891941244147375,4.143627706201711,0.9983289827749112,2.234817446988244,0.03338643699881632,0.16527643518990104,0.0036268359026955777,0.06628994740681157,0.0033193218499408157,8.415860471395135,1.23979279413607,5.150549730067685,9.099473798564107,4.128697131698402,264.24907140473687,1.8939836375706447,10.60126600070483,0.025796497711509186,0.008322516406515835
862,1.253520755431674,9.465168934805991,4.6002179931429605,0.9336070632199588,2.4824068587807773,27.969723345110342,-0.0057015763301805945,-0.02945991105311005,231.78949647089456,57.91970498162362,3.2203852929186283,0.9986763717224445,2.391276668212078,0.1332667654965444,0.05892114580332188,0.006717174712016495,0.14991061675821532,0.005939583680732363,9.57660445968231,0.837057768925064,6.593799208750457,11.45546527938525,7.995823338631043,260.4689397990106,1.3847222646074184,9.60311967636718,0.011314956442641955,0.00376182165402403
863,1.3360815696506716,8.779684988119886,4.578862026384591,0.9315462360885406,1.951080831891265,12.621946997285406,-0.05172671470532253,0.0530649212197229,229.8787027432097,57.97491280322618,4.564260019379707,0.9984845879704864,2.203106625922298,0.1275376391145939,0.29137955483329947,0.004280645867189086,0.04615556771270092,0.005242293985243232,12.769478363752185,1.2149640193191023,9.468714411675768,9.428964521070323,3.7159674080929688,270.8725750281111,3.690310591463053,10.130626953862205,0.014834139744425497,0.00448037556050176
864,1.2190570275265802,8.76732003745304,4.608369652671192,0.9295462817123684,3.7333939835298082,18.846505905487586,0.022221876178278727,-0.015487855447311514,232.0302110247646,58.46783573218967,4.492172493658493,0.9980897985156435,2.335723285754577,0.14079597031287128,0.09981517088901753,0.0049277853004722014,0.07325221795631379,0.008900469858766184,9.690312263677258,0.9288658275766032,6.867826868506382,6.860677441642164,5.517819238281065,263.719988774887,2.032007330781697,8.898872338961157,0.019688958802021764,0.004023646295552526
865,1.307062406797932,10.092535861485649,4.575101171472109,0.9300171991502584,5.017620152815409,23.306670865000477,-0.05623746002987772,0.03687523957453083,232.06820495360253,57.38013365317638,3.199458732624218,0.9950197284370612,2.3251788871630477,0.04347044734530581,0.41057436078579707,0.00630252928680272,0.18712649092533346,0.007092412139591841,12.281008970536881,1.1285451542310758,8.505425131879626,5.234766724186645,12.140504285613307,262.6321831720577,2.2642506915844387,8.675918531118363,0.015473171993685756,0.0047932233733951985
866,1.2835472791394444,9.170365452692382,4.599611462881278,0.9335064183741834,4.654630272558192,27.773068069761973,-0.0246066543464675,-0.016748363287005137,231.60750218675452,58.16930209098662,3.0394360849943873,0.9986162176688445,2.3893064721214277,0.11152377393783233,0.06813673916399512,0.006338853711872201,0.11759815418834298,0.0067351293246222695,9.8615533304856,0.8704235052016123,6.292941550276753,10.641633216516254,8.95648124443006,261.1181985554491,1.9541411990761386,8.57362134721828,0.01022352980454883,0.004572813725505937
867,1.28868444595518,9.701481705757462,4.6311758431116825,0.9334353093939951,4.697798922322984,20.851968286312196,0.005258962658806969,0.03727578364855384,232.12188480924823,57.70150507385278,4.04645335726404,0.996655687292933,2.316413967938849,0.0872421635144615,0.358809863715349,0.004597487955547394,0.12934541703493402,0.0033556872929330025,9.76082473937345,0.985641534891623,6.105887931255091,11.748267628679963,8.298962322959385,248.24425001518267,2.632822826854088,11.127891824276924,0.029427435159896854,0.004759137788158832
868,1.2778433672732108,8.979228166628413,4.602117247361584,0.9355681757161414,1.001796664526097,16.34126758091052,-0.024775555050681825,0.017991988682070907,230.26456177740013,58.9329312625217,4.235697639354801,0.9971653235300254,2.195271699126698,0.02990447964650609,0.1217523740681411,0.007071525640758141,0.2163343604782802,0.012412042073291277,8.537834319173946,1.172596090376513,4.392170852353036,12.537426718843811,4.533906962141424,254.60250170387147,2.91783438526088,10.590470889523068,0.02100994896580305,0.0060269308214873935
869,1.130910501546374,8.937026860225043,4.625276411656805,0.9317106990403349,2.9289083723997855,19.756321663111933,0.008554212599325393,-0.029526922927866836,232.01672285927614,58.28829908615527,4.5394645904624795,0.9974460317528667,2.3228727107591483,0.12792063505733553,0.11387899862967966,0.005224908421753795,0.08771220985868472,0.009172832719940979,9.60783583726151,0.8774387673347805,6.667343042421627,7.432540409068806,5.107393166750757,263.219614603282,2.1658069574968732,8.24520147214165,0.021055334627810486,0.005071617414735087
870,1.1032287065707478,9.121097786551381,4.584857336163898,0.9336339503184385,17.20082165639586,13.16875354238942,0.008358645860299631,0.05980122279463829,232.066252025572,59.0088680359516,3.0930000000000004,0.9989,2.3997,0.11160767445071863,0.13566054026649693,0.007705282236489647,0.07745814805226796,0.0027446501061461634,7.556896407385819,1.29798717862752,4.7458318051311155,10.225421993001513,8.825773895405245,243.34483877698992,2.7294244473070908,11.291480764252375,0.022862565383095917,0.008198699245174882
871,1.0964743430469328,9.166800399232457,4.567812569093914,0.9232198538639718,24.48747333334051,10.322788798866906,0.00022341778524917824,0.057666768325888296,232.2072390436031,59.058315012316626,2.765633463054362,0.9985371635824609,2.26825658115595,0.0801418208769473,0.3070620951493912,0.005041600084704057,0.09795716464126177,0.009290254414548272,9.816020084725587,1.1064910639861067,7.109369718035104,10.947543877866455,8.738143082621,265.54965538345857,0.8567255674736418,9.382887406328674,0.03409830332518536,0.010662334882191645
872,1.2303240271734004,9.153074746495381,4.589,0.9341,12.340937380279627,13.070188249224746,0.004013462762594108,-0.026579898746140515,231.09336645660443,59.01892766864544,3.116738005714344,0.9988430743268242,2.399455219605344,0.12994909374837382,0.17990013470917066,0.005951993249742701,0.099,0.002905692567317589,9.305189167765924,1.289272685891054,4.2411,12.076674922510131,11.939305638257201,244.40776892217863,4.21042775672335,12.23751521027707,0.02301462015154123,0.007572071765383843
873,1.1172591634735274,9.631705845490782,4.586962815406868,0.9337944223110303,20.125333310176657,21.022062872094203,0.005865073037981011,-0.020753120857128562,231.55651785098252,58.68466235089091,3.517752987668024,0.9983397742368887,2.3648132138426146,0.11281407703433995,4.73228312204339,0.004928618858949094,0.06197417001982574,0.003154648074141501,11.51087614584714,0.9444221118637603,6.190736585242162,12.36384581561885,12.159886140272093,245.4017888437991,3.158050665019695,10.622370519526662,0.023392582283742545,0.007243194860799482
874,0.9846717432581152,8.557312874967025,4.56696986960384,0.9351499177118673,14.788130016341201,10.146436827137906,-0.03444527155811463,-0.031037460436998374,232.01765911495124,58.352905100552945,4.051697936399656,0.9976789087226876,2.309952361058813,0.08745195594240852,0.23580865929947925,0.008376465375741668,0.06107069248516665,0.008821660969982518,9.536348841641884,0.8222806810432873,4.338372781309779,13.808640372215704,9.94465424750714,262.00522275909157,2.4175125038681444,9.261433092914473,0.015573005736395936,0.004291551562416024
875,1.303460820895879,9.22292004280436,4.577129478686917,0.9302387597315633,12.338274130084839,22.780650302184107,0.0034684900420149448,-0.0012583283149962265,231.1668074892542,57.82811276720856,3.616462191914207,0.9982226063486407,2.3330254344275696,0.08458076691461365,0.16337942492242774,0.004345170760025506,0.05313825648449366,0.005396836423024752,9.646643462075891,0.7542989935058606,7.066559217572964,11.290713703870896,10.217615075925387,264.87744874522815,1.6183877816406755,13.412185147803608,0.004873420556461396,0.0019979099750913045
876,1.2851317999977936,8.695056976030186,4.56118495993998,0.9327285359988525,3.6306530488994992,9.616452719999117,-0.036726703975109534,0.013935556942247768,229.72390152532105,56.67305717550281,3.7961608816514216,0.9986548959984112,2.2274664639459827,0.09676064007767236,0.26941960017211486,0.0032527199991173594,0.029988375979434476,0.005074728000088264,10.971085890568132,1.201274807789137,10.661604260444273,10.357919732724255,5.437484162967273,268.71102847771925,2.7832110956475615,10.493313600547237,0.01103352929916414,0.00329302438442056
877,1.2833758315107313,8.946087533697344,4.540235062094646,0.9296059751621414,23.139130120506692,8.818304349223615,0.012264684708556406,0.036809695644168264,231.6020125679461,59.08273970230367,4.247105964768642,0.9966852593141968,2.3073277623728967,0.11333864133436902,0.1658239592241874,0.005440107136281071,0.0248272266914914,0.009026028730282028,8.832709895462093,0.8750738059363529,6.360627927706262,13.528492726261998,7.740103283652805,262.27313964161215,2.5905339679408126,5.8349140500645325,0.02087604918500871,0.004337076679991168
878,1.2831856952427778,9.020043153625958,4.616262689984094,0.9234159460437839,-0.15787864444130517,14.276001774587117,-0.020885011373376977,-0.005740231820931618,230.47198365899465,58.645687762211054,4.194588791488476,0.9961842591170363,2.1995894718845546,0.140841907300963,0.12578205537488096,0.006768381460192598,0.04794224923566328,0.0072683814601925975,11.10105275705093,1.0118362688517313,7.412773874722117,11.874287729484365,8.580505128480747,273.4455501528673,3.1522190457628048,7.84425227834235,0.00887241982668551,0.0021816069870505585
879,1.3185864243823358,8.941647719046353,4.589141500041986,0.9326062410252104,-5.420238152970292,15.609292399620253,0.01585335250004676,0.00022114219755937914,230.0779682645291,58.482204065054866,3.928756102856929,0.9962062410252105,2.257249872995858,0.1475602563025996,0.1949957473068169,0.006035921794118197,0.10909174862191884,0.007140638462184402,10.846553507875688,0.916580802092781,8.591830190630082,11.700049808163064,4.312739433868422,271.2684765236895,4.115964564201608,9.837846019752197,0.010633719532866192,0.0030313498828293526
880,1.308996976115215,8.608464944768505,4.5935980700915175,0.9279301398173128,4.924968702466915,17.42159079442113,0.03148679298771102,-0.0010808475349481988,232.15545701583196,58.67700059630487,4.1773832611031265,0.999442666101861,2.3652655622535876,0.15704484668773985,0.1218083306722565,0.004658424191078281,0.07988094985175564,0.007986545993678047,9.633165463521019,0.8255177164455096,6.860824321743773,7.373570388739511,5.84145332562146,263.3033269119221,2.137668868324349,9.333721463716422,0.016306841657571507,0.0027917066746109393
881,1.274160360454843,9.984349574502076,4.602702945921686,0.9326275243174376,24.02887187027208,11.274506977450734,0.001102101239507076,-0.016235478706911638,231.83326407311557,58.4168841029422,3.1571635934750235,0.9952478779401084,2.3259541816586298,0.11200700413169024,0.1024029190950772,0.0046852080419122494,0.06710015908317027,0.00691479195808775,9.76071215362982,1.3578464504328138,7.545439688665833,11.093306355075295,4.562379113529806,262.61984024688985,2.444442235870535,6.6240832167649,0.016551093762088118,0.005583167746565028
882,1.3126072570899605,8.9220371729782,4.5439149401550845,0.9248450342926868,23.98511201485315,11.828534324455095,0.0023851633005132055,0.07639083446941085,231.70811636140434,58.56026603967853,3.7723658129260143,0.996985485820079,2.2789519688630815,0.10325507321383512,0.14699518888327812,0.004621878776403292,0.08466831065387573,0.008772678406126376,8.643149508752005,1.109910280610959,6.482056976857733,14.71141684010771,8.63792222717328,264.5636204206125,1.4359023223782101,9.10244455945472,0.02875882231103189,0.008939123068792267
883,1.1261972439856107,8.873642686957067,4.602863670094852,0.9343332838608849,-0.7254913010880193,15.7544537400875,-0.02701523022131933,0.021824368354110918,231.36438182331008,58.756069175491376,3.71896399135038,0.9979348810916894,2.215305459570466,0.09120529338192221,0.1653668999164507,0.0063226969146339745,0.21861370719918738,0.009709919718084454,9.338328937893586,0.9566562138676098,4.340154719228087,17.025004224944325,4.512574295889784,252.89871924700955,2.929284843987353,10.19813616357127,0.01842337943148385,0.005401973053164967
