,feature_124,feature_299,feature_148,feature_435,feature_349,feature_332,feature_461,feature_164,feature_206,feature_442,feature_22,feature_60,feature_66,feature_118,feature_478,feature_133,feature_34,feature_342,feature_65
903,15.89,0.0532,0.0318,13.0785,0.022399999999999996,0.0969,31.8737,0.13,8.7,0.8344999999999999,-6382.0,-2.9973000000000005,29.8097,57.42759999999999,6.1033,2.3161,8.828,2.868,22.9973
904,16.01,0.0896,0.028200000000000003,16.485,0.0232,0.08230000000000001,41.4532,0.208,8.69,1.1869,-5518.75,15.3073,33.4962,58.698699999999995,5.9828,2.2771,8.6527,2.8216,24.6927
905,15.85,0.0682,0.022400000000000003,11.4983,0.0307,0.0652,21.7744,0.146,16.47,0.604,-5701.0,-0.05550000000000071,25.7896,58.354400000000005,11.0059,2.3654,8.7283,4.2227,20.0555
906,15.77,0.0971,0.01,16.5112,0.0167,0.1112,16.3239,0.208,5.71,0.9358999999999998,-5623.5,-2.6363999999999996,27.717,58.869600000000005,3.7718,2.2474,8.8331,1.6556000000000002,22.6364
907,15.81,0.0557,0.016,10.4938,0.0182,0.0892,33.3906,0.136,7.48,0.7159,-4971.75,1.0308999999999995,21.9517,58.324,5.1741,2.2631,8.7401,2.5025,18.9691
908,15.71,0.13750336952302658,0.0117,38.235678500851506,0.0501,0.0224,28.632100000000005,0.3021990244762846,6.67,0.4996,-4159.573159036706,13.811799999999998,36.5543,59.5812,4.9417,2.3903,8.7588,1.8133000000000004,26.1882
909,15.920000000000002,0.0151,0.0184,2.5497,0.0233,0.087,33.033,0.033,4.05,0.604,-5597.5,2.467300000000001,25.252,59.1388,2.8374,2.3453,8.7283,1.5605,17.5327
910,15.89,0.093,0.0069,15.1377,0.0186,0.1016,38.5485,0.19100000000000003,12.96,0.7852,-5673.5,6.263599999999999,17.925,57.95140000000001,8.6184,2.2752,9.7571,3.5519,13.7364
911,15.909999999999998,0.043,0.0177,7.6413,0.024,0.1053,23.159500000000005,0.098,8.1,0.5779,-5501.0,-5.9573,33.2787,57.2868,5.183299999999999,2.3883,8.3663,2.6725,25.9573
912,15.9,0.0705,0.0208,11.4286,0.012,0.0816,26.7966,0.145,6.49,0.5279,-5394.0,23.9555,21.1546,58.3318,4.3641,2.3248,10.237029652516307,2.2094000000000005,16.0445
913,15.760000000000002,0.0399,0.0144,6.7809,0.0226,0.0769,26.3727,0.09,7.49,0.7832,-5455.75,1.5117999999999991,26.6434,59.3408,5.0366,2.2604,8.4597,2.2839,18.4882
914,15.86,0.0751,0.0059,12.098199999999999,0.0141,0.1112,24.535800000000002,0.159,3.78,0.6927,-5760.0,0.03270000000000134,27.0626,58.2501,2.5159,2.4196000000000004,8.8519,1.3535999999999997,19.9673
915,15.89,0.0273,0.0104,4.4883,0.028000000000000004,0.1092,27.535400000000003,0.058,6.96,0.6179,-5160.5,-2.5027,29.7881,57.9909,4.6539,2.4160000000000004,8.8562,2.3454,22.5027
916,16.0,0.0306,0.0162,5.7648,0.032,0.0252,20.0057,0.075,6.54,0.832,-5520.25,2.033599999999999,25.8665,58.01489999999999,4.446399999999999,2.3301,8.5615,1.8346,17.9664
917,15.62,0.1041,0.0096,18.2726,0.0248,0.0401,17.7238,0.238,9.66,0.8133,-5422.25,5.496400000000001,20.0429,59.84100000000001,6.281600000000001,2.4213999999999998,8.2823,2.7975,14.5036
918,15.84,0.0416,0.0289,6.7783,0.013500000000000002,0.1004,30.8824,0.08700000000000001,10.61,0.7747,-5421.5,10.374500000000001,32.237,58.360800000000005,6.9014,2.303,9.2655,3.1252,29.6255
919,15.74,0.0398,0.0215,9.3354,0.0418,0.0754,25.279200000000003,0.092,12.6,1.0959,-6353.5,25.959100000000003,21.3459,58.670100000000005,8.6352,2.3524,8.6667,3.3713,14.0409
920,15.74,0.0408,0.0087,10.0866,0.0502899482824211,0.0939,19.8184,0.099,8.69,0.811,-6457.75,-2.793600000000001,27.7028,58.2242,5.9309,2.3796,9.2291,2.3745,22.7936
921,15.84,0.0809,0.0145,14.4192,0.025700000000000004,0.0861,35.9819,0.189,9.2,0.7032,-5159.75,-1.599099999999999,29.1572,59.3038,6.0422,2.2569,8.5571,3.1998,21.5991
922,15.57,0.0267,0.0131,4.134600000000001,0.0254,0.0315,46.8875,0.055,9.56,0.9273999999999999,-5592.25,4.7544999999999975,19.4363,56.75630000000001,6.291100000000001,2.2982,8.9605,3.1368,15.2455
923,15.909999999999998,0.0515,0.0292,11.9343,0.0235,0.027,43.6418,0.118,11.02,0.8344999999999999,-6346.0,-0.8399999999999992,30.0404,58.2193,7.4516,2.3038,8.828,3.544,20.84
924,15.909999999999998,0.0547,0.0264,13.4194,0.0232,0.0968,58.449,0.13,7.93,0.596,-6511.5,25.5282,18.5633,56.1472,5.6325,2.366,9.3998,2.0851,14.471800000000002
925,15.72,0.0638,0.0142,10.6011,0.0113,0.0792,12.4082,0.138,6.55,1.0644,-5409.0,20.600000000000005,25.2665,57.818,4.3662,2.3756,8.9336,1.6885000000000001,19.4
926,15.920000000000002,0.13750336952302658,0.0261,38.235678500851506,0.0165,0.0768,21.1957,0.3021990244762846,7.93,1.0459,-4159.573159036706,12.094500000000002,36.61030000000001,57.647999999999996,5.2191,2.3179,8.7487,2.3972,27.9055
927,15.86,0.0633,0.0079,10.176,0.0255,0.0306,18.6553,0.133,8.87,0.4254,-5238.0,-4.962699999999998,33.0104,58.21789999999999,5.8746,2.2797,9.1526,2.2919,24.9627
928,15.97,0.0231,0.023500000000000004,4.298600000000001,0.0368,0.0911,16.3295,0.055,10.27,0.8146,-5573.25,3.4827000000000012,21.1961,55.30217167498311,6.836799999999999,2.3414,8.8132,2.8257999999999996,16.5173
929,15.85,0.0468,0.0068,8.7198,0.022399999999999996,0.085,19.2024,0.11,5.34,0.7655,-5515.5,7.027300000000001,16.5255,57.921499999999995,3.7146,2.3817,8.8624,1.5806,12.9727
930,15.97,0.0542,0.0063,9.0378,0.0176,0.0643,18.2495,0.116,7.97,0.5888,-5640.0,-2.0554999999999994,27.456,59.2783,5.2289,2.3306,9.0776,2.6767,22.0555
931,15.57,0.1092,0.005999999999999999,18.1147,0.0255,0.0953,20.5798,0.233,5.93,0.4722,-5526.75,-1.1626999999999996,26.372399999999995,57.826699999999995,3.9750000000000005,2.2982,9.193,2.0117000000000003,21.1627
932,15.72,0.0361,0.022000000000000002,6.4815,0.024699999999999996,0.1071,17.9703,0.08399999999999999,10.17,0.8133,-5428.75,2.1645000000000003,23.0469,58.4223,6.8985,2.4073,8.2823,2.6464,17.8355
933,16.1,0.0617,0.0194,11.54,0.0225,0.1017,53.9141,0.14800000000000002,3.78,0.47490000000000004,-5295.25,-5.885500000000001,31.3079,58.957,2.5985,2.1911,8.9541,1.3053,25.8855
934,15.97,0.0919,0.0161,14.888,0.0196,0.0283,15.5583,0.196,9.13,0.9396,-5249.25,2.5054999999999987,23.148700000000005,58.9346,6.300500000000001,2.3414,8.3331,2.7506,17.4945
935,15.79,0.0695,0.0081,12.1733,0.0142,0.0851,27.228900000000003,0.163,4.55,1.0199,-5161.5,3.1644999999999994,21.4005,58.771,3.11,2.2458,8.9818,1.4865,16.8355
936,15.94,0.037,0.0265,8.434,0.0179,0.105,17.0795,0.082,9.65,0.9192999999999999,-6506.5,0.7064000000000007,23.9262,58.97239999999999,6.7658,2.2967,8.7418,2.9977000000000005,19.2936
937,15.81,0.0474,0.0245,8.5382,0.0176,0.1012,34.4068,0.112,14.01,1.0918,-5697.5,0.16180000000000122,25.1262,59.0236,9.6091,2.3087,8.5459,4.5182,19.8382
938,15.85,0.1258,0.0132,21.5771,0.023399999999999997,0.0989,19.9773,0.288,15.440000000000001,0.5669,-5274.25,-1.2163999999999993,28.6008,57.2403,10.9187,2.2673999999999994,9.6515,4.1701,21.2164
939,15.79,0.0713,0.0133,12.4608,0.0446,0.0374,39.7506,0.159,9.15,0.5066,-5414.25,1.1891000000000014,23.7265,59.3973,6.260800000000001,2.2809,9.2064,2.9194,18.8109
940,15.85,0.0845,0.0072,14.549699999999998,0.020099999999999996,0.0685,27.8622,0.189,7.87,0.4382,-5644.0,3.4482000000000017,21.0153,57.976,5.294699999999999,2.3817,8.5407,2.4825,16.5518
941,15.79,0.1013,0.0077,17.2791,0.0243,0.0381,21.7559,0.221,7.1,0.6815,-5398.25,2.090900000000001,24.4144,58.0284,4.8154,2.4079,8.8909,2.1402,17.9091
942,15.81,0.0529,0.027900000000000005,11.8458,0.0146,0.09420000000000002,21.8439,0.116,11.370000000000001,0.7162,-6380.0,24.4791,21.5763,59.967800000000004,7.7394,2.3715,9.2433,3.7419,15.5209
943,15.72,0.0574,0.0107,13.4513,0.028000000000000004,0.0658,19.7097,0.133,5.31,0.7642,-6375.75,-0.32359999999999967,24.2157,57.9302,3.5960000000000005,2.4073,9.3335,1.6014,20.3236
944,15.94,0.0483,0.0153,11.9724,0.0259,0.0828,26.733900000000002,0.11700000000000002,9.34,1.0135,-6225.75,-1.5117999999999991,30.3514,59.66980000000001,6.4179,2.2697,8.6439,2.9854,21.5118
945,15.81,0.0332,0.029799999999999997,4.452,0.031900000000000005,0.10130000000000002,54.8175,0.059,8.62,0.8556,-5523.75,23.2655,20.6329,58.5803,5.8803,2.3715,8.7879,2.7152,16.7345
946,15.72,0.0288,0.0093,4.588900000000001,0.0162,0.1062,22.5205,0.060000000000000005,8.98,0.9163,-5409.0,-2.6355000000000004,34.0617,58.025099999999995,6.1127,2.2472,9.0606,2.922,22.6355
947,15.67,0.0897,0.0068,16.087,0.0195,0.0381,16.9421,0.207,6.139999999999999,0.7258,-5490.25,-1.9290999999999998,29.6803,58.2456,4.0911,2.4723,8.9979,2.0412,21.9291
948,15.920000000000002,0.0812,0.029400000000000003,15.3453,0.020099999999999996,0.1016,42.3443,0.195,11.1,0.8262999999999999,-5440.5,1.3255000000000012,23.517599999999998,57.5303,7.4533,2.2474,8.7646,3.4722,18.6745
949,15.98,0.1018,0.0164,16.1771,0.0226,0.0326,15.9979,0.201,7.74,0.565,-5224.25,1.7909000000000015,21.7279,59.4253,5.156899999999999,2.212,9.534,2.5686,18.2091
950,15.83,0.0262,0.0134,4.7106,0.0295,0.0615,41.7809,0.059,6.61,0.8427,-5183.0,3.0791000000000017,23.9437,57.35990000000001,4.485299999999999,2.3207,8.3006,2.7296,16.9209
951,16.04,0.065,0.0053,10.4328,0.023699999999999995,0.1014,64.1753,0.135,5.19,0.8387,-5301.75,-5.760000000000002,31.5295,58.14869999999999,3.5226,2.4023,9.6136,1.6535,25.76
952,15.61,0.0419,0.025700000000000004,6.2298,0.0186,0.0698,23.5173,0.082,9.11,0.8304,-5714.25,4.620899999999999,22.4441,58.6659,5.970599999999999,2.3499,8.5801,2.8256,15.379100000000001
953,15.83,0.0335,0.0182,5.9725,0.0189,0.0816,32.3024,0.077,5.05,0.7162,-5527.0,3.850900000000002,21.2791,58.6585,3.3876,2.3532,9.1502,1.9747000000000001,16.1491
954,15.98,0.0595,0.0093,10.1006,0.0139,0.0643,14.0899,0.133,9.31,0.8159,-5242.25,-6.605499999999999,32.7516,57.7331,6.0071,2.2937,8.7932,2.9948,26.6055
955,15.9,0.08440000000000002,0.0165,14.3189,0.0308,0.084,28.7328,0.185,9.2,0.5669,-4977.5,-4.860899999999999,29.9044,61.247400000000006,6.2351,2.2432,9.6515,2.4862000000000006,24.8609
956,15.85,0.0662,0.011999999999999999,11.9887,0.0132,0.0861,29.366900000000005,0.159,3.99,0.8933999999999999,-5360.5,-3.2154999999999987,30.7746,57.4271,2.7452,2.3884,8.8597,1.3193,23.2155
957,15.760000000000002,0.0816,0.0172,13.6462,0.0433,0.0858,46.1593,0.173,10.55,0.8149999999999998,-5648.25,-1.6700000000000008,29.1767,58.36010000000001,6.8634,2.2553,8.9833,3.5340999999999996,21.67
958,15.909999999999998,0.0512,0.021400000000000002,9.637600000000003,0.03180000000000001,0.09489999999999998,47.975,0.121,12.32,0.9251,-5466.5,23.9018,20.7358,58.1861,8.4806,2.366,8.8287,3.8363000000000005,16.0982
959,15.909999999999998,0.0504,0.0261,7.260000000000001,0.0286,0.0366,24.679000000000002,0.093,7.48,0.7898,-5652.0,12.0627,38.0327,57.2713,5.309,2.3313,9.1784,2.5452,27.9373
960,15.7,0.03880000000000001,0.0086,8.6665,0.0502899482824211,0.1019,20.5892,0.08399999999999999,6.45,0.811,-6378.5,3.1418000000000013,21.5151,57.9969,4.4095,2.2948,9.2291,1.856,16.8582
961,15.84,0.0406,0.0152,9.7635,0.0195,0.0841,13.0939,0.096,12.710000000000003,0.4389,-6554.75,8.817300000000001,14.5322,57.37579999999999,8.7428,2.3808,8.7851,3.4297000000000004,11.1827
962,15.71,0.0743,0.0169,13.663,0.0196,0.0615,40.3702,0.181,7.6,0.8160999999999999,-5553.0,5.5318,21.2935,59.1953,5.0629,2.349,8.3006,2.7541,14.468200000000001
963,15.72,0.0568,0.0138,13.620099999999999,0.0209,0.0858,16.1056,0.133,5.33,0.9163,-6351.0,-1.4563999999999995,28.2871,58.877,3.5747,2.2472,9.0606,1.5864,21.4564
964,15.8,0.0334,0.0128,5.5057,0.0256,0.0786,11.2694,0.069,5.71,0.5799,-6048.5,-0.7781999999999988,26.0554,57.8749,3.9458,2.3593,8.7568,1.8227000000000002,20.7782
965,15.81,0.0307,0.0067,7.083199999999999,0.0342,0.0909,53.898,0.07,6.09,0.8384,-6501.499999999999,0.45910000000000045,22.3321,56.5119,4.2411,2.3025,8.5177,1.7408000000000003,19.5409
966,15.9,0.0621,0.0096,11.2432,0.0273,0.089,52.452,0.149,9.07,0.7193,-5043.5,1.8108999999999993,23.7805,56.72290000000001,5.9964,2.2718,9.1141,2.7887,18.1891
967,16.08,0.0414,0.0082,7.9231,0.027000000000000003,0.1037,25.3694,0.101,7.61,0.6605,-5316.25,-6.384499999999999,35.0053,59.0025,5.1659,2.2053,8.662,2.2592000000000003,26.3845
968,15.909999999999998,0.046,0.03280000000000001,11.4492,0.026000000000000002,0.0968,39.1162,0.111,12.5,0.9413000000000001,-6470.0,13.5955,34.0436,55.30217167498311,8.3351,2.3132,9.7484,3.4807,26.4045
969,15.815999999999999,0.0446,0.0182,8.1508,0.0246,0.1002,22.5437,0.10700000000000001,5.52,0.7584,-5357.0,4.622700000000003,21.6323,59.7028,3.6709,2.29832,8.1728,1.8641,15.377299999999998
970,15.95,0.0222,0.0156,3.624,0.0118,0.0856,23.0881,0.048,4.32,0.8689999999999999,-5411.5,7.937299999999998,18.1451,59.2458,3.0303,2.2588,8.5251,1.2316,12.0627
971,16.0,0.0574,0.0098,9.3702,0.0154,0.0333,36.9903,0.122,6.79,0.8262999999999999,-5215.5,-0.6818000000000002,27.4383,59.36800000000001,4.643099999999999,2.2216,8.7646,2.0883000000000003,20.6818
972,15.8,0.0591,0.0203,9.8076,0.0188,0.0329,50.5048,0.13,8.29,0.9066,-5337.0,4.420899999999998,19.124700000000004,56.0862,5.5992,2.2453,8.7552,2.9068,15.579100000000002
973,15.77,0.0531,0.0062,9.5776,0.0208,0.1092,18.5983,0.123,8.87,0.4685,-5663.5,1.460900000000001,23.5831,60.15019999999999,5.8149,2.4349,8.897,2.8486,18.5391
974,15.8,0.0494,0.0077,9.409000000000002,0.0212,0.108,15.0728,0.121,5.68,0.9725,-5543.0,6.077299999999998,18.5996,57.19179999999999,3.9105,2.2831,8.3436,2.2933,13.9227
975,15.87,0.0475,0.0232,10.7051,0.0164,0.0774,20.5521,0.104,14.28,0.4389,-6467.250000000001,7.7727,15.6295,59.0096,9.7235,2.3737,8.7851,3.9548000000000005,12.2273
976,15.61,0.0285,0.019,5.176,0.0407,0.0243,27.682400000000005,0.068,9.56,1.1054,-5468.25,24.3791,23.4736,58.6635,6.4746,2.3802000000000003,8.6789,3.0229000000000004,15.620899999999999
977,15.86,0.0639,0.0078,10.978199999999998,0.027000000000000003,0.0374,45.8883,0.14,10.92,0.5066,-5206.0,3.7555000000000014,21.1934,57.58610000000001,7.5153,2.2797,9.2064,3.0927,16.2445
978,15.78,0.0646,0.0188,12.1712,0.0397,0.0768,20.8174,0.155,5.36,0.8007,-5301.0,23.994500000000002,23.4847,58.0752,3.61,2.3592,9.2658,1.9468000000000003,16.0055
979,15.77,0.027,0.028500000000000004,4.576700000000001,0.028899999999999995,0.0964,55.783,0.060000000000000005,11.65,0.9794,-5500.0,10.023599999999998,38.1045,59.0444,8.1842,2.3314,8.5155,3.8452,29.9764
980,15.85,0.0148,0.0194,3.4289,0.0225,0.0914,21.098,0.032,6.54,0.8226999999999999,-5612.5,-5.532699999999999,34.0855,58.6493,4.2575,2.3243,8.5762,2.1292000000000004,25.5327
981,15.78,0.0927,0.0126,16.8157,0.0235,0.0306,29.730599999999995,0.221,6.05,0.647,-5313.5,3.1427000000000005,44.9459616831798,58.3477,4.1328,2.2539,9.0402,1.5433,16.8573
982,15.87,0.0753,0.021600000000000005,14.502,0.0392,0.0969,26.7274,0.182,9.13,0.8041,-5474.25,-8.395499999999998,35.1195,58.11650000000001,6.213399999999999,2.3737,9.2328,2.8057,28.395500000000002
983,15.69,0.0502,0.0079,9.0484,0.0273,0.0353,20.2196,0.116,6.28,0.4685,-5863.0,-1.3126999999999995,29.3734,58.7308,4.3131,2.2892,8.897,2.4013,21.3127
984,15.72,0.0488,0.0205,12.025500000000001,0.0158,0.0658,19.366,0.118,7.85,0.6066,-6492.25,-1.576400000000001,26.3291,59.1691,5.436299999999999,2.3991,8.7073,2.8227,21.5764
985,15.57,0.0719,0.013899999999999997,12.599,0.0264,0.0272,27.393000000000004,0.159,9.2,1.0918,-5304.75,-2.6591000000000005,33.3483,58.2359,6.2543999999999995,2.2982,7.6032,2.5827,22.6591
986,15.57,0.0612,0.0164,9.3939,0.0222,0.07909999999999999,23.0873,0.124,3.53,0.6254,-4821.5,-2.8845000000000005,31.033399999999997,59.68789999999999,2.406,2.2982,9.004,1.306,22.8845
987,15.9,0.0494,0.0261,7.9706,0.0217,0.0779,35.1942,0.103,7.37,1.1086,-5553.0,23.310900000000004,20.8271,58.35690000000001,4.9295,2.3248,8.7495,2.3758,16.6891
988,15.69,0.0516,0.0089,12.7563,0.0187,0.0921,21.1715,0.126,9.16,0.7663,-6624.0,-6.054499999999999,35.8454,59.0359,6.0601,2.3244,8.7219,2.8063,26.0545
989,15.81,0.0492,0.028200000000000003,11.0766,0.0285,0.09420000000000002,25.098200000000002,0.10700000000000001,11.64,0.7747,-6250.25,26.153600000000008,19.162000000000003,58.125800000000005,7.7496,2.3025,9.2655,3.3640999999999996,13.8464
990,15.89,0.02,0.0126,4.44,0.0188,0.0733,62.28970000000001,0.044,9.24,1.1213,-6521.5,-4.610900000000001,31.4433,58.8545,6.1402,2.2646000000000006,9.0811,3.1314,24.6109
991,15.89,0.0694,0.0074,12.6026,0.0223,0.0838,18.7968,0.16500000000000004,3.69,1.0199,-5289.0,0.1982000000000004,23.4628,58.7877,2.5177,2.3867,8.9818,1.3592,19.8018
992,15.79,0.054,0.0218,12.7305,0.0251,0.094,38.511,0.126,16.65,0.8384,-6417.25,-12.0473,38.5498,57.64750000000001,10.8564,2.4,8.5177,4.4768,32.0473
993,15.749999999999998,0.0594,0.021600000000000005,10.458,0.0106,0.0887439394732146,35.8117,0.133,5.94,1.0891,-5491.5,-6.483600000000001,34.5138,57.7407,4.0269,2.3712,8.6942,1.9658000000000002,26.4836
994,15.74,0.0605,0.0289,9.2278,0.03,0.0969,27.4012,0.118,7.91,1.1638,-5558.25,-5.6018,33.4591,58.0148,5.7121,2.3796,8.3324,2.7318,25.6018
995,15.86,0.068,0.0059,12.2597,0.0191,0.08390000000000002,45.0912,0.161,8.12,1.0186,-5132.0,-0.023600000000000166,23.7345,58.1441,5.4204,2.4196000000000004,8.7383,2.3292000000000006,20.0236
996,15.87,0.0548,0.024600000000000004,13.495700000000001,0.023399999999999997,0.0909,10.9039,0.133,8.436,0.5836,-6616.0,2.204719999999999,23.17264,59.03059999999999,5.6708,2.3124,8.6706,2.49786,17.795279999999998
997,15.97,0.0465,0.0069,11.1652,0.0161,0.0664,44.8349,0.109,14.300000000000002,0.5888,-6474.250000000001,-6.044500000000001,34.9236,58.3078,9.3679,2.3306,9.0776,3.7009,26.0445
998,15.73,0.054,0.0233,9.1963,0.036500000000000005,0.0881,44.2397,0.119,5.92,0.7558,-5494.75,-2.1555,27.9032,58.2507,3.9525,2.3195,8.4278,2.1022000000000003,22.1555
999,15.89,0.0593,0.0102,14.7695,0.0222,0.0643,32.8037,0.145,5.58,0.5888,-6344.25,-3.898200000000001,32.3627,58.1124,3.6574999999999998,2.2909,9.0776,1.7504000000000002,23.8982
1000,15.89,0.0482,0.01,11.8418,0.04130000000000001,0.0782,21.4993,0.113,11.660000000000002,0.7663,-5750.5,2.0009000000000006,25.339899999999997,59.837500000000006,7.7429,2.3161,8.7219,3.6260000000000003,17.9991
1001,15.8,0.0911,0.018,31.2233,0.011199999999999998,0.0315,36.8926,0.201,11.720000000000002,0.5329,-6553.5,-2.3109000000000006,31.316999999999997,61.0082,7.9419,2.2858,8.6024,3.2464000000000004,22.3109
1002,15.909999999999998,0.046,0.0264,11.3706,0.0502899482824211,0.09420000000000002,31.1351,0.112,6.76,0.596,-6312.25,27.4627,17.8135,59.4917,4.4594,2.3132,9.3998,2.0858,12.5373
1003,15.62,0.0213,0.0114,5.2288,0.0206,0.1062,21.0062,0.052,11.47,0.8216999999999999,-6482.75,2.7581999999999995,24.6239,58.3374,7.593,2.4213999999999998,9.1156,2.9978,17.2418
1004,15.8,0.0365,0.0197,6.4329,0.024,0.0356,51.78,0.083,5.5,0.3512,-5694.25,3.1726999999999985,22.0459,58.0533,3.742,2.2858,9.9095,1.7117,16.8273
1005,15.95,0.0243,0.0082,5.7722,0.023399999999999997,0.1062,14.3822,0.057,8.15,0.9072,-6471.25,-1.2426999999999997,32.4053,59.1449,5.5738,2.2588,9.2016,2.3779,21.2427
1006,15.760000000000002,0.0477,0.0057,7.8263,0.0198,0.0686,13.5025,0.1,8.07,1.1623,-5291.0,-6.0845,33.8834,59.6397,5.4246,2.2634,9.4336,2.3348,26.0845
1007,15.96,0.0495,0.0122,8.1917,0.0191,0.0868,24.78,0.106,16.1,0.604,-5962.0,-1.7609000000000004,31.1484,58.064099999999996,11.049700000000001,2.3063,8.7283,4.6373,21.7609
1008,15.94,0.0334,0.0201,5.2092,0.0139,0.0828,20.345,0.066,5.73,0.7316,-5723.5,3.3655000000000013,25.075999999999997,59.21470000000001,3.9414000000000002,2.2697,8.8043,2.0952,16.6345
1009,15.85,0.0239,0.0169,4.3348,0.021,0.0328,28.904500000000002,0.058,8.36,0.8197999999999999,-5475.5,0.8526999999999998,23.5717,58.7259,5.5495,2.2717,9.3868,2.5623,19.1473
1010,15.97,0.0505,0.0194,11.3373,0.0256,0.0283,15.4669,0.11,13.490000000000002,0.57,-6656.5,1.539999999999999,27.5268,57.7936,9.366,2.3414,8.7662,4.0469,18.46
1011,15.920000000000002,0.0585,0.0172,11.0027,0.0256,0.0699,66.37576594608113,0.141,4.02,0.7053,-5345.25,-2.7845,29.9713,60.5249,2.6974,2.2805,8.7635,1.6123,22.7845
1012,15.85,0.13750336952302658,0.0054,38.235678500851506,0.027000000000000003,0.077,25.2445,0.3021990244762846,6.8,0.6302,-4159.573159036706,4.4036,21.199,58.485299999999995,4.6098,2.3416,8.8249,2.1024000000000003,15.596400000000001
1013,15.9,0.0476,0.028400000000000005,8.4137,0.0173,0.15731969736607296,33.7328,0.109,5.36,1.0644,-5432.5,-5.3055,31.4125,58.223299999999995,3.6862,2.3415,8.9336,1.5845,25.3055
1014,15.9,0.10649999999999998,0.0196,18.0325,0.0274,0.10679999999999999,60.903400000000005,0.236,10.14,0.7849,-5690.25,1.6299999999999994,8.879359298926875,57.90619999999999,6.7438,2.4201,8.324,2.8925000000000005,18.37
1015,15.94,0.0399,0.0096,7.7091,0.0286,0.0871,32.9253,0.09699999999999999,11.32,0.604,-5699.75,3.1900000000000017,22.568499999999997,57.806,7.8401,2.3401,8.7283,3.2951,16.81
1016,15.7,0.0562,0.021600000000000005,13.474099999999998,0.04279999999999999,0.0778,20.419,0.134,6.97,0.8735,-6274.750000000001,20.586400000000005,27.3648,57.9568,4.7979,2.362,10.237029652516307,2.1202,19.4136
1017,15.85,0.0409,0.0092,9.5141,0.0331,0.0849,32.6964,0.093,6.79,0.8882999999999999,-6449.25,-1.158200000000001,29.3803,59.011,4.930799999999999,2.3654,8.9546,2.0694,21.1582
1018,15.94,0.0584,0.0128,14.052699999999998,0.0218,0.0868,21.4808,0.14,4.66,0.9735,-6341.25,-0.9500000000000003,24.9604,59.26539999999999,3.4077,2.2967,8.4896,1.521,20.95
1019,15.83,0.0879,0.0104,15.9843,0.0179,0.0363,30.8663,0.203,7.07,0.7506,-5631.75,-1.8599999999999992,27.0072,58.58410000000001,4.795499999999999,2.4167,8.322,2.1036000000000006,21.86
1020,15.909999999999998,0.0496,0.025100000000000008,11.9792,0.0329,0.0968,38.2524,0.115,6.42,0.596,-6454.5,26.61360000000001,17.8522,58.4718,4.4058,2.2928,9.3998,2.1561000000000003,13.3864
1021,15.79,0.0697,0.0109,13.0477,0.0351,0.0306,19.935,0.169,8.62,0.5858,-5395.5,-3.2436000000000003,31.0876,57.517399999999995,5.735299999999999,2.2809,9.1637,2.5816,23.2436
1022,15.760000000000002,0.033,0.0165,5.7869,0.0232,0.0353,41.8986,0.07400000000000001,3.47,0.9186,-5343.75,0.5899999999999986,25.6798,58.111,2.3731,2.2726,8.4537,1.1633,19.41
1023,15.86,0.0444,0.0087,7.9952,0.013500000000000002,0.0861,21.8847,0.1,4.27,1.0186,-5303.5,-3.615499999999999,28.9358,58.57770000000001,2.9962,2.4172,8.7383,1.3007,23.6155
1024,15.85,0.0529,0.0095,9.6329,0.0155,0.0939,16.4619,0.124,5.65,1.0199,-5768.0,-1.6044999999999998,26.7568,58.433,3.8038,2.3884,8.9818,1.9557000000000002,21.6045
1025,15.89,0.036,0.0116,6.101700000000001,0.0285,0.0916,29.5322,0.081,2.3,0.8230999999999999,-5603.75,3.0944999999999996,23.059599999999996,60.42540000000001,1.6872,2.2646000000000006,8.3542,0.5741,16.9055
1026,15.9,0.0666,0.0189,15.4162,0.0176,0.0806,26.450600000000005,0.15,12.12,0.6987,-6736.0,0.5754999999999997,25.0179,58.168499999999995,8.1897,2.3044,9.7836,3.2246,19.4245
1027,15.7,0.0828,0.0196,14.7806,0.0212,0.0751,22.2791,0.192,12.160000000000002,0.6805,-5197.5,1.2882,24.9344,58.4638,8.2318,2.3907,8.5596,3.2429,18.7118
1028,15.89,0.0513,0.0205,11.0474,0.0151,0.10130000000000002,65.2403,0.106,14.530000000000001,0.7747,-6198.5,16.8445,31.7791,58.740899999999996,9.8085,2.3052,9.2655,3.9848,23.1555
1029,15.79,0.0638,0.0151,11.6692,0.0207,0.0684,27.303900000000002,0.15099999999999997,14.150000000000002,1.1623,-5693.75,-1.0544999999999998,32.1132,58.79110000000001,9.2151,2.2864,9.4336,3.9688,21.0545
1030,15.81,0.0888,0.0131,16.0093,0.0195,0.0903,53.0255,0.206,4.54,0.7558,-5215.5,-0.19179999999999953,25.727900000000005,58.41190000000001,3.0794,2.2668,8.4278,1.5183000000000002,20.1918
1031,15.760000000000002,0.0697,0.0147,11.920299999999997,0.0294,0.0847,24.459000000000003,0.15099999999999997,6.63,0.4685,-5984.0,2.6226999999999987,23.9811,58.009899999999995,4.3681,2.2634,8.897,2.1894,17.3773
1032,15.85,0.086,0.0074,11.5048,0.0222,0.0909,15.347799999999998,0.15099999999999997,5.55,0.6257,-5517.75,2.1973,18.891,58.9915,3.7115,2.3817,8.3179,1.7947000000000002,17.8027
