,feature_66,feature_427,feature_442,feature_133,feature_3,feature_299,feature_563,feature_354
781,20.9109,1.3329,0.9729,2.3654,2233.1556,0.0692,259.32599999999996,0.0506
782,28.123699999999992,0.9661,0.6066,2.3991,2250.7445,0.047,248.14400000000003,0.0667
783,27.1912,0.7033,0.9916000000000001,2.4201,2162.7556,0.027600000000000003,263.106,0.0377
784,28.7462,0.6693,0.6796,2.2825999999999995,2162.1333,0.0455,264.272,0.0504
785,23.3521,1.1998999999999997,0.6163,2.2949,2197.2001,0.0207,273.128,0.0595
786,33.756299999999996,1.2322,0.7643,2.3162,2230.7555,0.0745,257.2272,0.021399999999999995
787,24.4754,0.4344,0.604,2.2771,2124.8444,0.0364,250.88600000000002,0.0393
788,16.6703,1.6729,0.7408,2.3038,2244.1111,0.0977,264.13,0.0424
789,37.2145,2.2383,0.9835999999999999,2.2931,2190.4889,0.0349,261.806,0.0369
790,23.9934,2.0182,0.8556,2.3025,2186.9889,0.060500000000000005,264.3952,0.053200000000000004
791,21.9064,1.1580000000000001,0.8133,2.3881,2219.3445,0.0319,263.072,0.0449
792,29.6873,0.9602,0.6254,2.2453,2192.7889,0.0609,264.376,0.0491
793,33.4282,1.1947,0.5765,2.2445,2184.7222,0.0485,265.304,0.035
794,25.0247,2.1312,1.062,2.3631999999999995,2211.3889,0.0403,263.484,0.0509
795,28.709,1.1634,0.9091,2.2634,2169.8334,0.0316,264.272,0.049
796,33.016,1.5415,0.7392,2.2539,2200.2111,0.036,280.656,0.0374
797,19.7445,1.0579,0.7511,2.4025,2189.3556,0.0189,259.738,0.0522
798,19.4166,0.6101,0.684,2.3042,2200.9556,0.0982,245.67600000000002,0.0494
799,25.9831,0.9337999999999999,0.8786999999999999,2.3207,2174.7555,0.0634,261.706,0.0167
800,36.9278,1.9898999999999998,1.1815,2.3834,2185.9333,0.0381,265.1,0.0436
801,25.5696,1.3153,0.4817,2.1995,2162.1333,0.0593,272.014,0.0433
802,24.4002,1.5328,0.684,2.2954,2200.2,0.0802,264.272,0.014899999999999998
803,22.2081,1.2782,0.5478,2.2989,2218.9445,0.079,264.952,0.0302
804,25.9046,0.8379,0.8076,2.212,2226.4667,0.069,255.872,0.058100000000000006
805,25.188400000000005,0.6141,0.832,2.4044000000000003,2210.9778,0.0911,253.366,0.0622
806,33.02949999999999,0.5747,0.656,2.3914,2178.5889,0.062,255.022,0.0443
807,32.9674,1.1593,0.8089,2.2392,2206.7999,0.0585,274.838,0.0534
808,16.218,2.7426451602639164,0.4221,2.362,2209.9222,0.0253,260.506,0.0217
809,23.593900000000005,1.3863,0.7584,2.2886,2212.6334,0.0465,264.272,0.04524
810,29.408799999999996,1.5687,0.46599999999999997,2.2527,2215.5111,0.0594,266.93,0.0381
811,23.7232,1.0274,1.0135,2.3573,2217.3777,0.0574,260.4784,0.0485
812,24.1852,0.6021,0.78,2.2967,2242.8555,0.041,261.5528,0.0352
813,34.6714,1.6938,0.9715000000000001,2.3654,2215.3889,0.0149,255.6512,0.0413
814,30.517399999999995,0.6513,0.8531999999999998,2.3106,2173.2778,0.0219,264.272,0.0573
815,30.415400000000005,1.4902,0.7898,2.3351,2223.8,0.1287386231974043,264.334,0.0256
816,31.5354,2.649,0.5593,2.3128,2214.7111,0.0368,258.91319999999996,0.0241
817,20.3804,0.5617,0.8571,2.2726,2221.3667,0.0647,258.188,0.04530000000000001
818,24.0994,0.7087,0.9729,2.3162,2163.5889,0.044,248.496,0.0174
819,27.040999999999997,1.4170999999999998,0.9192999999999999,2.3244,2231.4889,0.0538,263.5052,0.0183
820,28.104899999999997,0.8352,0.7677,2.3867,2169.9444,0.0512,264.272,0.0552
821,23.4616,0.7117,0.74,2.2458,2158.7,0.0718,247.216,0.054
822,20.2052,1.4986,0.5279,2.3326,2169.4667,0.0973,261.338,0.0534
823,30.4948,1.2634999999999998,0.8594999999999999,2.2527,2206.1444,0.0341,266.932,0.041600000000000005
824,34.3528,0.6163999999999998,0.5677,2.3737,2213.7556,0.0434,252.07840000000002,0.05510000000000001
825,28.695499999999992,1.1005,0.8007,2.3221,2202.7111,0.0462,262.2,0.052
826,22.4489,1.7554,1.1404,2.3121999999999994,2218.8489,0.034,266.526,0.0472
827,27.6111,0.6592,0.6857,2.3797000000000006,2165.0333,0.0662,264.272,0.0496
828,23.880499999999998,2.2218,0.7121,2.3149,2238.5444,0.0327,269.5612,0.0226
829,29.9623,0.4345,0.8163,2.2569,2172.3111,0.041,262.8084,0.0289
830,29.404199999999996,0.6509,0.7506,2.2247,2172.8111,0.0589,256.85,0.0424
831,24.0135,0.5295,1.0404,2.4160000000000004,2249.2556,0.0421,254.844,0.0187
832,20.6354,1.0894,0.7534,2.2718,2212.3,0.1022,272.998,0.0359
833,30.631099999999996,1.2487,0.745,2.3797000000000006,2209.9555,0.0725,264.272,0.047
834,29.0827,1.3807,0.8076,2.1996,2173.4889,0.0628,264.272,0.05140000000000001
835,22.4415,1.4611,0.8041,2.3073,2218.0555,0.0562,264.272,0.0373
836,25.9834,0.6311,0.6259,2.3187,2223.5333,0.0755,253.024,0.053200000000000004
837,19.4876,1.458,0.8446,2.3596000000000004,2265.1889,0.0521,260.4488,0.0382
838,25.2876,1.2277,0.5765,2.3234,2263.3222,0.0803,264.272,0.0381
839,25.0576,1.375,0.9873,2.3735000000000004,2207.0444,0.022,263.8292,0.0129
840,24.6272,2.4973000000000005,0.7059,2.3128,2194.6444,0.0818,265.4,0.0568
841,19.3468,2.2649,0.9251,2.3132,2180.9666,0.0547,268.266,0.0261
842,44.82200571028819,0.5459,0.7681,2.3312,2172.9667,0.0558,246.28799999999998,0.04859999999999999
843,20.9566,1.7536,0.7574,2.3737,2217.3777,0.0373,266.674,0.042
844,29.004299999999997,1.1457,0.6815,2.2726,2168.7,0.0515,269.964,0.0402
845,40.4755,2.3008,0.7808,2.4066999999999994,2184.8778,0.0445,259.262,0.0426
846,28.1907,1.5398,0.7162,2.307,2177.3222,0.055,258.44719999999995,0.0406
847,34.2167,1.1707,0.573,2.2247,2172.8111,0.0448,269.226,0.0497
848,18.3685,1.0841000000000003,0.7384,2.2932,2233.3667,0.027900000000000005,254.006,0.0315
849,26.177899999999998,0.9143,0.9332,2.4349,2249.2556,0.0622,264.272,0.0273
850,16.9553,1.1304,0.8638,2.2802,2225.0222,0.023800000000000005,264.272,0.008199999999999999
851,29.826999999999995,1.1935000000000002,1.0338,2.2937,2167.2,0.0397,259.8804,0.0499
852,23.411400000000004,1.12,0.7121,2.3132,2205.2222,0.0455,275.79,0.0368
853,25.0919,0.7895,0.9715000000000001,2.3406,2159.0556,0.0573,255.6716,0.0506
854,27.223499999999998,0.5129,1.0404,2.4253,2219.7667,0.0587,257.408,0.022800000000000004
855,24.9871,0.5589,0.587,2.3936000000000006,2189.3556,0.0318,247.658,0.0682
856,23.6578,0.4674,0.7663,2.1995,2164.2667,0.0531,264.272,0.0335
857,31.52,0.6646,0.7258,2.3797000000000006,2168.7,0.034,252.75600000000003,0.0341
858,24.5446,2.7426451602639164,0.8089,2.2939,2189.6778,0.0548,284.73193322481256,0.0413
859,24.4248,0.9424,0.4221,2.3391,2227.2444,0.0396,263.406,0.0598
860,36.5743,0.9486999999999999,0.9383,2.3402,2179.2,0.0533,250.69399999999996,0.0119
861,26.0093,1.6577000000000002,1.1255,2.3322999999999996,2229.3333,0.0523,270.398,0.08479291372495402
862,26.7765,0.958,0.8144999999999999,2.4201,2151.6889,0.0452,264.272,0.0467
863,26.1124,0.5415,1.0478,2.3793,2136.4111,0.0536,264.272,0.0518
864,44.82200571028819,1.843,0.8926,2.3997,2184.8778,0.0337,258.524,0.04889999999999999
865,24.5136,0.4541,0.9588,2.3044,2124.8444,0.0584,252.686,0.0302
866,22.762599999999996,1.256,0.8160999999999999,2.3481,2197.5222,0.0549,264.272,0.0541
867,23.5333,1.2828000000000002,1.0404,2.2604,2190.7666,0.0531,248.65199999999996,0.028
868,20.462200000000003,0.6899,0.9142999999999999,2.2927,2185.1,0.0471,264.272,0.01
869,19.5942,0.5734,0.7664,2.3936000000000006,2240.8666,0.0839,248.30400000000003,0.0646
870,27.5514,0.5609,0.6179,2.2821,2187.6667,0.0202,254.81800000000004,0.0196
871,23.7545,0.7595,0.8230999999999999,2.2771,2124.8444,0.0406,257.9452,0.0276
872,31.374499999999998,1.3181999999999998,0.6385,2.3079,2236.1111,0.0323,264.272,0.041
873,29.158699999999996,1.8773000000000002,0.8230999999999999,2.3402,2205.7222,0.022,271.98,0.0089
874,29.9794,0.924,0.7584,2.2886,2212.8445,0.0754,254.424,0.03694
875,16.5512,1.3858,0.8435,2.2773,2234.5222,0.0752,261.3364,0.017
876,26.3681,0.5657,0.8638,2.3805,2136.4111,0.0569,248.712,0.052599999999999994
877,20.398799999999998,1.7694,1.0323,2.298,2201.5777,0.0696,264.0688,0.0323
878,23.498699999999996,1.2219,1.0216,2.3331,2187.8111,0.0485,264.272,0.05499999999999999
879,28.057,1.9185,1.0189,2.3322999999999996,2236.0667,0.0518,268.154,0.060200000000000004
880,20.636,0.7519,0.3973,2.3797000000000006,2183.0556,0.0418,264.272,0.0421
881,26.5653,1.2467,0.8336,2.2757,2213.5111,0.0835,264.272,0.0564
882,36.222,1.081,0.6163,2.2407,2209.1,0.0425,264.272,0.047099999999999996
883,23.9156,0.8154,0.647,2.1919,2191.2111,0.0522,253.61400000000003,0.0476
884,31.461399999999998,2.3585,0.9683,2.303,2185.8111,0.0534,264.296,0.058100000000000006
885,26.6104,1.7504,0.6257,2.3207,2190.1555,0.0666,268.968,0.0273
886,20.8865,2.0529,0.7664,2.3797000000000006,2228.9445,0.0658,272.62,0.0302
887,32.0705,1.668,1.0644,2.3397,2225.1777,0.0248,260.862,0.023700000000000002
888,30.142699999999998,1.2867,0.9368,2.3397,2221.5778,0.0835,260.078,0.0391
889,22.8296,1.8404,0.5677,2.3025,2197.2333,0.0431,267.21,0.047999999999999994
890,27.995599999999992,1.2987,0.8229,2.2563,2256.6,0.0338,264.272,0.0202
891,17.7568,1.3212,0.8735,2.3403000000000005,2222.3222,0.0351,265.82,0.04769999999999999
892,32.9711,1.1722,0.5742,2.2407,2202.4556,0.0518,268.664,0.04650000000000001
893,24.6959,1.9612,0.481,2.2737,2207.9555,0.0798,264.272,0.0358
894,22.6227,0.6467,1.2771,2.3397,2222.6778,0.0428,260.9276,0.0245
895,26.1586,1.416,0.9251,2.3796,2207.0444,0.0488,260.98920000000004,0.0441
896,24.7587,1.1737,0.6066,2.4213999999999998,2210.9778,0.051,259.954,0.0445
897,21.4764,0.6601,0.8235,2.3646,2211.3889,0.0432,253.376,0.0412
898,20.4859,1.871,1.2672,2.4213999999999998,2251.8222,0.07752772463948085,263.928,0.0155
899,28.381499999999996,0.7954,0.8262999999999999,2.3867,2169.9444,0.0655,250.764,0.0342
900,23.4619,1.477,1.0765,2.2555,2204.2889,0.0403,264.272,0.04998
901,40.396300000000004,0.666,1.0323,2.2928,2197.2667,0.0891,259.2396,0.0522
902,32.1743,1.3406999999999998,0.8531999999999998,2.2247,2172.8111,0.06080000000000001,264.272,0.04
903,29.809699999999996,1.934,0.8344999999999999,2.3161,2198.7222,0.0532,268.87,0.019
904,33.4962,2.3983,1.1869,2.2771,2201.8222,0.0896,264.7683866449625,0.0606
905,25.7896,1.7427,0.604,2.3654,2184.8889,0.0682,256.7232,0.043
906,27.717,0.5211,0.9358999999999998,2.2474,2204.1555,0.0971,257.296,0.0397
907,21.9517,0.8868000000000001,0.7159,2.2631,2180.5556,0.0557,261.094,0.0433
908,36.5543,0.7779,0.4996,2.3903,2220.5445,0.1287386231974043,264.056,0.0238
909,25.252,1.3864,0.604,2.3453,2171.3222,0.0151,267.298,0.0261
910,17.925,0.6001,0.7852,2.2752,2206.4,0.093,264.272,0.045
911,33.2787,1.9192000000000002,0.5779,2.3883,2184.7222,0.043,268.8,0.047999999999999994
912,21.1546,1.6462,0.5279,2.3248,2172.9778,0.0705,261.84279999999995,0.0493
913,26.6434,0.9274000000000001,0.7832,2.2604,2192.7889,0.0399,272.544,0.0326
914,27.062599999999996,0.5398,0.6927,2.4196000000000004,2249.2556,0.0751,259.566,0.0135
915,29.788099999999996,0.9679999999999999,0.6179,2.4160000000000004,2231.9555,0.0273,264.272,0.0212
916,25.8665,1.3115,0.832,2.3301,2201.0667,0.0306,263.43,0.0032
917,20.0429,0.47959999999999997,0.8133,2.4213999999999998,2189.8778,0.1041,264.272,0.04769999999999999
918,32.237,2.1957,0.7747,2.303,2201.5777,0.0416,263.2404,0.0427
919,21.3459,1.5155,1.0959,2.3524,2178.1444,0.0398,258.464,0.0452
920,27.702799999999993,0.499,0.811,2.3796,2198.7222,0.0408,264.272,0.0207
921,29.157200000000003,1.0049,0.7032,2.2569,2203.4445,0.0809,264.272,0.029200000000000004
922,19.436299999999996,1.1460000000000001,0.9273999999999999,2.2982,2195.4444,0.026700000000000005,264.272,0.0591
923,30.040399999999998,2.19,0.8344999999999999,2.3038,2244.1111,0.0515,265.54,0.0435
924,18.5633,1.7835,0.596,2.366,2273.7556,0.0547,261.892,0.0353
925,25.2665,1.1393,1.0644,2.3756,2220.7111,0.0638,266.384,0.0347
926,36.6103,1.3234,1.0459,2.3179,2166.5222,0.1287386231974043,264.192,0.0363
927,33.0104,0.8079000000000001,0.4254,2.2797,2206.4,0.0633,259.672,0.0628
928,21.1961,2.1538,0.8146,2.3414,2150.5889,0.023100000000000002,266.786,0.0651
929,16.5255,0.655,0.7655,2.3817,2210.7778,0.0468,250.176,0.0478
930,27.456,0.7481,0.5888,2.3306,2171.8556,0.0542,251.01200000000003,0.0466
931,26.372399999999995,0.5678,0.4722,2.2982,2217.4111,0.1092,264.272,0.0521
932,23.0469,1.143,0.8133,2.4073,2189.8778,0.0361,264.272,0.0221
933,31.307899999999997,1.3588,0.47490000000000004,2.1911,2164.2667,0.0617,264.272,0.0307
934,23.1487,1.7385,0.9396,2.3414,2214.9333,0.0919,270.6,0.0568
935,21.400499999999997,0.6503,1.0199,2.2458,2260.7333,0.0695,247.47,0.0478
936,23.9262,1.9223999999999999,0.9192999999999999,2.2967,2173.6444,0.037,264.272,0.0616
937,25.1262,2.0403,1.0918,2.3087,2180.7,0.0474,269.118,0.023700000000000002
938,28.6008,1.0939,0.5669,2.2673999999999994,2206.4,0.1258,269.728,0.0451
939,23.7265,0.9148,0.5066,2.2809,2231.0555,0.0713,264.272,0.0499
940,21.0153,0.7498,0.4382,2.3817,2224.6778,0.0845,245.836,0.0509
941,24.4144,0.6283,0.6815,2.4079,2188.5111,0.1013,264.272,0.0386
942,21.5763,1.6653,0.7162,2.3715,2195.5333,0.0529,264.654,0.0437
943,24.2157,0.9649,0.7642,2.4073,2201.3556,0.0574,263.058,0.0485
944,30.351399999999998,1.1721,1.0135,2.2697,2163.5778,0.0483,256.062,0.0175
945,20.6329,2.3045,0.8556,2.3715,2195.5333,0.0332,266.412,0.0482
946,34.0617,0.498,0.9163,2.2472,2197.3222,0.028800000000000003,262.1952,0.0305
947,29.6803,0.5795,0.7258,2.4723,2233.6334,0.0897,254.95200000000003,0.0103
948,23.5176,2.5328,0.8262999999999999,2.2474,2210.8556,0.0812,284.73193322481256,0.05050000000000001
949,21.727900000000005,1.3136,0.565,2.212,2211.4,0.1018,279.696,0.0382
950,23.9437,0.6009,0.8427,2.3207,2190.1555,0.026200000000000005,249.176,0.022200000000000004
951,31.529499999999995,0.4704,0.8387,2.4023,2147.1111,0.065,255.882,0.0157
952,22.4441,1.2535,0.8304,2.3499,2170.0666,0.0419,264.272,0.05020000000000001
953,21.2791,1.3959,0.7162,2.3532,2246.4889,0.0335,264.724,0.06210000000000001
954,32.751599999999996,0.6557,0.8159,2.2937,2162.8445,0.0595,253.988,0.0475
955,29.904399999999995,1.4141,0.5669,2.2432,2212.3,0.0844,264.272,0.0314
956,30.774599999999996,0.9351,0.8933999999999999,2.3884,2266.8333,0.0662,264.344,0.0254
957,29.1767,0.9894000000000002,0.8149999999999998,2.2553,2213.9111,0.0816,272.33,0.0349
958,20.7358,1.6720999999999997,0.9251,2.366,2187.4444,0.0512,264.7,0.04979999999999999
959,38.0327,1.5905,0.7898,2.3313,2191.6667,0.0504,262.988,0.0267
960,21.515099999999997,0.7008999999999999,0.811,2.2948,2208.4444,0.0388,264.272,0.0451
961,14.5322,0.9007,0.4389,2.3808,2204.2889,0.0406,264.272,0.0634
962,21.293500000000005,1.8965,0.8160999999999999,2.349,2204.5445,0.0743,264.272,0.0337
963,28.287099999999995,1.0534000000000001,0.9163,2.2472,2168.7333,0.0568,264.272,0.0271
964,26.0554,0.6165000000000002,0.5799,2.3593,2205.7222,0.0334,252.918,0.0495
965,22.3321,0.6136,0.8384,2.3025,2218.0555,0.030700000000000005,251.564,0.0425
966,23.7805,0.5854,0.7193,2.2718,2231.0555,0.062099999999999995,264.272,0.0405
967,35.00529999999999,0.5621,0.6605,2.2053,2246.0666,0.0414,264.272,0.047099999999999996
968,34.0436,2.2697,0.9413000000000001,2.3132,2238.5444,0.046,261.884,0.0658
969,21.6323,1.0024799999999998,0.7584,2.29832,2212.6334,0.0446,262.4916,0.03314
970,18.145100000000003,1.3733,0.8689999999999999,2.2588,2172.1223,0.0222,264.272,0.0363
971,27.4383,0.6944,0.8262999999999999,2.2216,2226.4667,0.0574,256.006,0.069
972,19.1247,1.2645,0.9066,2.2453,2179.7333,0.0591,276.338,0.0388
973,23.5831,0.5823,0.4685,2.4349,2254.7111,0.0531,255.008,0.0259
974,18.5996,0.6244999999999999,0.9725,2.2831,2127.9555,0.0494,251.71800000000002,0.05
975,15.6295,1.3839,0.4389,2.3737,2177.0222,0.0475,265.6,0.0389
976,23.4736,1.5441,1.1054,2.3802000000000003,2199.0333,0.0285,268.228,0.0422
977,21.1934,0.6449,0.5066,2.2797,2206.4,0.0639,264.272,0.0672
978,23.4847,1.8212,0.8007,2.3592,2197.8667,0.0646,259.02,0.034
979,38.1045,1.7585,0.9794,2.3314,2171.8111,0.027,262.684,0.0479
980,34.085499999999996,1.3003,0.8226999999999999,2.3243,2270.2556,0.0148,263.682,0.0267
981,44.82200571028819,1.0494000000000003,0.647,2.2539,2215.8111,0.0927,266.062,0.05
982,35.1195,1.9967,0.8041,2.3737,2217.3777,0.0753,264.272,0.0518
983,29.373399999999997,0.738,0.4685,2.2892,2170.7444,0.0502,249.998,0.0433
984,26.3291,0.9714000000000002,0.6066,2.3991,2250.7445,0.0488,259.97,0.0473
985,33.3483,0.9766000000000001,1.0918,2.2982,2191.5,0.0719,264.272,0.0525
986,31.0334,1.0913000000000002,0.6254,2.2982,2204.2889,0.0612,265.456,0.0577
987,20.8271,1.525,1.1086,2.3248,2174.8666,0.0494,261.428,0.0409
988,35.8454,0.7810000000000001,0.7663,2.3244,2180.7,0.0516,250.5572,0.027499999999999997
989,19.162,1.4441,0.7747,2.3025,2205.2222,0.0492,266.284,0.037
990,31.4433,0.6264,1.1213,2.2646000000000006,2213.5111,0.02,264.272,0.0277
991,23.4628,0.6244,1.0199,2.3867,2256.6,0.0694,264.272,0.049
992,38.54979999999999,2.0226,0.8384,2.4,2204.9223,0.054,264.158,0.053200000000000004
993,34.513799999999996,1.7213000000000003,1.0891,2.3712,2172.3666,0.0594,264.488,0.0345
994,33.4591,2.0904,1.1638,2.3796,2194.2889,0.060500000000000005,268.462,0.0545
995,23.7345,0.5356,1.0186,2.4196000000000004,2222.0111,0.068,254.864,0.0153
996,23.17264,1.3015,0.5836,2.3124,2216.7333,0.0548,261.81,0.0132
997,34.92359999999999,0.8285,0.5888,2.3306,2171.8556,0.0465,254.92319999999998,0.0415
998,27.903199999999995,1.6864,0.7558,2.3195,2214.2889,0.054,264.272,0.04309999999999999
999,32.3627,0.5582,0.5888,2.2909,2208.2334,0.0593,254.54520000000002,0.0116
1000,25.3399,0.7741,0.7663,2.3161,2197.2333,0.0482,258.6284,0.0342
1001,31.317,1.4108,0.5329,2.2858,2200.2111,0.0911,277.3,0.0591
1002,17.8135,2.1254,0.596,2.3132,2196.6889,0.046,265.122,0.0512
1003,24.6239,0.6124,0.8216999999999999,2.4213999999999998,2223.2778,0.0213,264.272,0.045899999999999996
1004,22.0459,1.6051,0.3512,2.2858,2210.7333,0.0365,276.002,0.0525
1005,32.4053,0.4547,0.9072,2.2588,2206.5777,0.024300000000000002,263.6412,0.0389
1006,33.883399999999995,0.4397,1.1623,2.2634,2153.9778,0.0477,264.272,0.0424
1007,31.148400000000002,0.6073,0.604,2.3063,2216.4778,0.0495,250.544,0.0402
1008,25.076,1.5762,0.7316,2.2697,2146.1111,0.0334,263.2408,0.023999999999999997
1009,23.5717,1.1654,0.8197999999999999,2.2717,2175.2556,0.0239,264.272,0.014300000000000002
1010,27.5268,1.84,0.57,2.3414,2171.3222,0.0505,267.416,0.0518
1011,29.9713,1.8239,0.7053,2.2805,2213.2111,0.0585,264.272,0.035
1012,21.199,1.2698999999999998,0.6302,2.3416,2197.3111,0.1287386231974043,260.822,0.0344
1013,31.412499999999994,1.659,1.0644,2.3415,2199.3334,0.0476,257.6136,0.0332
1014,8.980583305299845,1.4331,0.7849,2.4201,2182.6222,0.1065,264.272,0.0119
1015,22.5685,0.9108,0.604,2.3401,2165.8666,0.0399,254.37199999999999,0.04979999999999999
1016,27.364799999999995,2.2588,0.8735,2.362,2213.7667,0.0562,266.512,0.0293
1017,29.3803,0.6906,0.8882999999999999,2.3654,2233.1556,0.0409,263.7744,0.0402
1018,24.9604,0.7204,0.9735,2.2967,2167.2,0.0584,264.272,0.0452
1019,27.0072,0.5851,0.7506,2.4167,2185.1,0.0879,264.272,0.0167
1020,17.8522,1.8677,0.596,2.2928,2243.7778,0.0496,267.386,0.0624
1021,31.087599999999995,0.8337,0.5858,2.2809,2207.9555,0.0697,258.072,0.0469
1022,25.6798,1.4986,0.9186,2.2726,2221.5667,0.033,266.896,0.0341
1023,28.9358,0.6556,1.0186,2.4172,2179.1111,0.0444,264.272,0.05469999999999999
1024,26.7568,0.7438,1.0199,2.3884,2147.1111,0.0529,254.69,0.011699999999999999
1025,23.0596,0.8567,0.8230999999999999,2.2646000000000006,2199.6334,0.036,260.822,0.030100000000000002
1026,25.017899999999997,1.3827,0.6987,2.3044,2208.2334,0.0666,262.3276,0.0259
1027,24.9344,1.0606000000000002,0.6805,2.3907,2197.5222,0.0828,264.272,0.0438
1028,31.779099999999996,1.9672,0.7747,2.3052,2185.8111,0.0513,264.772,0.058
1029,32.1132,1.2537999999999998,1.1623,2.2864,2254.7111,0.0638,264.272,0.010099999999999998
1030,25.7279,0.9144999999999999,0.7558,2.2668,2114.985572059136,0.0888,264.272,0.04859999999999999
1031,23.9811,1.1355000000000002,0.4685,2.2634,2153.9778,0.0697,264.272,0.05099999999999999
1032,18.891,0.7698,0.6257,2.3817,2204.2333,0.086,251.13800000000003,0.0509
1033,37.1656,1.2526,0.7574,2.3026,2177.1667,0.0491,261.33,0.0145
1034,31.228499999999997,1.2386,0.5765,2.2668,2114.985572059136,0.0536,258.116,0.065
1035,25.518,1.2046,0.9873,2.2773,2208.2667,0.0359,264.43,0.018
1036,22.3699,0.5344,0.9639,2.3073,2213.7556,0.0649,248.502,0.0507
1037,21.6739,0.9634000000000001,1.1248,2.3503,2164.3,0.0894,261.1436,0.0317
1038,38.8044,0.9988,0.662,2.3221,2246.4889,0.0353,265.002,0.0687
1039,24.249999999999996,0.8584,0.7593,2.3301,2167.9444,0.0557,250.02199999999996,0.0271
1040,25.0342,0.7148,0.9059,2.3715,2201.5777,0.0535,246.952,0.058
1041,22.5295,1.3515,0.9726000000000001,2.3481,2197.5222,0.0283,258.612,0.0622
1042,24.1484,0.4001,0.7681,2.2964999999999995,2167.2,0.0486,264.212,0.0504
1043,13.7855,1.4371,0.7316,2.2697,2163.5889,0.0477,261.5824,0.0172
1044,19.5172,0.5785,1.0199,2.2718,2231.0555,0.0427,264.272,0.0467
1045,31.281899999999997,1.4069,0.6373,2.2247,2165.5333,0.066,272.918,0.0283
1046,24.5728,0.8468,0.3963,2.3414,2233.1556,0.0582,253.188,0.0445
1047,23.8531,0.8476,0.687,2.3144,2197.2333,0.0682,258.1108,0.0284
1048,24.3304,1.3534999999999997,0.9237999999999998,2.3499,2194.5889,0.0193,264.272,0.0371
1049,31.369899999999998,1.7301000000000002,0.6787,2.2908,2150.0556,0.0714,264.272,0.0258
1050,28.7252,1.2604,0.5858,2.3079,2209.8,0.0398,267.722,0.04859999999999999
1051,32.5683,0.6222,0.5329,2.2732,2192.1889,0.1038,248.552,0.0827
1052,25.2206,2.242,0.8342999999999999,2.3132,2218.5778,0.0387,264.272,0.029
1053,28.82979999999999,0.5656,0.8296999999999999,2.2604,2191.3556,0.0714,254.53200000000004,0.0326
1054,29.5218,0.8541,0.565,2.3079,2209.1,0.0712,255.436,0.054400000000000004
1055,26.9312,1.0682,0.7593,2.2937,2242.8555,0.0561,264.622,0.052599999999999994
1056,30.527599999999996,0.818,0.8757999999999999,2.2453,2223.5333,0.1109,261.868,0.0369
1057,23.7857,1.1093,0.7358000000000001,2.3162,2235.0556,0.0352,264.82,0.0211
1058,27.021399999999996,1.6538,0.5836,2.3406,2171.8222,0.0567,265.082,0.0491
1059,27.4474,1.1415,1.0644,2.3582999999999994,2232.5889,0.0516,263.5244,0.0203
1060,25.5062,0.9824000000000002,1.0631,2.2802,2224.6778,0.0738,258.384,0.007799999999999999
1061,21.7509,0.7401,0.47439999999999993,2.2673999999999994,2223.0444,0.0625,264.272,0.0495
1062,18.6261,1.1290000000000002,1.0959,2.3415,2202.7111,0.0399,264.492,0.031
1063,24.2367,0.6141,0.9735,2.3519,2205.7222,0.0431,264.272,0.0466
1064,26.2118,0.6087,0.7139,2.2831,2175.3445,0.0407,264.272,0.030399999999999996
1065,27.0205,1.7945000000000002,0.7524,2.3167,2214.7111,0.0726,268.616,0.0337
1066,16.8014,1.3395,1.0959,2.3408,2248.4222,0.036,255.606,0.0105
1067,28.069699999999997,0.5225,0.9072,2.276,2169.8334,0.0412,264.272,0.0191
1068,29.4663,1.0598000000000003,0.7719,2.2864,2168.7333,0.0697,268.062,0.0157
1069,30.213799999999996,0.5285,1.0359,2.3938,2240.8666,0.0746,251.154,0.0494
1070,21.725,1.2414,0.5284,2.3481,2169.1111,0.0665,261.888,0.0511
1071,21.5957,2.0111,0.6641,2.3596000000000004,2178.1444,0.0518,262.482,0.0329
1072,27.1259,1.1263,0.6987,2.3063,2126.6555,0.0519,264.906,0.0306
1073,20.2521,1.2645,0.6641,2.3712,2171.9,0.048,266.69,0.0362
1074,22.3967,1.0654000000000001,0.7558,2.3042,2212.8667,0.0452,259.372,0.0657
1075,25.0267,1.6568,1.0359,2.2582,2194.3778,0.02,264.272,0.0452
1076,24.0673,0.687,0.9276000000000001,2.212,2173.4889,0.0469,264.272,0.0352
1077,29.294099999999997,1.5741000000000003,0.6605,2.2711,2195.9778,0.0482,264.272,0.0438
1078,44.82200571028819,1.1383,0.9074999999999999,2.2789,2236.1111,0.068,264.272,0.0491
1079,21.9235,1.307,1.0891,2.362,2220.7111,0.0652,259.26079999999996,0.023999999999999997
1080,22.4191,1.9681,0.8638,2.2802,2204.2333,0.0385,268.002,0.007899999999999999
1081,23.8671,1.4002000000000001,0.9873,2.2773,2180.8333,0.06129999999999999,264.272,0.028
1082,28.538999999999998,1.7232,0.57,2.3341000000000003,2167.9444,0.0535,266.724,0.05099999999999999
1083,28.9468,1.1099000000000003,0.9835999999999999,2.3403000000000005,2220.5445,0.041,266.692,0.025
1084,20.874000000000002,0.8943,1.0407,2.3403000000000005,2191.6667,0.06099999999999999,266.228,0.0288
1085,23.5298,0.6856,0.8786999999999999,2.3207,2130.0556,0.0897,246.79399999999998,0.0173
