,feature_1,feature_2,feature_3,feature_4,feature_5,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_15,feature_16,feature_17,feature_18,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_29,feature_30,feature_33,feature_34,feature_35,feature_36,feature_38,feature_39,feature_40,feature_41,feature_42,feature_44,feature_45,feature_46,feature_48,feature_49,feature_54,feature_56,feature_58,feature_59,feature_60,feature_62,feature_64,feature_65,feature_68,feature_69,feature_72,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_100,feature_101,feature_103,feature_104,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_127,feature_129,feature_130,feature_132,feature_133,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_143,feature_144,feature_145,feature_146,feature_147,feature_149,feature_151,feature_152,feature_153,feature_156,feature_157,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_171,feature_172,feature_173,feature_174,feature_176,feature_177,feature_178,feature_181,feature_182,feature_183,feature_184,feature_185,feature_186,feature_189,feature_196,feature_197,feature_198,feature_199,feature_200,feature_201,feature_205,feature_206,feature_209,feature_211,feature_212,feature_213,feature_214,feature_215,feature_216,feature_217,feature_218,feature_219,feature_220,feature_222,feature_224,feature_225,feature_226,feature_228,feature_229,feature_239,feature_240,feature_245,feature_246,feature_247,feature_248,feature_249,feature_253,feature_254,feature_256,feature_268,feature_269,feature_270,feature_346,feature_347,feature_368,feature_369,feature_419,feature_420,feature_424,feature_433,feature_434,feature_461,feature_469,feature_483,feature_484,feature_485,feature_486,feature_487,feature_488,feature_489,feature_490,feature_500,feature_501,feature_511,feature_512,feature_543,feature_544,feature_545,feature_547,feature_548,feature_549,feature_551,feature_552,feature_559,feature_560,feature_563,feature_564,feature_565,feature_566,feature_571,feature_572,feature_573,feature_574,feature_579,feature_580,feature_581,feature_582,feature_583,feature_584
464,2937.77,2532.3,2198.8556,1031.1917,1.3204,102.7622,0.1235,1.4294,0.0138,0.0052,0.9607,198.813,7.6207,414.7289,10.0554,0.9694,12.5847,1.4127,-5341.5,2769.25,-3779.0,-2224.0,1.3095,76.3333,1.9556,84.7662,9.1141,50.6253,64.8052,66.2459,87.2937,119.187,81.56,2.694,344.41,10.0185,147.6627,1.0544,137.2318,4.574,2827.0,0.9442,4.5817,0.5536,10.0338,10.3957,19.4464,0.8307,145.4782,96.492,464.8302777196309,0.0,-0.0132,-0.0154,0.0532,0.0036,-0.0107,0.0037,0.0187,0.0307,7.8032,0.1448,2.3726,0.9891,1842.3669,0.1719,9322.9499,-0.0411,-0.0045,0.0014,0.0001,0.0001,0.0009,0.0002,0.0095,-0.0085,0.0456,0.022,0.9811,102.388,229.672,0.4607,0.9471,0.0,0.9887,58.9198,0.583,0.9615,6.4512,15.93,4.333,2.545,3.014,-0.1419,0.9956,2.2216,41.2332,119.0,73.5,40.8,46.3999,380.274,0.1087,6.56,0.007781735268184863,0.1079,0.0571,0.0379,10.7596,7.768,17.211,0.308,0.35,0.0189,883.0,798.0,4613.0,2699.0,0.102,0.026,0.203,2.5,1.2,0.147,0.6097,0.146,0.2712,0.5246,0.7379,0.2279,0.452,22.23,0.783,13.32,29.304,0.1374,14.376547553088306,19.673,0.308,8.27,23.43,1.142,16.94,19.32,0.1268,4.57,50.565,0.0767,0.0465,0.0554,0.0643,0.0795,0.1196,0.0658,0.091,4.2846,0.0015,0.1281333385792638,158.1512,0.031,644.9004,0.0119,0.0091,0.0025,0.0046,0.0016,1.8507,3.8619,0.0206,0.0063,3.655,0.0335,0.2685,0.0322,34.156,2.4707,6.13690809356882,3.278060195337146,0.003,0.0034,413.2067,734.1404,101.9325,122.0693,121.3579,26.4448,0.0,580.2364,302.439,104.1843,0.0,744.7307,0.0,351.8717,296.1758,264.0777,664.8402,29.4551,0.0,0.1145,0.0092,0.0024,0.8273,400.814,73.254,14.53,1.33,0.9714,0.3315,267.228,0.7013,7.35,0.0289,529.8991,2.0142,7.56,0.2492,0.01974009374961541,0.007138173017750361,0.005558271996349888,41.673563062731255,0.5019,0.0146
465,3033.51,2556.35,2207.9555,1283.4368,1.8467,95.4022,0.1216,1.512,-0.0124,0.009,0.9561,201.0549,7.7847,405.2342,9.6481,0.9678,12.276893646663098,1.4094,-5506.5,2659.0,-4183.5,2475.3333,1.2957,67.6333,2.3333,85.4593,8.7326,50.6296,63.9602,66.2215,86.441,118.6382,78.98,3.128,365.9173,9.9057,146.64,0.9381,134.2482,4.556,2888.0,0.9512,4.5074,-4.6582,10.4763,13.231,24.6582,1.0728,147.3764,69.9665,466.2587294337766,0.0,-0.0211,-0.0179,-0.0471,0.0122,-0.0029,0.0221,-0.0112,0.0176,7.4502,0.1378,2.3686,0.9866,1808.0062,0.1713,8344.61,0.0645,0.0028,-0.0007,0.0,0.0,-0.0753,-0.0001,-0.0067,-0.0123,0.031,-0.0349,0.9819,98.2093,235.9871,0.4623984092289347,0.9512,0.0,0.9896,56.3186,0.5952,0.9703,6.3538,15.88,4.185,2.594,3.045,-0.615,1.001,2.2674,33.3658,103.0,64.7,66.6,50.5,523.7209,0.1734,5.63,0.0029,0.2588,0.0596,0.0449,9.1008,3.636,7.956,0.633,0.4,0.0343,784.0,560.0,2817.0,12578.0,0.123,0.095,0.162,1.6,1.3,0.121,0.5349,0.1591,0.3306,0.5057,0.6916,0.3669,0.415,23.81,0.984,16.47,20.613,0.1715,9.63,26.792,0.105,13.09,23.58,0.554,4.55,16.41,0.1573,6.93,38.475,0.0838,0.0488,0.0264,0.0705,0.0957,0.0834,0.0979,0.082,6.2949,0.0025,0.0316,80.184,0.0208,833.5,0.0115,0.0121,0.0048,0.0025,0.0014,1.3984,1.4545,0.03888852867889355,0.0184,1.7243,0.0242,0.2388,0.0226,17.977,3.4433,5.362711217502447,3.4631406633472563,0.0023,0.002,480.1611,500.6272,46.7068,67.336,508.1336,31.1368,281.0109,397.5096,273.007,56.0212,580.2469,0.0,376.9492,876.0626,466.5718,418.1818,0.0,38.9452,246.9136,0.1149,0.0094,0.0025,0.8273,400.814,73.254,14.53,1.33,0.9598,0.1173,264.272,0.5671,4.98,0.0877,532.8227,2.1206,7.93,0.3692,0.03453011863818853,0.025244631049399835,0.005821787647762512,71.73954661791774,0.499,0.0177
466,2978.67,2559.32,2253.5111,1397.506,0.966,109.7611,0.121,1.5643,0.0263,-0.0021,0.9678,200.1374,9.2329,405.9453,10.4757,0.979,12.5218,1.385,-5733.0,2627.0,-6820.5,5204.0,1.273,68.0,1.6222,84.7007,8.7283,49.884,63.9335,66.2469,86.6108,118.793,14.88,5.52,367.3891,9.5775,145.5818,1.2433,135.1936,4.67,2836.0,0.9471,4.4937,-0.3455,9.6327,9.4727,20.3455,0.8869,143.8591,71.3735,468.06416148470174,0.0,0.0125,-0.073,0.0265,-0.0372,0.0252,-0.0794,-0.0285,0.0442,6.7025,0.1274,2.3605,0.99,1769.8568,0.1967,8400.72,-0.1358,-0.0022,-0.0026,0.0004,0.0,-0.0772,-0.0005,0.027,-0.0146,-0.1054,-0.129,0.9788888370125042,101.20885682632931,231.91811632110156,0.45,0.9307,0.0,0.9905,58.5845,0.6055,0.9758,6.2756,15.92,4.567,2.803,3.019,0.2365,0.9959,2.2728,39.0136,132.0,123.4,69.9,70.4001,403.536,0.1905,6.64,0.0027,0.0604,0.0531,0.042,7.5473,5.178,5.998,0.2832,0.26,0.0489,1554.0,580.0,15015.740242009128,2131.0,0.183,0.112,0.159,2.6,1.7,0.17,0.5116,0.0342,0.4111,0.7034,0.6583,0.2202,1.005,16.91,0.257,9.31,31.468,0.1082,4.41,66.904,0.25,6.6,20.05,0.975,11.0,16.43,0.1555,17.847436190549466,41.656,0.1378,0.0429,0.0722,0.095,0.0901,0.0715,0.1101,0.104,4.3551,0.0025,0.0681,128.1581,0.0402,809.4004,0.0218,0.0252,0.0067,0.0057,0.0017394167718115857,1.4731968543380436,3.685276662435462,0.0211,0.0283,3.9977,0.0308,0.5183,0.0322,30.558,5.223,5.4573528923209516,4.167624975657748,0.0065,0.0019,202.1894,0.0,56.082,228.3117,40.9493,32.9145,0.0,0.0,58.7269,272.7101,255.3763,357.0084,90.0787,386.9947,235.4273,993.7322,973.913,45.7338,549.3976,0.1096,0.0078,0.0026,1.2381771154302115,404.04067970794785,76.2390406035432,17.01062289298203,1.1967400689834662,0.9751,0.3212,262.6391379447841,0.7194899638149153,6.389948591468258,0.12372983470722537,532.6046,2.11,9.92,0.1493,0.0184,0.0127,0.0037,68.7057,0.4985,0.0155
467,3043.17,2483.74,2195.7666,1015.3046,1.3663,101.46,0.1207,1.4925,-0.0074,-0.0043,0.952,198.7317,11.3532,411.2249,10.6221,0.9698,12.4469,1.4107,-5175.5,2517.0,-3971.0,-3287.6667,1.2928,69.8333,2.0333,86.4465,8.6527,50.215,63.9211,66.1517,86.9642,118.102,77.24,2.914,349.7855,10.2427,125.1336,1.1007,139.7627,4.596,2823.0,0.9581,4.6644,11.6964,10.9812,18.8891,28.3036,1.0823,152.7555,48.2616,466.24903355018614,0.0,-0.0272,-0.0546,-0.0164,-0.0647,0.0127,-0.094,-0.0219,0.0278,6.7133,0.1387,2.4576,0.9835,1816.785,0.1845,9173.3499,-0.0502,-0.0017,0.001,-0.0002,0.0001,-0.0902,0.0004,0.073,-0.0034,0.097,0.1081,0.9767434858300116,100.91012185793086,232.06955642938843,0.4681,0.942,0.0,0.9907,59.5289,0.6038,0.9782,6.4102,15.84,4.434,2.618,3.332,-0.5677,0.9958,2.3038,38.0405,132.0,76.4,100.5,54.2,191.267,0.1012,4.28,0.0033,0.1353,0.0421,0.0693,5.3554,8.508,3.886,0.417,0.49,0.0256,507.0,332.0,2101.0,3549.0,0.104,0.125,0.181,2.3,1.1,0.123,1.026,0.1637,0.2871,0.489,0.8246,0.2952,0.232,18.39,0.205,8.09,32.658,0.2754,4.71,34.074,0.31,4.69,18.86,0.268,7.73,14.8,0.1139,11.09,19.849,0.1078,0.11206796220408494,0.0339,0.1048,0.0741,0.0986,0.0947,0.0971,6.179,0.0013,0.0513,112.0713,0.0291,1020.9004,0.0176,0.0179,0.0048,0.0043,0.003293014587081138,1.6062897116111186,3.6481975313651196,0.0225,0.0413,4.8269,0.0322,0.6221,0.0729,12.012,3.6465,5.815010296035336,3.829281821920386,0.0042,0.0025,568.9189,0.0,74.9394,52.9086,107.9489,66.32594271826702,40.0979,396.1415,214.4821,207.3394,162.041,583.1776,104.9215,433.4096,349.9099,0.0,0.0,132.85278293010546,354.6392,0.1096,0.0078,0.0026,0.568,397.51,81.506,10.63,1.57,0.9424,0.123,262.7309327241384,0.6486649492312224,6.367062867728979,0.1443244415204722,532.8891,2.2839,9.15,0.3949,0.015565046134293992,0.027971386750516428,0.006441720558958683,170.5794760567362,0.5009,0.012
468,2910.77,2529.9,2212.3,1807.5841,0.9816,92.37,0.1212,1.5021,-0.0108,-0.0032,0.9746,202.2554,8.4422,415.4115,9.7628,0.9751,12.6012,1.4045,-5149.0,2470.0,-4285.5,-8140.0,1.2973,76.3778,1.8222,85.4577,8.2061,50.425,64.4522,66.0643,86.7514,117.823,81.22,3.137,366.2527,10.2025,131.36,1.4005,143.0691,4.623,2877.0,0.9468,4.5689,-1.7818,10.7942,19.2891,21.7818,0.9257,147.9336,83.3412,465.4672477426341,0.0,-0.0087,-0.0241,-0.0046,0.0157,-0.0039,-0.0017,-0.0347,0.0297,7.7848,0.1325,2.4241,0.9865,1812.344,0.1791,9155.75,0.1288,0.0026,-0.0004,-0.0002,0.0001,-0.013,0.0,-0.0497,-0.0119,0.0126,-0.0504,0.9836,102.1845,231.2544,0.4596540971779919,0.953,0.0,0.9895,58.5543,0.6087,0.9647,6.3498,15.82,2.84,3.064,3.423,1.655,0.9974,2.2797,37.2572,102.0,88.0,65.6,55.8999,679.767,0.0893,8.77,0.0043,0.1703,0.0671,0.0665,9.6721,4.196,14.554,0.7686,0.43,0.0224,1400.0,783.0,4479.0,14879.0,0.15,0.22151570998470219,0.49253484536787223,2.6,1.7,0.131,0.4054,0.1451,0.2946,0.5378,0.7292,0.2464,0.289,22.98,0.592,15.65,14.28,0.2292,6.3,39.345,0.093,8.34,21.23,0.585,8.71,15.5,0.1343,6.02,46.044,0.1166,0.0479,0.0984,0.0805,0.0878,0.1068,0.076,0.0526,2.6917,0.006751364490569393,0.0441,154.3181,0.0316,778.2002,0.0175,0.0161,0.0026,0.0059,0.0008,1.4574,3.9032,0.05154112056345309,0.014,2.5557,0.0513,0.3258,0.1336,19.377,2.6311,4.916510941742249,3.3460693500833667,0.0042,0.0031,621.6561,0.0,49.7028,104.5152,182.7887,20.3593,468.0612,0.0,198.7552,0.0,511.9237,0.0,0.0,218.705,176.8067,679.6117,0.0,21.8258,0.0,0.113,0.0096,0.0026,0.8273,400.814,73.254,14.53,1.33,0.9533,0.1235,256.318,0.7214,9.25,0.1311,521.629875828411,1.866,16.506257335357077,0.7034502780972812,-0.005467963132463255,0.008077039528929693,0.006738878182571663,126.57713190113081,0.4974,0.0116
469,2962.79,2560.69,2155.6333,1070.0439,0.8024,101.4333,0.1241,1.5391,0.0086,-0.0063,0.9524,200.4115,10.563,417.6844,10.5185,0.9707,12.481,1.3851,-5472.75,2687.75,-2630.3333,6579.5,1.3197,67.1222,1.5667,84.2212,9.2047,50.1936,64.0841,66.4854,87.0488,118.034,65.01,3.459,348.3455,10.0504,150.0509,1.3175,135.1409,4.589,2833.0,0.9398,4.5122,0.1664,10.032,11.2309,19.8336,1.1113,143.1645,115.7602,466.35711980194657,0.0,0.005,-0.0331,0.0379,-0.0239,0.0103,-0.083,-0.0379,-0.0182,8.5646,0.1402,2.4206,0.9671,1894.9172,0.1947,9037.95,0.0106,0.008700295656768203,0.0064,-0.0001,0.0,0.0242,0.0,-0.0504,-0.0117,0.24715426461804055,0.24307436450942202,0.9791721792481104,101.52664749736495,231.80756735484155,0.4623,0.9755,0.0,0.9908,58.7145,0.6018,0.968,6.3517,15.91,4.392,2.453,2.91,-0.5204,0.9981,2.2967,38.9026,79.0,49.8,71.5,55.2,330.043,0.1043,7.38,0.0033,0.1253,0.072,0.0518,7.466,5.409,7.868,0.312,0.53,0.0402,1400.0,454.0,3382.0,5827.0,0.167,0.16,0.28,3.9,1.8,0.116,0.6024,0.1348,0.4061,0.7844,0.8855,0.2246,0.228,20.66,0.568,7.56,30.68,0.1044,5.81,41.357,0.275,8.96,21.83,0.802,11.4,21.31,0.1834,12.37,52.197,0.1003,0.0586,0.0868,0.0529,0.1142,0.0534,0.0604,0.0565,3.8866,0.0039,0.0429,126.0663,0.028,1475.7998,0.0404,0.0307,0.0049,0.0069,0.0020564272094834,1.501939531385805,3.728479232573001,0.0148,0.0061,2.09,0.0211,0.4242,0.0334,33.747,4.0302,4.928443770372763,3.295758455151264,0.0024,0.0025,837.8182,827.1457,51.207,128.5769,88.563,19.442,0.0,0.0,176.9057,228.722,221.8029,0.0,64.2986,159.5773,310.0137,291.3024,481.5686,41.9251,0.0,0.1096,0.0078,0.0026,1.1688513888694805,404.0882460558671,75.04838966999786,16.87535151114457,1.158256639008898,0.9682,0.1423,261.4706865424107,0.6352013528268783,6.490450806538952,0.1294447001902957,532.7427,2.3382,9.13,0.2724,0.0451,0.0087,0.0033,19.3621,0.5056,0.0184
470,2881.1,2493.03,2209.6667,1586.6088,1.6782,89.7222,0.1213,1.3663,-0.0091,-0.002,0.9629,201.8951,11.0992,410.8765,9.7642,0.965,12.276893646663098,1.427,-5487.0,2705.0,-4671.0,-626.25,1.2828,77.9,1.8444,85.4577,8.2061,50.425,64.4522,66.0643,86.7514,117.823,81.22,3.137,350.4236,9.9445,139.6764,1.2979,137.1582,4.49220024292895,2827.0,0.9367680428243131,4.3467448224642,-3.9927,10.4587,12.1855,23.9927,0.8791,149.9682,105.5327,465.4535269759068,0.0,0.0071,-0.0211,-0.0468,0.0121,-0.0112,0.0104,-0.0153,0.0287,7.7479,0.1211,2.3991,0.987,1813.5467,0.1736,9053.11,0.0835,0.0028,0.0,0.0002,0.0001,0.0381,0.0004,-0.0638,-0.0106,0.0241,-0.0705,0.9837,100.3652,233.1021,0.46472347429615235,0.9551,0.0,0.9672,57.9035,0.6017,0.9656,6.3638,15.78,3.882,2.594,3.072,-0.8042,0.999,2.2809,43.3855,109.0,196.2,141.4,52.5,502.2059,0.1472,5.41,0.0035,0.1273,0.065,0.0499,6.7495,15.996,14.4,0.7377,0.4,0.0172,1056.0,174.0,3512.0,17241.0,0.078,0.116,0.325,3.1,1.1,0.113,0.4054,0.1451,0.2946,0.5378,0.7292,0.2464,0.289,25.08,0.86,5.4,23.377,0.1559,7.47,49.969,0.17,4.84,18.44,0.266,2.94,18.47,0.07,3.79,89.86,0.0918,0.0522,0.0136,0.0647,0.11,0.101,0.1118,0.0416,3.2435,0.0045,0.0364,116.5071,0.0522,567.0,0.0197,0.0211,0.0057,0.0049,0.0017,2.5127,6.3645,0.033065562282454955,0.0104,3.2716,0.0361,0.3319,0.0404,17.708,4.0745,5.039560352594016,3.5626144724600826,0.0042,0.0031,711.3543,0.0,144.1187,75.1873,0.0,22.9524,121.2204,0.0,247.6868,29.0598,533.6082,985.4423,968.8249,729.5269,145.0741,692.7473,0.0,53.584,956.0976,0.11324749908193787,0.00896934953717637,0.002265945785208149,1.2686,405.034,72.244,22.1,1.12,0.9598,0.1173,282.24,0.8208,7.86,0.2025,530.5455,1.9626,9.42,0.4069,0.023369941262714133,0.010232937384744026,0.005019945228161356,41.505187802819826,0.4987,0.0212
471,2981.04,2475.9,2215.8111,1389.3065,2.3183,98.45,0.1214,1.5033,0.0192,0.0027,0.9655,196.9798,10.1705,408.1355,9.7751,0.9709,12.4363,1.3894,-6370.0,2280.0,-3655.0,447.5,1.095,73.1778,1.9778,84.0623,8.9607,50.2067,64.1176,66.1488,86.4051,120.2552,79.43,2.945,364.0045,10.0034,142.7655,1.0109,133.2073,4.556,2888.0,0.9512,4.5074,-0.28,10.3132,13.0964,20.28,0.4911,140.5273,176.4625,462.6431,0.0,-0.0102,-0.026,-0.0431,0.063,0.0023,0.024,-0.0218,-0.0046,7.2893,0.1371,2.4381,0.9902,1760.2874,0.1835,8763.4899,-0.2528885697064507,-0.0026,0.0025,-0.0001,0.0002,0.0019,-0.0005,0.0694,-0.0107,0.0129,-0.0167,0.9821,99.1441,234.3072,0.4629135763593987,0.9598,0.0,0.9893,59.2744,0.6072,0.9709,6.1635,15.72,2.398,2.985,3.398,0.3784,1.0,2.2732,37.0354,88.0,195.3,229.9,53.3,565.522,0.6157,5.84,0.0035,0.0839,0.1109,0.066,9.7325,10.362,17.127,0.5302,0.31,0.0736,353.0,145.0,295.0,256.0,0.099,0.049,0.414,3.8,0.7,0.047,0.6214,0.0961,0.4711,0.6507,0.6833,0.1082,0.414,25.97,0.798,14.78,20.226,0.1455,12.31,19.788,0.105,13.12,30.01277530523117,1.395,6.77,20.45,0.0949,12.57,64.25,0.07,0.0405,0.0319,0.0425,0.0577,0.127,0.0831,0.039,4.3239,0.006751364490569393,0.0789,82.0288,0.0824,1244.0996,0.04203953092752092,0.0132,0.0044,0.0038,0.0011,2.0934,3.6674,0.055857188768396744,0.027,3.3976,0.06577574025946845,0.29,0.1218,23.743,3.971,5.7784,3.3381,0.0073,0.004,578.9233,0.0,101.8824,8.0711,57.2067,29.5551,0.0,686.6953,155.9192,74.0569,67.4603,0.0,529.1667,381.6303,843.2432,0.0,534.6835,41.0735,0.0,0.1139,0.0074,0.0022,0.8273,400.814,73.254,14.53,1.33,0.989,0.6576,264.272,0.5671,4.98,0.0877,532.8227,2.1206,7.93,0.3692,0.010700426642846456,0.008368021269972381,0.005155391029376961,73.3840889408696,0.4973,0.0146
472,3046.97,2517.22,2151.6889,1197.2643,1.5018,102.6711,0.1239,1.4955,0.0236,-0.004,0.9677,199.3785,12.2391,406.903,10.8477,0.9789,12.502,1.4043,-5248.25,2442.0,-5615.0,-2190.0,1.278,68.1444,2.7,84.1896,8.8519,50.1963,64.6928,66.1883,86.9473,118.031,77.44,3.182,348.9409,10.1085,142.7727,1.0028,141.5518,4.553,2866.0,0.9556,4.5275,-2.1173,10.2819,12.2382,22.1173,1.1049,147.8745,110.1399,465.97346952361227,0.0,-0.0217,-0.0009,-0.008,-0.0048,-0.0048,0.0374,-0.0174,0.0161,7.8183,0.1298,2.3774,0.9673,1807.5363,0.1557,8191.61,-0.1296,0.0006,-0.0032,0.0,-0.0002,0.0837,0.0005,0.0796,-0.0094,0.0356,-0.0111,0.9795243894809199,101.32810120268437,231.6736204672096,0.4584,0.9506,0.0,0.9904,57.979,0.6034,0.9686,6.3586,15.62,4.171,2.915,3.313,0.1419,1.0,2.4214,38.3168,122.0,186.9,164.5,61.3,225.62,0.1288,6.69,0.0041,0.1613,0.062,0.0677,5.684,9.565,13.551,0.3915,0.27,0.0341,1163.0,670.0,6174.0,7924.0,0.28290378467105126,0.122,0.223,4.9,1.2,0.112,0.5832,0.1511,0.2235,0.5019,0.6193,0.1109,1.015,19.74,0.977,17.61,22.299,0.1291,4.92,30.682,0.326,10.6,16.75,1.305,27.44,19.06,0.206,9.3,90.178,0.0601,0.0768,0.0475,0.074,0.0905,0.0613,0.0931,0.0665,2.5692,0.0028,0.0696,107.9622,0.027,699.3999,0.0238,0.0311,0.0045,0.0051,0.0022973441650247974,1.4366230568244727,3.6544057353507045,0.0299,0.0275,3.3622,0.0228,0.4909,0.1,8.664,4.3062,6.263337396875983,3.741633865719124,0.0047,0.0059,262.2951,0.0,78.1512,109.9555,361.8265,23.891,500.6434,277.518,0.0,595.6113,0.0,0.0,163.9037,534.2898,413.6858,0.0,975.6863,48.1283,453.3333,0.1107,0.0065,0.002,1.3774,410.892,74.094,20.79,1.11,0.9773,0.1882,264.272,0.5671,4.98,0.0877,531.2564,2.3999,11.93,0.261,0.01675165126145195,0.027086066046569338,0.005092367825181146,162.75824167108453,0.4941,0.0164
473,3060.16,2465.71,2207.1444,1109.3369,1.5555,97.5678,0.1216,1.5616,-0.0141,-0.0014,0.9672,198.3168,9.3787,418.0632,10.0392,0.9693,12.3858,1.3974,-6496.75,2259.5,-3547.0,259.0,1.0898,73.1333,1.8111,84.0623,8.9607,50.2067,64.1176,66.1488,86.4051,120.2552,79.43,2.945,366.1236,9.8662,143.1818,0.9725,130.6891,4.553,2889.0,0.9399,4.534,-3.8691,10.3864,9.0135,23.8691,0.9248,145.9845,104.2461,467.7446,0.0,0.0009,-0.0255,-0.0311,-0.0402,0.001,-0.0009,-0.0277,-0.0449,7.9876,0.1388,2.367,0.9537245295001018,1805.7892,0.1955,8847.28,-0.2205,0.001,0.003,0.0,0.0,-0.0474,0.0002,0.1373,-0.0082,-0.0133,0.0465,0.9813,98.7366,235.29,0.4611595827679213,0.9397,0.0,0.9895,58.3051,0.5867,0.9757,6.0255,15.78,3.882,2.594,3.072,-0.8042,0.999,2.2809,43.3855,95.0,168.4,132.1,56.8,307.9351,0.2183,5.83,0.0031,0.2088,0.0706,0.0629,12.2695,5.948,7.694,0.3656,0.8660842758435894,0.0573,141.0,52.0,356.0,407.0,0.065,0.04,0.407,4.2,1.2,0.092,0.6214,0.0961,0.4711,0.6507,0.6833,0.1082,0.414,25.74,0.8,16.25,19.85,0.1425,7.23,19.5,0.089,9.49,27.03,0.962,8.48,12.86,0.1882,7.45,77.023,0.1118,0.0601,0.0319,0.025,0.0973,0.0837,0.0658,0.0508,2.3848,0.0059,0.073,82.9181,0.1137,805.0996,0.0133,0.0237,0.0038,0.0035,0.0019,0.9755,2.429,0.05655361827453217,0.0066,4.2152,0.0322,0.2055,0.0404,17.708,4.0745,5.4002,2.5738,0.0022,0.0022,500.4874,0.0,63.4201,10.0367,157.1429,27.9177,245.2773,0.0,235.6863,102.7375,62.1891,0.0,0.0,237.3309,113.2033,0.0,790.0,46.5544,549.0196,0.1075,0.0093,0.0023,1.4833,406.08,74.516,22.67,1.21,0.9439,0.1537,276.356,0.8929,9.48,0.164,532.47,2.1429,9.14,0.1776,0.029256653377265074,0.01588081805266505,0.0028984810249041496,56.5978332283165,0.5013,0.0146
474,3011.82,2446.49,2164.3666,958.7313,1.3409,104.1344,0.1248,1.4018,-0.0187,0.0009,0.9607,199.5437,12.4204,412.72,9.9515,0.9685,12.4018,1.4043,-5324.5,2384.75,-3742.0,-1532.5,1.3333,69.0667,2.2111,85.4344,8.7037,50.6411,64.0021,66.2435,86.4476,118.0692,8.243,4.393,352.8909,10.2691,130.6091,1.4159,145.3782,4.551,2870.0,0.9536,4.6842,4.9382,10.5235,12.0709,15.0618,1.1754,148.47,65.6315,468.5215,0.0,0.0082,-0.0737,0.0529,-0.0246,-0.0064,-0.0001,-0.0123,0.0034,7.0358,0.1299,2.4222,0.9676,1831.338,0.1547,8865.8501,0.0015,0.001,-0.0013,0.0,0.0001,-0.014,0.0001,-0.0271,-0.0103,-0.0592,-0.0183,0.9793,100.9387,230.0509,0.45648887069177735,0.9459,0.0,0.9914,59.0907,0.5817,0.9797,6.2501,15.78,3.029,3.063,3.475,1.419,0.9989,2.2826,38.2031,108.0,140.3,81.4,46.3999,113.0649,0.1304,4.92,0.0031,0.0839,0.0942,0.0544,12.2826,14.325,9.84,0.2625,0.27,0.0356,1031.0,201.0,597.0,3407.0,0.171,0.089,0.17,1.5,1.7,0.133,0.5333,0.0836,0.2796,0.7028,0.6875,0.3087,0.279,15.36,0.323,8.2,27.553,0.0889,4.25,79.792,0.248,7.48,19.65,0.249,9.34,20.86,0.0898,6.93,23.967,0.0605,0.0517,0.0309,0.1302,0.0872,0.0819,0.0991,0.1047,5.6648,0.0031,0.0584,156.0862,0.044,998.5,0.0134,0.0101,0.0041,0.0076,0.0026,1.6659,3.97,0.058336303647097014,0.0199,3.695,0.0315,0.2782,0.12,20.54,3.6912,5.3175,3.9701,0.002,0.0024,503.0708,0.0,115.3348,15.954,222.3165,41.0058,151.4728,739.4958,70.1255,58.4674,528.1947,0.0,0.0,808.9796,0.0,0.0,758.6854,39.7094,0.0,0.1121,0.0117,0.0031,1.0909,415.936,73.168,19.14,1.68,1.0252,0.165,273.856,0.9483,9.14,0.2026,521.629875828411,1.3610084391000785,16.506257335357077,0.6234,0.0071,0.017,0.005,239.9809,0.5003,0.0128
