,feature_1,feature_17,feature_20,feature_22,feature_34,feature_60,feature_65,feature_92,feature_104,feature_116,feature_122,feature_130,feature_131,feature_148,feature_206,feature_288,feature_300,feature_320,feature_337,feature_424,feature_461,feature_489,feature_574,feature_582
387,2957.41,9.469,12.5027,-5464.75,8.7073,-0.24820000000000075,20.2482,0.020400000000000026,-0.0112,730.3365,15.67,0.04729999999999975,0.7639,0.0152,7.980000000000001,0.1221,0.0232,6.573,8.1094,66.578,27.3633,303.9612,0.40159999999999996,27.7705
388,3107.79,9.6259,12.4322,-6393.249999999999,8.5788,17.174499999999995,22.8255,0.07110000000000001,-0.006600000000000001,755.8564,15.79,0.0,0.8187,0.0266,14.030000000000001,0.09539999999999998,0.04349999999999999,9.5984,8.926,57.203900000000004,66.32617791614695,667.7578,0.17989999999999998,68.64798
389,2988.41,9.4463,12.4729,-5469.5,8.7037,3.888199999999999,16.1118,-0.02219999999999999,-0.008999999999999998,763.8163,15.95,0.5203999999999996,0.6778,0.016,6.18,0.23679999999999998,0.05670000000000001,9.1647,11.7064,57.8766,43.7487,0.0,0.3068,73.66916
390,2993.79,9.461,12.5757,-5334.0,8.7373,4.398199999999999,15.6018,-0.051300000000000005,-0.0127,664.1708,15.81,0.0,0.7759,0.0128,4.85,0.143,0.0646,8.715,9.2345,57.8646,30.515300000000003,467.8822,0.1909,30.62486
391,3081.75,10.7265,12.5018,-6253.5,8.531,22.6936,17.3064,0.04599999999999997,-0.0083,752.4133,15.74,0.5203999999999996,0.698,0.0181,14.000000000000002,0.1965,0.0433,9.5783,9.0929,69.5389,16.7504,761.2663,0.7147753778962487,73.1502
392,3104.4,9.6172,12.4069,-5426.75,8.5218,24.26,15.74,0.08840000000000002,-0.0039000000000000003,728.9823999999999,15.88,0.3784000000000001,0.8269000000000001,0.023799999999999998,5.72,0.24610000000000004,0.0468,9.669,8.6621,83.8552,26.4714,440.2312,0.4074,53.32657999999999
393,3082.05,9.7574,12.4692,-5671.25,8.7401,-4.236399999999999,24.2364,0.03420000000000002,-0.013,724.6723999999999,15.84,-2.647,0.8349,0.0249,5.52,0.1068,0.0327,9.4994,8.7558,45.3967,21.7225,0.0,0.2265,54.645999999999994
394,2990.58,10.2256,12.5682,-5549.25,8.287,-3.444500000000001,23.4445,0.013700000000000026,-0.0126,755.9233999999999,15.75,-3.4960000000000004,0.5638,0.0206,6.98,0.146,0.028299999999999992,9.5394,10.5578,91.7467,42.9653,315.3138,0.1878,76.0035
395,2957.77,9.7901,12.6278,-5609.5,8.3808,3.137299999999998,16.8627,-0.06260000000000002,-0.008500000000000002,806.3579,15.78,0.9934,0.8435,0.0183,7.839999999999999,0.12080000000000002,0.0552,8.6013,9.071,58.3845,28.8599,50.1324,0.2796,130.0641
396,3012.3,9.4759,12.4386,-6499.0,8.4509,5.934499999999999,14.0655,0.05399999999999999,-0.010400000000000001,789.1009,15.7,-0.8515,0.6102,0.0133,4.93,0.1612,0.0096,7.0711,8.2114,51.4759,22.3127,335.50393999999994,0.5035,176.6783
397,2934.01,9.9689,12.448,-6260.75,8.4092,0.9090999999999998,19.0909,-0.012400000000000003,-0.0073,772.6809999999999,15.65,-0.2837999999999999,0.5438,0.0084,5.21,0.1703,0.031799999999999995,9.3982,8.438,78.4084,29.2967,144.0247,0.1435,165.9504581569165
398,3093.57,9.8406,12.5106,-5335.0,8.8548,2.484499999999999,17.5155,-0.047999999999999994,-0.0139,715.3447999999999,15.92,-1.1349999999999998,0.8391,0.0118,5.9,0.1267,0.050800000000000005,8.34,7.6672,58.44070000000001,13.5693,811.329,0.4214,90.4575
399,2963.97,9.7825,12.4582,-4173.894919464572,9.2007,17.638199999999998,22.3618,-0.010000000000000014,-0.004100000000000001,736.1851999999999,15.77,0.0,0.7661,0.021399999999999995,7.65,0.2881,0.0999838819435499,6.6228,7.939100000000001,77.572,24.210100000000004,398.125,0.3692,142.908
400,3230.1251316919993,9.9664,12.3235,-5569.0,8.5615,-1.3326999999999996,21.3327,0.0993,-0.0117,808.663,15.53,-0.7568999999999998,0.7076,0.0183,13.060000000000002,0.19109999999999996,0.040999999999999995,3.9714,9.5027,57.2856,34.2467,510.9114,0.286,116.18788
401,2930.42,10.121,12.5031,-5319.25,8.5135,1.1681999999999992,18.8318,0.09859999999999997,-0.0118,781.077,15.84,-0.14189999999999994,0.6764,0.0087,7.04,0.23670000000000002,0.05800000000000001,11.4262,9.4207,104.161,26.1894,361.6387,0.1427,58.84776
402,3043.49,9.2755,12.5896,-6385.749999999999,8.4896,-1.372700000000001,21.3727,0.0201,-0.0089,778.2274,15.85,-0.5203999999999996,0.791,0.0142,7.42,0.1415,0.029700000000000004,8.3085,8.3031,90.324,33.2929,291.2621,0.4115,287.58879539229133
403,2933.89,10.5826,12.4998,-6406.249999999999,8.6439,8.1445,11.8555,-0.0454,-0.010900000000000002,784.2107,15.76,-0.4730999999999999,0.6645,0.0217,12.0,0.10830000000000001,0.0413,9.1321,7.823,58.5922,19.7153,215.0865,0.2516,60.3373
404,2885.72,9.9824,12.4492,-5516.75,9.0622,4.999099999999998,15.000899999999998,0.040799999999999996,-0.0046,675.0017,15.748,-0.31220000000000026,0.68808,0.0089,9.91,0.1566,0.04479999999999999,9.9311,9.5993,67.0377,34.3749,362.1622,0.44,287.58879539229133
405,3031.79,10.1388,12.4786,-6401.249999999999,9.4832,22.102699999999995,17.8973,-0.11580000000000001,-0.009499999999999998,701.5096,15.79,0.23650000000000015,0.6755,0.022899999999999997,9.65,0.1665,0.0409,9.0472,8.3207,35.4588,59.3343,307.5099,0.3229,70.0618
406,3018.81,11.109,12.5018,-5142.25,9.1757,25.2736,14.7264,0.0008999999999999962,-0.011,710.8998,15.870000000000001,0.7096,0.8387000000000001,0.021399999999999995,12.53,0.09250000000000001,0.0495,10.7662,10.2527,119.5088,26.586300000000005,442.1505,0.3922,42.14016000000001
407,3126.61,9.906,12.5422,-5115.25,8.8054,-2.5417999999999994,22.5418,0.12930000000000003,-0.010700000000000001,798.3164,15.51,-1.277,0.6799,0.0189,5.83,0.184,0.0538,8.7678,10.6666,66.44379999999997,24.186200000000003,65.1546,0.4659,84.67720000000001
408,3169.0,9.5978,12.5263,-5594.75,8.8973,3.6255000000000006,16.3745,0.08659999999999997,-0.0144,802.0003,15.7,0.0,0.7048,0.0261,17.8532719249251,0.1122,0.0649,5.102299999999999,10.7511,68.88909999999997,26.3014,879.1878,0.7147753778962487,73.63349999999998
409,3054.81,10.188,12.5049,-5588.0,8.287,-2.9208999999999996,22.9209,0.0,-0.0134,727.3748,15.75,-3.4960000000000004,0.5013,0.017,3.01,0.0694,0.03749999999999999,9.1576,8.6084,59.88989999999998,46.4743,171.6581,0.49700000000000005,62.0056
410,2970.86,9.9355,12.5967,-5867.5,9.0447,-3.572700000000001,23.5727,-0.007099999999999998,-0.008200000000000002,775.5908,15.95,0.5203999999999996,0.6778,0.018199999999999997,9.31,0.0937,0.050300000000000004,4.8358,9.0722,55.577,47.8616,16.4756,0.35609999999999997,49.98722
411,2980.84,9.1136,12.470080000000001,-5501.75,8.7495,9.050000000000002,30.950000000000003,-0.25288869675119885,-0.005700000000000002,760.5687,15.81,0.0,0.7332,0.0119,9.21,0.1345,0.0445,5.100099999999999,6.3182,65.6838,39.6861,208.137,0.3866,187.3554
412,3089.31,9.9951,12.4273,-5467.5,8.5266,6.343600000000003,13.6564,-0.01539999999999999,-0.013,750.8614,15.84,0.4258000000000001,0.752,0.0103,5.46,0.1779,0.04669999999999999,9.7285,8.6697,73.7605,28.2655,336.9546,0.1762,287.58879539229133
413,3029.16,10.1361,12.4967,-5594.25,9.3851,27.651944607378546,11.8809,0.025000000000000005,-0.004899999999999999,795.0289,15.75,0.0,0.771,0.0271,5.06,0.2972,0.0357,1.6574,8.5703,119.7145,36.819,773.7052,0.3682,113.10097907845825
414,3003.08,9.5747,12.5065,-5305.5,9.7324,2.8745000000000007,17.1255,-0.11520000000000001,-0.0113,699.0903,15.81,0.7568999999999998,0.7025,0.0099,14.43,0.2935,0.0451,8.5587,9.9557,45.5936,56.2919,153.1619,0.4831,72.77242000000001
415,3063.64,9.9558,12.5861,-5511.5,10.056017592522666,0.9736000000000011,19.0264,0.0323,-0.0139,734.8322,15.6,-2.364,0.7865000000000001,0.0072,8.06,0.1278,0.0487,8.6851,10.1727,49.65859999999999,24.2224,191.2536,0.206,101.46842
416,3100.96,10.1518,12.5382,-5418.25,8.2963,-3.182700000000002,23.1827,-0.25288869675119885,-0.009600000000000001,755.2512,15.71,0.0,0.6567,0.0178,6.33,0.0972,0.0737,4.7094,8.278,63.385,48.4762,449.1754,0.3509,129.2072390784583
417,2887.33,9.487,12.46,-5728.95,8.7879,5.809099999999998,34.1909,-0.06380000000000001,-0.0086,739.4489,15.82,-0.0946000000000002,0.6955,0.03129999999999999,6.5,0.2829,0.042660000000000003,9.4097,8.8566,49.329,37.1025,442.9658,0.3121,53.746
418,3008.28,9.7648,12.6257,-4764.0,8.3588,5.615500000000001,14.384499999999997,-0.0132,-0.010100000000000001,676.803,15.75,0.7096,0.8543,0.0175,7.32,0.1319,0.03199999999999999,8.4021,9.3375,108.5959,33.1734,378.3366,0.2937,45.734140000000004
419,3024.48,9.7882,12.2937,-5393.5,8.627,-3.539999999999999,23.54,0.10790000000000002,-0.011100000000000002,761.637,15.79,0.0,0.7612,0.022899999999999997,6.87,0.2296,0.043899999999999995,5.1882,8.6412,75.3148,18.3779,925.6484,0.3692,97.79206
420,3012.56,9.8138,12.5208,-5546.5,8.5251,3.989999999999999,16.01,0.0039000000000000115,-0.010600000000000002,690.3471,15.84,0.8042000000000002,0.789,0.0115,5.68,0.143,0.0436,5.250699999999999,7.2768,39.493,18.9111,639.0572,0.2556,47.1425
421,2911.84,9.9546,12.5833,-5455.25,8.8097,0.7699999999999987,19.23,-0.1528,-0.0115,700.2877,15.78,-2.553,0.8443,0.0076,5.73,0.1989,0.057199999999999994,7.2322,8.2608,87.9599,20.0249,686.747,0.3116,50.49256
422,2979.97,9.8322,12.5743,-5605.0,9.0639,2.0672999999999995,17.9327,0.12780000000000002,-0.0134,805.1151,15.73,-3.072,0.8237999999999999,0.0081,9.6,0.11290000000000001,0.0496,8.3795,9.3118,99.9361,36.6246,352.5114,0.2454,166.8498
423,2991.47,9.9381,12.5951,-5515.0,8.9979,-2.4372999999999996,22.4373,-0.0852,-0.0116,678.0742,15.86,-2.6,0.7696,0.0068,5.45,0.1306,0.0589,7.5718,8.7526,78.5668,26.7178,0.0,0.3602,37.01238
424,2958.46,9.2754,12.6278,-5672.0,8.897,3.1527000000000003,16.8473,0.034899999999999994,-0.0076,734.2425,15.93,-0.14189999999999994,0.7284,0.0209,7.56,0.1659,0.0633,4.6935,9.2275,105.3989,31.2286,110.3448,0.1474,44.84476
425,2996.9,10.4182,12.5406,-5685.0,8.4896,-1.9891000000000005,21.9891,-0.042399999999999986,-0.007200000000000001,755.9691,15.59,0.2837999999999999,0.7879,0.0181,8.07,0.11099999999999999,0.0607,6.4903,7.7804,30.8194,23.153900000000004,0.0,0.46710000000000007,75.72845999999998
426,2907.52,9.3944,12.5302,-5353.0,10.056017592522666,0.951800000000001,19.0482,-0.034899999999999994,-0.0070999999999999995,790.743,15.89,-0.14189999999999994,0.827,0.016,9.03,0.2714,0.0413,6.415300000000001,7.9002,93.5577,23.863,388.7898,0.3213,54.040980000000005
427,3230.1251316919993,9.7313,12.2937,-5731.5,8.7441,-4.933599999999998,24.9336,-0.018900000000000004,-0.008100000000000001,854.0502,15.64,0.0,0.6722,0.022499999999999996,7.29,0.1476,0.0954,5.3097,9.167,83.3323,24.7674,55.8626,0.2226,118.11568
428,2896.84,9.6912,12.4002,-5545.25,8.7073,1.7072999999999992,18.2927,-0.007699999999999995,-0.0088,726.8839,15.77,-0.3784000000000001,0.7447,0.0292,8.01,0.137,0.04809999999999999,10.3188,13.691420854040418,123.7393,39.5139,0.0,0.5611,106.44633999999998
429,2873.35,9.3711,12.5235,-5440.5,8.7599,22.434500000000003,17.5655,0.0,-0.005399999999999999,773.8504000000001,15.82,0.0,0.7608,0.0189,8.88,0.2232,0.028799999999999996,6.3737,7.8647,127.7417,19.7188,0.0,0.2766,65.2312
430,2948.57,9.0208,12.478,-5543.0,8.9833,-3.499099999999999,23.4991,-0.018500000000000006,-0.0128,749.3883,15.89,-0.4258000000000001,0.7964999999999999,0.0188,6.6,0.2851,0.05449999999999999,9.7324,10.797,120.113,28.914700000000003,257.9864,0.2265,54.4761
431,3078.17,9.7063,12.6037,-5741.75,8.8105,-0.4682000000000008,20.4682,0.22999999999999998,-0.012,620.2269,15.870000000000001,-2.647,0.8037,0.0068,7.27,0.0958,0.0562,4.5987,8.6824,78.3478,32.1475,251.74039999999997,0.2588,62.7655
432,3181.59,9.9153,12.4694,-5333.0,8.8105,-5.709100000000001,25.7091,0.016199999999999985,-0.005700000000000002,763.2762,16.03,0.2837999999999999,0.7772,0.0231,7.910000000000001,0.1334,0.0322,8.0227,9.1535,68.548,25.0847,78.5898,0.1416,38.87038
433,3047.78,10.1081,12.4871,-4731.0,9.1585,8.3045,31.6955,-0.1426,-0.0068,700.7723,15.82,-0.4258000000000001,0.7692,0.021599999999999998,7.09,0.1023,0.0999838819435499,10.6642,10.1956,99.3956,12.5641,0.0,0.1839,106.1812
434,3052.93,9.7568,12.58,-5647.5,8.598,-6.045499999999998,26.0455,0.06369999999999998,-0.0123,890.6913959959513,15.85,-1.797,0.8224000000000001,0.0086,5.2,0.0958,0.049400000000000006,6.9006,8.6362,53.0207,14.108,517.7914,0.2936,49.9274
435,3063.69,9.7394,12.4716,-5564.0,8.8424,-0.2627000000000012,20.2627,-0.007399999999999997,-0.0115,750.1885,15.870000000000001,-2.458,0.8454,0.0086,4.09,0.1043,0.05070000000000001,9.4953,11.5165,66.73,25.307100000000002,0.0,0.2944,82.32100000000001
436,2998.89,9.8668,12.5757,-5525.25,8.7932,-3.7535999999999987,23.7536,-0.001399999999999994,-0.0134,809.3271,15.85,-1.56,0.8219999999999998,0.022199999999999998,7.14,0.1388,0.0213,7.3137,9.14,60.8701,28.0078,377.2487,0.2994,56.41683999999999
437,2948.09,9.4618,12.5429,-5406.75,8.5571,-1.1835999999999989,21.1836,-0.028899999999999988,-0.0122,739.7936,15.77,0.04729999999999975,0.6423,0.0115,6.17,0.3044,0.04299999999999999,7.912,8.622600000000002,40.1318,35.1425,0.0,0.3689,45.48114
438,3028.65,9.941,12.469,-4173.894919464572,8.8249,-10.1291,30.1291,0.006500000000000001,-0.004700000000000001,750.9807,15.79,0.0946000000000002,0.779,0.027999999999999997,11.970000000000002,0.1172,0.0999838819435499,4.6868,6.587,116.5046,26.902700000000003,782.7027,0.2349,87.3692
439,3014.42,9.4764,12.7051,-5312.75,8.8215,-1.2955,21.2955,0.16440000000000002,-0.0099,747.6076,15.88,-0.6149999999999999,0.7202,0.0142,11.980000000000002,0.161,0.0301,4.8696,9.4609,47.9835,20.4703,39.3305,0.2678,60.57058
440,2999.01,10.5147,12.4796,-5645.5,9.043,-12.1373,32.1373,-0.01810000000000001,-0.0061,803.7863,15.74,0.7568999999999998,0.83,0.0242,5.1,0.1376,0.03789999999999999,10.0686,7.9601,59.850899999999996,25.8658,412.2392,0.24309999999999998,143.3273
441,2988.66,10.5814,12.4869,-6345.0,9.2171,-8.608199999999998,28.6082,-0.020699999999999996,-0.010400000000000001,752.0224,15.82,-0.0946000000000002,0.6955,0.0255,7.4,0.1135,0.0219,5.0149,8.5359,49.6278,21.5302,338.1818,0.3092,93.84799907845829
442,2925.34,9.7173,12.4333,-6190.0,8.5855,-0.8045000000000011,20.8045,0.04190000000000002,-0.0118,762.3597,15.96,0.04729999999999975,0.8162,0.0207,5.91,0.42921317865646114,0.0292,9.0661,8.912,71.389,14.6928,78.3242,0.3154,100.53937907845825
443,2940.53,9.0469,12.3351,-5648.25,8.9833,-1.594499999999999,21.5945,-0.04,-0.0117,769.5909000000001,15.75,-3.591,0.5882,0.0121,11.01,0.3386,0.0476,8.7432,9.9473,53.35750000000001,57.5005,0.0,0.3099,102.5241
444,2983.64,9.8798,12.719644180981149,-5200.75,9.1526,-1.7382,21.7382,0.0938,-0.0126,835.9395,15.56,-1.088,0.592,0.0249,12.09,0.1228,0.0626,4.7132,9.4846,47.19070000000001,27.2989,679.7048,0.7147753778962487,149.81116
445,3072.2,9.9551,12.5269,-5727.0,8.9605,3.0682000000000023,16.9318,-0.09319999999999999,-0.008999999999999998,708.3268,15.71,-0.5677000000000001,0.5887,0.0135,7.5,0.1949,0.0308,4.385,8.6414,54.88,35.7768,462.9766,0.4659,27.5514
446,3008.5,10.3544,12.5553,-6624.5,8.7199,0.889980000000001,19.11002,-0.04390000000000001,-0.0115,713.6637,15.95,-0.6623,0.7101,0.0249,11.784,0.2345,0.0303,11.5385,9.786579999999999,85.8063,40.0406,604.3344,0.188,77.7519
447,3017.1,10.0255,12.4222,-5626.25,8.6074,-2.663600000000001,22.6636,0.03509999999999999,-0.007699999999999999,711.6416,15.89,0.0946000000000002,0.8884,0.023699999999999995,6.0,0.1038,0.0468,10.1341,9.351700000000001,61.1648,17.6569,0.0,0.4211,73.8817
448,2918.9,9.946,12.5088,-6546.5,9.094,24.3509,15.649100000000002,-0.1055,-0.005000000000000001,760.5186,15.88,0.8042000000000002,0.8376,0.027599999999999996,7.97,0.2785,0.029700000000000004,4.654,6.8346,141.2291,32.9369,253.56269999999998,0.3656,62.26062
449,2982.1,9.4479,12.4676,-5573.75,8.2395,22.4673,21.38,0.0,-0.0094,841.6825,15.75,-3.4960000000000004,0.5638,0.019,3.65,0.126,0.0687,14.385793937575064,13.691420854040418,57.1059,66.32617791614695,325.0,0.2423,44.01422
450,3021.26,10.0005,12.4222,-6033.25,9.1502,-2.4636000000000005,22.4636,0.0591,-0.008200000000000002,673.8036,15.89,0.0946000000000002,0.8884,0.022599999999999995,5.09,0.0966,0.030499999999999992,6.8452,7.6068,112.0767,20.9587,0.0,0.2991,171.8524
451,2959.51,9.6613,12.5582,-5626.0,9.004,-3.1427000000000005,23.1427,0.11500000000000002,-0.0097,789.4424,15.54,0.0,0.6159,0.0103,6.22,0.1764,0.0354,8.6559,10.6502,63.2119,20.0416,0.0,0.4432,287.58879539229133
452,2891.17,9.3546,12.4922,-5602.25,9.754,0.9408999999999996,19.0591,-0.02420000000000001,-0.0078000000000000005,749.3412,15.95,-0.0946000000000002,0.7908,0.0062,7.47,0.2619,0.0653,6.5092,8.0453,111.5684,21.4685,435.6713,0.2439,91.62811907845825
453,3062.36,10.1365,12.4647,-5834.75,8.2914,-0.18909999999999932,20.1891,0.06899999999999999,-0.011,756.4002,16.02,-0.7568999999999998,0.7403,0.0164,3.5,0.0738,0.02779999999999999,6.2604,8.0211,70.6799,17.3811,43.3987,0.2848,62.91244
454,3004.57,8.9505,12.3543,-6347.749999999999,9.1287,-1.1764000000000008,21.1764,0.014199999999999996,-0.010299999999999998,808.6117,15.830000000000002,-2.93,0.8145,0.027199999999999995,4.35,0.3325,0.039299999999999995,8.2809,8.5062,67.8534,20.791,223.8185,0.4502,79.1086
455,2965.28,10.2346,12.4876,-6660.250000000001,8.7696,4.0554999999999986,15.9445,0.05479999999999999,-0.0112,771.1395,15.82,0.7568999999999998,0.8056999999999999,0.0155,6.61,0.09259999999999999,0.027899999999999998,6.9635,12.3709,58.6317,27.204400000000003,243.0108,0.3411,72.7103
456,3074.63,9.3528,12.3376,-5440.25,8.8945,-7.962699999999999,27.9627,-0.036600000000000014,-0.005700000000000002,659.6154,15.76,0.048200000000000257,0.6955,0.0106,5.68,0.101,0.0114,6.3186,6.6258,70.9621,59.5091,394.6452,0.2503,188.2466
457,3020.29,10.0931,12.4845,-5314.5,9.3181,-1.9382000000000006,21.9382,0.008499999999999992,-0.0116,714.6665000000002,15.73,-2.694,0.8376,0.014,6.83,0.0812,0.0218,4.4424,8.7856,123.3134,31.6682,310.303,0.3068,96.16344
458,3062.47,9.8637,12.5331,-5261.75,8.6149,-2.130899999999999,22.1309,-0.023600000000000013,-0.010299999999999998,686.2564,15.77,-3.732,0.5524,0.012,9.44,0.1268,0.0715,8.9428,10.5077,61.1,50.9698,0.0,0.4502,40.8368
459,3026.32,10.7071,12.4784,-5748.5,8.8132,16.649099999999997,17.239,-0.05050000000000001,-0.008,775.6084,15.82,0.7568999999999998,0.8056999999999999,0.0231,17.8532719249251,0.0872,0.027199999999999995,11.8863,13.691420854040418,38.7775,18.1288,397.5976,0.34309999999999996,116.55706
460,3120.81,9.7435,12.5031,-6350.249999999999,8.659,1.3663999999999992,18.6336,0.06200000000000001,-0.010100000000000001,752.7615,15.95,-0.6623,0.7101,0.0056,9.39,0.24730000000000002,0.0358,11.5596,9.9842,62.21699999999999,33.7909,123.8095,0.2556,134.22557907845828
461,3042.85,9.4619,12.4561,-5867.0,8.2395,1.1135999999999986,18.8864,-0.07329999999999999,-0.0102,731.8077,15.719999999999999,-1.1349999999999998,0.6879,0.0112,8.31,0.1446,0.0399,6.3107,7.2264,103.6512,20.9909,422.2222,0.3071,62.3602
462,2955.33,10.423,12.452,-6475.5,8.1605,2.3090999999999995,17.6909,-0.1397,-0.011100000000000002,764.1455,15.71,0.0,0.6567,0.015,7.42,0.146,0.03199999999999999,8.3549,10.5492,68.93869999999997,19.0038,646.1538,0.3368,67.2425
463,3031.39,9.5536,12.4322,-6886.25,9.219,9.656399999999996,30.343599999999995,-0.01710000000000001,-0.007200000000000001,794.8422,15.719999999999999,0.7096,0.806,0.023699999999999995,11.810000000000002,0.2337,0.029299999999999996,10.2018,8.213,123.3114,64.707,0.0,0.2502,60.51134000000001
464,2937.77,10.0554,12.5847,-5341.5,9.1141,0.5536000000000004,19.4464,-0.04109999999999999,-0.008500000000000002,765.0424,15.93,-0.14189999999999994,0.7284,0.0211,4.57,0.0993,0.0108,8.9536,10.1586,101.9325,26.4448,351.8717,0.2492,48.04221999999999
465,3033.51,9.6481,12.27685990738101,-5506.5,8.7326,-4.658200000000001,24.6582,0.06449999999999997,-0.0123,724.0268,15.88,-0.6149999999999999,0.7202,0.0293,6.93,0.19049999999999997,0.0446,5.323,8.1718,46.7068,31.136800000000004,876.0626,0.3692,76.46520000000001
466,2978.67,10.4757,12.5218,-5733.0,8.7283,-0.34549999999999986,20.3455,-0.1358,-0.0146,712.0768,15.92,0.23650000000000015,0.7287,0.0107,17.8532719249251,0.0872,0.0525,9.1953,10.955200000000001,56.082,32.9145,386.9947,0.1493,68.7057
467,3043.17,10.6221,12.4469,-5175.5,8.6527,11.696400000000002,28.3036,-0.05020000000000001,-0.0034,791.1522,15.84,-0.5677000000000001,0.7025,0.024299999999999995,11.09,0.1204,0.0543,9.1907,9.7693,74.93940000000002,66.32617791614695,433.4096,0.3949,91.68892
468,2910.77,9.7628,12.6012,-5149.0,8.2061,-1.7818000000000003,21.7818,0.12880000000000003,-0.011900000000000003,794.5631,15.82,1.6550000000000002,0.8137,0.0098,6.02,0.2181,0.0999838819435499,3.6528,7.7119,49.7028,20.3593,218.705,0.7147753778962487,81.79462
469,2962.79,10.5185,12.481,-5472.75,9.2047,0.16640000000000016,19.8336,0.01060000000000001,-0.0117,754.7281,15.91,-0.5203999999999996,0.7586,0.027199999999999995,12.370000000000001,0.0942,0.0681,8.7934,9.6861,51.207,19.442,159.5773,0.2724,19.362099999999998
470,2881.1,9.7642,12.27685990738101,-5487.0,8.2061,-3.9927000000000015,23.9927,0.0835,-0.010600000000000002,766.8034,15.78,-0.8042000000000002,0.7348,0.0208,3.79,0.2088,0.0515,7.203500000000001,8.1969,144.1187,22.9524,729.5269,0.4069,59.660439999999994
471,2981.04,9.7751,12.4363,-6370.0,8.9607,-0.2800000000000005,20.28,-0.25288869675119885,-0.010700000000000001,765.2061,15.719999999999999,0.3784000000000001,0.8741,0.0192,12.570000000000002,0.15380000000000002,0.0223,5.178599999999999,11.2356,101.88240000000002,29.5551,381.6303,0.3692,77.82192
472,3046.97,10.8477,12.502,-5248.25,8.8519,-2.1173,22.1173,-0.1296,-0.0094,689.2491,15.62,0.14189999999999994,0.7697,0.0108,9.3,0.11550000000000002,0.05,6.9642,10.9752,78.1512,23.891000000000002,534.2898,0.261,100.81907999999999
473,3060.16,10.0392,12.3858,-6496.749999999999,8.9607,-3.869099999999999,23.8691,-0.2205,-0.008200000000000002,890.6913959959513,15.78,-0.8042000000000002,0.7348,0.0175,7.45,0.1175,0.0183,5.2425999999999995,9.163,63.4201,27.9177,237.3309,0.1776,94.03993999999999
474,3011.82,9.9515,12.4018,-5324.5,8.7037,4.938200000000001,15.0618,0.0014999999999999935,-0.010299999999999998,712.9921000000002,15.78,1.4190000000000003,0.821,0.022299999999999997,6.93,0.0875,0.0377,8.6447,9.4666,115.3348,41.0058,808.9796,0.6234,239.9809
475,2987.75,10.5935,12.4618,-6283.75,8.5891,-0.9618000000000007,20.9618,-0.06850000000000002,-0.0059,757.6495,16.0,-0.0946000000000002,0.7975000000000001,0.0117,14.230000000000002,0.10279999999999999,0.03429999999999999,7.5488,9.811,77.0386,32.5182,178.7345,0.262,51.511660000000006
476,3100.44,9.6043,12.47,-5436.0,9.2328,-6.855500000000001,26.8555,0.024800000000000006,-0.0121,800.7803,15.7,0.6622999999999996,0.7914,0.025199999999999997,9.47,0.1455,0.053500000000000006,11.4232,10.4357,67.5611,37.6779,747.6821,0.2709,74.64938000000001
477,3151.98,9.8614,12.499,-5398.0,8.322,0.7736000000000004,19.2264,0.029700000000000015,-0.0138,793.5493,15.78,0.9934,0.8435,0.024299999999999995,10.910000000000002,0.0943,0.0273,4.7206,8.9885,93.931,18.7802,639.3939,0.1986,75.89460000000001
478,3086.88,10.3001,12.469,-6485.5,9.1638,23.786400000000004,16.2136,0.04359999999999998,-0.0068,758.1489,15.71,0.04729999999999975,0.7388,0.026299999999999997,6.89,0.0854,0.0391,6.005199999999999,8.4738,77.9093,35.2476,304.2991,0.3447,41.7833
479,2992.37,10.495,12.4773,-6284.25,8.3273,-2.0290999999999992,22.0291,0.016799999999999985,-0.0121,796.3061,15.609999999999998,0.0,0.7435,0.013700000000000002,10.59,0.17950000000000005,0.0808,5.068099999999999,9.4323,71.1406,44.6262,167.9749,0.1814,101.1108
480,3068.56,8.5245,12.5218,-5280.25,8.7812,-2.667299999999999,22.6673,-0.027799999999999995,-0.010900000000000002,716.0681,15.94,0.23650000000000015,0.8207,0.009,17.8532719249251,0.3668,0.0495,9.4746,11.6562,61.0578,47.2492,296.3434,0.2834,93.05430000000001
481,2980.66,9.5592,12.5449,-5613.0,9.1287,0.7900000000000007,19.21,-0.044700000000000004,-0.0117,838.093,15.92,-1.1349999999999998,0.8391,0.0066,7.27,0.15740000000000007,0.0248,8.9656,7.8739,71.2799,19.0442,193.6972,0.2441,68.59496
482,2989.47,10.499,12.4231,-4173.894919464572,8.7588,13.978199999999998,26.0218,-0.07740000000000001,-0.0091,716.5576,15.93,-0.04729999999999975,0.8139,0.0179,8.67,0.42921317865646114,0.0999838819435499,5.7967,8.5601,85.9973,21.3059,450.9687,0.2799,56.8221
483,3093.12,9.8508,12.2981,-5450.0,8.9132,-5.469099999999999,25.4691,0.03389999999999999,-0.0092,773.9649,16.0,-3.1189999999999998,0.8307,0.0063,6.9,0.11570000000000001,0.0547,9.1671,10.2218,96.3463,16.0095,330.3067,0.357,106.5582
484,2990.85,9.642,12.4276,-5439.25,8.8097,-5.242700000000002,25.2427,-0.038700000000000005,-0.0118,789.9959,15.88,-0.6149999999999999,0.7202,0.0213,11.65,0.1256,0.048599999999999983,5.0539,8.4577,65.141,34.3994,378.1494,0.2619,72.6469
