,feature_26,feature_34,feature_54,feature_57,feature_60,feature_64,feature_78,feature_100,feature_112,feature_118,feature_123,feature_132,feature_133,feature_165,feature_205,feature_239,feature_276,feature_283,feature_337,feature_391,feature_416,feature_435,feature_478,feature_563,feature_569,feature_573,feature_580,feature_581
263,0.9818,8.7662,4.593,0.9299999999999999,3.5264,17.77,0.017999999999999995,-0.04,231.14194241236703,56.27859999999999,3.486,1.0,2.3308,0.09,0.1315,0.0054,0.11550000000000002,0.004,7.7792,1.8655695714120148,5.033599999999999,13.750999999999998,6.2851,251.078,4.2457,8.0,0.012197535266098333,0.005112089931820573
264,1.2501999999999998,8.5571,4.569,0.9297,-3.2718000000000003,9.8176,-0.02549999999999999,-0.0112,231.5783,56.08500000000001,3.886,0.9963000000000001,2.4012,0.085,0.1896,0.0042,0.0241,0.0049,10.295300000000001,0.6125,9.0827,11.8376,4.0368,264.272,1.8844,9.6,0.009391171934585774,0.0028569964828300955
265,1.3017,8.9221,4.611,0.9365,-2.3890999999999996,13.3819,-0.0161,0.0009000000000000134,231.1627,59.33189999999999,5.675,0.9965000000000002,2.2445,0.136,0.1979,0.0052,0.0209,0.0066,8.9998,1.3398,5.8746,10.2938,5.917599999999999,264.272,1.8844,10.63,0.0108,0.0039000000000000003
266,1.3427,9.9095,4.636,0.9174999999999999,-5.7373,17.0755,-0.0355,0.028800000000000003,230.3728,58.441199999999995,4.04,0.9975,2.2959,0.118,0.1492,0.0051,0.1654,0.0054,9.3261,0.4262,3.2658000000000005,11.3945,6.2186,264.272,1.8844,8.91,0.018,0.005300000000000001
267,1.3045,9.4749,4.582,0.9318,-0.15450000000000136,7.5108,-0.0226,-0.03629999999999999,231.7715504639026,59.3833,4.232,0.9991999999999999,2.2247,0.137,0.1662,0.0035,0.0274,0.0034,10.4782,0.569,4.535899999999999,13.9517,4.4263,264.272,1.8844,5.71,0.005810318618026965,0.007004120019056919
268,1.2552,8.7418,4.614,0.9292999999999999,1.1781999999999992,7.6739999999999995,0.013600000000000001,0.035300000000000005,231.43394110455029,59.8217,4.809,0.9964,2.3044,0.11,0.1694,0.0062,0.0461,0.0045,10.9927,0.8080000000000002,4.8805,11.6311,6.4326,263.88317411923634,2.466911041237185,8.4,0.024018182974040698,0.002869208544284741
269,0.9895,8.5788,4.591,0.9257,-0.228200000000001,18.68,-0.010300000000000004,-0.022299999999999997,231.59107947164313,59.5704,3.529,0.9990999999999999,2.3453,0.072,0.5721,0.006499999999999999,0.1078,0.0036000000000000003,10.4058,0.6832,8.0366,8.8934,11.887899999999998,256.45,2.7335,6.950000000000001,0.010951152541615536,0.004122688898298422
270,0.9704999999999999,9.4257,4.601,0.9238,0.3418000000000012,16.4734,0.019700000000000006,-0.0716,232.3483029338934,58.58250000000001,3.4380000000000006,0.9998,2.3322999999999996,0.052,0.1886,0.0045,0.11560000000000001,0.0031,9.4985,1.3111,5.2083,6.5945,4.5494,264.272,1.8844,9.93,0.0115,0.004
271,1.2955,8.9416,4.657,0.9242,9.592699999999999,8.7726,-0.038000000000000006,0.028800000000000003,231.6119454769292,58.4135,4.394000000000001,0.996,2.3149,0.119,0.18080000000000002,0.0038,0.1716,0.010899999999999998,9.9971,1.539,4.2172,9.1085,4.0186,249.066,1.9192,6.62,0.0076,0.0022
272,1.2847,9.3181,4.622,0.9222,-1.145500000000001,21.27,-0.0383,-0.03439999999999999,230.8662,57.88020000000001,4.146,0.9983,2.2337,0.033,0.1647,0.0036,0.0667,0.0033,8.4179,1.2425,5.14,9.1068,4.1182,264.272,1.8844,10.65,0.025867973629615324,0.008327554308756806
273,1.0025,9.0121,4.571,0.9255,0.5608999999999988,16.4646,-0.029200000000000004,0.041899999999999986,232.78140461489167,57.1032,3.225,0.9969,2.2868,0.036,0.1413,0.002,0.0352,0.0062,9.5846,0.8136,6.0271,7.381500000000001,2.8961,264.272,1.8844,10.59,0.016057346497973142,0.004570704821575705
274,1.3365,8.0787,4.545,0.9341,4.535500000000001,8.3718,-0.0353,-0.0716,231.3437,58.950599999999994,3.22,1.001,2.3932,0.108,0.1052,0.0085,0.0898,0.0052,8.8459,1.1269,10.4172,4.7138,4.1739,264.272,1.8844,9.45,0.0138,0.0038
275,1.2845000000000002,8.1409,4.619,0.9179,-1.989999999999999,6.8877,-0.026999999999999996,-0.04370000000000001,234.388,60.83250000000001,2.679,0.9991999999999999,2.2757,0.065,0.2273,0.0028,0.0698,0.007200000000000001,9.1602,0.837,7.9649,7.3959,5.940999999999999,267.524,2.2652,9.14,0.016202554972397407,0.00702150799467003
276,0.9875,8.8384,4.639,0.9312,-0.9917999999999997,21.1663,-0.0096,0.08740000000000002,232.0934820750519,59.0198,3.267,0.9990999999999999,2.3341000000000003,0.091,0.1041,0.0041,0.0864,0.0042,9.4876,0.5591,6.538299999999999,10.2278,3.4182,261.6986524566649,2.456341122485664,8.85,0.023368616878915744,0.0035592280943847333
277,1.3033,8.6799,4.596,0.9331,-2.5681999999999987,12.4836,-0.064,0.029799999999999986,229.6881,58.5297,3.108,0.9997,2.4349,0.087,0.1558,0.0073,0.0341,0.0029000000000000002,8.4104,0.3739,6.0829,9.8216,3.2156,264.272,1.8844,6.950000000000001,0.01713016611543413,0.0037882495823341263
278,1.2328,8.7552,4.569,0.9186000000000001,2.9691000000000023,18.8782,-0.011518589533735723,-0.027900000000000005,232.3159,58.3444,4.947000000000001,0.9975,2.2886,0.092,0.0683,0.0038,0.4365,0.008,8.1185,0.7771,6.5546,9.0043,3.4776,264.272,1.8844,7.109999999999999,0.0123,0.004400000000000001
279,1.3008,8.8548,4.596,0.9365999999999999,-0.01640000000000061,19.8519,-0.0176,0.027899999999999987,231.9249,58.8089,5.902,0.9986,2.2474,0.137,0.1105,0.0045,0.0507,0.0048,8.2535,1.1914,5.5447999999999995,5.074,4.2753,268.78,1.5291,7.039999999999999,0.0069,0.0028000000000000004
280,1.3215,8.9036,4.586,0.9324,2.9864000000000006,11.4185,-0.04650000000000001,-0.0744,230.3584,58.4186,4.029,0.9985,2.2673999999999994,0.074,0.1363,0.0051,0.12758737588966063,0.0054,11.5123,0.715,6.562957123653145,4.9943,3.95,270.35,4.216799999999999,7.740000000000001,0.008724457751930419,0.0038415098039739914
281,0.9868,9.2016,4.597,0.9261,0.08550000000000116,19.53,-0.0187,-0.007400000000000002,231.67362132034233,58.8843,3.523,0.9983,2.3322999999999996,0.082,0.2217,0.005499999999999999,0.05870000000000001,0.006700000000000001,8.5788,0.4287,6.1924,12.0598,7.384100000000001,266.738,4.292599999999999,7.0,0.0106,0.0034000000000000002
282,1.3745,8.3273,4.561,0.9216000000000001,0.5763999999999991,11.8327,-0.0198,-0.0977,230.85563863248137,58.2474,6.101,0.9968,2.2646000000000006,0.175,0.1208,0.0044,0.0417,0.004,9.4817,1.3087,8.0241,11.4223,4.1425,266.71,1.7435,10.92,0.028,0.0087
283,0.9915,8.4896,4.601,0.9238,3.3363999999999994,12.6881,-0.013999999999999995,0.023300000000000015,231.5922754654255,56.419799999999995,3.4950000000000006,0.9990999999999999,2.3625,0.059,0.35949999999999993,0.005599999999999999,0.1078,0.0044,9.0896,0.7028,8.0366,8.6737,4.5331,262.70923989190436,2.464806168962392,9.93,0.012100000000000001,0.004
284,1.3188,8.3845,4.636,0.9174999999999999,-4.9191,12.9155,-0.034,0.06229999999999998,231.8142,57.93310000000001,2.679,0.9991999999999999,2.2757,0.07,0.1582,0.0025,0.0698,0.0029000000000000002,7.9464,0.40930000000000005,7.9649,8.4929,5.6678,249.132,3.2593,7.24,0.0159,0.0049
285,1.3552,8.9833,4.596,0.9365999999999999,1.7082000000000006,13.7437,0.04810000000000001,0.023300000000000015,231.74144141969154,59.172999999999995,6.063,0.9953,2.2647,0.085,0.18950000000000003,0.0079,0.0476,0.0061,7.5911,1.2015,4.818699999999999,6.7146,4.001,267.64,2.5145999999999997,7.28,0.03398952009622566,0.006792078258282938
286,1.2587999999999997,8.9857,4.601,0.9174,-9.100000000000001,15.85,-0.0349,0.0009000000000000134,231.0144,58.7354,3.467,0.9973,2.4241,0.086,0.0831,0.0058,0.1663,0.0028,9.1079,0.5187,3.1394,6.8322,6.1557,249.176,3.1343,9.66,0.019582167996424565,0.005452798379461597
287,1.3057000000000003,9.2658,4.575,0.9299999999999999,12.430899999999998,22.91,-9.999999999999374e-05,0.0,231.09577904741977,57.7826,3.5659999999999994,0.9981,2.3348,0.084,0.16920000000000002,0.0043,0.0553,0.0051,9.5932,0.7591,6.891800000000001,11.6408,10.268800000000002,265.058,1.5619,13.760000000000002,0.0042,0.0016
288,1.2803,8.6527,4.599,0.9354,15.809999999999999,18.7563,-0.0017000000000000001,0.04560000000000001,231.54123173770162,58.08789999999999,2.8539999999999996,0.9995000000000002,2.3573,0.07,0.1483,0.006799999999999998,0.23389999999999997,0.0094,8.6447,0.7551,4.9288,12.9662,5.8984,262.5623425978459,2.492286177421607,106.68391307434258,0.015656562801530362,0.005442294377316199
289,0.969,8.7199,4.586,0.9267,-4.1499999999999995,17.5363,0.0096,0.0,232.2574236773059,59.6345,2.819,0.9983,2.4160000000000004,0.065,0.0962,0.0044,0.10379129530421605,0.0030000000000000005,8.1518,1.2402,6.531160608895296,12.0743,3.8611,262.8,3.0250999999999992,9.63,0.016129125644304895,0.004455604733444606
290,1.2732,8.7597,4.584,0.9289000000000001,1.4055,13.2709,0.054699999999999985,-0.1032,231.41705029305595,58.1892,3.179,1.0,2.2671,0.111,0.22499999999999998,0.0051,0.1449,0.0044,13.73546477021491,0.8792999999999999,12.273,13.4302,7.1475,267.938,2.3513,7.91,0.01079161783385884,0.002706373735901956
291,0.9875,8.5952,4.657,0.9242,4.801800000000002,10.6737,0.007799999999999996,-0.027900000000000005,232.65976010714516,60.0028,4.329,0.9995000000000002,2.3025,0.093,0.0863,0.0027,0.0493,0.0069,9.9376,1.3542,5.6904,9.8228,6.4164,261.33151748284644,2.471001236215655,8.52,0.007925872396974745,0.007543946429337514
292,1.315,8.2832,4.681,0.9314,5.9155,12.9509,-0.0013999999999999996,-0.0008999999999999969,231.73228653098494,58.2218,3.6360000000000006,0.9972,2.3984,0.112,0.1048,0.0044,0.0201,0.0055,9.002000000000002,1.0193,7.2432,11.8631,5.5662,259.606,1.6678999999999997,10.87,0.0262,0.0089
293,1.3177,8.8355,4.592,0.9289000000000001,-2.3363999999999994,13.7979,0.03510000000000001,0.016700000000000003,229.7028,58.8595,3.179,1.0,2.2671,0.142,0.1847,0.005899999999999998,0.044,0.0022,10.3679,0.5204,8.4539,6.6022,3.2527000000000004,250.258,3.5443,9.75,0.01310068284593618,0.004454562801234012
294,1.3058,7.603200000000001,4.564,0.9304,-2.1155000000000013,9.4814,-0.0388,-0.023299999999999998,234.2475,58.245799999999996,4.635,0.9979000000000001,2.2785000000000006,0.037,0.12,0.005599999999999999,0.48769999999999997,0.005,8.619,1.1426,5.3065999999999995,10.9516,4.6677,264.272,1.8844,5.4,0.0135,0.004400000000000001
295,0.9635,9.2047,4.575,0.9378,2.2800000000000007,9.9055,-0.029499999999999995,-0.006500000000000006,231.42670074994453,57.2015,4.410000000000001,0.9961,2.2771,0.066,0.1399,0.0031,0.0368,0.0086,9.4139,0.6621,8.0855,10.4826,7.5564,264.444,0.8282,8.42,0.019333540598190424,0.0025683467428155166
296,1.2585,8.2776,4.651,0.9228,1.9336000000000004,11.7563,0.07199999999999998,0.0326,229.5324,59.2754,3.22,1.001,2.3932,0.152,0.2173,0.005899999999999998,0.1663,0.0054,8.7757,1.0919,3.1394,11.4422,3.6106999999999996,272.118,3.2449,5.81,0.01145727493054812,0.003423684099816991
297,1.0605,8.4891,4.605,0.9312,5.6155,7.7153,-0.012399999999999998,-0.0195,235.157,59.17960000000001,4.014,0.9957,2.2797,0.047,0.2485,0.0039,0.255,0.005,11.8087,1.319,2.9814000000000003,6.9778,2.9641999999999995,267.694,1.9238,106.68391307434258,0.013400000000000002,0.0045
298,1.2657,8.8945,4.621,0.9342999999999999,-10.8745,26.4028,-0.0399,0.025100000000000008,230.31055555829886,58.566,3.0930000000000004,0.9989,2.3997,0.026,0.10739999999999998,0.0018,0.1789,0.0027,6.5931,1.3826,4.5692,5.2933,3.8138,261.9577682052936,2.449744161208176,8.97,0.015852287042453082,0.00487716785233358
299,1.2975,8.8043,4.586,0.9247,13.3709,3.7778,-0.010300000000000004,0.047400000000000005,231.8576689883609,56.6647,5.260999999999999,0.9984,2.2773,0.123,0.4634,0.0053,0.0982,0.0051,10.1918,0.7575,6.6301,13.3333,11.778,263.1255373240852,2.452806865903933,9.14,0.020178347629228294,0.0018782023636292335
300,1.273,9.1757,4.633,0.9227,13.374499999999996,28.552408208472155,-0.007700000000000002,-0.035300000000000005,231.8996068652186,58.412600000000005,4.317,0.9942,2.3132,0.177,0.1232,0.0051,0.1364,0.0101,10.2449,1.5366,6.1848,14.1398,5.0984,265.12,1.4786,9.62,0.0053,0.0015000000000000002
301,1.241,9.4336,4.593,0.9317,0.15360000000000107,13.1809,0.004000000000000002,-0.0391,230.4657,58.26519999999999,2.819,0.9983,2.4160000000000004,0.041,0.35089999999999993,0.004,0.189,0.0031,10.2659,1.0794,5.4295,10.556,7.597400000000002,253.846,3.7581999999999995,9.21,0.010868422192097618,0.004091789785787441
302,1.306,8.7402,4.575,0.9328999999999998,4.1591000000000005,14.1155,-0.051500000000000004,0.035300000000000005,230.1725,58.3864,2.8029999999999995,0.9956,2.2717,0.057,0.1823,0.005499999999999999,0.027500000000000004,0.0026,13.2979,1.1473,4.9177,13.5528,2.9657,264.272,1.8844,7.91,0.011475037628317364,0.003748594122777421
303,1.0023,9.5689,4.596,0.9292999999999999,-5.024500000000001,8.8157,0.0235,0.0018999999999999991,232.18579349990932,59.218399999999995,3.175,0.9998,2.3695,0.079,0.1745,0.0033999999999999994,0.049,0.0107,9.1587,0.6832,6.1722,11.4742,8.711500000000001,268.11,0.9026,7.76,0.020400000000000005,0.0078000000000000005
304,0.9817000000000001,8.5251,4.591,0.9257,7.0591,13.7289,0.005899999999999999,0.018600000000000002,232.25856895055108,57.305,4.289000000000001,0.9958,2.2588,0.088,0.1541,0.0054,0.0784,0.0061,9.8673,0.6203,3.7542,14.464,5.852200000000001,264.272,1.8844,10.4301,0.03404532076342334,0.006015256518338044
305,0.975,9.6938,4.659,0.9279999999999999,2.1044999999999994,12.1355,-0.0164,0.06420000000000001,231.98930720613242,57.5382,4.392,0.9981,2.2967,0.083,0.5363,0.005499999999999999,0.0461,0.0063,12.603,0.7168,4.8805,13.435900000000002,10.502200000000002,261.5568883180046,2.4457543614105655,106.68391307434258,0.02431277130432923,0.001083680412982242
306,1.2768,8.3006,4.563,0.9344,2.5491,12.0673,0.024799999999999996,0.03439999999999999,232.265,58.7418,4.754,0.996,2.349,0.199,0.0902,0.004,0.1995,0.0054,7.4992,1.2296,11.0739,9.3205,5.6037,258.972,1.8496,11.15,0.0076,0.0022
307,1.2868,9.2064,4.598,0.9319999999999999,0.5981999999999988,12.1509,-0.03640000000000001,0.08279999999999998,229.7769,57.96479999999999,3.267,0.9981,2.2939,0.12,0.0805,0.0037,0.0196,0.0051,7.2849,1.2003,13.155602544247309,9.7144,3.1249,263.834,4.2034,10.85,0.007100000000000001,0.0022
308,1.2845000000000002,8.5889,4.588,0.9348,-0.17729999999999893,14.3073,-0.010000000000000004,0.0,231.88610224665973,58.8432,4.171000000000001,1.0,2.4213999999999998,0.105,0.1596,0.0033,0.1291,0.0068,7.8094,0.7708,4.9214,7.863,6.41,262.55,4.3725,7.02,0.011047147532965181,0.002085718785951325
309,1.2815,8.6324,4.595,0.9334,3.2800000000000007,28.552408208472155,-0.007799999999999996,-0.0688,232.02906102422548,60.168,4.147000000000001,0.9966,2.3314,0.166,0.1415,0.006499999999999999,0.0536,0.006500000000000001,8.3322,0.7155,5.0952,8.5837,3.5925,259.348,1.9086,6.6000000000000005,0.024400000000000005,0.007200000000000001
310,0.9902,9.4043,4.566,0.9271,16.015499999999996,13.3955,0.015599999999999992,-0.0419,231.91470949537396,55.35626633201477,4.557,0.997,2.3052,0.102,0.4936,0.0044,0.1406,0.0063,9.3641,1.4075,4.916899999999999,13.6329,8.5333,262.4207707541661,2.4839153556669595,8.02,0.014704085340922615,0.00401960416521062
311,1.2672,9.1637,4.567,0.9318999999999998,3.3691000000000004,12.0182,-0.0203,0.016700000000000003,234.6786,59.4554,4.058,0.9986,2.2729,0.046,0.0996,0.0058,0.0538,0.0026,8.02,0.7957,7.296500000000001,11.2843,5.0427,259.364,4.4725,106.68391307434258,0.0154,0.0045
312,1.3045,8.6789,4.4919789402897266,0.9138999999999999,22.6227,11.0227,-0.065,-0.016700000000000003,231.6249138565953,58.72,2.575,0.9966,2.3216,0.071,0.2307,0.0070999999999999995,0.0372,0.008,7.7587,1.1623,5.6319,6.2859,4.5258,262.4726176337158,2.46215498195462,9.95,0.0098,0.0034000000000000002
313,0.994,8.5334,4.61,0.9230000000000002,1.379100000000001,8.7061,0.008900000000000005,0.14858184987845663,232.02366172802715,59.3145,3.102,0.9990999999999999,2.3257,0.089,0.4047,0.0037,0.0383,0.0028,10.8619,0.5924,5.9049,12.6761,9.2809,253.18200000000002,3.8074999999999997,7.33,0.0149,0.005200000000000001
314,1.3257,8.3267,4.574,0.9202,-3.1818000000000004,10.5846,-0.024499999999999997,0.041899999999999986,235.0965,57.5882,4.682,0.9973,2.2604,0.043,0.08500000000000002,0.0044,0.4334,0.002,8.5579,0.7388,4.487,13.2001,6.160000000000001,264.272,1.8844,8.15,0.0063,0.0019
315,1.0715,8.886,4.563,0.9305999999999999,-4.6173,4.4964,-0.03670000000000001,-0.012099999999999998,234.9736,59.71619999999999,4.775000000000001,0.9965000000000002,2.2453,0.037,0.1441,0.005499999999999999,0.4365,0.0056,7.6061,0.7725,6.5546,4.293,5.0841,273.094,3.3284999999999996,8.4399,0.0175,0.005300000000000001
316,1.2455,8.7283,4.539,0.9312999999999999,-0.8964000000000008,16.1773,0.0297,-0.016700000000000003,231.7968279407462,58.6031,4.563000000000001,0.9946,2.2964999999999995,0.057,0.1682,0.005899999999999998,0.05979999999999999,0.0037000000000000006,12.0193,0.7688,13.0808,19.1088,4.4311,250.23399999999998,4.020199999999999,9.21,0.0178,0.0055
317,0.9805000000000001,8.8505,4.588,0.9352,27.65796254974382,22.5923,-0.007700000000000002,0.004600000000000006,231.89270970882137,57.8318,4.062,0.9998,2.3296,0.092,9.127823452334383,0.006699999999999999,0.0982,0.0052,13.73546477021491,0.6414,6.6301,11.4227,12.159886140272093,266.03,1.7367,106.68391307434258,0.013778236776322644,0.004456831152798061
318,1.273,8.3267,4.601,0.9185,-1.4609000000000008,15.53,-0.017699999999999997,-0.049300000000000004,234.7088,58.115300000000005,4.138,0.998,2.2711,0.103,0.1135,0.0046,0.1025,0.0066,8.9215,0.45589999999999997,6.5382,13.982699999999998,7.3778,264.272,1.8844,9.1299,0.040991653424051096,0.013511997198928089
319,1.2482999999999997,9.0998,4.569,0.9163000000000001,4.974499999999999,28.552408208472155,0.017300000000000003,0.0409,231.58696253052548,60.9465,2.723,0.9995000000000002,2.4066999999999994,0.092,0.1591,0.0041,0.099,0.0022,10.1044,0.6359,4.2411,12.0969,3.4412,243.716,1.2268,10.12,0.021060133050544317,0.005783522624925437
320,0.9882,9.3335,4.576,0.9327,5.907299999999999,8.7619,0.0353,0.027000000000000007,231.74796338095172,56.9219,4.348000000000001,1.0,2.3073,0.083,0.1082,0.004,0.0229,0.0031,8.1122,0.9565,4.779399999999999,9.613,5.5799,261.6094713193229,2.4220195245340994,8.47,0.010976971354497399,0.006288019591255308
321,1.0743,8.6384,4.626,0.9317,0.9027000000000001,9.76,-0.0269,0.006500000000000006,234.7345,57.5749,2.431,0.9964,2.3187,0.007,0.1322,0.0049,0.48769999999999997,0.0037000000000000006,7.6172,0.8099999999999999,5.3065999999999995,2.2341,3.8619,263.5,1.3245,7.3,0.0117,0.0033
322,1.2749999999999997,8.7015,4.59,0.9256000000000001,0.9590999999999988,10.0791,-0.007700000000000002,-0.002799999999999996,232.9873,59.6589,3.225,0.9969,2.2868,0.137,0.2027,0.0049,0.0856,0.0053,9.7472,1.2424,8.3489,12.8627,3.1241,259.75,3.2916,10.8,0.0334,0.012
323,0.9865,8.6309,4.589,0.9341,-3.250900000000001,11.1138,0.0096,0.0837,231.9067953002269,58.9346,3.7420000000000004,0.9961,2.3505,0.054,0.7346,0.0060999999999999995,0.0413,0.0061,8.8469,0.9729000000000001,5.754899999999999,9.3259,7.336400000000002,261.956,3.7792999999999997,9.08,0.029900000000000003,0.0105
324,0.9808,8.5232,4.613,0.9361,3.2591000000000014,13.452699999999998,-0.016799999999999995,0.07720000000000002,231.96539687566087,57.919,4.348000000000001,1.0,2.3073,0.086,0.33560000000000006,0.005899999999999998,0.0218,0.0025,9.3596,1.1125,9.6,12.7453,12.159886140272093,261.82928792786976,2.473892994585535,9.35,0.0141,0.0046
325,1.2913,8.6149,4.596,0.9365999999999999,-0.8727000000000001,17.6063,0.011700000000000004,0.009299999999999985,232.196,58.61450000000001,6.086,0.9977,2.2553,0.102,0.1737,0.0053,0.1449,0.0029000000000000002,8.7793,1.3527,5.263099999999999,6.8925,4.3145,264.272,1.8844,9.94,0.0272,0.01
326,0.9685,8.531,4.622,0.9362999999999999,4.409100000000001,12.2082,0.0008000000000000081,0.02139999999999998,231.85173785413286,58.792899999999996,3.084,0.9988,2.3796,0.083,0.1302,0.005,0.1716,0.0031,8.5187,1.5891,4.2172,10.5318,6.7011,248.98,2.7111,8.98,0.009468870262447186,0.005912933833754332
327,1.2937999999999998,8.8889,4.569,0.9304,-4.659099999999999,16.5346,0.06389999999999998,-0.0818,231.39928946089708,58.09559999999999,3.012,1.0,2.4439,0.073,0.2138,0.004,0.1034,0.0017,9.6316,0.7178,7.8078,14.5314,5.8666,264.272,1.8844,8.0099,0.0166,0.0047
328,1.3325,8.7994,4.603,0.9248,2.0126999999999993,16.5918,0.086435969230293,-0.0679,231.47090328178382,58.810900000000004,4.264,0.9982,2.3162,0.091,0.22279999999999997,0.0035,0.1832,0.0017,9.622499999999999,0.6127,7.7116999999999996,7.955000000000001,4.571,249.706,3.2278,6.71,0.009431701450864145,0.001529018083533992
329,0.9859999999999999,8.5987,4.645,0.9202,1.0217999999999996,11.2733,0.025600000000000005,0.09949999999999999,231.58866250524076,59.2528,4.062,0.9971,2.2697,0.102,0.20910000000000004,0.0043,0.0282,0.006700000000000001,9.4899,0.9342000000000001,8.3184,14.198800000000002,3.4914,264.376,3.0714,9.75,0.02800710041340187,0.005621602214286558
330,1.3165,8.9635,4.659,0.9279999999999999,4.042700000000002,12.3891,-0.021399999999999995,0.02599999999999999,231.19391775723975,58.033899999999996,4.920000000000001,0.9971,2.3063,0.184,0.3344,0.006499999999999999,0.0786,0.0068,10.5465,0.6908,3.5962,11.4698,5.4374,265.996,1.7105,9.03,0.011223283348254101,0.004219974126840138
331,0.7519425322247579,8.7487,4.537,0.9238,21.39,20.2036,-0.0726,-0.035300000000000005,231.20068948993946,59.0278,3.4340000000000006,0.9976,2.3237,0.24507310622226822,0.1093,0.0063,0.0396,0.010299999999999998,6.9517,1.4339,5.6976,27.963788399291673,3.0761,264.014,3.6133999999999995,9.29,0.0157,0.0047
332,1.3155000000000001,8.5232,4.576,0.9327,4.456400000000002,6.878100000000001,0.0015000000000000029,0.05580000000000001,231.31018088038903,59.42300000000001,4.348000000000001,1.0,2.3073,0.098,0.2365,0.006699999999999999,0.0218,0.0029000000000000002,9.4325,0.9419000000000001,9.6,5.9293,11.5187,262.12513993406,2.4852978305237787,7.67,0.01509999372519158,0.007039610790953929
333,1.2797,8.5735,4.544,0.9324,1.8582000000000005,16.01,-0.030699999999999995,-0.018600000000000002,229.7866,58.7855,4.146,0.9983,2.2337,0.046,0.1309,0.0043,0.2725,0.0039,10.5337,1.2707,3.2006,10.4708,6.817999999999999,272.278,2.6627,10.65,0.005923297104891208,0.002419390462932436
334,1.3115,8.8741,4.642,0.9275,4.310899999999998,10.3099,0.015199999999999998,0.025100000000000008,232.48178763888117,57.4682,3.628,0.9946,2.3582999999999994,0.11,0.0867,0.0047,0.5235,0.0084,10.1145,0.7654,4.8915,9.9123,4.5025,263.70504930018313,2.4747679319613396,11.18,0.019172399822577985,0.0050989125880331965
335,1.3068,9.754,4.587,0.9269999999999999,0.25359999999999916,15.8009,-0.009499999999999996,-0.06509999999999999,231.2816584529321,58.3607,4.920000000000001,0.9971,2.3063,0.045,0.17000000000000004,0.0087,0.0786,0.0041,9.060100000000002,0.6542,3.5962,5.1272,5.7431,260.6723944328997,2.4367740143015686,9.49,0.013069231088823678,0.0035295854019705628
336,1.292,8.5298,4.628,0.9224,0.6573000000000012,18.92,-0.012600000000000005,0.013999999999999997,231.96101964376055,56.5661,4.137,0.9959,2.1996,0.078,0.1833,0.0039,0.0274,0.0068,8.8639,1.0653,4.535899999999999,10.3715,7.111700000000001,279.274,4.225199999999999,8.46,0.011190404882292143,0.005134113487001914
337,1.2675,8.3823,4.538,0.9305999999999999,-1.5090999999999992,10.8065,-0.026200000000000005,0.027899999999999987,233.962,56.573800000000006,3.4029999999999996,0.9987,2.3301,0.068,0.1737,0.0022,0.0643,0.0048,11.5653,0.7863,10.0036,7.4951,6.8431,264.272,1.8844,8.44,0.025,0.0089
338,1.2873,9.0942,4.596,0.9331,-5.747300000000001,16.4128,0.04250000000000001,-0.0995,231.69592875670324,57.324,2.9480000000000004,1.001,2.3797000000000006,0.072,0.1061,0.006699999999999999,0.1516,0.0053,8.1525,1.4845,11.8544,7.3024,2.6227,264.272,1.8844,6.950000000000001,0.0089,0.0023
339,0.9765,9.2655,4.658,0.9358999999999998,7.7745,17.3355,0.0244,-0.0874,231.06870618705673,59.5606,4.782000000000001,0.9936000000000001,2.31,0.083,0.1638,0.005,0.1772,0.0107,9.697,0.6543,6.184199999999999,10.7527,3.4881,265.704,1.6974,5.83,0.010838831823741818,0.00796244885322199
340,1.3165,8.7812,4.67,0.9217,1.4373000000000005,11.845,-0.0407,-0.1471493172932566,230.70488537219626,59.326899999999995,3.102,0.9990999999999999,2.3257,0.087,0.2028,0.006999999999999999,0.0383,0.004,8.6023,0.5792,5.9049,11.3179,9.2986,268.924,2.9933999999999994,7.54,0.007490513972772179,0.004672729553777712
341,0.9782,9.4832,4.566,0.9271,20.7118,11.0509,0.010400000000000008,-0.060499999999999984,232.0136004082985,58.1458,4.281000000000001,0.9947999999999999,2.2928,0.065,0.1764,0.0037,0.1406,0.0094,7.7416,0.8255000000000001,4.916899999999999,9.0979,4.7381,262.05283066796517,2.4415155891890796,8.62,0.0154,0.0049
342,1.3193,8.5862,4.547,0.9338999999999998,2.4218,18.2736,-0.004000000000000002,0.0,232.183,58.5144,4.633000000000001,0.9983,2.3331,0.105,0.135,0.0036,0.1292,0.008099999999999998,6.8723,0.9332,7.2727,13.4925,5.6564,264.098,3.1882,6.860000000000001,0.023323196148784905,0.008285270609433341
343,1.0943,8.1605,4.63,0.9191,-3.237299999999999,18.1627,0.025000000000000005,0.007399999999999986,234.6103,59.7417,4.149,0.9961,2.3021,0.053,0.0856,0.0053,0.0439,0.0055,8.0199,0.7703,7.4035,5.8488,4.4719,276.0,2.1957,8.15,0.0162,0.0047
344,0.9863,8.5405,4.609,0.9369999999999999,10.770900000000001,24.1964,-0.00030000000000000057,-0.013999999999999997,231.27428929220278,59.95320000000001,4.394000000000001,0.996,2.3149,0.082,0.2174,0.0044,0.1364,0.0088,8.0701,1.255,6.1848,13.789600000000002,8.6732,269.264,2.1132,9.27,0.012204778945941026,0.0049545002258908006
