,feature_1,feature_17,feature_20,feature_22,feature_32,feature_34,feature_60,feature_65,feature_66,feature_82,feature_92,feature_104,feature_122,feature_130,feature_131,feature_148,feature_153,feature_154,feature_206,feature_288,feature_300,feature_320,feature_337,feature_342,feature_417,feature_427,feature_461,feature_478,feature_511,feature_519,feature_588
961,3015.67,9.8559,12.5227,-6554.75,4.6427,8.7851,8.817299999999998,11.1827,14.5322,-0.0181,0.013699999999999986,-0.007699999999999999,15.87,0.7096,0.8387,0.0152,0.8152,0.0088,12.71,0.2206,0.0371,11.5645,11.2289,3.4297000000000004,3.2624,0.9007,13.0939,8.7428,62.439,1.5006599999999999,0.0115
962,3085.93,9.4275,12.4561,-5553.0,3.4310000000000005,8.3006,5.531800000000001,14.4682,21.2935,-0.0445,-0.0533,-0.0098,15.65,-0.5677000000000001,0.6697,0.0169,0.4486,0.0182,7.6,0.1271,0.0791,6.136100000000001,6.8544,2.7541,3.6781,1.8965,40.3702,5.0629,44.0461,3.1956002677888353,0.0058
963,3055.54,9.7902,12.3351,-6350.999999999999,4.6544,9.0606,-1.4564000000000008,21.4564,28.287100000000002,-0.018800000000000004,-0.0017000000000000016,-0.0124,15.72,-3.779,0.5708,0.0138,0.2885,0.010200000000000002,5.33,0.09450000000000001,0.0394,8.1285,8.4972,1.5864,3.0392,1.0534000000000001,16.1056,3.5747,56.5086,1.3178,0.0159
964,3096.81,10.5357,12.5018,-6048.499999999999,3.4282999999999997,8.7568,-0.7782000000000001,20.7782,26.0554,-0.0056000000000000025,0.14859999999999998,-0.0107,15.819999999999999,-0.1891999999999997,0.7804,0.0128,0.4071,0.006,5.71,0.1171,0.0291,10.3628,9.1727,1.8227,4.0007,0.6165,11.2694,3.9458000000000006,45.6345,1.3565,0.021
965,2986.32,10.4516,12.4978,-6501.5,4.6407,8.5177,0.459100000000001,19.5409,22.332100000000004,-0.0419,0.2306,-0.005199999999999998,15.809999999999999,-0.2837999999999999,0.6469,0.0067,0.523,0.006,6.09,0.1465,0.0186,10.3572,9.759,1.7408,2.985,0.6136,53.898,4.2411,86.9565,1.22476,0.0141
966,3013.32,10.233,12.5165,-5043.5,3.5272,9.1141,1.8108999999999995,18.1891,23.7805,0.013600000000000001,0.02020000000000002,-0.0128,15.819999999999999,0.0,0.6957,0.0096,0.6029,0.005699999999999999,9.07,0.1742,0.0425,8.6076,8.4571,2.7886999999999995,2.921,0.5854,52.452,5.9964,45.4012,1.0228,0.0118
967,3001.83,10.1615,12.5294,-5316.25,3.3810000000000002,8.662,-6.384499999999999,26.3845,35.0053,-0.012899999999999997,0.005699999999999978,-0.005199999999999998,15.99,0.0,0.7672,0.0082,0.2375,0.0055,7.61,0.0787,0.025000000000000005,9.6761,11.483,2.2592,3.4792,0.5621,25.369400000000002,5.1659,66.6667,1.2496,0.0045
968,3065.02,9.3149,12.6063,-6470.000000000001,4.6256,9.7484,13.5955,26.4045,34.0436,-0.0189,-0.024199999999999996,-0.01,15.819999999999999,0.8042000000000002,0.6518,0.0328,0.5055,0.0217,12.500000000000002,0.1523,0.0366,9.0224,9.1233,3.4807,2.4091,2.2697,39.1162,8.3351,57.2146,1.35072,0.005
969,2951.14,9.93618,12.6092,-5357.0,3.3842999999999996,8.1728,4.6227,15.3773,21.6323,-0.032119999999999996,-0.020199999999999992,-0.0134,15.813999999999998,-0.17978000000000002,0.73722,0.0182,0.36158,0.00974,5.52,0.10804000000000001,0.0389,8.3264,12.1062,1.8641,5.4282,1.0024800000000003,22.5437,3.6709,38.2022,2.5526,0.0148
970,2967.57,9.2677,12.5478,-5411.5,3.3468000000000004,8.5251,7.937299999999998,12.0627,18.1451,-0.0264,0.0024999999999999745,-0.0103,15.88,-0.5203999999999996,0.7884,0.015600000000000001,0.3706,0.013199999999999998,4.32,0.122,0.0326,10.3068,8.8344,1.2316,5.0506,1.3733,23.088100000000004,3.0303,46.6586,1.78866,0.0355
971,2979.32,10.0077,12.6149,-5215.5,3.5114,8.7646,-0.6817999999999996,20.6818,27.438300000000005,-0.056,0.03570000000000001,-0.0093,15.93,-0.14189999999999994,0.7284,0.0098,0.34859999999999997,0.0068,6.79,0.1098,0.0468,4.3463,8.9427,2.088299999999999,3.4462999999999995,0.6944,36.9903,4.643100000000001,47.3755,0.9989,0.0102
972,3028.34,10.2507,12.3937,-5337.0,3.3309,8.7552,4.420899999999998,15.579099999999999,19.1247,-0.012000000000000004,-0.041700000000000015,-0.0091,15.74,-0.0946000000000002,0.6595,0.0203,0.4086,0.012299999999999998,8.29,0.1295,0.0402,4.1487,8.5006,2.9068,1.5228,1.2645,50.5048,5.5992,55.0206,1.5895000000000001,0.009700000000000002
973,3006.75,9.3935,12.5992,-5663.5,3.4297,8.897,1.4608999999999988,18.5391,23.583100000000005,-0.016700000000000003,0.09059999999999997,-0.0107,15.76,0.0946000000000002,0.8046,0.0062,0.574,0.005699999999999999,8.87,0.167,0.0329,8.8739,9.667,2.8486,2.6964,0.5823,18.5983,5.814900000000001,47.7752,1.35626,0.0245
974,3069.72,10.5937,12.5153,-5543.0,3.3978,8.3436,6.0772999999999975,13.9227,18.599599999999995,0.006099999999999996,0.006099999999999978,-0.007699999999999999,15.73,-0.5677000000000001,0.5325,0.0077,0.41229999999999994,0.0061,5.68,0.12369999999999999,0.0412,6.5782,12.6671,2.2933,4.5208,0.6245,15.0728,3.9105,66.0194,1.52166,0.0143
975,3120.68,10.0922,12.5227,-6467.250000000001,4.6699,8.7851,7.772700000000001,12.2273,15.629500000000002,-0.017799999999999996,-0.09450000000000001,-0.0099,15.829999999999998,-0.8042000000000002,0.8258,0.0232,0.43170000000000003,0.0134,14.280000000000001,0.1285,0.0253,11.525,9.506,3.9548,2.5965,1.3839,20.5521,9.7235,73.0964,1.3254000000000001,0.0156
976,2988.72,9.6924,12.4782,-5468.25,3.3812999999999995,8.6789,24.379099999999998,15.620900000000002,23.4736,0.0027999999999999956,0.06969999999999998,-0.005900000000000001,15.55,0.2837999999999999,0.7244,0.019,1.3029,0.015,9.56,0.3882,0.0445,6.3329,9.402,3.0229,2.4643,1.5441,27.6824,6.474600000000001,113.5593,1.3365600000000002,0.0149
977,3029.94,9.882,12.5492,-5206.0,3.3062,9.2064,3.7555000000000023,16.2445,21.1934,-0.0246,-0.1384,-0.011700000000000002,15.819999999999999,1.6550000000000002,0.8136999999999999,0.0078,0.6052,0.0063,10.920000000000002,0.1786,0.027,3.8629999999999995,9.3883,3.0926999999999993,2.6882,0.6449,45.8883,7.5153,44.3497,1.79046,0.0149
978,2958.13,9.4815,12.4371,-5301.0,3.2861,9.2658,23.9945,16.0055,23.4847,-0.016999999999999998,0.1283,-0.006599999999999999,15.75,0.0,0.771,0.0188,1.0247,0.0175,5.36,0.2971,0.0338,10.0152,9.118200000000002,1.9467999999999999,4.8919,1.8212,20.8174,3.61,66.7932,1.4357799999999998,0.0139
979,3024.74,10.0903,12.6202,-5500.0,3.4087,8.5155,10.023599999999998,29.9764,38.104499999999994,-0.016399999999999998,-0.1126,-0.0062,15.72,-0.1891999999999997,0.7138,0.0285,0.4535,0.017,11.650000000000002,0.1303,0.0478,11.1382,9.7012,3.8452,4.1537999999999995,1.7585,55.783,8.1842,60.1626,1.33572,0.0191
980,3032.73,9.4147,12.4761,-5612.5,3.6651,8.5762,-5.5327,25.5327,34.0855,-0.0291,-0.0838,-0.006599999999999999,15.85,-0.04729999999999975,0.7446,0.0194,0.455,0.0126,6.54,0.1376,0.0116,7.2303,8.4414,2.1292,2.5691,1.3003,21.098,4.2575,89.7338,1.45512,0.0151
981,3053.48,9.7883,12.5718,-5313.5,3.4446,9.0402,3.142699999999998,16.8573,44.78388654286515,-0.011800000000000005,-0.183,-0.0116,15.73,-0.3310999999999997,0.7069,0.0126,0.44570000000000004,0.010200000000000002,6.05,0.1261,0.0286,4.5317,11.3784,1.5433,2.8841,1.0494000000000006,29.7306,4.1328,43.0108,3.1956002677888353,0.018999999999999996
982,3071.58,9.4565,12.47,-5474.25,3.5528,9.2328,-8.3955,28.395499999999995,35.11950000000001,-0.019200000000000005,-0.10970000000000003,-0.0069,15.829999999999998,-0.8042000000000002,0.8258,0.0216,0.5489,0.0192,9.13,0.16,0.0506,8.9437,10.5115,2.8057,2.8329,1.9966999999999997,26.7274,6.2134,59.2058,1.50286,0.005499999999999999
983,3050.71,9.4325,12.4804,-5863.0,3.5058,8.897,-1.3127000000000004,21.3127,29.373400000000007,0.008399999999999998,0.00749999999999998,-0.0112,15.72,-2.128,0.7930999999999999,0.0079,1.0925,0.0072,6.28,0.3102,0.031099999999999996,5.179800000000001,9.1426,2.4013,2.81,0.738,20.2196,4.3131,30.3233,0.8245,0.0105
984,3136.34,9.7339,12.4614,-6492.249999999999,4.6848,8.7073,-1.5764000000000002,21.5764,26.3291,-0.019600000000000003,0.0,-0.0112,15.68,0.0946000000000002,0.7681,0.0205,0.47479999999999994,0.0095,7.85,0.1372,0.0374,6.7453,7.4151,2.8227,4.266899999999999,0.9714,19.366,5.4363,28.6674,1.33726,0.0084
985,2970.42,9.9023,12.4096,-5304.75,3.4058,7.606843093894915,-2.659099999999999,22.6591,33.3483,-0.016399999999999998,0.1347,-0.009,15.55,-0.8988000000000002,0.6289,0.013900000000000001,0.36799999999999994,0.0095,9.2,0.1157,0.0564,4.2955,9.9286,2.5827,3.5465,0.9766,27.393000000000004,6.2544,43.2133,1.8129400000000004,0.0205
986,2911.22,9.8039,12.5582,-4821.5,3.5039000000000002,9.004,-2.8845000000000005,22.8845,31.0334,-0.0515,0.12189999999999998,-0.0101,15.55,-0.8988000000000002,0.6289,0.0164,0.4048,0.0106,3.53,0.1409,0.0959,9.2888,9.0762,1.306,1.2157,1.0913,23.087300000000003,2.406,57.2133,1.186,0.0185
987,2946.86,10.2702,12.4871,-5553.0,3.4474,8.7495,23.3109,16.6891,20.8271,-0.012699999999999998,-0.07480000000000002,-0.0078,15.819999999999999,-0.4258000000000001,0.7692,0.0261,0.5254,0.014799999999999999,7.37,0.1512,0.058300000000000005,10.5917,9.8889,2.3758,3.768,1.525,35.1942,4.9295,18.0064,2.066000053557767,0.0165
988,2993.53,9.4631,12.508,-6623.999999999999,4.5971,8.7219,-6.054499999999998,26.0545,35.8454,-0.021100000000000008,0.03270000000000001,-0.0107,15.65,-0.2837999999999999,0.5438,0.0089,1.1505,0.007599999999999999,9.16,0.3083,0.0532,9.1445,9.2001,2.8063,4.0107,0.781,21.1715,6.0601,17.7986,1.7999599999999998,0.0098
989,2950.24,9.276,12.4337,-6250.25,4.7019,9.2655,26.1536,13.8464,19.162,-0.022799999999999997,-0.0779,-0.007500000000000001,15.809999999999999,-0.2837999999999999,0.6469,0.0282,0.4734999999999999,0.014,11.64,0.1428,0.0371,8.8415,9.1118,3.3641,3.0464,1.4441,25.098200000000002,7.749599999999999,45.2579,1.3838199999999998,0.0191
990,3078.6,9.5789,12.5376,-6521.499999999999,4.6446,9.0811,-4.6109,24.6109,31.443300000000004,-0.0238,-0.020499999999999994,-0.0142,15.839999999999998,-0.8988000000000002,0.5952,0.0126,0.6568,0.0061,9.24,0.2044,0.012,7.4726,7.9552,3.1314,3.501599999999999,0.6263999999999998,62.2897,6.140200000000001,25.3521,1.7401800000000003,0.0262
991,2880.58,9.8016,12.5833,-5289.0,3.5199,8.9818,0.19820000000000076,19.8018,23.4628,-0.0183,0.02960000000000003,-0.0116,15.87,-2.647,0.8037,0.0074,0.42690000000000006,0.0061,3.69,0.1257,0.0465,6.352000000000001,7.8315,1.3592,2.7396,0.6244,18.7968,2.5177,33.6207,1.8819,0.0202
992,2948.42,9.5037,12.6108,-6417.25,4.6756,8.5177,-12.0473,32.0473,38.5498,-0.0461,0.005600000000000006,-0.0055,15.79,0.0,0.8186999999999999,0.0218,0.491,0.0195,16.65,0.1607,0.0322,9.3517,11.0844,4.4768,3.5371,2.0226,38.511,10.8564,99.54750000000001,1.6453200000000001,0.0093
993,3046.33,10.1871,12.5088,-5491.5,3.2787,8.6942,-6.483599999999999,26.4836,34.51380000000001,-0.0259,0.07769999999999999,-0.005399999999999999,15.7,0.7568999999999998,0.7859999999999999,0.0216,0.40800000000000003,0.0167,5.94,0.1268,0.0428,5.207400000000001,7.0248,1.9658,5.5141,1.7213,35.8117,4.0269,115.3488,1.5873000000000002,0.0318
994,3084.0,10.0168,12.4896,-5558.25,3.4998000000000005,8.3324,-5.601799999999998,25.6018,33.4591,-0.0363,0.19540000000000002,-0.002599999999999999,15.72,0.0,0.7930999999999999,0.0289,1.2359,0.0201,7.91,0.3342,0.04869999999999999,10.3879,10.7563,2.7318,2.2101,2.0904,27.4012,5.712100000000001,132.87192696285706,1.47814,0.0162
995,3038.74,9.6774,12.5661,-5132.0,3.5282,8.7383,-0.023599999999998764,20.0236,23.7345,-0.0237,0.009099999999999981,-0.0129,15.829999999999998,-2.505,0.7932000000000001,0.005900000000000001,0.4001,0.0052,8.12,0.1233,0.0435,7.008500000000001,8.0671,2.3291999999999997,4.2249,0.5356,45.0912,5.420400000000001,27.105499999999996,1.9859600000000002,0.0117
996,3012.09,9.949,12.6184,-6615.999999999999,4.6484,8.6706,2.2047199999999982,17.79528,23.17264,-0.019800000000000005,0.0,-0.0106,15.86,-0.8988000000000002,0.7402,0.0246,0.5307,0.012699999999999998,8.436,0.1549,0.0382,8.669,8.74664,2.4978599999999997,3.3812,1.3015,10.9039,5.6708,50.8235,1.6712200000000004,0.0069
997,3059.01,9.3785,12.499,-6474.249999999999,4.6771,9.0776,-6.044500000000001,26.0445,34.9236,-0.020899999999999995,0.03839999999999998,-0.0082,15.95,-0.0946000000000002,0.7908,0.0069,0.7415,0.0081,14.3,0.2046,0.0392,7.6653,9.6267,3.7009,4.7816,0.8285,44.8349,9.3679,48.5584,1.67228,0.0077
998,2893.07,9.2191,12.5757,-5494.75,3.3257999999999996,8.4278,-2.1555000000000004,22.1555,27.903200000000002,-0.017399999999999995,-0.0054000000000000055,-0.013,15.72,-0.4730999999999999,0.666,0.0233,1.4994521515158632,0.0162,5.92,0.42447086019045255,0.0407,8.3194,9.9678,2.102199999999999,2.5632,1.6864,44.2397,3.9525,50.6232,1.2736599999999998,0.0172
999,2954.41,10.0947,12.4849,-6344.25,4.6301,9.0776,-3.898200000000001,23.8982,32.362700000000004,-0.022100000000000005,0.02280000000000002,-0.0111,15.809999999999999,0.7568999999999998,0.7025,0.0102,0.935,0.0055,5.58,0.2527,0.027,8.0414,8.9304,1.7504,2.6468,0.5582,32.8037,3.6575,35.2542,1.86476,0.0226
1000,2959.29,9.3764,12.5065,-5750.5,4.6312,8.7219,2.000900000000001,17.9991,25.3399,-0.0204,-0.002000000000000002,-0.0099,15.799999999999999,-0.23650000000000015,0.7527,0.01,0.5035,0.0075,11.66,0.1777,0.0286,10.877,10.2943,3.626,2.2023,0.7741,21.4993,7.7429,59.596,1.86706,0.0162
1001,2994.64,10.0222,12.5214,-6553.499999999999,2.1791,8.6024,-2.3108999999999993,22.3109,31.317,-0.017799999999999996,0.11130000000000002,-0.0124,15.76,0.6622999999999996,0.8307,0.018000000000000002,0.5987,0.0137,11.72,0.1773,0.09889686156985751,4.3111,10.1228,3.2463999999999995,2.6351,1.4108,36.8926,7.9419,55.5891,1.367,0.0154
1002,3019.05,9.7119,12.6278,-6312.250000000001,4.6946,9.3998,27.462700000000005,12.5373,17.8135,-0.012499999999999997,-0.013499999999999986,-0.01,15.819999999999999,0.8042000000000002,0.6518,0.026400000000000003,0.2185,0.0204,6.76,0.0726,0.0347,8.5557,8.288,2.0858,2.3649,2.1254,31.1351,4.4594,36.8618,1.35126,0.0053
1003,3108.23,10.4278,12.4824,-6482.750000000001,4.6714,9.1156,2.7581999999999995,17.2418,24.6239,-0.017799999999999996,-0.09310000000000002,-0.0062,15.62,0.14189999999999994,0.7697,0.0114,0.4723,0.006,11.47,0.1286,0.0194,6.8521,11.7933,2.9978,3.1197000000000004,0.6124,21.0062,7.593,80.4829,1.3909,0.0054
1004,3001.71,9.9983,12.3858,-5694.25,3.5666000000000007,9.9095,3.1727000000000007,16.8273,22.0459,-0.03,-0.04769999999999999,-0.008500000000000002,15.76,0.6622999999999996,0.8307,0.0197,0.6026,0.0156,5.5,0.176,0.0331,5.03,9.9588,1.7117,4.1545,1.6050999999999997,51.78,3.7419999999999995,34.1679,3.1956002677888353,0.0134
1005,3111.64,9.7386,12.539,-6471.250000000001,4.6642,9.2016,-1.2427000000000008,21.2427,32.4053,-0.0222,-0.014099999999999986,-0.0133,15.92,-1.1349999999999998,0.8390999999999998,0.0082,0.4981,0.0045,8.15,0.141,0.030500000000000003,9.1965,8.921,2.3779,3.0756,0.4547,14.3822,5.5738,35.272,1.7515400000000003,0.009499999999999998
1006,3099.58,9.7142,12.5967,-5291.0,3.2684,9.4336,-6.084500000000001,26.0845,33.8834,-0.05210000000000001,0.04059999999999998,-0.0098,15.72,-3.449,0.5793,0.0057,0.3493,0.0043,8.07,0.1094,0.045,7.3425,8.9685,2.3348,3.9994,0.4397,13.5025,5.4246,65.557,1.61152,0.0132
1007,2929.6,10.6137,12.4618,-5961.999999999999,3.4756000000000005,8.7283,-1.7608999999999997,21.7609,31.148400000000002,-0.0263,0.04470000000000002,-0.0089,15.92,-0.0946000000000002,0.7436,0.0122,0.4541,0.006,16.1,0.1289,0.0767,10.3854,11.1289,4.6373,3.4863999999999993,0.6072999999999998,24.78,11.0497,22.4404,1.5872399999999998,0.014600000000000002
1008,3037.38,10.7541,12.5351,-5723.5,3.4372,8.8043,3.3655000000000017,16.6345,25.076,-0.012400000000000003,0.021499999999999995,-0.0105,15.9,-0.7096,0.6802,0.0201,0.5002,0.015199999999999998,5.73,0.1446,0.0149,11.7454,11.1333,2.0951999999999993,2.4846,1.5762,20.345,3.9414,35.3222,1.6032399999999998,0.026
1009,2871.62,10.4049,12.4845,-5475.5,3.405,9.3868,0.8527000000000003,19.1473,23.5717,-0.007299999999999995,0.03679999999999998,-0.0126,15.78,0.9934,0.8435,0.0169,0.3105,0.011399999999999999,8.36,0.10419999999999999,0.0109,4.752,8.4953,2.5623,2.2408,1.1654,28.9045,5.5495,56.3492,1.2723,0.011200000000000002
1010,2978.87,8.5913,12.3865,-6656.5,4.6556,8.7662,1.5399999999999991,18.46,27.526800000000005,-0.019400000000000004,-0.0275,-0.007500000000000001,15.94,0.23650000000000015,0.8207,0.0194,1.233,0.0176,13.49,0.3514,0.0382,4.9152000000000005,10.4592,4.0469,5.0735,1.84,15.466899999999999,9.366,120.603,1.8036800000000002,0.035
1011,3001.95,9.5651,12.551,-5345.25,3.2561000000000004,8.7635,-2.784500000000001,22.7845,29.971300000000003,-0.0232,-0.020999999999999994,-0.0112,15.89,-0.4258000000000001,0.7965,0.0172,0.4743,0.0175,4.02,0.1409,0.0537,6.8178,8.2887,1.6123,2.2718,1.8238999999999999,66.32594933425867,2.6974,35.7942,1.7066,0.0067
1012,2981.31,9.672,12.4278,-4173.967771556411,3.4811,8.8249,4.403599999999998,15.5964,21.199,-0.0403,0.07260000000000001,-0.008399999999999998,15.89,0.0946000000000002,0.8884000000000001,0.0054,1.4994521515158632,0.0124,6.8,0.42447086019045255,0.09889686156985751,6.8639,7.6506,2.1024,4.9939,1.2698999999999998,25.244500000000002,4.6098,37.9822,1.7646,0.0162
1013,3047.67,9.9919,12.4771,-5432.5,3.3442,8.9336,-5.305500000000001,25.3055,31.4125,-0.0415,0.07420000000000002,-0.005399999999999999,15.829999999999998,-0.4730999999999999,0.7489,0.0284,0.8935,0.0161,5.36,0.24070000000000003,0.0381,5.4033,6.8515,1.5845,3.540799999999999,1.659,33.7328,3.6862,46.62,1.4241400000000002,0.014600000000000002
1014,3038.68,9.8208,12.4845,-5690.25,3.2866,8.324,1.6299999999999988,18.37,9.01187064624961,-0.0237,0.042599999999999985,-0.0114,15.87,-2.458,0.8453999999999999,0.0196,0.2661,0.0139,10.140000000000002,0.09200000000000001,0.0422,9.219,8.7079,2.8925,2.692,1.4331,60.9034,6.743800000000001,27.2228,1.9784,0.03910345165836493
1015,3024.24,9.882,12.4922,-5699.75,3.437,8.7283,3.1900000000000004,16.81,22.5685,-0.012899999999999997,-0.07429999999999999,-0.010799999999999999,15.9,0.4258000000000001,0.7611,0.0096,0.2854,0.0088,11.320000000000002,0.0886,0.0598,8.356,9.0447,3.2951000000000006,3.8846,0.9108000000000002,32.9253,7.8401,45.4756,0.85356,0.0078
1016,2960.18,9.5094,12.474279999999998,-6274.75,4.6857,10.053910476593831,20.5864,19.4136,27.3648,-0.012000000000000004,0.1391,-0.0069,15.69,0.14189999999999994,0.7454,0.0216,0.9699,0.0216,6.97,0.2785,0.0266,5.203600000000001,6.9419,2.1202,2.1054,2.2588,20.419,4.7979,70.6306,1.8411,0.0137
1017,3067.95,10.0717,12.4965,-6449.25,4.5961,8.9546,-1.1582000000000006,21.1582,29.3803,-0.016999999999999998,-0.01859999999999999,-0.0098,15.79,-0.6149999999999999,0.7833,0.0092,0.6355,0.0068,6.79,0.1794,0.0284,8.4588,9.2229,2.0694,3.1572000000000005,0.6906,32.6964,4.9308000000000005,66.4962,1.36516,0.007200000000000001
1018,2972.12,10.087,12.4996,-6341.249999999999,4.6594,8.4896,-0.95,20.95,24.9604,-0.020200000000000003,-0.1301,-0.0142,15.91,-0.5203999999999996,0.7586,0.0128,0.8019,0.0071,4.66,0.2355,0.0394,8.9269,9.054,1.5210000000000001,3.6815,0.7204,21.4808,3.4077,61.9718,1.74474,0.016
1019,3075.32,10.2629,12.5949,-5631.75,3.46,8.322,-1.86,21.86,27.0072,-0.0105,-0.056,-0.0099,15.79,-2.08,0.8404999999999999,0.010400000000000001,0.46989999999999993,0.005699999999999999,7.07,0.1473,0.05280000000000001,5.001800000000001,9.2007,2.1035999999999997,4.3859,0.5851,30.8663,4.7955,52.7919,0.8541,0.0105
1020,3012.98,9.4325,12.5018,-6454.5,4.6547,9.3998,26.6136,13.3864,17.8522,-0.0332,0.01900000000000002,-0.0097,15.829999999999998,-0.3784000000000001,0.7463,0.025100000000000004,0.33459999999999995,0.0179,6.42,0.1128,0.0309,8.5952,8.8373,2.1560999999999995,2.6786,1.8677,38.2524,4.4058,45.478,1.7040600000000001,0.011400000000000002
1021,3222.84,9.3448,12.6012,-5395.5,3.5711,9.1637,-3.2435999999999994,23.2436,31.087600000000002,-0.018400000000000007,0.13979999999999998,-0.0099,15.78,-0.8042000000000002,0.7348,0.0109,0.5041,0.0081,8.62,0.1476,0.0225,4.6372,7.7347,2.5816,2.3852,0.8337,19.935,5.7353,30.2267,1.5006,0.03910345165836493
1022,2997.33,9.4971,12.5118,-5343.75,3.4576,8.4537,0.5899999999999993,19.41,25.6798,-0.022700000000000005,-0.01569999999999999,-0.0129,15.76,-2.033,0.8120999999999999,0.016500000000000004,0.4629,0.0144,3.47,0.137,0.022,4.950000000000001,8.7001,1.1633,3.0147999999999997,1.4986,41.8986,2.3731,23.323600000000003,1.59978,0.015
1023,3072.44,9.3229,12.6122,-5303.5,3.4093,8.7383,-3.6155000000000004,23.6155,28.935800000000004,0.0021999999999999967,-0.034600000000000006,-0.0093,15.85,-2.317,0.825,0.0087,0.4161000000000001,0.0063999999999999994,4.27,0.1207,0.0462,6.9674,7.8494,1.3007,3.9057,0.6556,21.8847,2.9962,63.3557,2.1612199999999997,0.0079
1024,3180.23,9.4639,12.5786,-5768.0,3.2595999999999994,8.9818,-1.6044999999999996,21.6045,26.7568,-0.015900000000000004,0.0775,-0.0138,15.809999999999999,-3.025,0.8089999999999999,0.0095,0.4339,0.0073,5.65,0.1347,0.04,7.5809,9.4342,1.9557,4.3225,0.7438,16.4619,3.8038,35.604,0.8577,0.0047
1025,2982.07,9.4485,12.5094,-5603.75,3.3818,8.3542,3.094499999999999,16.9055,23.0596,-0.0239,0.025699999999999997,-0.010799999999999999,15.839999999999998,-0.8988000000000002,0.5952,0.0116,0.3958,0.0083,2.3,0.1184,0.0493,8.2688,9.7953,0.5741,2.6206,0.8567,29.532200000000003,1.6872,91.9861,1.6951,0.0262
1026,3034.9,10.3867,12.5455,-6735.999999999999,4.6251,9.7836,0.5754999999999987,19.4245,25.0179,-0.005099999999999998,-0.01829999999999999,-0.0126,15.839999999999998,-0.14189999999999994,0.6764,0.0189,0.3288,0.0134,12.120000000000001,0.0965,0.0401,11.111,9.5024,3.2246,2.6468,1.3827,26.450600000000005,8.1897,31.8408,1.567500053557767,0.0217
1027,2975.57,9.004,12.4769,-5197.5,3.4699,8.5596,1.2881999999999998,18.7118,24.934400000000004,-0.010600000000000007,0.07500000000000002,-0.0102,15.75,0.04729999999999975,0.8692,0.0196,1.1089,0.010300000000000002,12.160000000000002,0.3227,0.024800000000000003,6.3283,7.4656,3.2429,4.1949,1.0606000000000004,22.2791,8.2318,49.8778,1.71066,0.0071
1028,2970.87,9.6162,12.4969,-6198.5,4.6817,9.2655,16.844500000000004,23.1555,31.779100000000007,-0.012400000000000003,-0.0035000000000000035,-0.0107,15.85,-0.9934,0.6764,0.0205,0.903,0.0189,14.530000000000001,0.2406,0.036,8.802,8.3938,3.9848,2.5448,1.9672,65.2403,9.8085,57.9439,1.5320799999999999,0.0286
1029,2978.77,9.9798,12.3543,-5693.75,3.4016,9.4336,-1.0545,21.0545,32.1132,-0.0654,-0.020699999999999993,-0.010799999999999999,15.76,0.0,0.8253,0.015100000000000002,0.4854,0.0122,14.150000000000002,0.1495,0.0481,7.241199999999999,8.3501,3.9688,2.6964,1.2538,27.3039,9.2151,23.0415,1.1935400000000003,0.0182
1030,2980.29,9.6994,12.5484,-5215.5,3.3963,8.4278,-0.1917999999999997,20.1918,25.727899999999998,-0.026,-0.0564,-0.0139,15.77,-3.732,0.5524,0.013099999999999999,0.40619999999999995,0.0089,4.54,0.12109999999999999,0.0415,8.3765,9.5126,1.5183000000000002,2.9624,0.9145,53.0255,3.0794,22.3423,1.9379,0.0203
1031,3061.73,9.7038,12.5412,-5984.000000000001,3.5079,8.897,2.622700000000001,17.3773,23.9811,-0.0007999999999999987,0.11749999999999998,-0.0104,15.72,-3.449,0.5793,0.014700000000000001,0.39409999999999995,0.0111,6.63,0.1135,0.0443,10.2268,9.5876,2.189399999999999,3.9994,1.1355,24.459,4.3681,38.5542,1.1797,0.0132
1032,3086.52,9.4661,12.276892681469056,-5517.75,3.3672,8.3179,2.1972999999999985,17.8027,18.890999999999995,-0.015300000000000005,0.0,-0.0104,15.9,0.0,0.8535999999999999,0.0074,0.3654,0.0075,5.55,0.1105,0.0939,8.1343,9.0872,1.7947,5.6232999999999995,0.7698,15.347799999999998,3.7115,28.8462,1.33812,0.0113
1033,3067.34,10.1262,12.5549,-6377.0,4.6413,9.043,-9.4964,29.4964,37.1656,-0.027599999999999996,0.033799999999999976,-0.0031999999999999997,15.76,0.048200000000000257,0.6955,0.0205,0.45120000000000005,0.0122,6.3,0.1609,0.027999999999999997,10.6219,8.6968,2.0119,4.5044,1.2526,23.9014,4.1991,86.8217,1.89352,0.012900000000000002
1034,3077.04,9.7339,12.5094,-5476.25,3.3449,8.3591,-5.1255,25.1255,31.2285,-0.024300000000000002,0.021000000000000022,-0.0132,15.77,-3.732,0.5524,0.0117,0.3645,0.012,5.47,0.1134,0.0599,9.5751,10.0314,1.8495,2.9624,1.2386,43.5995,3.6831,47.1035,1.25044,0.0219
1035,2884.65,10.1611,12.5494,-5232.25,3.3009,8.659,0.25729999999999864,19.7427,25.517999999999997,-0.0432,0.05870000000000003,-0.0095,15.94,-0.5677000000000001,0.6786,0.0175,0.6363,0.0117,12.55,0.1793,0.0446,10.601,10.5388,3.8771,2.6538,1.2045999999999997,23.943600000000004,8.6821,57.971,1.39868,0.0217
