,feature_1,feature_17,feature_20,feature_22,feature_34,feature_60,feature_65,feature_103,feature_104,feature_112,feature_116,feature_122,feature_131,feature_153,feature_154,feature_206,feature_248,feature_300,feature_320,feature_461,feature_511,feature_517,feature_588
881,2950.92,9.0831,12.5484,-5138.75,8.7015,-0.5335999999999996,20.5336,0.023299999999999998,-0.014,231.057,739.1567,15.77,0.6423,1.1338,0.0121,7.5600000000000005,0.0289,0.0202,7.7756,66.62212494273155,30.0806,0.22139999999999999,0.0069
882,2870.13,10.0076,12.5439,-5186.25,8.6556,-7.6655000000000015,27.6655,-0.018099999999999995,-0.0148,230.6737,786.2657,15.73,0.6812,0.5232,0.0105,5.85,0.02182,0.0403,9.3454,20.1191,35.8108,0.1568,0.0139
883,3190.78,10.0656,12.4933,-5432.0,9.0402,0.6699999999999996,19.33,-0.011500000000000002,-0.0119,230.4166,813.2519000000001,16.02,0.7492,0.2634,0.008,5.88,0.05994000000000001,0.0731,8.4123,32.1573,60.5042,0.175,0.0326
884,3054.84,9.5853,12.46,-6350.499999999999,8.5788,15.679100000000002,24.3209,-0.022099999999999998,-0.0101,232.9966,786.8812,15.82,0.6785,1.2277,0.0226,12.79,0.0455,0.0378,10.8329,53.2874,40.49379999999999,0.17365999999999998,0.0184
885,2957.04,10.4027,12.4002,-5160.0,8.3179,0.48549999999999865,19.5145,0.0,-0.0091,231.89802,681.2682,15.78,0.8216000000000001,0.2861,0.0168,9.669999999999998,0.04230000000000001,0.0859,5.9782,29.165899999999997,48.0874,0.39050569346277325,0.0079
886,2932.1,10.0534,12.4727,-5501.25,8.2832,0.3209000000000009,19.6791,-0.021900000000000006,-0.0101,231.50882000000001,604.7604257870909,15.89,0.8336,0.44710000000000005,0.0198,5.719999999999999,0.03916,0.0594,7.6328000000000005,9.4643,58.2716,0.19884,0.0181
887,2963.83,9.6398,12.547300000000002,-6010.25,8.9336,17.5473,22.4527,-0.05200000000000001,-0.0093,234.46614,757.7612,15.93,0.8139,1.2511,0.0161,6.38,0.0974,0.015300000000000001,5.8721,33.6292,78.70619999999998,0.19032000000000002,0.0199
888,2962.14,9.5543,12.547300000000002,-5085.25,9.1585,15.150899999999996,24.8491,-0.06359999999999999,-0.008499999999999999,230.9253,731.0955,15.93,0.8139,5.248599999999999,0.012499999999999999,7.370000000000001,0.07,0.0168,5.9578,30.7471,75.29409999999999,0.15714,0.0086
889,2953.65,10.7439,12.4104,-6487.249999999999,9.4043,2.835499999999999,17.1645,0.04379999999999999,-0.0107,230.98878000000002,728.1346,15.809999999999999,0.6469,0.36,0.0177,5.23,0.0803,0.0354,9.9969,26.152599999999996,52.3977,0.18220000000000003,0.010400000000000001
890,3034.01,9.5896,12.602,-5345.75,10.806534937395435,-3.345500000000001,23.3455,-0.008400000000000005,-0.0095,230.243,771.3692000000001,15.73,0.8238,0.40850000000000003,0.012599999999999998,8.61,0.05936000000000001,0.0355,7.2861,25.047099999999997,64.5503,0.1319,0.0149
891,2999.18,9.9372,12.50386,-6351.999999999999,10.806534937395435,27.90526321045599,10.8836,0.08510000000000001,-0.0056,232.18146000000002,781.0648,15.79,0.6956,0.3774,0.012699999999999998,10.88,0.0933,0.0294,4.8101,28.6826,66.5169,0.31616284673138667,0.0153
892,2889.7,10.2047,12.5004,-5529.25,8.627,-3.1381999999999994,23.1382,-0.0028000000000000017,-0.0125,232.53176,753.4260999999999,15.73,0.6812,0.3195,0.011400000000000002,5.13,0.07239999999999999,0.0468,8.1024,26.060899999999997,44.044,0.09188000000000002,0.0049
893,3057.49,9.7936,12.3808,-5483.0,9.088,1.703600000000001,18.2964,0.001600000000000001,-0.011499999999999998,233.4548,799.224,15.79,0.7612,0.744,0.0189,6.700000000000001,0.0534,0.0697,8.7124,48.8463,44.2037,0.1927,0.0078
894,2958.09,9.7739,12.5724,-5493.75,8.659,24.9027,15.097300000000002,0.044599999999999994,-0.0032999999999999995,230.75812,656.7414,15.93,0.8139,1.0515,0.006299999999999999,9.93,0.0267,0.0658,6.4567,26.0692,143.13042927163903,0.19200000000000006,0.0151
895,2927.75,10.5148,12.4759,-6253.499999999999,8.4092,0.8017999999999995,19.1982,0.15919999999999998,-0.0122,232.3159,604.7604257870909,15.72,0.7931,0.4026,0.013800000000000002,8.080000000000004,0.0399,0.0251,8.4751,53.16,41.8462,0.14896,0.0112
896,2939.4,9.21,12.5731,-6489.25,8.7073,-0.24179999999999932,20.2418,0.0,-0.0099,231.63624,753.2087,15.62,0.7697,0.6599,0.011400000000000002,10.04,0.0316,0.0365,9.2417,18.7707,57.7947,0.22655999999999998,0.0109
897,3065.36,9.4274,12.4578,-6434.75,8.6406,5.578200000000002,14.4218,0.003399999999999992,-0.0048000000000000004,230.8608,693.6673,15.94,0.838,0.3005,0.0064,6.65,0.2104,0.0404,9.6041,57.9838,75.5906,0.19922,0.0123
898,2951.59,9.4766,12.5163,-5455.724096234986,8.7144,3.816399999999999,16.1836,0.007700000000000009,-0.0073,232.2291,696.8116,15.62,0.7697,0.4262000000000001,0.0179,14.27,0.0212,0.09736163906044229,9.7985,18.7564,94.8454,0.34884284673138666,0.0054
899,3104.27,9.6747,12.4804,-5404.0,8.7646,-3.496400000000001,23.4964,-0.046400000000000004,-0.0113,230.6196,687.6091,15.87,0.8037,0.452,0.0078,9.6,0.0353,0.0144,4.9978,25.574399999999997,51.1577,0.0287,0.0146
900,2796.8414593229404,10.3376,12.4137,-6424.249999999999,8.436,3.482700000000001,16.5173,0.04919999999999999,-0.0114,235.0169,747.4732,15.7,0.6102,0.8372,0.014300000000000002,3.62,0.07572,0.0285,6.572500000000001,13.8843,49.94520000000001,0.0958,0.0133
901,3000.39,9.4152,12.4496,-5423.0,8.5218,-11.9682,31.9682,-0.0352,-0.010500000000000002,232.43634,768.202,15.83,0.7463,0.296,0.0065,10.18,0.0856,0.0427,5.9678,39.4462,37.276,0.11901999999999999,0.0154
902,3031.85,10.0435,12.4694,-5545.25,8.7556,-7.1518,27.1518,-0.007099999999999999,-0.008499999999999999,231.31481999999997,659.1062,15.94,0.733,0.24369999999999997,0.013,4.86,0.02386,0.0559,9.6752,23.395599999999998,52.7859,0.12641999999999998,0.0045
903,2821.63,9.9788,12.4896,-6381.999999999999,8.828,-2.997299999999999,22.9973,-0.1059,-0.007,234.50529999999998,805.3742,15.8,0.7527,0.5065,0.0187,8.7,0.036680000000000004,0.0326,9.3598,31.8737,51.3369,0.20046000000000003,0.019099999999999995
904,3040.1,9.5423,12.4469,-5518.75,8.6527,15.3073,24.6927,-0.060800000000000014,-0.0109,232.38940000000002,786.812,15.95,0.7232,0.9678000000000001,0.0229,8.69,0.0178,0.0415,10.7514,41.4532,69.8851,0.17202,0.019299999999999998
905,3110.23,10.3699,12.423099999999998,-5701.0,8.7283,-0.05550000000000112,20.0555,0.002999999999999992,-0.0133,230.90841999999998,855.1201000000001,15.79,0.7833,0.2938,0.0167,16.47,0.02,0.0469,7.100599999999999,21.7744,36.77300000000001,0.19102000000000005,0.0072
906,2949.99,9.9321,12.2981,-5623.5,8.8331,-2.6364000000000005,22.6364,0.015399999999999999,-0.0098,231.41,729.2308,15.75,0.5882,0.3364,0.0051,5.71,0.0285,0.0399,9.0933,16.3239,52.1739,0.1477,0.0159
907,2972.52,9.8202,12.5488,-4971.75,8.7401,1.0309000000000013,18.9691,-0.0694,-0.0127,231.52927999999997,747.2486,15.77,0.5812,0.4236,0.0087,7.48,0.0222,0.0349,8.2271,33.3906,40.1575,0.18631999999999999,0.019
908,3000.56,9.1397,12.5235,-4090.620481174927,8.7588,13.8118,26.1882,0.0,-0.0032999999999999995,232.38600000000002,754.8984000000002,15.74,0.8433999999999999,0.4134,0.0076,6.670000000000001,0.1661,0.24250819530221143,5.8927,28.632099999999998,143.13042927163903,0.19272000000000003,0.0183
909,2796.8414593229404,8.816,12.4706,-5597.5,8.7283,2.4673,17.5327,0.15409999999999996,-0.0083,233.62792,772.8801,15.910000000000002,0.7713,1.0996,0.0135,4.05,0.06494,0.0342,9.2151,33.033,53.092,0.17394,0.0106
910,2971.75,9.8721,12.5039,-5673.5,9.7571,6.2635999999999985,13.7364,0.13630000000000003,-0.0109,233.15189999999998,684.3676,15.87,0.7223,0.553,0.0059,12.96,0.020940000000000004,0.0025,3.9511,38.5485,29.2571,0.1494,0.021000000000000005
911,2999.04,9.3723,12.5049,-5501.0,8.3663,-5.957300000000001,25.9573,0.0,-0.012,229.8065,820.6111,15.84,0.8349,0.4084,0.0184,8.1,0.0508,0.0279,10.1786,23.159499999999998,34.3096,0.08960000000000001,0.0268
912,2942.31,10.0409,12.4622,-5394.0,10.806534937395435,23.9555,16.0445,-0.005499999999999998,-0.0094,231.20361999999997,768.0063,15.82,0.7692,0.3621,0.0159,6.49,0.0244,0.0498,10.5646,26.796599999999998,49.0667,0.18854,0.0165
913,3028.64,9.9888,12.4055,-5455.75,8.4597,1.5117999999999998,18.4882,0.017699999999999994,-0.011499999999999998,229.7296,781.7403,15.72,0.655,0.4122,0.0091,7.49,0.01826,0.0646,8.0716,26.3727,27.0153,0.11750000000000001,0.0097
914,3088.41,9.6698,12.5743,-5760.0,8.8519,0.03270000000000066,19.9673,0.02830000000000001,-0.0121,230.80314,673.8012,15.83,0.7931999999999999,0.42100000000000004,0.0053,3.7800000000000002,0.0159,0.0373,9.0597,24.5358,32.2981,0.22816,0.02
915,2916.93,9.7254,12.5412,-5160.5,8.8562,-2.5027000000000004,22.5027,0.03419999999999999,-0.0092,230.0981,846.0455,15.860000000000001,0.7696,0.42160000000000003,0.0094,6.960000000000001,0.0269,0.0237,9.2305,27.5354,30.3935,0.3965,0.039606435566824
916,2989.44,9.7374,12.4876,-5520.25,8.5615,2.0335999999999994,17.9664,0.0337,-0.0098,231.79274,605.2483,15.98,0.8260999999999998,0.3093,0.012699999999999998,6.54,0.0247,0.0517,4.3522,20.0057,32.57,0.10863999999999999,0.0149
917,2971.93,11.1871,12.5169,-5422.25,8.2823,5.4963999999999995,14.503600000000002,0.06390000000000001,-0.0073,231.34708,778.8739,15.62,0.7697,0.44810000000000005,0.0047,9.66,0.02506,0.0409,4.2933,17.7238,53.6082,0.21728000000000003,0.0098
918,2935.73,9.5534,12.4786,-5421.5,9.2655,10.374500000000001,29.6255,-0.0427,-0.0088,230.5689,774.8513,15.82,0.6785,1.0513,0.0211,10.61,0.22883699377408898,0.0353,9.672,30.8824,35.378,0.12433999999999998,0.0169
919,2917.86,10.7572,12.4371,-6353.500000000001,8.6667,25.9591,14.0409,0.0012000000000000008,-0.0093,232.44234,717.1922,15.7,0.7636,0.6257,0.0147,12.6,0.0667,0.0336,4.571,25.279199999999996,64.1711,0.2249,0.0169
920,2999.4,9.9864,12.4273,-6457.75,9.2291,-2.7936000000000005,22.7936,-0.0948,-0.0104,232.18582,822.4179000000001,15.72,0.7931,1.141,0.0049,8.69,0.04546,0.0249,8.7817,19.8184,20.1198,0.25864,0.0221
921,2978.33,9.8953,12.3578,-5159.75,8.5571,-1.5990999999999989,21.5991,0.0778,-0.0112,231.0765,753.1683,15.83,0.8145,0.3447,0.0098,9.2,0.02122,0.0361,8.5953,35.9819,72.0801,0.4829,0.0139
922,3042.12,9.6074,12.5269,-5592.25,8.9605,4.754499999999998,15.245500000000002,-0.032100000000000004,-0.0091,231.698,709.1509000000001,15.55,0.6289,0.49749999999999994,0.0111,9.56,0.05282,0.0532,3.7801,46.8875,39.4521,0.1276,0.010400000000000001
923,2821.23,9.8004,12.475300000000002,-6346.0,8.828,-0.8400000000000003,20.84,-0.05549999999999999,-0.0067,231.25824000000003,748.6378,15.84,0.7025,1.4777,0.021,11.02,0.03316,0.0375,5.4954,43.6418,60.0375,0.16332,0.0114
924,3038.21,10.0229,12.6063,-6511.500000000001,9.3998,25.5282,14.4718,-0.028600000000000007,-0.0067,231.4894,656.0378,15.88,0.8122999999999999,1.451,0.0173,7.930000000000001,0.0801,0.037,9.3491,58.449000000000005,65.3061,0.17895999999999998,0.0123
925,2913.42,10.7339,12.474299999999998,-5409.0,8.9336,20.599999999999998,19.4,0.11260000000000003,-0.005399999999999999,231.02548000000002,703.4418000000001,15.7,0.6925,4.9639999999999995,0.0111,6.55,0.0705,0.0442,10.5455,12.4082,127.4827,0.18794,0.0139
926,3076.38,10.6454,12.4871,-4090.620481174927,8.7487,12.094500000000002,27.9055,0.027600000000000013,-0.0071,231.32652,656.7325,15.87,0.7484,0.4858,0.0129,7.930000000000001,0.1467,0.24250819530221143,11.0873,21.1957,41.0619,0.16418,0.0232
927,3020.62,9.7807,12.6012,-5238.0,9.1526,-4.9627,24.9627,0.08550000000000002,-0.0117,235.3037,836.4156,15.82,0.8137,0.7729,0.0079,8.87,0.05678000000000001,0.0406,4.4202,18.6553,23.0523,0.0968,0.0078
928,3005.14,8.4169,12.4784,-5573.25,8.8132,3.482700000000001,16.5173,0.0045000000000000075,-0.0099,232.47218,775.6213000000001,15.94,0.8207000000000001,1.1219,0.0207,10.27,0.0113,0.0133,10.4825,16.3295,42.37070000000001,0.15686000000000003,0.0129
929,3003.72,9.4707,12.512,-5515.5,8.8624,7.027299999999999,12.9727,-0.0345,-0.011,232.4033,732.6445000000001,15.9,0.8536,0.41430000000000006,0.0064,5.34,0.0168,0.0362,8.1636,19.2024,25.4835,0.468,0.0113
930,2992.61,9.3086,12.4892,-5640.0,9.0776,-2.0555,22.0555,-0.07660000000000002,-0.0091,231.78742,819.9061,15.95,0.7908,0.7062,0.0073,7.97,0.0219,0.0171,6.4099,18.2495,41.8733,0.18354,0.0157
931,3073.57,9.6006,12.4784,-5526.75,9.193,-1.1627000000000012,21.1627,-0.09999999999999999,-0.0125,230.72986,608.1952,15.55,0.6289,0.5066,0.0056,5.93,0.0186,0.0583,8.775,20.5798,32.7345,0.16007999999999997,0.0162
932,2988.93,10.7598,12.601,-5428.75,8.2823,2.164499999999999,17.8355,0.01759999999999999,-0.007899999999999999,233.6535,709.085,15.67,0.7639,0.3574,0.0111,10.17,0.0238,0.0146,7.0038,17.9703,69.5103,0.17348,0.0162
933,2982.27,10.0607,12.4455,-5295.25,8.9541,-5.8854999999999995,25.8855,-0.0671,-0.009,230.1143,754.6609,16.02,0.7403,0.2845,0.013199999999999998,3.7800000000000002,0.01876,0.048,9.1257,53.9141,42.1637,0.1482,0.0139
934,3005.61,8.5946,12.3865,-5249.25,8.3331,2.5055000000000005,17.4945,0.01919999999999999,-0.0082,233.21018,747.3791,15.94,0.8207000000000001,1.0474,0.0167,9.13,0.02602,0.0699,4.5406,15.5583,74.27699999999999,0.14002000000000003,0.0212
935,2895.09,9.4864,12.6106,-5161.5,8.9818,3.1645,16.8355,-0.050300000000000004,-0.0103,229.9166,774.4136000000001,15.75,0.8524999999999999,0.276,0.0064,4.55,0.026619999999999998,0.0566,7.1959,27.2289,53.3333,0.1631,0.007599999999999999
936,2895.71,11.498723559500553,12.5494,-6506.5,8.7418,0.7064000000000004,19.2936,0.021699999999999997,-0.0096,233.2973,742.4278,15.910000000000002,0.7586,1.3777,0.0184,9.65,0.09,0.0256,11.855,17.0795,43.5233,0.16428,0.0189
937,2987.72,9.4808,12.4896,-5697.5,8.5459,0.16180000000000047,19.8382,0.02709999999999999,-0.0116,235.19814,748.4817,15.759999999999998,0.6645,1.1073,0.0196,14.01,0.0221,0.0407,8.5869,34.4068,39.7838,0.16596,0.0226
938,2988.39,9.9888,12.4276,-5274.25,9.6515,-1.2163999999999995,21.2164,0.052700000000000004,-0.0108,230.836,818.6599,15.88,0.7202,0.4466,0.0106,15.44,0.04732,0.0558,9.605,19.9773,45.5814,0.2228,0.0118
939,2955.82,9.8271,12.5492,-5414.25,9.2064,1.189099999999999,18.8109,0.0947,-0.008000000000000002,235.2579,781.2121999999999,15.78,0.7348,0.4267,0.0089,9.15,0.022960000000000005,0.0668,4.4719,39.7506,65.9409,0.1493,0.0154
940,3001.26,9.9622,12.5418,-5644.0,8.5407,3.4482000000000026,16.5518,0.0,-0.007899999999999999,230.96422,763.7353,15.9,0.8536,0.6192,0.0073,7.87,0.0041,0.044,6.2164,27.862199999999998,30.3318,0.20066,0.0135
941,3094.57,10.0512,12.6122,-5398.25,8.8909,2.0909000000000004,17.9091,-0.023299999999999998,-0.0143,231.1299,776.7526999999999,15.79,0.8528999999999999,0.4869,0.0062,7.1,0.0186,0.0185,5.0138,21.7559,19.597599999999996,0.1869,0.0367
942,3031.44,9.8914,12.433700000000002,-6380.000000000001,9.2433,24.479100000000003,15.520899999999997,-0.013699999999999993,-0.0074,232.9243,756.1506,15.77,0.8283999999999999,0.46749999999999997,0.0162,11.369999999999997,0.0555,0.0246,9.0519,21.8439,71.7428,0.17862,0.0108
943,3014.54,10.363,12.4614,-6375.750000000001,9.3335,-0.32360000000000094,20.3236,-0.011399999999999997,-0.0118,232.17638000000002,732.9637,15.67,0.7639,0.3534,0.0094,5.31,0.026679999999999995,0.0411,6.895600000000001,19.7097,33.9703,0.22330000000000003,0.0162
944,2973.71,10.6099,12.5351,-6225.749999999999,8.6439,-1.5117999999999998,21.5118,0.09389999999999997,-0.006799999999999999,232.36957999999998,748.0732,15.9,0.6802,0.4804999999999999,0.011400000000000002,9.34,0.0195,0.0326,12.2695,26.7339,67.8967,0.2404,0.0335
945,2933.79,10.2545,12.4322,-5523.75,8.7879,23.2655,16.7345,0.0494,-0.0075,231.88696,776.0144,15.77,0.8283999999999999,0.7052,0.0221,8.62,0.0457,0.051,9.4058,54.8175,75.6219,0.16935999999999998,0.0108
946,3087.64,10.0109,12.539,-5409.0,9.0606,-2.6355000000000004,22.6355,-0.005300000000000008,-0.0103,231.37568,789.4535,15.72,0.5708,0.2519,0.0049,8.98,0.0171,0.0379,9.7835,22.5205,51.518800000000006,0.17788,0.0159
947,3040.28,9.7748,12.5876,-5490.25,8.9979,-1.9291,21.9291,0.007739999999999987,-0.01222,231.1006,667.9955,15.6,0.7865,0.42890000000000006,0.0057,6.14,0.03092,0.0437,4.991299999999999,16.9421,33.68858,0.289,0.0097
948,2974.65,9.5597,12.4361,-5440.5,8.7646,1.325499999999999,18.6745,-0.06620000000000001,-0.0123,233.40542,667.9745,15.87,0.7003,0.3113,0.0242,11.1,0.0241,0.0308,4.3003,42.3443,31.6109,0.23628000000000002,0.0238
949,2889.78,9.8516,12.3535,-5224.25,9.534,1.7909,18.2091,0.0439,-0.0097,229.6872,735.4393,15.95,0.6778,0.7625,0.0128,7.740000000000002,0.02568,0.0644,5.4073,15.9979,34.0645,0.0568,0.015199999999999998
950,3086.08,9.5756,12.522,-5183.0,8.3006,3.079099999999998,16.9209,-0.013900000000000003,-0.0117,231.30884,671.1313,15.78,0.8216000000000001,0.391,0.0059,6.61,0.0191,0.0426,6.1341,41.7809,35.1931,0.22155999999999998,0.0121
951,3026.53,9.2537,12.5743,-5301.75,9.6136,-5.759999999999999,25.76,-0.019299999999999994,-0.0121,230.7214,736.6516,16.0,0.8307000000000001,1.1007,0.0046,5.19,0.0207,0.0351,9.8521,64.1753,71.6787,0.3123,0.0176
952,2961.04,10.7168,12.5531,-5714.25,8.5801,4.620900000000002,15.3791,0.0,-0.0093,231.76036,757.1382,15.59,0.6847,0.45880000000000004,0.0122,9.11,0.0394,0.0703,9.7021,23.517299999999995,49.52890000000001,0.3571828467313866,0.0184
953,3039.93,9.9865,12.4278,-5527.0,9.1502,3.8509000000000024,16.1491,0.018299999999999986,-0.006100000000000001,231.1539,631.7283,15.78,0.7509,0.4489000000000001,0.0135,5.05,0.03454,0.0242,10.4385,32.3024,99.38900000000001,0.26294,0.0318
954,3108.5,9.6192,12.5031,-5242.25,8.7932,-6.605499999999999,26.6055,-0.008800000000000004,-0.0103,232.53928000000002,735.6821,15.93,0.7591,0.48979999999999996,0.0064,9.31,0.0251,0.0439,7.6267,14.0899,36.715,0.18594000000000002,0.0127
955,3117.3,9.7217,12.5439,-4977.5,9.6515,-4.860900000000001,24.8609,0.04180000000000001,-0.011499999999999998,232.4571,847.5181,15.85,0.709,0.7905,0.013700000000000002,9.2,0.03126,0.0722,8.7352,28.7328,35.6522,0.12246000000000001,0.0149
956,3062.78,9.8539,12.443099999999998,-5360.5,8.8597,-3.215500000000001,23.2155,0.045800000000000014,-0.014,229.0796,686.1198,15.809999999999999,0.809,0.3854,0.0091,3.99,0.020399999999999998,0.0397,7.016200000000001,29.366900000000005,20.7885,0.1233,0.0079
957,3074.24,10.0576,12.3351,-5648.25,8.9833,-1.6700000000000004,21.67,-0.07180000000000002,-0.0104,231.4798,658.7094,15.72,0.5949,0.5134,0.0097,10.55,0.02116,0.0391,8.4392,46.1593,47.9042,0.1423,0.008799999999999997
958,2855.96,9.8124,12.4069,-5466.5,8.8287,23.901800000000005,16.0982,-0.09829999999999998,-0.0075,231.73424,705.7114,15.88,0.8122999999999999,1.0133,0.0161,12.32,0.1864,0.0353,8.7644,47.975,106.136,0.20418,0.0094
959,2926.07,9.9707,12.4247,-5652.0,9.1784,12.062700000000001,27.9373,0.05990000000000001,-0.0071,230.80038,760.1941,15.88,0.8376,1.1306,0.0154,7.48,0.0445,0.0555,6.4111,24.678999999999995,79.292,0.16322,0.039606435566824
960,2893.56,10.614,12.4492,-6378.500000000002,9.2291,3.141800000000002,16.8582,-0.0364,-0.0103,233.2096,757.0224999999999,15.84,0.752,0.49789999999999995,0.0068,6.45,0.033620000000000004,0.0356,9.1325,20.5892,70.8738,0.22836,0.0314
961,3015.67,9.8559,12.5227,-6554.749999999999,8.7851,8.817300000000003,11.1827,-0.1168,-0.0077,231.65161999999998,774.4805,15.87,0.8387,0.8152,0.0088,12.71,0.033,0.0371,11.5645,13.0939,62.439,0.21428000000000003,0.0115
962,3085.93,9.4275,12.4561,-5553.0,8.3006,5.5318000000000005,14.468199999999998,-0.010800000000000006,-0.0098,231.6354,813.6538,15.65,0.6697,0.4486,0.0182,7.600000000000001,0.0241,0.0791,6.1361,40.3702,44.0461,0.6165142336569333,0.0058
963,3055.54,9.7902,12.3351,-6351.0,9.0606,-1.4563999999999988,21.4564,0.010299999999999981,-0.0124,232.00496,796.4462,15.72,0.5708,0.2885,0.0102,5.33,0.0201,0.0394,8.1285,16.1056,56.5086,0.26272,0.0159
964,3096.81,10.5357,12.5018,-6048.5,8.7568,-0.778199999999999,20.7782,-0.17286030069786795,-0.0107,232.49509999999998,705.4276,15.82,0.7804,0.4071,0.005999999999999999,5.71,0.033,0.0291,10.3628,11.2694,45.6345,0.2807828467313867,0.021000000000000005
965,2986.32,10.4516,12.4978,-6501.5,8.5177,0.4591000000000009,19.5409,0.015299999999999994,-0.0052,231.94116,604.7604257870909,15.809999999999999,0.6469,0.523,0.005999999999999999,6.09,0.027939999999999996,0.0186,10.3572,53.898,86.95650000000002,0.23682,0.0141
966,3013.32,10.233,12.516500000000002,-5043.5,9.1141,1.8109000000000004,18.1891,0.0225,-0.0128,236.0212,725.414,15.82,0.6957,0.6029,0.0057,9.07,0.0351,0.0425,8.6076,52.452,45.4012,0.1515,0.0118
967,3001.83,10.1615,12.5294,-5316.25,8.662,-6.384499999999998,26.3845,-0.005200000000000003,-0.0052,230.7069,638.6009,15.99,0.7672,0.2375,0.0055,7.610000000000001,0.0407,0.025,9.6761,25.369399999999995,66.6667,0.1645,0.0045
968,3065.02,9.3149,12.6063,-6470.0,9.7484,13.5955,26.4045,-0.0368,-0.01,232.78078,747.4482,15.82,0.6518,0.5055,0.0217,12.5,0.0516,0.0366,9.0224,39.1162,57.2146,0.17794,0.005
969,2951.14,10.154979999999998,12.609200000000001,-5357.0,8.1728,4.622700000000002,15.377299999999998,-0.008599999999999995,-0.0134,232.7728,795.9418,15.772,0.74596,0.33696,0.00914,5.52,0.04254,0.0389,8.3264,22.5437,38.2022,0.2039,0.0148
970,2967.57,9.2677,12.547800000000002,-5411.5,8.5251,7.937300000000001,12.0627,0.015600000000000008,-0.0103,231.92628000000002,813.1202,15.88,0.7883999999999999,0.3706,0.013199999999999998,4.32,0.0263,0.0326,10.3068,23.0881,46.6586,0.19408,0.0355
971,2979.32,10.0077,12.6149,-5215.5,8.7646,-0.6817999999999999,20.6818,-0.06550000000000002,-0.0093,230.239,711.5682,15.93,0.7284,0.3486,0.0068,6.79,0.035199999999999995,0.0468,4.3463,36.9903,47.3755,0.047,0.0102
972,3028.34,10.2507,12.3937,-5337.0,8.7552,4.420899999999997,15.579100000000002,-0.0312,-0.0091,231.0861,773.9208,15.74,0.6595,0.4086000000000001,0.0123,8.29,0.0641273987548178,0.0402,4.1487,50.5048,55.0206,0.094,0.0097
973,3006.75,9.3935,12.5992,-5663.5,8.897,1.460899999999999,18.5391,0.015600000000000008,-0.0107,230.8904,785.2400999999999,15.759999999999998,0.8046,0.574,0.0057,8.87,0.031380000000000005,0.0329,8.8739,18.5983,47.7752,0.38367999999999997,0.0245
974,3069.72,10.5937,12.5153,-5543.0,8.3436,6.077300000000003,13.9227,-0.011399999999999997,-0.0077,231.4206,655.8539,15.73,0.5325,0.41230000000000006,0.0061,5.68,0.0158,0.0412,6.5782,15.072799999999999,66.0194,0.2538,0.0143
975,3120.68,10.0922,12.5227,-6467.249999999999,8.7851,7.772699999999999,12.2273,0.17964607507860741,-0.0099,233.74056,768.2529,15.83,0.8258,0.4317,0.0134,14.28,0.0177,0.0253,11.525,20.5521,73.0964,0.22124000000000005,0.0156
976,2988.72,9.6924,12.4782,-5468.25,8.6789,24.379099999999998,15.6209,-0.06989999999999999,-0.005900000000000002,232.55965999999998,709.0867,15.55,0.7244,1.3029,0.015000000000000001,9.56,0.0191,0.0445,6.3329,27.682399999999998,113.5593,0.1333,0.0149
977,3029.94,9.882,12.5492,-5206.0,9.2064,3.7555000000000005,16.2445,0.0518,-0.0117,232.46241999999998,882.192,15.82,0.8137,0.6052,0.006299999999999999,10.92,0.01814,0.027,3.863,45.8883,44.3497,0.12756000000000006,0.0149
978,2958.13,9.4815,12.4371,-5301.0,9.2658,23.9945,16.0055,0.009599999999999985,-0.006599999999999999,232.04756,703.1421,15.75,0.771,1.0247,0.0175,5.36,0.0273,0.0338,10.0152,20.8174,66.7932,0.2780628467313867,0.0139
979,3024.74,10.0903,12.6202,-5500.0,8.5155,10.023600000000002,29.976400000000005,0.01720000000000001,-0.006199999999999999,230.9394,752.3592,15.72,0.7138,0.45350000000000007,0.017,11.650000000000002,0.0752,0.0478,11.1382,55.783,60.1626,0.17692,0.019099999999999995
980,3032.73,9.4147,12.4761,-5612.5,8.5762,-5.5327,25.5327,0.057199999999999994,-0.006599999999999999,233.39012,769.1809,15.85,0.7446,0.45500000000000007,0.012599999999999998,6.54,0.02078,0.0116,7.2303,21.098,89.7338,0.11176,0.0151
981,3053.48,9.7883,12.5718,-5313.5,9.0402,3.1426999999999996,16.8573,0.0898,-0.0116,234.8522,766.6326,15.73,0.7069,0.44570000000000004,0.0102,6.05,0.02126,0.0286,4.5317,29.730600000000003,43.0108,0.1587,0.019
982,3071.58,9.4565,12.47,-5474.25,9.2328,-8.3955,28.3955,0.16859999999999997,-0.006900000000000001,231.2696,753.7133,15.83,0.8258,0.5489,0.0192,9.13,0.08839999999999999,0.0506,8.9437,26.727399999999996,59.2058,0.24154000000000003,0.0055
983,3050.71,9.4325,12.4804,-5863.0,8.897,-1.3127000000000015,21.3127,0.030299999999999994,-0.0112,230.5538,732.7431,15.72,0.7931,1.0925,0.007200000000000001,6.28,0.019,0.0311,5.179799999999999,20.2196,30.3233,0.0963,0.010500000000000002
984,3136.34,9.7339,12.4614,-6492.25,8.7073,-1.5764000000000011,21.5764,0.0,-0.0112,231.85628,740.5622,15.68,0.7681,0.47479999999999994,0.009500000000000001,7.8500000000000005,0.014,0.0374,6.7453,19.366,28.6674,0.26568284673138665,0.0084
