,hyperparam,batch_size,epochs,activation,dropout_rate,neurons,train_cf_matrix,train_accuracy,train_f1,train_precision,train_recall,train_auc,train_log_loss,train_cohen_kappa_score,test_cf_matrix,test_accuracy,test_f1,test_precision,test_recall,test_auc,test_log_loss,test_cohen_kappa_score
208,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",150,10,softmax,0.0,0.5,"[[328 430]
 [221 866]]",0.6471544715447154,0.726814939152329,0.6682098765432098,0.796688132474701,0.6147029052874824,12.18703916530181,0.23939495836634206,"[[127 166]
 [  7  14]]",0.44904458598726116,0.13930348258706468,0.07777777777777778,0.6666666666666666,0.5500568828213879,19.029748565264207,0.022176620945386305
209,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",150,10,softmax,0.0,1.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
210,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",150,10,softmax,0.0,1.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
211,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",150,10,softmax,0.0,2.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
212,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",150,10,softmax,0.1,0.5,"[[701  57]
 [836 251]]",0.5159891598915989,0.3598566308243727,0.814935064935065,0.23091076356945722,0.5778564371936996,16.717166882226966,0.1347549053846191,"[[257  36]
 [ 16   5]]",0.8343949044585988,0.16129032258064516,0.12195121951219512,0.23809523809523808,0.5576141719486429,5.719889038353002,0.07990533077876705
213,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",150,10,softmax,0.1,1.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
214,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",150,10,softmax,0.1,1.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
215,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",150,10,softmax,0.1,2.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
216,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}",150,10,softmax,0.3,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
217,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1}",150,10,softmax,0.3,1.0,"[[   9  749]
 [   0 1087]]",0.5940379403794038,0.7437564146424906,0.5920479302832244,1.0,0.5059366754617414,14.0217574082728,0.013961045216062118,"[[  3 290]
 [  1  20]]",0.0732484076433121,0.12084592145015105,0.06451612903225806,0.9523809523809523,0.48130993011539086,32.0096045037381,-0.005059726774754303
218,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}",150,10,softmax,0.3,1.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
219,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}",150,10,softmax,0.3,2.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
220,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}",150,10,softmax,0.5,0.5,"[[ 121  637]
 [  46 1041]]",0.6298102981029811,0.752983725135624,0.6203814064362336,0.9576816927322908,0.5586561497962246,12.786175404491615,0.13300602083452306,"[[ 36 257]
 [  2  19]]",0.1751592356687898,0.12794612794612795,0.06884057971014493,0.9047619047619048,0.5138143994799285,28.489645168221106,0.004163299292239131
221,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}",150,10,softmax,0.5,1.0,"[[ 758    0]
 [1087    0]]",0.41084010840108404,0.0,0.0,0.0,0.5,20.34886175678477,0.0,"[[293   0]
 [ 21   0]]",0.9331210191082803,0.0,0.0,0.0,0.5,2.3099181665386137,0.0
222,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}",150,10,softmax,0.5,1.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
223,"{'batch_size': 150, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}",150,10,softmax,0.5,2.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
224,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",150,10,relu,0.0,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
225,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",150,10,relu,0.0,1.0,"[[  49  709]
 [  77 1010]]",0.5739837398373984,0.7198859586600144,0.5875509016870274,0.9291628334866605,0.496903316479478,14.71438762112618,-0.007087677191929709,"[[ 12 281]
 [  0  21]]",0.10509554140127389,0.13003095975232196,0.0695364238410596,1.0,0.5204778156996588,30.909620553655376,0.005679641190921569
226,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",150,10,relu,0.0,1.5,"[[756   2]
 [991  96]]",0.46178861788617886,0.1620253164556962,0.9795918367346939,0.08831646734130635,0.5428389724569329,18.589163446797375,0.07155016057078778,"[[289   4]
 [ 21   0]]",0.9203821656050956,0.0,0.0,0.0,0.4931740614334471,2.7499127651671595,-0.021869304868523898
227,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",150,10,relu,0.0,2.0,"[[349 409]
 [337 750]]",0.5956639566395664,0.6678539626001782,0.6471095772217429,0.6899724011039559,0.5751972823461732,13.965449444960607,0.15258797540210467,"[[134 159]
 [ 12   9]]",0.4554140127388535,0.09523809523809523,0.05357142857142857,0.42857142857142855,0.4429546562652365,18.809738533506778,-0.026850258175559416
228,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",150,10,relu,0.1,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
229,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",150,10,relu,0.1,1.0,"[[151 607]
 [385 702]]",0.46233062330623304,0.5859766277128547,0.5362872421695951,0.6458141674333027,0.4225113053525352,18.570705441404623,-0.16216487369622845,"[[ 61 232]
 [  8  13]]",0.2356687898089172,0.09774436090225563,0.053061224489795916,0.6190476190476191,0.41361937266374127,26.39965554580372,-0.029030231859518585
230,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",150,10,relu,0.1,1.5,"[[362 396]
 [580 507]]",0.47100271002710026,0.5095477386934673,0.5614617940199336,0.46642134314627415,0.4719969512565143,18.27109073279956,-0.054021591779109146,"[[136 157]
 [  8  13]]",0.4745222929936306,0.1361256544502618,0.07647058823529412,0.6190476190476191,0.5416057207866082,18.14975682151848,0.019381458909035865
231,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",150,10,relu,0.1,2.0,"[[561 197]
 [407 680]]",0.6726287262872629,0.6924643584521385,0.7753705815279361,0.62557497700092,0.6828402589490088,11.307088597951113,0.350965822588705,"[[200  93]
 [  9  12]]",0.6751592356687898,0.19047619047619044,0.11428571428571428,0.5714285714285714,0.6270112140419307,11.219839346630248,0.08892302440689537
232,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",150,10,relu,0.3,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
233,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",150,10,relu,0.3,1.0,"[[235 523]
 [366 721]]",0.5181571815718157,0.6186186186186187,0.5795819935691319,0.6632934682612696,0.48665992674277203,16.642488024136362,-0.027543494426586435,"[[ 95 198]
 [  6  15]]",0.3503184713375796,0.12820512820512822,0.07042253521126761,0.7142857142857143,0.5192588980984886,22.43970925112407,0.007345420734541919
234,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",150,10,relu,0.3,1.5,"[[157 601]
 [117 970]]",0.610840108401084,0.7298720842738903,0.6174411203055379,0.8923643054277829,0.5497441579909363,13.441366942873398,0.11013021141217316,"[[ 55 238]
 [  4  17]]",0.22929936305732485,0.12318840579710146,0.06666666666666667,0.8095238095238095,0.49861856005200716,26.619663031072523,-0.00044763936066560817
235,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",150,10,relu,0.3,2.0,"[[ 35 723]
 [ 88 999]]",0.5604336043360434,0.7112851548593806,0.5801393728222997,0.9190432382704692,0.48260869037534015,15.182398788734199,-0.0398324643131891,"[[ 10 283]
 [  0  21]]",0.09872611464968153,0.12923076923076926,0.06907894736842106,1.0,0.5170648464163823,31.129617852969645,0.004704195694540947
236,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",150,10,relu,0.5,0.5,"[[680  78]
 [559 528]]",0.6547425474254742,0.6237448316597756,0.8712871287128713,0.48574057037718493,0.6914190978535001,11.924803757267025,0.34929498859723584,"[[251  42]
 [ 10  11]]",0.8343949044585988,0.29729729729729726,0.20754716981132076,0.5238095238095238,0.6902324069559564,5.71990431728479,0.2228462636839601
237,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",150,10,relu,0.5,1.0,"[[  2 756]
 [ 98 989]]",0.5371273712737127,0.6984463276836158,0.5667621776504298,0.9098436062557498,0.4562410643415952,15.987381862824364,-0.10075380219503827,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
238,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",150,10,relu,0.5,1.5,"[[613 145]
 [482 605]]",0.6601626016260163,0.6586826347305388,0.8066666666666666,0.5565777368905244,0.6826424304505393,11.737630754057657,0.3422572088937408,"[[220  73]
 [ 12   9]]",0.7292993630573248,0.17475728155339804,0.10975609756097561,0.42857142857142855,0.5897123354461239,9.349854662993033,0.07640667174198912
239,"{'batch_size': 150, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",150,10,relu,0.5,2.0,"[[   6  752]
 [  23 1064]]",0.5799457994579946,0.7330347915949018,0.5859030837004405,0.9788408463661453,0.4933782068242336,14.508484012641347,-0.015499438585676373,"[[  4 289]
 [  1  20]]",0.07643312101910828,0.12121212121212122,0.06472491909385113,0.9523809523809523,0.48301641475702906,31.89960585408097,-0.004611548730169446
240,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",150,20,linear,0.0,0.5,"[[195 563]
 [547 540]]",0.3983739837398374,0.4931506849315069,0.48957388939256574,0.49678012879484823,0.377018032735155,20.779670445368055,-0.2467521556919765,"[[ 85 208]
 [  8  13]]",0.31210191082802546,0.10743801652892562,0.058823529411764705,0.6190476190476191,0.4545750040630587,23.759687954032444,-0.016760111534194877
241,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",150,20,linear,0.0,1.0,"[[445 313]
 [392 695]]",0.6178861788617886,0.6634844868735084,0.689484126984127,0.6393744250229991,0.61322283256427,13.197879475559718,0.22292955959287475,"[[164 129]
 [ 11  10]]",0.554140127388535,0.125,0.07194244604316546,0.47619047619047616,0.517958719323907,15.399782940624176,0.009954506553758957
242,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",150,20,linear,0.0,1.5,"[[107 651]
 [120 967]]",0.5821138211382114,0.7149722735674676,0.5976514215080346,0.889604415823367,0.5153826828457204,14.433559424608777,0.0344136851043958,"[[ 37 256]
 [  2  19]]",0.17834394904458598,0.1283783783783784,0.06909090909090909,0.9047619047619048,0.5155208841215667,28.379646518563966,0.004693220630513362
243,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",150,20,linear,0.0,2.0,"[[184 574]
 [173 914]]",0.5951219512195122,0.7099029126213592,0.614247311827957,0.8408463661453542,0.5417952147349462,13.984241157681954,0.09086501451552587,"[[ 71 222]
 [  4  17]]",0.2802547770700637,0.13076923076923078,0.07112970711297072,0.8095238095238095,0.5259223143182188,24.859684636558335,0.008910365632244788
244,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",150,20,linear,0.1,0.5,"[[230 528]
 [415 672]]",0.4888888888888889,0.5876694359422825,0.56,0.6182152713891444,0.4608226752724086,17.65338120750348,-0.08016315735558432,"[[ 95 198]
 [  9  12]]",0.34076433121019106,0.10389610389610389,0.05714285714285714,0.5714285714285714,0.4478303266699171,22.769697560629584,-0.0201525567379226
245,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",150,20,linear,0.1,1.0,"[[386 372]
 [455 632]]",0.5517615176151761,0.6044954567192731,0.6294820717131474,0.5814167433302668,0.5453257859131545,15.481769934328003,0.08917388322223208,"[[146 147]
 [ 11  10]]",0.4968152866242038,0.11235955056179776,0.06369426751592357,0.47619047619047616,0.487241995774419,17.37975863445263,-0.006369426751592355
246,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",150,20,linear,0.1,1.5,"[[308 450]
 [270 817]]",0.6097560975609756,0.6941376380628718,0.6448303078137332,0.7516099356025759,0.5789711947142167,13.478741909582263,0.1638299158038916,"[[117 176]
 [  6  15]]",0.42038216560509556,0.14150943396226415,0.07853403141361257,0.7142857142857143,0.5568015602145295,20.019738958667066,0.023878659515594647
247,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",150,20,linear,0.1,2.0,"[[547 211]
 [358 729]]",0.6915989159891599,0.7192895905278737,0.7755319148936171,0.6706531738730451,0.6961445288890291,10.651887525074226,0.3811042561407335,"[[198  95]
 [  9  12]]",0.6687898089171974,0.18749999999999997,0.11214953271028037,0.5714285714285714,0.6235982447586543,11.43983664594452,0.08521485797523665
248,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",150,20,linear,0.3,0.5,"[[124 634]
 [113 974]]",0.5951219512195122,0.7228200371057515,0.6057213930348259,0.8960441582336707,0.529816274367495,13.984267160850418,0.0665554564461629,"[[ 40 253]
 [  1  20]]",0.1910828025477707,0.1360544217687075,0.07326007326007326,0.9523809523809523,0.5444498618560052,27.939654466424052,0.01353123067408779
249,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",150,20,linear,0.3,1.0,"[[374 384]
 [475 612]]",0.5344173441734418,0.5876140182429189,0.6144578313253012,0.563017479300828,0.5282105866161132,16.08082166322031,0.05541440109283946,"[[146 147]
 [ 12   9]]",0.49363057324840764,0.10169491525423728,0.057692307692307696,0.42857142857142855,0.4634324719648952,17.489754737621137,-0.018357606168155627
250,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",150,20,linear,0.3,1.5,"[[439 319]
 [246 841]]",0.6937669376693767,0.7485536270582999,0.725,0.7736890524379025,0.6764223626305608,10.577053514745133,0.35806327457470555,"[[153 140]
 [  8  13]]",0.5286624203821656,0.14942528735632182,0.08496732026143791,0.6190476190476191,0.570615959694458,16.279779777347162,0.0360506119062437
251,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",150,20,linear,0.3,2.0,"[[476 282]
 [349 738]]",0.6579945799457995,0.7005220692928333,0.7235294117647059,0.6789328426862925,0.6534505902085815,11.812570943991306,0.3028501109324615,"[[181 112]
 [  8  13]]",0.6178343949044586,0.17808219178082194,0.104,0.6190476190476191,0.6183975296603283,13.199817586947336,0.07178400748879155
252,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",150,20,linear,0.5,0.5,"[[236 522]
 [516 571]]",0.4373983739837398,0.5238532110091743,0.5224153705397987,0.5252989880404784,0.4183223172392365,19.431797987954393,-0.1635512826276886,"[[ 94 199]
 [  7  14]]",0.34394904458598724,0.11965811965811968,0.06572769953051644,0.6666666666666666,0.4937428896473265,22.65970400394971,-0.002386486905315399
253,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",150,20,linear,0.5,1.0,"[[  71  687]
 [  66 1021]]",0.591869918699187,0.7305903398926655,0.5977751756440282,0.9392824287028518,0.5164749874384972,14.096611354364383,0.03761335510323949,"[[ 25 268]
 [  1  20]]",0.14331210191082802,0.12944983818770225,0.06944444444444445,0.9523809523809523,0.5188525922314318,29.5896342112811,0.005463322736371179
254,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",150,20,linear,0.5,1.5,"[[288 470]
 [148 939]]",0.6650406504065041,0.752403846153846,0.6664300922640171,0.8638454461821528,0.621896337866802,11.569289768480756,0.2605421432805388,"[[106 187]
 [  6  15]]",0.3853503184713376,0.13452914798206278,0.07425742574257425,0.7142857142857143,0.5380302291565091,21.229724104895567,0.015210114075855485
255,"{'batch_size': 150, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",150,20,linear,0.5,2.0,"[[524 234]
 [324 763]]",0.697560975609756,0.7322456813819578,0.765295887662989,0.7019319227230911,0.6966123993562685,10.445975248866572,0.3862838911667468,"[[184 109]
 [  7  14]]",0.6305732484076433,0.19444444444444445,0.11382113821138211,0.6666666666666666,0.6473265073947667,12.759825534807423,0.09053682896379522
256,"{'batch_size': 150, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",150,20,softmax,0.0,0.5,"[[ 758    0]
 [1087    0]]",0.41084010840108404,0.0,0.0,0.0,0.5,20.34886175678477,0.0,"[[293   0]
 [ 21   0]]",0.9331210191082803,0.0,0.0,0.0,0.5,2.3099181665386137,0.0
257,"{'batch_size': 150, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",150,20,softmax,0.0,1.0,"[[316 442]
 [120 967]]",0.6953929539295393,0.7748397435897436,0.6863023420865862,0.889604415823367,0.6532454796794935,10.520946209216232,0.3275480332098103,"[[105 188]
 [  5  16]]",0.3853503184713376,0.14222222222222222,0.0784313725490196,0.7619047619047619,0.5601332683243946,21.229726651384198,0.023839438162430393
258,"{'batch_size': 150, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",150,20,softmax,0.0,1.5,"[[491 267]
 [430 657]]",0.6222222222222222,0.6534062655395326,0.711038961038961,0.6044158233670653,0.6260865396518704,13.048097907732577,0.24422530691693722,"[[177 116]
 [  9  12]]",0.6019108280254777,0.1610738255033557,0.09375,0.5714285714285714,0.5877620672842516,13.749808288744388,0.05216131369234489
259,"{'batch_size': 150, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",150,20,softmax,0.0,2.0,"[[462 296]
 [187 900]]",0.7382113821138211,0.7884362680683312,0.7525083612040134,0.827966881324747,0.7187327810317666,9.04198681820119,0.4471973553858456,"[[160 133]
 [  8  13]]",0.5509554140127388,0.155688622754491,0.08904109589041095,0.6190476190476191,0.5825613521859256,15.509789229747202,0.04388200233231121
260,"{'batch_size': 150, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",150,20,softmax,0.1,0.5,"[[201 557]
 [ 89 998]]",0.6498644986449864,0.7554882664647994,0.6418006430868167,0.9181232750689973,0.5916473895133905,12.093493185301313,0.2021861947092215,"[[ 69 224]
 [  3  18]]",0.2770700636942675,0.13688212927756654,0.0743801652892562,0.8571428571428571,0.546318868844466,24.969685832704105,0.015741942610953075
261,"{'batch_size': 150, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",150,20,softmax,0.1,1.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
262,"{'batch_size': 150, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",150,20,softmax,0.1,1.5,"[[406 352]
 [271 816]]",0.662330623306233,0.7237250554323724,0.6986301369863014,0.7506899724011039,0.6431550125857762,11.662839648956522,0.2910162141023893,"[[159 134]
 [  6  15]]",0.554140127388535,0.17647058823529413,0.10067114093959731,0.7142857142857143,0.6284739151633351,15.399795673067333,0.06710241500785186
263,"{'batch_size': 150, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",150,20,softmax,0.1,2.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
264,"{'batch_size': 150, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}",150,20,softmax,0.3,0.5,"[[576 182]
 [444 643]]",0.6607046070460705,0.6725941422594142,0.7793939393939394,0.5915363385464582,0.6757153988246802,11.718926585336794,0.3339619050914313,"[[210  83]
 [ 10  11]]",0.7038216560509554,0.19130434782608696,0.11702127659574468,0.5238095238095238,0.6202665366487892,10.229848953227389,0.0920340774827435
265,"{'batch_size': 150, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1}",150,20,softmax,0.3,1.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
266,"{'batch_size': 150, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}",150,20,softmax,0.3,1.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
267,"{'batch_size': 150, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}",150,20,softmax,0.3,2.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
268,"{'batch_size': 150, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}",150,20,softmax,0.5,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
269,"{'batch_size': 150, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}",150,20,softmax,0.5,1.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
270,"{'batch_size': 150, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}",150,20,softmax,0.5,1.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
