,hyperparam,batch_size,epochs,activation,dropout_rate,neurons,train_cf_matrix,train_accuracy,train_f1,train_precision,train_recall,train_auc,train_log_loss,train_cohen_kappa_score,test_cf_matrix,test_accuracy,test_f1,test_precision,test_recall,test_auc,test_log_loss,test_cohen_kappa_score
145,"{'batch_size': 100, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",100,100,linear,0.0,1.0,"[[457 301]
 [390 697]]",0.6254742547425475,0.6685851318944844,0.6983967935871743,0.641214351425943,0.6220583630480638,12.935791418812885,0.23985480329101416,"[[165 128]
 [  9  12]]",0.5636942675159236,0.14906832298136646,0.08571428571428572,0.5714285714285714,0.5672842515845928,15.069792084630025,0.037068540985808474
146,"{'batch_size': 100, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",100,100,linear,0.0,1.5,"[[502 256]
 [378 709]]",0.6563685636856369,0.6910331384015594,0.7347150259067358,0.6522539098436062,0.6572615195656026,11.868720287975883,0.30704430608460753,"[[184 109]
 [  5  16]]",0.6369426751592356,0.21917808219178084,0.128,0.7619047619047619,0.6949455550138144,12.539833328470412,0.11819480711435193
147,"{'batch_size': 100, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",100,100,linear,0.0,2.0,"[[685  73]
 [521 566]]",0.6780487804878049,0.6558516801853997,0.8857589984350548,0.5206991720331187,0.7121965517157678,11.119832817988808,0.3895506226312939,"[[249  44]
 [ 10  11]]",0.8280254777070064,0.2894736842105263,0.2,0.5238095238095238,0.6868194376726799,5.939901616599062,0.21332467291454016
148,"{'batch_size': 100, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",100,100,linear,0.1,0.5,"[[526 232]
 [399 688]]",0.6579945799457995,0.6856003986048829,0.7478260869565218,0.6329346826126955,0.663433040514791,11.812549274684253,0.3163195494572286,"[[188 105]
 [ 10  11]]",0.6337579617834395,0.16058394160583941,0.09482758620689655,0.5238095238095238,0.5827238745327482,12.649819245684393,0.053373879305825045
149,"{'batch_size': 100, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",100,100,linear,0.1,1.0,"[[373 385]
 [250 837]]",0.6558265582655827,0.7249891728020788,0.6849427168576104,0.7700091996320148,0.6310468161748464,11.887496398796157,0.2693534113679211,"[[129 164]
 [  5  16]]",0.46178343949044587,0.1592039800995025,0.08888888888888889,0.7619047619047619,0.6010888997237119,18.589759059612923,0.04478525398711153
150,"{'batch_size': 100, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",100,100,linear,0.1,1.5,"[[419 339]
 [298 789]]",0.6547425474254742,0.7124153498871332,0.699468085106383,0.7258509659613616,0.6393107072550871,11.924916871049833,0.28092092341974406,"[[166 127]
 [  7  14]]",0.5732484076433121,0.1728395061728395,0.09929078014184398,0.6666666666666666,0.6166097838452786,14.73980122863588,0.0638544030614514
151,"{'batch_size': 100, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",100,100,linear,0.1,2.0,"[[640 118]
 [451 636]]",0.6915989159891599,0.6909288430200977,0.843501326259947,0.5850965961361545,0.7147118864585786,10.651847220163111,0.4026540741722804,"[[236  57]
 [ 10  11]]",0.7866242038216561,0.24719101123595508,0.16176470588235295,0.5238095238095238,0.664635137331383,7.369884062141838,0.16149860502192104
152,"{'batch_size': 100, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",100,100,linear,0.3,0.5,"[[482 276]
 [289 798]]",0.6937669376693767,0.7385469689958353,0.7430167597765364,0.734130634774609,0.6850072698939008,10.577034879141067,0.36905667640537987,"[[177 116]
 [  8  13]]",0.6050955414012739,0.17333333333333334,0.10077519379844961,0.6190476190476191,0.6115715910937753,13.639812185575883,0.06587975624970022
153,"{'batch_size': 100, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",100,100,linear,0.3,1.0,"[[536 222]
 [328 759]]",0.7018970189701897,0.7340425531914893,0.7737003058103975,0.6982520699172033,0.7026880402356465,10.296208416168229,0.3969749804785693,"[[197  96]
 [ 10  11]]",0.6624203821656051,0.17187499999999997,0.102803738317757,0.5238095238095238,0.5980822363074922,11.659831398770162,0.06762283601322194
154,"{'batch_size': 100, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",100,100,linear,0.3,1.5,"[[526 232]
 [335 752]]",0.6926829268292682,0.7262192177691935,0.7642276422764228,0.6918123275068997,0.6928718629618931,10.614456218167026,0.37797118408542385,"[[192 101]
 [  9  12]]",0.6496815286624203,0.17910447761194032,0.10619469026548672,0.5714285714285714,0.6133593369088248,12.09982854388734,0.07473881596571108
155,"{'batch_size': 100, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",100,100,linear,0.3,2.0,"[[615 143]
 [396 691]]",0.7078590785907859,0.7194169703279543,0.8285371702637889,0.6356945722171113,0.7235201093275531,10.090251934574187,0.42554540996078283,"[[224  69]
 [ 10  11]]",0.7484076433121019,0.21782178217821782,0.1375,0.5238095238095238,0.6441573216317243,8.689867858027476,0.1251322564717502
156,"{'batch_size': 100, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",100,100,linear,0.5,0.5,"[[389 369]
 [255 832]]",0.6617886178861788,0.7272727272727273,0.6927560366361366,0.765409383624655,0.6393009978809292,11.681567220529,0.28509065528388844,"[[139 154]
 [  5  16]]",0.49363057324840764,0.16753926701570682,0.09411764705882353,0.7619047619047619,0.6181537461400942,17.48977256304156,0.055040314948707314
157,"{'batch_size': 100, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",100,100,linear,0.5,1.0,"[[417 341]
 [283 804]]",0.6617886178861788,0.7204301075268817,0.7021834061135371,0.7396504139834407,0.6448911700524063,11.681555085717052,0.293177227546491,"[[152 141]
 [  9  12]]",0.5222929936305732,0.13793103448275862,0.0784313725490196,0.5714285714285714,0.5450999512432959,16.499774530172804,0.023024268823895633
158,"{'batch_size': 100, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",100,100,linear,0.5,1.5,"[[528 230]
 [399 688]]",0.6590785907859079,0.686284289276808,0.7494553376906318,0.6329346826126955,0.6647523017285113,11.775107999895807,0.31874976885728323,"[[196  97]
 [  8  13]]",0.6656050955414012,0.1984732824427481,0.11818181818181818,0.6190476190476191,0.6439947992849017,11.54983784209029,0.09705866243084837
159,"{'batch_size': 100, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",100,100,linear,0.5,2.0,"[[623 135]
 [441 646]]",0.6878048780487804,0.6916488222698073,0.8271446862996159,0.594296228150874,0.7080979821493157,10.782896015784083,0.3922334072605782,"[[234  59]
 [ 10  11]]",0.7802547770700637,0.24175824175824173,0.15714285714285714,0.5238095238095238,0.6612221680481066,7.5898813614561105,0.15479441366934554
160,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",100,100,softmax,0.0,0.5,"[[443 315]
 [189 898]]",0.7268292682926829,0.7808695652173914,0.7403132728771641,0.8261269549218031,0.7052798362999517,9.435119336707587,0.42115413106512667,"[[152 141]
 [  8  13]]",0.5254777070063694,0.14857142857142858,0.08441558441558442,0.6190476190476191,0.5689094750528197,16.3897784270043,0.0349820551957426
161,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",100,100,softmax,0.0,1.0,"[[612 146]
 [402 685]]",0.7029810298102981,0.7142857142857143,0.8243080625752106,0.6301747930082797,0.7187813279025568,10.258735070805345,0.41628620715933573,"[[218  75]
 [  9  12]]",0.732484076433121,0.2222222222222222,0.13793103448275862,0.5714285714285714,0.6577279375914188,9.239863652801791,0.12829664882014669
162,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",100,100,softmax,0.0,1.5,"[[429 329]
 [176 911]]",0.7262872628726287,0.7829823807477438,0.7346774193548387,0.8380864765409384,0.7020247686134771,9.453845608121641,0.4167806429199621,"[[148 145]
 [  8  13]]",0.5127388535031847,0.1452513966480447,0.08227848101265822,0.6190476190476191,0.5620835364862669,16.829773025632843,0.030825095824087212
163,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",100,100,softmax,0.0,2.0,"[[659  99]
 [462 625]]",0.6959349593495935,0.6902263942573164,0.8632596685082873,0.5749770009199632,0.7221850703808259,10.50207735376178,0.41434172325426244,"[[240  53]
 [ 10  11]]",0.7993630573248408,0.2588235294117647,0.171875,0.5238095238095238,0.6714610758979359,6.929889463513291,0.1758186817765186
164,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",100,100,softmax,0.1,0.5,"[[640 118]
 [437 650]]",0.6991869918699187,0.7008086253369271,0.8463541666666666,0.5979760809567617,0.7211516288688822,10.389764364049968,0.415820469945112,"[[224  69]
 [ 10  11]]",0.7484076433121019,0.21782178217821782,0.1375,0.5238095238095238,0.6441573216317243,8.689867858027476,0.1251322564717502
165,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",100,100,softmax,0.1,1.0,"[[681  77]
 [469 618]]",0.7040650406504065,0.6936026936026937,0.8892086330935252,0.5685372585096596,0.7334770725265976,10.221264759145452,0.4330616930990624,"[[251  42]
 [ 10  11]]",0.8343949044585988,0.29729729729729726,0.20754716981132076,0.5238095238095238,0.6902324069559564,5.71990431728479,0.2228462636839601
166,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",100,100,softmax,0.1,1.5,"[[476 282]
 [167 920]]",0.756639566395664,0.8038444735692442,0.7653910149750416,0.8463661453541859,0.7371672415425282,8.40549381452044,0.485480948811129,"[[159 134]
 [  7  14]]",0.5509554140127388,0.16568047337278105,0.0945945945945946,0.6666666666666666,0.6046643913538111,15.509791776235833,0.05498399146211297
167,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",100,100,softmax,0.1,2.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
168,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}",100,100,softmax,0.3,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
169,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1}",100,100,softmax,0.3,1.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
170,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}",100,100,softmax,0.3,1.5,"[[650 108]
 [451 636]]",0.6970189701897019,0.6947023484434736,0.8548387096774194,0.5850965961361545,0.7213081925271801,10.464640846220886,0.41424878985471436,"[[234  59]
 [ 10  11]]",0.7802547770700637,0.24175824175824173,0.15714285714285714,0.5238095238095238,0.6612221680481066,7.5898813614561105,0.15479441366934554
171,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}",100,100,softmax,0.3,2.0,"[[641 117]
 [440 647]]",0.6981029810298103,0.6990815775256618,0.8468586387434555,0.5952161913523459,0.7204313146735345,10.427204338679992,0.41415515925295254,"[[229  64]
 [ 10  11]]",0.7643312101910829,0.22916666666666669,0.14666666666666667,0.5238095238095238,0.6526897448399155,8.139874609741794,0.1392161221012077
172,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}",100,100,softmax,0.5,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
173,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}",100,100,softmax,0.5,1.0,"[[215 543]
 [ 92 995]]",0.6558265582655827,0.758095238095238,0.6469440832249674,0.9153633854645814,0.5995022732072247,11.88756487380644,0.21869633674399613,"[[ 68 225]
 [  5  16]]",0.267515923566879,0.12213740458015268,0.06639004149377593,0.7619047619047619,0.49699333658378025,25.29967668869825,-0.0010256978903888658
174,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}",100,100,softmax,0.5,1.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
175,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}",100,100,softmax,0.5,2.0,"[[371 387]
 [182 905]]",0.6915989159891599,0.7608238755779739,0.7004643962848297,0.8325666973321068,0.6610063038111721,10.651963801035048,0.3357543783499226,"[[145 148]
 [  7  14]]",0.5063694267515924,0.1530054644808743,0.08641975308641975,0.6666666666666666,0.5807736063708759,17.049772871435746,0.03924355481858732
176,"{'batch_size': 100, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",100,100,relu,0.0,0.5,"[[687  71]
 [510 577]]",0.6850948509485095,0.665129682997118,0.8904320987654321,0.53081876724931,0.7185756105375837,10.876469299111463,0.40192420674175355,"[[251  42]
 [ 10  11]]",0.8343949044585988,0.29729729729729726,0.20754716981132076,0.5238095238095238,0.6902324069559564,5.71990431728479,0.2228462636839601
177,"{'batch_size': 100, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",100,100,relu,0.0,1.0,"[[599 159]
 [426 661]]",0.6829268292682927,0.6932354483481908,0.8060975609756098,0.6080956761729531,0.6991665715957114,10.9513882531242,0.3781740876343451,"[[222  71]
 [ 10  11]]",0.7420382165605095,0.21359223300970875,0.13414634146341464,0.5238095238095238,0.6407443523484478,8.90986515734175,0.11986988718942493
178,"{'batch_size': 100, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",100,100,relu,0.0,1.5,"[[380 378]
 [196 891]]",0.6888888888888889,0.7563667232597624,0.7021276595744681,0.8196872125114996,0.6605032368626099,10.745560920600187,0.33311041338426495,"[[126 167]
 [  2  19]]",0.46178343949044587,0.18357487922705315,0.10215053763440861,0.9047619047619048,0.6673980172273687,18.589766699078815,0.07204560556779649
179,"{'batch_size': 100, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",100,100,relu,0.0,2.0,"[[534 224]
 [280 807]]",0.7268292682926829,0.7620396600566572,0.7827352085354026,0.7424103035878565,0.7234478958572529,9.435079898568752,0.44195458724515635,"[[195  98]
 [  6  15]]",0.6687898089171974,0.2238805970149254,0.13274336283185842,0.7142857142857143,0.6899073622623111,11.439844285410414,0.12520760782212692
180,"{'batch_size': 100, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",100,100,relu,0.1,0.5,"[[287 471]
 [126 961]]",0.6764227642276422,0.7630011909487892,0.6710893854748603,0.8840846366145354,0.6313563024761331,11.176165917697183,0.2821465510330835,"[[ 98 195]
 [  7  14]]",0.35668789808917195,0.12173913043478261,0.06698564593301436,0.6666666666666666,0.5005688282138794,22.219709405321165,0.00022067400145009408
181,"{'batch_size': 100, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",100,100,relu,0.1,1.0,"[[ 150  608]
 [  71 1016]]",0.6319783197831979,0.749538915529325,0.625615763546798,0.9346826126954921,0.5662858973767698,12.711282020261201,0.14849182888475465,"[[ 50 243]
 [  1  20]]",0.2229299363057325,0.14084507042253522,0.07604562737642585,0.9523809523809523,0.5615147082723875,26.83966796985269,0.01937795981057222
182,"{'batch_size': 100, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",100,100,relu,0.1,1.5,"[[395 363]
 [256 831]]",0.6644986449864498,0.7286277948268303,0.6959798994974874,0.764489420423183,0.6427987999213541,11.587963600171747,0.2918318411051356,"[[153 140]
 [  6  15]]",0.535031847133758,0.17045454545454547,0.0967741935483871,0.7142857142857143,0.6182350073135057,16.05978757101015,0.05968741026377311
183,"{'batch_size': 100, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",100,100,relu,0.1,2.0,"[[537 221]
 [246 841]]",0.7468834688346884,0.7826896230805025,0.7919020715630886,0.7736890524379025,0.7410661621028561,8.742431050111307,0.47973784460880486,"[[194  99]
 [  8  13]]",0.6592356687898089,0.1954887218045113,0.11607142857142858,0.6190476190476191,0.6405818300016253,11.769835141404561,0.09336715419072805
184,"{'batch_size': 100, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",100,100,relu,0.3,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
185,"{'batch_size': 100, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",100,100,relu,0.3,1.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
186,"{'batch_size': 100, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",100,100,relu,0.3,1.5,"[[278 480]
 [100 987]]",0.6856368563685636,0.7729052466718873,0.6728016359918201,0.9080036798528058,0.637379148633527,10.857926350035063,0.2973145477755189,"[[ 90 203]
 [  3  18]]",0.34394904458598724,0.1487603305785124,0.08144796380090498,0.8571428571428571,0.5821550463188688,22.659714189904232,0.030312115851647503
187,"{'batch_size': 100, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",100,100,relu,0.3,2.0,"[[350 408]
 [185 902]]",0.678590785907859,0.752607425949103,0.6885496183206107,0.8298068077276909,0.6457741162649009,11.101257798337969,0.30513329416808244,"[[136 157]
 [  5  16]]",0.4840764331210191,0.16494845360824742,0.09248554913294797,0.7619047619047619,0.6130342922151796,17.819768512012967,0.05185461323392371
188,"{'batch_size': 100, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",100,100,relu,0.5,0.5,"[[  26  732]
 [   0 1087]]",0.6032520325203252,0.748107364074329,0.5975810885101704,1.0,0.5171503957783641,13.703506572571012,0.04017159134197157,"[[  7 286]
 [  0  21]]",0.08917197452229299,0.12804878048780488,0.06840390879478828,1.0,0.5119453924914676,31.459613801941053,0.003263113498634951
189,"{'batch_size': 100, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",100,100,relu,0.5,1.0,"[[240 518]
 [112 975]]",0.6585365853658537,0.755813953488372,0.6530475552578701,0.8969641214351426,0.6067934063640092,11.793953019112505,0.2324267425996388,"[[ 80 213]
 [  5  16]]",0.3057324840764331,0.128,0.06986899563318777,0.7619047619047619,0.5174711522834389,23.97969289281261,0.0062425597398449995
190,"{'batch_size': 100, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",100,100,relu,0.5,1.5,"[[336 422]
 [ 88 999]]",0.7235772357723578,0.7966507177033494,0.7030260380014075,0.9190432382704692,0.6811575030402478,9.547486933073165,0.38820134641867465,"[[104 189]
 [  5  16]]",0.3821656050955414,0.14159292035398233,0.07804878048780488,0.7619047619047619,0.5584267836827563,21.339725301041334,0.02306187253424008
191,"{'batch_size': 100, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",100,100,relu,0.5,2.0,"[[335 423]
 [ 96 991]]",0.71869918699187,0.7924830067972812,0.7008486562942009,0.9116835326586936,0.6768180196274998,9.715969202532044,0.37833577548401,"[[100 193]
 [  4  17]]",0.37261146496815284,0.1471861471861472,0.08095238095238096,0.8095238095238095,0.5754103689257273,21.669723796501376,0.029130175471638875
192,"{'batch_size': 150, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",150,10,linear,0.0,0.5,"[[369 389]
 [357 730]]",0.5956639566395664,0.6618313689936537,0.6523681858802503,0.671573137074517,0.5791902624686569,13.965440777237788,0.15939888748012054,"[[144 149]
 [  7  14]]",0.5031847133757962,0.15217391304347827,0.08588957055214724,0.6666666666666666,0.5790671217292377,17.159771521092885,0.038209306891812234
193,"{'batch_size': 150, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",150,10,linear,0.0,1.0,"[[161 597]
 [423 664]]",0.44715447154471544,0.565587734241908,0.5265662172878668,0.6108555657773689,0.41162831059316995,19.094866819769496,-0.18310422306408847,"[[ 66 227]
 [ 10  11]]",0.24522292993630573,0.08494208494208495,0.046218487394957986,0.5238095238095238,0.3745327482528848,26.06965450385505,-0.043291742604794514
194,"{'batch_size': 150, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",150,10,linear,0.0,1.5,"[[289 469]
 [422 665]]",0.5170731707317073,0.5988293561458802,0.5864197530864198,0.6117755289788408,0.4965210098720062,16.67990502930091,-0.0070238889409586225,"[[130 163]
 [ 11  10]]",0.445859872611465,0.10309278350515463,0.057803468208092484,0.47619047619047616,0.4599382415082074,19.139737028966817,-0.01837837837837819
195,"{'batch_size': 150, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",150,10,linear,0.0,2.0,"[[542 216]
 [438 649]]",0.6455284552845528,0.6649590163934426,0.7502890173410405,0.5970561177552898,0.6560478477958507,12.243107032691874,0.2988500403851406,"[[198  95]
 [  9  12]]",0.6687898089171974,0.18749999999999997,0.11214953271028037,0.5714285714285714,0.6235982447586543,11.43983664594452,0.08521485797523665
196,"{'batch_size': 150, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",150,10,linear,0.1,0.5,"[[329 429]
 [242 845]]",0.6363143631436314,0.7157983905124947,0.6632653061224489,0.7773689052437902,0.6057029222788872,12.561442812077301,0.21960464431667548,"[[122 171]
 [ 10  11]]",0.42356687898089174,0.1083743842364532,0.06043956043956044,0.5238095238095238,0.47009588818462533,19.909730123055404,-0.013119897322542817
197,"{'batch_size': 150, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",150,10,linear,0.1,1.0,"[[227 531]
 [280 807]]",0.5604336043360434,0.6655670103092783,0.6031390134529148,0.7424103035878565,0.5209412995511842,15.182315578595123,0.04409214003844608,"[[ 86 207]
 [  5  16]]",0.3248407643312102,0.13114754098360656,0.07174887892376682,0.7619047619047619,0.5277100601332683,23.31970099486979,0.010141263940520506
198,"{'batch_size': 150, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",150,10,linear,0.1,1.5,"[[386 372]
 [384 703]]",0.5902439024390244,0.6503237742830713,0.653953488372093,0.6467341306347746,0.5779844795654083,14.152635449754207,0.15559618364974814,"[[136 157]
 [  7  14]]",0.47770700636942676,0.14583333333333334,0.08187134502923976,0.6666666666666666,0.5654152445961319,18.039760718349974,0.030316725040485104
199,"{'batch_size': 150, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",150,10,linear,0.1,2.0,"[[136 622]
 [ 92 995]]",0.6130081300813008,0.7359467455621301,0.6153370439084724,0.9153633854645814,0.5473914552652722,13.36649522795003,0.10599909604335744,"[[ 52 241]
 [  2  19]]",0.22611464968152867,0.13523131672597866,0.07307692307692308,0.9047619047619048,0.54111815374614,26.72966677370692,0.013089479266368276
200,"{'batch_size': 150, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",150,10,linear,0.3,0.5,"[[459 299]
 [336 751]]",0.6558265582655827,0.7028544688816099,0.7152380952380952,0.6908923643054278,0.6482166307015265,11.887459127588027,0.29425956212557935,"[[169 124]
 [  5  16]]",0.589171974522293,0.19875776397515527,0.11428571428571428,0.7619047619047619,0.669348285389241,14.189813073327459,0.09329811523481235
201,"{'batch_size': 150, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",150,10,linear,0.3,1.0,"[[542 216]
 [401 686]]",0.6655826558265583,0.6897938662644546,0.7605321507760532,0.6310947562097516,0.6730671670230817,11.550459484392853,0.33380521630635607,"[[199  94]
 [  9  12]]",0.6719745222929936,0.18897637795275593,0.11320754716981132,0.5714285714285714,0.6253047294002925,11.329837996287385,0.08705470558346984
202,"{'batch_size': 150, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",150,10,linear,0.3,1.5,"[[146 612]
 [251 836]]",0.532249322493225,0.6595660749506904,0.5773480662983426,0.7690892364305428,0.4808506868168545,16.155801291292793,-0.041273331183953044,"[[ 50 243]
 [  3  18]]",0.21656050955414013,0.1276595744680851,0.06896551724137931,0.8571428571428571,0.5138956606533398,27.0596601761897,0.00440801175469796
203,"{'batch_size': 150, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",150,10,linear,0.3,2.0,"[[  10  748]
 [   4 1083]]",0.5924119241192412,0.7422892392049348,0.5914800655379574,0.9963201471941122,0.5047563796656577,14.077917586910905,0.011172276561595917,"[[  7 286]
 [  0  21]]",0.08917197452229299,0.12804878048780488,0.06840390879478828,1.0,0.5119453924914676,31.459613801941053,0.003263113498634951
204,"{'batch_size': 150, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",150,10,linear,0.5,0.5,"[[577 181]
 [613 474]]",0.5696476964769648,0.5442020665901263,0.7236641221374046,0.43606255749770007,0.5986381389071614,14.863920425308372,0.1816124959497658,"[[218  75]
 [ 12   9]]",0.7229299363057324,0.17142857142857143,0.10714285714285714,0.42857142857142855,0.5862993661628474,9.569851962307306,0.07214183819034026
205,"{'batch_size': 150, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",150,10,linear,0.5,1.0,"[[  8 750]
 [101 986]]",0.5387533875338754,0.6985476443499823,0.5679723502304147,0.9070837166513339,0.45881890318054824,15.931218650483274,-0.09462266038563238,"[[  8 285]
 [  0  21]]",0.09235668789808917,0.12844036697247707,0.06862745098039216,1.0,0.5136518771331058,31.349615152283913,0.0037405650925123046
