,feature_1,feature_17,feature_20,feature_22,feature_32,feature_34,feature_60,feature_65,feature_66,feature_92,feature_104,feature_116,feature_122,feature_125,feature_130,feature_131,feature_148,feature_154,feature_206,feature_288,feature_300,feature_320,feature_337,feature_342,feature_424,feature_427,feature_461,feature_478,feature_489,feature_574,feature_582
791,3056.58,10.7373,12.5212,-5831.25,3.4217999999999997,8.2823,5.949099999999998,14.0509,21.9064,-0.01730000000000001,-0.0139,699.3567,15.86,15.779999999999998,0.04729999999999975,0.7954000000000001,0.022499999999999996,0.0112,9.79,0.11119999999999998,0.0331,6.2097,7.8774,3.3531,104.0182,1.158,19.1346,6.4118,510.69519999999994,0.4698,70.21202
792,3026.67,9.6702,12.6057,-5594.75,3.2968,9.004,-1.6499999999999986,21.65,29.6873,-0.1372,-0.0136,775.1125999999999,15.74,15.77,-0.0946000000000002,0.6595,0.0106,0.0094,6.78,0.1319,0.0921,9.6104,9.1479,1.8863,107.3858,0.9602000000000002,27.3331,4.5493,295.4955,0.3412,122.5713
793,3022.6,9.7771,12.4692,-5443.25,3.4922,8.3591,-6.661799999999999,26.6618,33.4282,-0.042399999999999986,-0.010900000000000002,723.8442,15.74,15.65,-3.5429999999999997,0.6304,0.015,0.011700000000000002,9.07,0.1262,0.029899999999999996,10.1109,9.4935,2.5968999999999998,87.6401,1.1946999999999999,41.3395,5.7503,378.4643,0.49700000000000005,58.435939999999995
794,2962.13,10.3541,12.46,-5561.75,3.4913,8.8513,-0.33270000000000133,20.3327,25.0247,-0.05459999999999999,-0.0035000000000000014,802.1254,15.9,15.87,0.0946000000000002,0.8115,0.027199999999999995,0.0204,9.39,0.0834,0.0522,10.1545,7.9389,2.7999,103.1349,2.1312,41.2434,6.2662,570.1934,0.2218,119.53459907845826
795,2972.6,9.8863,12.5412,-5167.0,3.4954,9.0639,-2.669999999999999,22.67,28.709,0.15850000000000003,-0.009999999999999998,652.4482,15.719999999999999,15.72,-3.449,0.5793,0.013,0.0113,11.67,0.20669999999999997,0.0221,9.1081,10.5082,3.4212,52.4318,1.1634000000000002,11.0303,7.839899999999999,101.9991,0.4584,124.86559907845826
796,2958.3,9.6437,12.4363,-6461.0,4.7069,8.9607,-4.5718000000000005,24.5718,33.016,-0.1707,-0.0116,730.8782,15.73,15.77,-0.3310999999999997,0.7069,0.017100000000000004,0.015,9.44,0.1514,0.027399999999999997,4.8598,9.0634,3.4662,57.9395,1.5415,40.9631,6.495900000000002,174.1935,0.3692,50.6198
797,3075.12,8.9714,12.5782,-5588.0,3.3534,8.8836,4.908199999999999,15.0918,19.7445,-0.073,-0.0127,715.1939000000001,15.86,15.909999999999998,0.0,0.8201,0.0133,0.0103,4.5,0.3332,0.03199999999999999,8.8935,9.5222,1.4576999999999998,64.1202,1.0579000000000003,66.32617791614695,3.0357,350.3628,0.2015,50.683319999999995
798,3089.1,9.9878,12.5237,-5261.0,3.3198,8.58,5.420899999999997,14.5791,19.4166,0.07030000000000002,-0.0136,740.1082,15.73,15.710000000000003,-0.8515,0.6108,0.0122,0.005999999999999999,10.47,0.1267,0.045,8.5071,9.537099999999999,3.0510000000000006,114.8566,0.6101,15.059399999999998,7.0153,262.3834,0.15560000000000002,80.56390000000002
799,3069.31,9.8111,12.5531,-5536.5,3.3762,8.6074,1.521799999999999,18.4782,25.9831,0.0,-0.0102,754.0153,15.78,15.779999999999998,0.04729999999999975,0.8216,0.019299999999999998,0.0091,6.44,0.16850000000000004,0.073,10.1622,13.4211,2.2054,73.13430000000001,0.9338,33.8082,4.3655,154.0195,0.5611,66.1687
800,2916.02,10.1733,12.6063,-5181.5,3.413,8.6013,9.208199999999998,30.7918,36.9278,0.03569999999999999,-0.004200000000000001,690.0066,15.77,15.83,0.7568999999999998,0.8230000000000001,0.0323,0.0192,14.19,0.3559,0.0399,10.221,11.4544,4.3203,52.5719,1.9899,62.9386,9.6042,440.0,0.2636,92.03137999999998
801,3054.34,9.9217,12.4992,-5389.5,3.3660000000000005,8.8105,1.1654999999999993,18.8345,25.5696,0.11520000000000001,-0.0117,747.9865,16.07,16.09,-1.8300000000000003,0.7182,0.016,0.012800000000000002,5.52,0.1426,0.054900000000000004,8.9309,13.2006,1.6713,58.8521,1.3153,15.309299999999999,3.6022,864.135,0.2944,68.1642
802,3069.3,9.5713,12.4002,-5685.0,3.3798,8.58,-2.8726999999999996,22.8727,24.4002,-0.06819999999999998,-0.0141,700.6930000000001,15.71,15.680000000000001,-2.458,0.8035999999999999,0.0203,0.0148,5.6,0.1313,0.043999999999999984,6.961299999999999,8.461,1.6704,67.5898,1.5328,14.8216,3.7156,440.8946,0.2234,57.7824
803,2951.83,9.724,12.4969,-5753.5,3.503,9.0145,4.591800000000002,15.408200000000003,22.2081,0.0,-0.0091,761.8355,15.79,15.8,-0.4258000000000001,0.7217,0.023699999999999995,0.0124,5.41,0.1409,0.0258,6.2941,8.3055,1.8776,158.7584,1.2782,14.4522,3.8241,50.0,0.2835,51.71972
804,3033.78,9.5119,12.5718,-5542.75,3.4558000000000004,8.3808,0.223599999999999,19.7764,25.9046,-0.05710000000000001,-0.008,777.6624,15.95,16.01,0.5203999999999996,0.6778,0.0083,0.0082,4.83,0.252,0.0405,8.3559,11.4222,1.5323,30.8004,0.8379,26.47,3.3123999999999993,51.5337,0.2848,80.1759
805,3048.54,9.4014,12.4743,-5549.25,3.3968,8.5615,-0.271799999999999,20.2718,25.1884,-0.08689999999999999,-0.010400000000000001,711.658,15.609999999999998,15.62,0.0,0.7435,0.0112,0.005999999999999999,12.440000000000001,0.1326,0.0418,6.4291,8.3986,3.3215,67.3587,0.6141,23.253500000000003,8.492600000000001,449.6263,0.2754,52.62642
806,3099.37,9.8069,12.58,-5598.75,3.4597,8.9132,-5.968200000000001,25.9682,33.029500000000006,-0.1433,-0.009799999999999998,784.9896,15.85,15.76,-1.797,0.8224000000000001,0.0063,0.0056,5.65,0.1409,0.052599999999999994,8.622,9.2921,1.6596,43.6724,0.5747,21.5722,3.8774,0.0,0.2474,43.621500000000005
807,3050.96,10.0759,12.4357,-5517.75,3.321,8.9036,-6.0636,26.0636,32.9674,0.0033000000000000143,-0.007900000000000003,810.8979,15.76,15.8,-0.5203999999999996,0.6814,0.0185,0.0113,6.61,0.15870000000000004,0.0368,9.7851,12.5004,2.0915,70.6539,1.1593,19.2223,4.5022,476.6182,0.2848,64.98424
808,3070.5,9.5313,12.4882,-5668.0,4.6622,9.3851,27.618200000000005,12.3818,16.218,0.0201,-0.0036999999999999997,806.2008,15.69,15.66,0.14189999999999994,0.7454,0.0264,0.02635648856288209,9.05,0.2913,0.014099999999999998,2.3025,7.717,2.4065,96.4908,2.7419016186342007,29.001100000000005,6.368800000000001,244.2183,0.1562,130.80425907845827
809,3027.01,9.2038,12.6092,-6457.749999999999,4.7876,8.1728,2.9545000000000003,17.0455,23.5939,-0.04789999999999999,-0.014,604.9374780890175,15.69,15.67,0.0,0.5768,0.0186,0.013400000000000002,8.6,0.1647,0.024,9.0297,11.4404,2.0442,42.875,1.3863,26.1713,5.741500000000001,233.68862000000001,0.3761,88.5812
810,3086.92,9.4543,12.391,-5707.0,3.4932,8.7779,-2.9181999999999997,22.9182,29.4088,-0.0465,-0.010799999999999999,776.5643,15.74,15.7,-3.732,0.5833,0.0201,0.0151,8.34,0.0783,0.0181,9.8158,10.4895,2.4905,55.8701,1.5687,24.424900000000004,5.7046,93.3861,0.7147753778962487,90.41772
811,2956.84,10.1026,12.3686,-6313.249999999999,4.6418,8.6439,2.7500000000000013,17.25,23.7232,0.07480000000000002,-0.0088,748.6800000000001,15.870000000000001,15.88,-0.9461000000000002,0.8244,0.017100000000000004,0.01,5.72,0.1169,0.03839999999999999,11.7629,9.7021,1.7982,68.46739999999997,1.0274,30.8757,3.8384,432.4723,0.4582,52.38038000000001
812,3042.7,10.6081,12.499,-6585.750000000001,4.7084,8.7867,0.7227000000000005,19.2773,24.1852,-0.08359999999999998,-0.015,731.4240000000001,15.91,15.89,-0.5203999999999996,0.7586,0.0053,0.0059,5.04,0.1512,0.03289999999999999,8.9278,8.9449,1.4806,97.7944,0.6021,13.0015,3.6395,385.1204,0.3213,46.15587999999999
813,3165.51,9.7841,12.4673,-5336.0,3.4673,8.5788,-8.64,28.64,34.6714,-0.11489999999999999,-0.0067,771.2968000000001,15.79,15.8,-0.6149999999999999,0.7833000000000001,0.0189,0.0163,13.75,0.1717,0.013,7.459900000000001,8.3974,3.4642,53.7998,1.6938,14.7792,8.846000000000002,354.1463,0.2669,84.33809999999998
814,3185.69,9.9374,12.5276,-5248.75,3.3631,8.7556,-3.0908999999999986,23.0909,30.517400000000002,0.005599999999999976,-0.005300000000000001,780.4698,15.71,15.69,1.5130000000000001,0.7304,0.008,0.006400000000000001,10.270000000000001,0.1311,0.0229,7.6805,9.733,3.0975,94.2494,0.6512999999999999,49.5001,7.245400000000001,0.0,0.1416,34.88924
815,3004.09,11.020299999999999,12.5473,-4490.5,3.5009,9.1784,15.952699999999998,24.0473,30.41540000000001,0.0699,-0.010100000000000001,753.9392,15.78,15.710000000000003,-0.6149999999999999,0.7382,0.0196,0.0145,5.36,0.42921317865646114,0.0999838819435499,6.2104,7.5416,1.841,67.83939999999997,1.4902,40.1977,3.614,0.0,0.2701,145.6339
816,3067.43,9.6448,12.46,-5143.5,3.4514,9.5642,14.901800000000003,25.0982,31.535400000000003,0.0195,-0.007500000000000001,647.8563,15.82,15.87,-0.5203999999999996,0.6897,0.022899999999999997,0.0253,11.900000000000002,0.3267,0.0349,5.104799999999999,7.7153,3.3177,63.3404,2.649,39.9021,7.8561,342.2439,0.5551,59.597539999999995
817,3022.33,9.7233,12.5027,-5662.0,3.4709,8.8355,2.8726999999999996,17.1273,20.380399999999998,0.050099999999999985,-0.0136,737.1553,15.76,15.7,-2.033,0.8121,0.0066,0.0055,7.46,0.1227,0.0336,9.6453,12.5289,2.0422,88.9982,0.5617,15.574399999999999,5.1335999999999995,890.9561,0.2634,71.1973
818,3200.36,10.251,12.4722,-5474.75,3.3674,9.6938,3.119100000000002,16.8809,24.0994,-0.024600000000000007,-0.0122,781.5844,15.719999999999999,15.77,-0.14189999999999994,0.6556,0.0062,0.006899999999999999,6.88,0.1015,0.0399,9.1491,9.8416,2.1044,165.8636257079075,0.7087,35.756,4.7727,485.6338,0.2708,65.83534
819,3100.12,9.9017,12.5494,-6539.749999999999,4.6476,8.7418,-1.1255000000000008,21.1255,27.041,0.11689999999999998,-0.0092,803.5338999999999,15.65,15.69,-0.2837999999999999,0.5438,0.0163,0.013700000000000002,9.15,0.2935,0.0445,10.9334,9.8137,3.0231,99.11699999999999,1.4171,14.7765,6.3446,376.989,0.2424,70.18314
820,3162.14,9.6817,12.4804,-5615.75,3.3901,9.0942,-2.9727000000000015,22.9727,28.1049,0.02850000000000002,-0.0122,769.6198999999999,15.870000000000001,15.77,-2.647,0.8037,0.0119,0.0082,9.05,0.1289,0.0242,4.5557,7.4006,2.5017,113.00980000000001,0.8351999999999999,24.7006,5.858600000000001,97.76,0.3068,78.0627
821,3010.83,9.7313,12.6122,-5569.5,3.3288000000000006,8.3159,2.2727,17.7273,23.4616,-0.078,-0.0172,701.7528,15.75,15.73,-2.6,0.8525,0.0093,0.007000000000000001,7.28,0.09789999999999999,0.0428,4.948299999999999,8.9096,2.184,77.34730000000002,0.7117,36.2133,5.0108,72.8934,0.1387,44.8876
822,2993.59,9.7807,12.4622,-5300.25,3.4006,10.056017592522666,25.0382,14.961799999999998,20.2052,-0.0451,-0.0091,759.8721,15.980000000000002,15.96,-1.1079999999999999,0.8142,0.021399999999999995,0.0145,17.8532719249251,0.2253,0.0464,5.605599999999999,9.0885,5.073006761378037,59.0026,1.4986,21.1771,12.050161098801356,338.2799,0.3743,56.035700000000006
823,3053.64,9.7555,12.3578,-5327.5,3.5218,8.1161,-0.004500000000000793,20.0045,30.4948,-0.10100000000000002,-0.0112,766.8765,15.74,15.7,-3.732,0.5833,0.0159,0.012299999999999998,11.06,0.11540000000000002,0.08,8.3423,8.5237,2.9927,76.991,1.2635,28.6821,7.5303,428.1498,0.3099,41.2277
824,3041.33,10.0491,12.4492,-5313.5,3.4173999999999998,9.4043,14.734499999999999,25.2655,34.3528,-0.010099999999999986,-0.008999999999999998,679.5659,15.830000000000002,15.85,-0.8042000000000002,0.8258,0.0096,0.005999999999999999,7.35,0.2791,0.0515,10.4099,10.6522,2.4904,47.0121,0.6164,37.029,5.0284,464.4114,0.3821,18.539
825,2975.64,9.118,12.4247,-5349.0,3.2257,9.2658,19.800000000000004,20.2,28.695500000000003,0.0983,-0.0073999999999999995,737.6564999999999,15.82,15.83,0.0,0.7608,0.0166,0.0107,10.58,0.1434,0.022,7.144299999999999,8.0692,3.0385,68.6985,1.1005,24.477500000000003,7.0096,877.3389,0.4444000000000001,52.19142
826,2987.32,9.7659,12.4761,-5441.0,3.3374,8.6572,3.9699999999999998,16.03,22.4489,0.039,-0.0051,852.5298,15.870000000000001,15.84,-0.4258000000000001,0.7785,0.022999999999999996,0.017,9.29,0.1466,0.039,6.6868,10.5334,3.0877,46.26599999999999,1.7554,22.8688,6.5183,183.0878,0.3007,94.21038
827,3230.1251316919993,9.8535,12.6122,-5438.75,3.4571,8.2776,-0.5045000000000013,20.5045,27.611100000000008,-0.025000000000000005,-0.009299999999999998,772.4921,15.89,15.779999999999998,-2.789,0.8336,0.0086,0.0065,4.2,0.1516,0.036899999999999995,7.0615,7.8508,1.2579,121.859,0.6592,26.277700000000003,2.8381,507.151,0.3435,60.943020000000004
828,3093.48,10.347,12.4104,-5394.75,3.3694,8.9416,3.3055000000000017,16.6945,23.8805,0.0404,-0.008500000000000002,730.9466,15.82,15.85,-0.4258000000000001,0.621,0.03,0.0213,17.8532719249251,0.19029999999999997,0.0417,9.2387,9.5179,5.073006761378037,60.945499999999996,2.2218,24.547900000000002,12.050161098801356,268.4982,0.2313,46.1077
829,2990.68,10.3963,12.539,-6403.0,4.6749,9.1287,0.43819999999999915,19.5618,29.962300000000006,-0.0732,-0.0123,752.088,15.830000000000002,15.76,-2.93,0.8145,0.0221,0.0043,7.92,0.1777,0.031199999999999995,8.3607,8.7312,2.6027,33.0056,0.4345,28.898600000000002,5.5751,375.8585,0.2182,54.7671
830,3201.05,10.0701,12.5276,-5912.0,3.3712999999999997,8.322,-2.0309,22.0309,29.404200000000007,-0.006000000000000003,-0.006300000000000002,758.0699,15.94,15.96,-0.23650000000000015,0.733,0.0098,0.006400000000000001,5.4,0.1015,0.042599999999999985,7.605999999999999,8.2341,1.6269,43.927200000000006,0.6509,27.764200000000002,3.7989000000000006,887.767,0.2378,59.8462
831,3010.3,9.6789,12.5743,-5588.25,3.362,8.7609,0.5364,19.4636,24.0135,0.1501,-0.0132,762.1232,15.86,15.779999999999998,-2.6,0.7696,0.0055,0.0052,6.08,0.1475,0.0177,8.8567,10.2005,2.1887,70.89980000000001,0.5295,27.2446,4.1514,486.4865,0.4464,81.6724
832,2996.28,10.0357,12.27685990738101,-5464.5,3.2434000000000003,9.0447,4.728200000000001,15.2718,20.6354,0.03139999999999998,-0.009999999999999998,772.8372,15.82,15.860000000000001,0.0,0.6957,0.0183,0.0106,7.72,0.10349999999999998,0.029899999999999996,5.1124,9.2801,2.4675,70.70189999999997,1.0894,37.7657,5.44,221.0473,0.12330000000000002,85.09638
833,3025.09,9.9584,12.4992,-5050.25,3.5526,8.7782,0.2355000000000012,19.7645,30.6311,-0.0908,-0.0134,735.4231,15.89,15.779999999999998,-2.789,0.8336,0.0178,0.0121,7.869999999999999,0.1405,0.0538,5.5875,10.9181,2.6375999999999995,80.20519999999999,1.2487,29.995599999999996,5.5748,593.3066,0.1986,40.8765
834,2947.5,9.6093,12.4018,-5597.75,3.3616000000000006,8.3808,-1.9727000000000003,21.9727,29.082700000000003,-0.025200000000000004,-0.012,745.9897,16.03,16.07,0.2837999999999999,0.7772,0.0213,0.013400000000000002,4.09,0.09819999999999998,0.0164,9.6298,10.7388,1.2355,115.7085,1.3807,27.0695,2.786500000000001,46.6476,0.2848,55.04897999999999
835,3015.48,9.2114,12.4616,-6449.249999999999,4.658,9.2328,2.9963999999999986,17.0036,22.4415,-0.01090000000000001,-0.0113,796.9965,15.77,15.75,-0.04729999999999975,0.6586,0.0178,0.0141,6.32,0.1297,0.03479999999999999,8.6089,8.6738,1.907,70.71099999999997,1.4611,59.9365,4.3328,731.7647,0.2934,0.0
836,3230.1251316919993,9.6139,12.4933,-5468.5,3.5387,8.7326,-0.3772999999999996,20.3773,25.9834,0.15559999999999996,-0.011100000000000002,790.2035,15.74,15.77,0.6622999999999996,0.8780999999999999,0.0066,0.0062,7.58,0.1476,0.0306,4.59,8.1031,2.3884,49.9862,0.6311,13.0713,5.072399999999999,29.4703,0.2039,69.9837
837,3080.26,10.2777,12.4882,-5443.0,3.3339,8.7947,24.806400000000007,15.1936,19.4876,-0.010000000000000014,-0.0062,711.8673999999999,15.71,15.76,0.04729999999999975,0.7388,0.0181,0.0142,10.740000000000002,0.1492,0.0186,2.5953,7.5842,2.7483,64.5786,1.458,46.3586,7.1654,511.5385,0.2525,72.55243999999999
838,3049.97,9.6391,12.5484,-5415.0,3.4069999999999996,8.3591,0.4782000000000004,19.5218,25.2876,-0.0531,-0.011400000000000002,725.7763,15.66,15.52,-2.222,0.81,0.0167,0.0119,7.66,0.11339999999999999,0.04699999999999999,8.2663,10.768699999999999,2.462,58.4356,1.2277,26.5576,5.254600000000001,768.5106,0.2994,39.5528
839,3114.46,10.1277,12.3686,-5879.75,3.3711,8.659,2.5964,17.4036,25.0576,-0.005300000000000005,-0.0076,753.6547,15.77,15.73,0.0,0.8216999999999999,0.021599999999999998,0.0133,9.01,0.12080000000000002,0.0454,10.8794,10.4535,2.9654,77.1702,1.3750000000000002,30.495900000000002,6.0507,452.984,0.1742,71.0708
840,3082.31,9.3864,12.4104,-5429.0,3.3790000000000004,9.1757,1.4218,18.5782,24.6272,-0.0016999999999999927,-0.0083,751.0128,15.82,15.87,-0.5203999999999996,0.6897,0.03139999999999999,0.023900000000000005,7.79,0.3756,0.03789999999999999,10.6709,11.0851,2.3173,93.142,2.4973,31.616000000000003,5.432100000000001,390.9375,0.21810000000000002,120.55701907845827
841,3033.82,9.332,12.4616,-6224.75,4.636,8.4092,1.4035999999999988,18.5964,19.3468,0.07949999999999997,-0.005799999999999999,715.9586000000002,15.82,15.88,0.8042000000000002,0.6518,0.0281,0.0217,4.05,0.42921317865646114,0.03939999999999999,8.7063,9.4339,1.3896,38.9581,2.2649,24.29960000000001,2.7193,371.831,0.1435,287.58879539229133
842,2990.76,10.1819,12.508,-6405.749999999999,4.6156,10.056017592522666,27.651944607378546,34.62861705988786,44.785884140806345,0.03389999999999999,-0.0017999999999999993,795.5777,15.91,15.990000000000002,0.04729999999999975,0.6849,0.0097,0.0054,17.8532719249251,0.19609999999999997,0.0427,9.0395,13.691420854040418,5.073006761378037,54.9501,0.5459,21.7892,12.050161098801356,80.0341,0.3756,71.5333
843,3230.1251316919993,9.8439,12.4753,-6381.5,4.6857,9.043,4.7864,15.2136,20.9566,0.0875,-0.0078000000000000005,763.64,15.830000000000002,15.85,-0.8042000000000002,0.8258,0.023199999999999995,0.017,5.74,0.2852,0.030199999999999994,10.7618,10.511499999999998,1.7793,80.3505,1.7536,50.1532,3.9745999999999997,0.0,0.1652,122.4135
844,2829.84,10.0367,12.5341,-5169.25,3.4482,8.8909,-1.882700000000001,21.8827,29.0043,0.04439999999999998,-0.0141,711.9064000000001,15.76,15.7,-2.033,0.8121,0.0124,0.0111,5.28,0.0735,0.05390000000000001,8.9314,11.753,1.5484,60.256099999999996,1.1457,40.8319,3.4658,618.6747,0.2944,22.6231
845,2892.37,9.7123,12.5549,-5501.0,3.4322,8.3754,9.841800000000001,30.1582,40.475500000000004,-0.005200000000000006,-0.005399999999999999,706.4036,15.74,15.73,0.7568999999999998,0.83,0.023399999999999997,0.022,7.24,0.1231,0.0326,10.0639,8.1084,2.0241,81.9085,2.3008,24.764200000000002,4.813299999999999,530.9091,0.43499999999999994,47.0849
846,3055.21,10.0371,12.4969,-6267.75,4.7112,9.2433,18.629999999999995,21.37,28.1907,-0.02330000000000001,-0.009600000000000001,749.2668,15.82,15.9,-0.4258000000000001,0.7423,0.0249,0.015,5.63,0.42921317865646114,0.031799999999999995,10.1893,8.2927,1.9952,95.4979,1.5398,24.0406,3.6188,0.0,0.2678,51.3704
847,2924.32,9.5304,12.3841,-5441.25,3.3168,8.8215,-6.646399999999999,26.6464,34.21670000000002,-0.014299999999999995,-0.008999999999999998,758.4556,15.94,15.96,-0.23650000000000015,0.733,0.0168,0.011400000000000002,6.96,0.1144,0.064,9.6792,11.5596,1.9195000000000002,75.0896,1.1707000000000005,27.3488,4.605599999999999,972.449,0.2848,74.60270000000001
848,2946.25,9.2441,12.4935,-6058.0,3.52,9.6484,27.651944607378546,11.7045,18.3685,-0.11300000000000002,-0.005199999999999999,748.0887000000001,15.88,15.88,-0.0946000000000002,0.8121999999999999,0.0141,0.0106,12.320000000000002,0.1614,0.0158,10.178,10.4221,3.7242,61.985299999999995,1.0841,42.8261,8.514300000000002,723.4234,0.3201,44.0077
849,2990.69,9.6392,12.602,-6171.0,3.4707,8.5862,-1.9827,21.9827,26.1779,0.11440000000000002,-0.0137,714.2207,15.76,15.7,0.0946000000000002,0.8046000000000001,0.0117,0.0089,5.95,0.1335,0.0262,6.9635,8.655,2.1012,57.51250000000001,0.9143,34.4548,3.8989,825.7687,0.2805,79.617
850,2984.06,9.7876,12.3996,-6469.5,4.6092,8.5003,4.812699999999999,15.187299999999999,16.9553,0.0,-0.010299999999999998,747.0237,15.75,15.73,0.7096,0.8543,0.0188,0.011,4.48,0.1429,0.0246,9.8764,11.7644,1.4455,53.6245,1.1304,22.3428,2.9198,556.4753,0.2937,151.193
851,3037.82,10.6887,12.4706,-6424.749999999999,4.6396,8.5232,-1.3227,21.3227,29.827,-0.05750000000000001,-0.0073,814.5702,15.93,15.95,-1.655,0.7591,0.023199999999999995,0.0116,17.68,0.1412,0.034999999999999996,6.9408,8.9243,4.1575,59.87109999999999,1.1935000000000002,22.7657,11.7319,348.5294,0.2525,56.2041
852,3083.97,9.2405,12.5018,-5046.25,3.4362,8.9416,1.4355000000000002,18.5645,23.411399999999997,0.013700000000000026,-0.009499999999999998,743.3225000000001,15.78,15.77,0.7568999999999998,0.6848,0.0134,0.0109,9.32,0.1282,0.0391,9.4989,8.184,3.0968,51.0375,1.12,55.5463,6.3172,313.3797,0.2621,59.18602
853,2960.65,9.5805,12.5218,-5646.25,3.3936,8.5788,0.11550000000000021,19.8845,25.0919,0.025099999999999976,-0.007900000000000003,718.5979,15.89,15.98,-0.14189999999999994,0.827,0.0106,0.0077,7.78,0.2532,0.0496,6.694,9.2703,2.4071,69.13719999999999,0.7895,22.048,5.1901,415.0376,0.197,51.16754
854,3051.68,9.8575,12.5743,-5650.5,3.3098,8.7609,-0.05089999999999994,20.0509,27.22350000000001,0.11440000000000002,-0.0094,834.3392,15.78,15.75,-3.779,0.7948,0.0067,0.005,5.21,0.10069999999999998,0.0113,8.9985,9.3499,1.6441,68.6772,0.5129,22.2906,3.5046999999999997,667.3721,0.4464,176.2709
855,2921.73,9.7225,12.5106,-5632.75,3.4354000000000005,8.7373,1.8900000000000008,18.11,24.9871,-0.014199999999999996,-0.0131,718.7465,15.85,15.89,-1.56,0.8219999999999998,0.0104,0.0055,4.83,0.1379,0.0468,8.9515,9.9253,1.5795,51.6688,0.5589,27.997700000000005,3.2549999999999994,401.0417,0.2209,53.26898
856,3020.7,10.1475,12.6149,-5400.25,3.3044,8.1409,2.6991000000000014,17.3009,23.6578,-0.03439999999999999,-0.011,666.8137,16.07,16.09,-1.8300000000000003,0.7182,0.0053,0.0046,8.88,0.1098,0.0198,9.1889,11.1187,2.4195,81.70780000000002,0.4674,44.4877,6.235699999999999,357.0118,0.3112,27.5232
857,3031.01,10.0088,12.5951,-5357.5,3.5138,8.9979,-2.935499999999999,22.9355,31.52,0.006899999999999999,-0.0129,784.5881,15.89,15.779999999999998,-2.789,0.8336,0.0097,0.0065,6.03,0.1292,0.0368,5.0934,8.8203,2.19,91.7211,0.6646,32.2945,4.0987,318.5,0.2234,127.6996590784583
858,3230.1251316919993,9.6004,12.4245,-5421.75,3.4976,8.9036,1.5273000000000005,18.4727,24.5446,0.0266,-0.0132,771.6946,15.8,15.74,0.23650000000000015,0.7996000000000001,0.0319,0.02635648856288209,9.24,0.12360000000000002,0.0146,4.6784,8.7624,3.0798,45.0381,2.7419016186342007,40.2301,6.2217,166.2475,0.7147753778962487,66.33247999999999
859,3073.93,10.2978,12.4859,-5618.75,4.6604,9.3851,1.5526999999999995,18.4473,24.4248,-0.007320000000000003,-0.010600000000000002,821.9768,15.82,15.9,0.7568999999999998,0.8056999999999999,0.0135,0.0092,6.47,0.10289999999999999,0.0298,5.1172,8.5092,2.1962,43.2425,0.9424,32.754,4.471,276.516,0.1814,39.5065
860,3010.92,9.3337,12.5182,-6417.749999999999,4.6246,8.441,-8.6982,28.698199999999996,36.574299999999994,-0.0386,-0.0102,750.6732,15.86,15.88,-0.4730999999999999,0.8318,0.0082,0.0092,10.52,0.1557,0.0345,7.6695,8.5459,2.6675,41.7738,0.9487,17.6003,6.914200000000001,557.5758,0.3411,46.19042
861,2993.04,9.5151,12.5302,-6288.25,4.6243,8.5891,0.14910000000000082,19.8509,26.0093,-0.0789,-0.009600000000000001,794.9251,15.96,15.97,0.04729999999999975,0.8162,0.021499999999999995,0.016,7.74,0.1292,0.030399999999999996,8.5954,8.9606,2.7453,75.1949,1.6577,15.2301,5.4108,825.0505,0.2496,80.4663
862,3061.59,9.4668,12.601,-6351.249999999999,4.5987,8.4855,-1.8900000000000008,21.89,26.7765,-0.007899999999999994,-0.008500000000000002,752.3015,15.59,15.61,0.2837999999999999,0.7879,0.0151,0.0093,9.65,0.1202,0.0325,6.9509,11.1827,2.796,50.1295,0.9580000000000001,12.5552,6.5694,487.0343,0.3617,75.37183999999999
863,2970.11,10.6251,12.5202,-5617.75,3.4583,8.8889,1.0518,18.9482,26.1124,-0.031400000000000004,-0.009499999999999998,787.4881,15.9,15.82,0.0,0.7537,0.0079,0.0053,11.400000000000002,0.1614,0.027199999999999995,6.3135,6.713,3.3309,76.60789999999999,0.5415,30.7002,7.463899999999999,0.0,0.3606,46.11992000000001
864,3045.7,9.4522,12.5563,-5599.5,3.4247,9.2436,-1.5664,34.62861705988786,44.785884140806345,0.045199999999999976,-0.004899999999999999,766.1571,15.76,15.8,0.14189999999999994,0.8434000000000001,0.02,0.0177,5.64,0.1125,0.055400000000000005,10.915,10.0414,1.8819,117.8928,1.843,35.2154,3.686,466.9656,0.5262,223.65179999999998
865,2987.43,9.9029,12.5031,-6235.25,4.6498,8.5855,2.251799999999999,17.7482,24.5136,0.07460000000000001,-0.011100000000000002,784.3755,15.84,15.9,-0.14189999999999994,0.6764,0.012,0.0045,6.0,0.21100000000000002,0.0362,5.9937,11.2647,1.9646,64.6574,0.4541,46.2235,4.0085,471.8133,0.258,81.9472
866,2925.62,9.3579,12.4561,-5892.25,3.5384,8.3006,3.9026999999999967,16.0973,22.7626,0.004700000000000008,-0.010600000000000002,773.1252,15.7,15.66,0.0,0.7308,0.023199999999999995,0.0122,13.25,0.10849999999999999,0.0484,6.084099999999999,7.5654,3.4236,165.8636257079075,1.256,42.4209,9.1554,0.0,0.3606,37.74324
